point	event	pull_pnum	pull_code	recv_pnum	recv_code
1	1	11	P		
1	2			19	PU
1	3			6	
1	4			19	
1	5			22	
1	6			19	
1	7			44	
1	8			6	
1	9			22	LG
2	1	81	P		
2	2			00	PU
2	3			13	
2	4			77	
2	5			21	
2	6			00	
2	7			7	
2	8			77	
2	9	21	D		
2	10	21	PU		
2	11	5			
2	12	81			
2	13	21			
2	14	5			
2	15	13			
2	16			13	PU
2	17			3	
2	18			21	
2	19			00	
2	20			13	
2	21			77	
2	22			21	
2	23			00	
2	24			3	
2	25			21	G
3	1	43	P		
3	2			19	PU
3	3			6	
3	4			2	
3	5			41	
3	6			14	
3	7	10	F		
3	8			6	PU
3	9			19	
3	10			47	G
4	1	81	OBP		
4	2			13	PU
4	3			18	
4	4			7	
4	5			21	
4	6			7	
4	7			77	
4	8	3	D		
4	9	21	PU		
4	10	38			
4	11	10			
4	12	21			
4	13	81			
4	14	10			
4	15	38	VST		
4	16			7	PU
4	17			18	
4	18			21	
4	19			13	
4	20	13	D		
4	21	10	PU		
4	22	15			
4	23	38			
4	24	3			
4	25	15			
4	26	10			
4	27	15			
4	28	81			
4	29	3			
4	30	38	VTT		
4	31			13	PU
4	32			77	
4	33			3	
4	34			13	
4	35			7	G
5	1	11	P		
5	2			6	PU
5	3			19	
5	4			22	
5	5			19	
5	6			14	
5	7			22	
5	8			44	TD
5	9	14	PU		
5	10	11			
5	11			14	F
5	12	64	G		
6	1	43	P		
6	2			47	PU
6	3			19	
6	4			6	
6	5			19	
6	6			47	
6	7			14	
6	8			47	
6	9			19	
6	10			47	
6	11			6	
6	12			41	
6	13			19	
6	14	10	PU		
6	15	28			
6	16	10			
6	17	12			
6	18	10			
6	19	5			
6	20	10			
6	21			14	D
6	22			6	PU
6	23			41	
6	24			2	
6	25			14	
6	26			41	
6	27			6	
6	28			19	G
7	1	27	P		
7	2			00	PU
7	3			7	
7	4			00	
7	5			7	
7	6			21	
7	7			00	
7	8			13	LG
8	1	43	P		
8	2			47	PU
8	3			19	
8	4			6	
8	5			19	
8	6			2	
8	7			44	G
9	1	13	P		
9	2			13	PU
9	3			43	L
10	1	81	P		
10	2			7	PU
10	3			00	
10	4			3	
10	5			00	
10	6			21	
10	7			7	
10	8			21	
10	9			13	
10	10			17	
10	11			3	
10	12			00	
10	13			21	
10	14			77	
10	15			00	
10	16			7	G
11	1	11	P		
11	2			47	PU
11	3			19	
11	4			14	
11	5	11	F		
11	6			22	
11	7			41	
11	8	29	D		
11	9	14	PU		
11	10	27			
11	11	14			
11	12	93			
11	13	7	PU		
11	14	8			
11	15	21			
11	16	13	VST		
11	17			6	PU
11	18	13	PU		
11	19	21			
11	20	18			
11	21	8			
11	22	21	VTT		
11	23			6	F
11	24			14	PU
11	25			6	
11	26			22	
11	27			14	
11	28			38	
11	29			21	
11	30	13	PU		
11	31	21			
11	32	13			
11	33	21			
11	34	3			
11	35	7			
11	36	21			
11	37	13			
11	38	18			
11	39	8			
11	40			6	D
11	41			14	PU
11	42			22	
11	43	8	D		
11	44	7	PU		
11	45	8			
11	46	7			
11	47			21	D
11	48			21	PU
11	49			19	
11	50			22	
11	51			38	
11	52			14	
11	53			6	
11	54			21	G
12	1	81	P		
12	2			77	PU
12	3			14	
12	4			11	
12	5			13	
12	6	27	D		
12	7	5	PU		
12	8	81			
12	9	13	L		
12	10		TO		
12	11	19	PU		
12	12	41	G		
13	1	81	P		
13	2			00	PU
13	3			13	
13	4			21	
13	5			7	
13	6			21	
13	7			18	
13	8			27	TD
13	9	15	PU		
13	10	15	VST		
13	11			7	PU
13	12			21	G
14	1	11	P		
14	2			19	PU
14	3			6	
14	4			22	
14	5			6	
14	6			19	
14	7			44	
14	8			6	
14	9			47	
14	10			19	
14	11			47	
14	12			19	
14	13			44	
14	14			19	
14	15			47	
14	16			6	G
15	1	81	P		
15	2			00	PU
15	3			13	
15	4	82	D		
16	1	11	P		
16	2			47	PU
16	3			19	
16	4			22	
16	5			19	
16	6			22	
16	7			19	
16	8			22	
16	9			6	
16	10			41	
16	11			14	
16	12			41	
16	13			22	
16	14			6	TD
16	15	14	PU		
16	16	27	VST		
16	17			19	PU
16	18			41	G
17	1	81	P		
17	2			00	PU
17	3			13	
17	4	5	F		
17	5			21	VST
17	6	10	PU		
17	7	38			
17	8	5			
17	9	10			
17	10	21			
17	11			5	F
17	12	10	PU		
17	13	5			
17	14	38			
17	15	3			
17	16	10			
17	17	38			
17	18	5	G		
18	1	81	P		
18	2			12	PU
18	3			13	
18	4			12	
18	5			21	
18	6			12	
18	7			7	
18	8			13	
18	9			18	LG
19	1	43	P		
19	2			6	PU
19	3			19	
19	4			6	
19	5			44	LG
20	1	13	P		
20	2			00	PU
20	3			13	
20	4			21	
20	5			77	
20	6			7	
20	7			18	LG
21	1	11	P		
21	2			47	PU
21	3			6	
21	4			19	
21	5			6	
21	6			18	
21	7			41	
21	8			22	LG
22	1	81	P		
22	2			7	PU
22	3			13	
22	4	15	PU		
22	5	38			
22	6	27			
22	7	81			
22	8	38			
22	9	3			
22	10	41	G		
23	1	82	P		
23	2			12	PU
23	3			00	
23	4			12	
23	5			21	
23	6	13	F		
23	7			11	
23	8			21	
23	9			3	
23	10			11	
23	11			8	
23	12			3	G
24	1	43	P		
24	2			6	PU
24	3			19	
24	4			6	
24	5			19	
24	6	12	PU		
24	7	10			
24	8	28			
24	9	12			
24	10	10			
24	11	43	TD		
24	12			19	PU
24	13			6	
24	14			2	
24	15			47	
24	16			14	
24	17			44	
24	18			19	
24	19			6	G
25	1	13	P		
25	2			00	PU
25	3			13	
25	4			3	
25	5			7	
25	6			77	
25	7			7	
25	8			21	
25	9			7	
25	10			21	
25	11			3	
25	12			7	
25	13			77	
25	14			21	
25	15			3	
25	16			18	
25	17			77	
25	18			21	
25	19			18	G
26	1	43	P		
26	2			15	PU
26	3			19	
26	4			6	
26	5	27	D		
27	1	13	P		
27	2			00	PU
27	3			13	
27	4			17	
27	5			77	LG
28	1	11	P		
28	2			6	PU
28	3			19	
28	4			2	
28	5			41	
28	6			22	
28	7			19	
28	8			6	
28	9			14	
28	10			6	
28	11			41	
28	12			6	
28	13			47	
28	14			2	G
29	1	81	P		
29	2			00	PU
29	3			13	
29	4			7	
29	5			21	
29	6			77	L
29	7			17	G
30	1	43	P		
30	2			19	PU
30	3			6	
30	4			14	
30	5			44	LG
31	1	81	P		
31	2			00	PU
31	3			13	
31	4	13	D		
31	5	13	SO		
31	6	6	SI		
31	7	10	PU		
31	8	38			
31	9	81			
31	10	38			
31	11			13	F
31	12			13	PU
31	13			00	
31	14			3	
31	15			13	
31	16			00	TD
31	17	6	PU		
31	18	38	VTT		
31	19			00	SO
31	20			8	SI
31	21			7	PU
31	22			8	
31	23	10	D		
31	24	6	PU		
31	25	3	LG		
32	1	82	P		
32	2			7	PU
32	3			13	
32	4			17	
32	5			11	LG
33	1	43	P		
33	2			6	PU
33	3			19	
33	4			47	
33	5			41	
33	6			6	
33	7			19	
33	8			22	
33	9			14	
33	10			6	
33	11	10	PU		
33	12	27			
