point	pullTeam	recvTeam	event	pullNum	pullCode	recvNum	recvCode	scorTeam
17	vanNH	sfoDF	10	19	TD			vanNH
17	vanNH	sfoDF	11			16	PU	vanNH
17	vanNH	sfoDF	12				TO	vanNH
17	vanNH	sfoDF	13			34	PU	vanNH
17	vanNH	sfoDF	14	5	PU			vanNH
17	vanNH	sfoDF	15	45				vanNH
17	vanNH	sfoDF	16	24				vanNH
17	vanNH	sfoDF	17	89				vanNH
17	vanNH	sfoDF	18	5				vanNH
17	vanNH	sfoDF	19	8	TD			vanNH
17	vanNH	sfoDF	20			34	PU	vanNH
17	vanNH	sfoDF	21	21	PU			vanNH
17	vanNH	sfoDF	22	89				vanNH
17	vanNH	sfoDF	23	8				vanNH
17	vanNH	sfoDF	24	45				vanNH
17	vanNH	sfoDF	25	89	A			vanNH
17	vanNH	sfoDF	26	5	G			vanNH
18	vanNH	sfoDF	1	33	P			NA
18	vanNH	sfoDF	2			34	PU	NA
18	vanNH	sfoDF	3			40		NA
18	vanNH	sfoDF	4			23		NA
18	vanNH	sfoDF	5			13		NA
19	sfoDF	vanNH	1	12	P			sfoDF
19	sfoDF	vanNH	2			19	PU	sfoDF
19	sfoDF	vanNH	3			5		sfoDF
19	sfoDF	vanNH	4	12	D			sfoDF
19	sfoDF	vanNH	5	12	PU			sfoDF
19	sfoDF	vanNH	6	18				sfoDF
19	sfoDF	vanNH	7	46				sfoDF
19	sfoDF	vanNH	8	2				sfoDF
19	sfoDF	vanNH	9	85	A			sfoDF
19	sfoDF	vanNH	10	18	G			sfoDF
20	sfoDF	vanNH	1	34	P			vanNH
20	sfoDF	vanNH	2			5	PU	vanNH
20	sfoDF	vanNH	3			8		vanNH
20	sfoDF	vanNH	4			75		vanNH
20	sfoDF	vanNH	5			8		vanNH
20	sfoDF	vanNH	6			75	TD	vanNH
20	sfoDF	vanNH	7	34	PU			vanNH
20	sfoDF	vanNH	8			22	D	vanNH
20	sfoDF	vanNH	9			75	PU	vanNH
20	sfoDF	vanNH	10			8		vanNH
20	sfoDF	vanNH	11			75		vanNH
20	sfoDF	vanNH	12			89	A	vanNH
20	sfoDF	vanNH	13			21	G	vanNH
21	vanNH	sfoDF	1	8	P			sfoDF
21	vanNH	sfoDF	2			16	PU	sfoDF
21	vanNH	sfoDF	3			21	L	sfoDF
