period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	vanNH	9	1	1	pdxST	pdxST	6	TA	9	FALSE	FALSE	NA	o_line	TA	off -
1	1	vanNH	22	2	2	vanNH	vanNH	19	G	13	FALSE	TRUE	vanNH	d_line	G	G
1	2	vanNH	10	3	1	pdxST	pdxST	6	TD	10	FALSE	FALSE	NA	o_line	TD	off -
1	2	vanNH	19	4	2	vanNH	pdxST	1	D	9	FALSE	FALSE	NA	d_line	D	def +
1	2	vanNH	25	5	3	pdxST	pdxST	91	TA	6	FALSE	FALSE	NA	o_line	TA	off -
1	2	vanNH	32	6	4	vanNH	pdxST	12	D	7	FALSE	FALSE	NA	d_line	D	def +
1	2	vanNH	43	7	5	pdxST	pdxST	67	G	11	TRUE	TRUE	pdxST	o_line	G	G
1	3	pdxST	5	8	1	vanNH	pdxST	?	D	5	FALSE	FALSE	NA	o_line	D	def +
1	3	pdxST	13	9	2	pdxST	pdxST	26	G	8	FALSE	TRUE	pdxST	d_line	G	G
1	4	pdxST	3	10	1	vanNH	vanNH	91	TA	3	FALSE	FALSE	NA	o_line	TA	off -
1	4	pdxST	9	11	2	pdxST	pdxST	10	G	6	FALSE	TRUE	pdxST	d_line	G	G
1	5	pdxST	10	12	1	vanNH	vanNH	98	TA	10	FALSE	FALSE	NA	o_line	TA	off -
1	5	pdxST	16	13	2	pdxST	pdxST	10	G	6	TRUE	TRUE	pdxST	d_line	G	G
1	6	pdxST	16	14	1	vanNH	vanNH	11	G	16	FALSE	TRUE	vanNH	o_line	G	G
1	7	vanNH	7	15	1	pdxST	pdxST	8	TA	7	FALSE	FALSE	NA	o_line	TA	off -
1	7	vanNH	15	16	2	vanNH	vanNH	66	G	8	FALSE	TRUE	vanNH	d_line	G	G
1	8	vanNH	9	17	1	pdxST	pdxST	14	G	9	FALSE	TRUE	pdxST	o_line	G	G
1	9	pdxST	5	18	1	vanNH	vanNH	91	eop	5	FALSE	FALSE	NA	o_line	eop	eop
2	10	pdxST	10	19	1	vanNH	vanNH	91	G	10	FALSE	TRUE	vanNH	o_line	G	G
2	11	vanNH	18	20	1	pdxST	pdxST	13	G	18	FALSE	TRUE	pdxST	o_line	G	G
2	12	pdxST	8	21	1	vanNH	vanNH	12	TA	8	FALSE	FALSE	NA	o_line	TA	off -
2	12	pdxST	20	22	2	pdxST	pdxST	5	G	12	FALSE	TRUE	pdxST	d_line	G	G
2	13	pdxST	6	23	1	vanNH	vanNH	19	G	6	FALSE	TRUE	vanNH	o_line	G	G
2	14	vanNH	6	24	1	pdxST	pdxST	11	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2	14	vanNH	15	25	2	vanNH	vanNH	46	G	9	FALSE	TRUE	vanNH	d_line	G	G
2	15	vanNH	18	26	1	pdxST	pdxST	22	G	18	FALSE	TRUE	pdxST	o_line	G	G
2	16	pdxST	5	27	1	vanNH	vanNH	45	G	5	TRUE	TRUE	vanNH	o_line	G	G
2	17	vanNH	20	28	1	pdxST	pdxST	91	G	20	FALSE	TRUE	pdxST	o_line	G	G
2	18	pdxST	4	29	1	vanNH	vanNH	45	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2	18	pdxST	6	30	2	pdxST	pdxST	5	G	2	FALSE	TRUE	pdxST	d_line	G	G
2	19	pdxST	7	31	1	vanNH	vanNH	78	G	7	FALSE	TRUE	vanNH	o_line	G	G
2	20	vanNH	10	32	1	pdxST	pdxST	6	TA	10	FALSE	FALSE	NA	o_line	TA	off -
2	20	vanNH	16	33	2	vanNH	vanNH	46	G	6	FALSE	TRUE	vanNH	d_line	G	G
2	21	vanNH	12	34	1	pdxST	pdxST	5	G	12	FALSE	TRUE	pdxST	o_line	G	G
2	22	pdxST	4	35	1	vanNH	vanNH	14	TD	4	FALSE	FALSE	NA	o_line	TD	off -
2	22	pdxST	18	36	2	pdxST	pdxST	22	G	14	FALSE	TRUE	pdxST	d_line	G	G
2	23	pdxST	15	37	1	vanNH	vanNH	8	G	15	FALSE	TRUE	vanNH	o_line	G	G
2	24	vanNH	3	38	1	pdxST	pdxST	11	eop	3	FALSE	FALSE	NA	o_line	eop	eop
3	25	vanNH	11	39	1	pdxST	pdxST	9	TD	11	FALSE	FALSE	NA	o_line	TD	off -
3	25	vanNH	18	40	2	vanNH	vanNH	1	G	7	FALSE	TRUE	vanNH	d_line	G	G
3	26	vanNH	9	41	1	pdxST	pdxST	17	G	9	FALSE	TRUE	pdxST	o_line	G	G
3	27	pdxST	12	42	1	vanNH	vanNH	14	G	12	FALSE	TRUE	vanNH	o_line	G	G
3	28	vanNH	5	43	1	pdxST	pdxST	14	G	5	FALSE	TRUE	pdxST	o_line	G	G
3	29	pdxST	3	44	1	vanNH	vanNH	12	TA	3	FALSE	FALSE	NA	o_line	TA	off -
3	29	pdxST	11	45	2	pdxST	pdxST	22	G	8	FALSE	TRUE	pdxST	d_line	G	G
3	30	pdxST	10	46	1	vanNH	vanNH	8	G	10	FALSE	TRUE	vanNH	o_line	G	G
3	31	vanNH	17	47	1	pdxST	pdxST	6	G	17	FALSE	TRUE	pdxST	o_line	G	G
3	32	pdxST	4	48	1	vanNH	vanNH	98	G	4	FALSE	TRUE	vanNH	o_line	G	G
3	33	vanNH	5	49	1	pdxST	pdxST	6	TA	5	FALSE	FALSE	NA	o_line	TA	off -
3	33	vanNH	9	50	2	vanNH	vanNH	88	G	4	FALSE	TRUE	vanNH	d_line	G	G
3	34	vanNH	6	51	1	pdxST	pdxST	13	G	6	FALSE	TRUE	pdxST	o_line	G	G
3	35	pdxST	3	52	1	vanNH	vanNH	91	TA	3	FALSE	FALSE	NA	o_line	TA	off -
3	35	pdxST	8	53	2	pdxST	vanNH	45	D	5	FALSE	FALSE	NA	d_line	D	def +
3	35	pdxST	10	54	3	vanNH	vanNH	91	VST	2	FALSE	FALSE	NA	o_line	VST	off -
3	35	pdxST	14	55	4	pdxST	pdxST	67	G	4	FALSE	TRUE	pdxST	d_line	G	G
3	36	pdxST	6	56	1	vanNH	vanNH	8	G	6	FALSE	TRUE	vanNH	o_line	G	G
3	37	vanNH	5	57	1	pdxST	pdxST	6	TD	5	FALSE	FALSE	NA	o_line	TD	off -
3	37	vanNH	15	58	2	vanNH	vanNH	41	G	10	FALSE	TRUE	vanNH	d_line	G	G
3	38	vanNH	17	59	1	pdxST	pdxST	22	G	17	FALSE	TRUE	pdxST	o_line	G	G
3	39	pdxST	4	60	1	vanNH	pdxST	24	D	4	FALSE	FALSE	NA	o_line	D	def +
