point	event	pull_pnum	pull_code	recv_pnum	recv_code
10	5	20	PU		
10	6	27			
10	7	20			
10	8	17			
10	9	24	G		
11	1	12	P		
11	2			27	PU
11	3			4	
11	4	42	D		
11	5	42	PU		
11	6	4			
11	7	5			
11	8	12	G		
12	1	22	P		
12	2			15	PU
12	3			24	
12	4			10	
12	5			15	
12	6			82	
12	7	22	D		
12	8	6	PU		
12	9			82	PU
12	10	17	F		
12	11	22	PU		
12	12	6	G		
13	1	12	P		
13	2			4	PU
13	3			19	
13	4	4	D		
13	5	4	PU		
13	6	3			
13	7	25			
13	8	4	G		
14	1	22	P		
14	2			26	PU
14	3			4	
14	4			14	
14	5			41	
14	6			26	
14	7			4	
14	8			1	TD
14	9	22	PU		
14	10			4	D
14	11			47	PU
14	12			4	
14	13	22	D		
14	14		TO		
14	15	99	PU		
14	16	2			
14	17			13	D
14	18			21	PU
14	19	99	PU		
14	20	14			
14	21	2			
14	22	9	LG		
15	1	12	P		
15	2			4	PU
15	3			19	
15	4			14	LG
16	1	13	P		
16	2			14	PU
16	3			99	
16	4			14	
16	5			32	
16	6			14	
16	7			32	
16	8			90	G
17	1	22	P		
17	2			47	PU
17	3			4	
17	4			26	
17	5	20	PU		
17	6	1	TD		
17	7			4	PU
17	8			26	
17	9			33	
17	10			47	
17	11			26	
17	12			14	
17	13			1	
17	14			33	
17	15			4	G
18	1	13	P		
18	2			14	PU
18	3			2	
18	4			88	
18	5			2	
18	6	10	D		
18	7	5	PU		
18	8	27			
18	9	10			
18	10			8	PU
18	11			14	
18	12			32	
18	13			2	
18	14			9	
18	15			8	
18	16			88	TD
18	17	5	PU		
18	18	27			
18	19			14	D
18	20			8	PU
18	21			32	
18	22			14	
18	23			82	
18	24			90	
18	25			2	
18	26			8	
18	27			9	G
19	1	12	P		
19	2			4	PU
19	3			19	
19	4			47	
19	5			14	
19	6			4	LG
20	1	27	P		
20	2			2	PU
20	3			88	
20	4			2	
20	5			90	
20	6	5	PU		
20	7	24			
20	8	5			
20	9	10			
20	10	21			
20	11	15			
20	12	4	TD		
20	13			90	PU
20	14			8	
20	15			90	
20	16			45	LG
21	1	22	P		
21	2			26	PU
21	3			19	
21	4			41	LG
22	1	13	P		
22	2			14	PU
22	3			2	
22	4			99	
22	5		TO		
22	6	4	PU		
22	7	19			
22	8	14			
22	9	18			
22	10	19			
22	11	14			
22	12			3	PU
22	13			5	
22	14			3	
22	15			31	
22	16			25	
22	17			7	
22	18			25	G
23	1	20	P		
23	2			41	PU
23	3	21	D		
24	1	22	P		
24	2			4	PU
24	3			19	
24	4			41	
24	5			4	
24	6			13	
24	7			4	
24	8			41	
24	9			13	LG
25	1	18	P		
25	2			2	PU
25	3			99	
25	4			88	
25	5			8	
25	6			99	
25	7			2	
25	8			88	
25	9			90	
25	10			9	LG
26	1	12	P		
26	2			4	PU
26	3			19	
26	4			41	
26	5			4	
26	6			47	
26	7			41	
26	8			13	G
27	1	27	P		
27	2			88	PU
27	3			99	
27	4			2	
27	5			8	
27	6			9	
27	7			88	
27	8			2	
27	9			45	
27	10			99	
27	11			9	G
28	1	22	P		
28	2			4	PU
28	3			19	
28	4	24	D		
28	5	27	PU		
28	6	17			
28	7	21			
28	8	22			
28	9	1			
28	10	21			
28	11	1			
28	12	21			
28	13	1			
28	14	27			
28	15	22	G		
29	1	12	P		
29	2			24	PU
29	3			10	
29	4			14	
29	5			21	
29	6			8	TD
29	7	12	PU		
29	8	42			
29	9	3			
29	10	5	TD		
29	11			24	PU
29	12			14	G
30	1	81	P		
30	2			32	PU
30	3			99	
30	4			14	
30	5			8	
30	6			2	
30	7			8	
30	8			14	
30	9			45	G
31	1	22	P		
31	2			4	PU
31	3			14	
31	4			41	
31	5			13	
31	6			4	
31	7			26	
31	8			4	
31	9			26	
31	10			4	
31	11			14	
31	12			19	
31	13			4	
31	14			19	
31	15			13	G
32	1	27	P		
32	2			99	PU
32	3			14	
32	4			32	
32	5			45	LG
33	1	12	P		
33	2			4	PU
33	3			19	
33	4			41	
33	5			14	
33	6			18	
33	7			4	
33	8			19	
33	9			14	LG
34	1	27	P		
34	2			14	PU
34	3			99	
34	4			88	
34	5			9	
34	6	24	D		
34	7	24	PU		
34	8	27			
34	9	21			
34	10	27			
34	11	1			
34	12	10			
34	13			2	D
34	14			88	PU
34	15			90	
34	16			32	G
35	1	22	P		
35	2			26	PU
35	3			41	
35	4			14	
35	5			33	
35	6			4	
35	7			41	
35	8			4	
35	9			14	
35	10			4	
35	11			41	
35	12			4	
35	13			33	G
36	1	82	OBP		
36	2			88	PU
36	3			2	
36	4			88	
36	5			90	
36	6			2	LG
37	1	12	P		
37	2			4	PU
37	3			19	
37	4			18	
37	5			14	
37	6			4	
37	7			26	
37	8			1	
37	9			14	
37	10	25	F		
37	11			18	G
38	1	82	P		
38	2			14	PU
38	3			88	
38	4			99	
38	5			9	
38	6			99	
38	7			14	
38	8			8	
38	9			45	
38	10			99	
38	11			8	
38	12			45	
38	13			9	
38	14			32	G
39	1	22	P		
39	2			26	PU
39	3			19	
39	4			14	
39	5	27	PU		
39	6	6			
39	7	27			
39	8	6			
39	9	27			
39	10	22			
40	1	81	P		
40	2			14	PU
40	3			99	
40	4			2	
40	5			9	
40	6			2	
40	7			99	
40	8			90	
40	9			32	
40	10			8	
40	11			90	
40	12			32	
40	13	24	PU		
40	14	21			
40	15	82	L		
40	16	10			
40	17	5			
40	18	10			
40	19	5			
40	20	10	G		
41	1	82	P		
41	2			88	PU
41	3			2	
41	4			88	
41	5			2	TD
41	6	4	PU		
41	7	47			
41	8	4			
41	9	1			
41	10	33			
41	11	1			
41	12			88	D
41	13			88	
41	14			45	L
41	15			5	
41	16			8	G
42	1	12	P		
42	2			26	PU
42	3			19	
42	4			41	
42	5	21	D		
42	6	21	PU		
42	7	7			
42	8	12			
42	9	7			
42	10	4			
42	11	7			
42	12	31			
42	13	12			
42	14	7			
42	15	12			
42	16	31			
42	17	42			
42	18	12	G		
43	1	22	P		
43	2			5	PU
43	3			47	
43	4			5	
43	5			21	
43	6			8	
43	7			15	
43	8			5	
43	9			14	
43	10			21	
43	11			8	
43	12			15	
43	13			5	
43	14			15	
43	15			14	
43	16			24	
43	17			14	
43	18			5	
43	19			47	
43	20			5	
43	21			14	
43	22			24	
43	23			47	
43	24			15	G
44	1	82	P		
44	2			14	PU
44	3			2	
44	4			27	
44	5			2	
44	6			90	
44	7			14	
44	8			90	
44	9			2	
44	10			8	LG
45	1	12	P		
45	2			47	PU
45	3			19	
45	4			18	
45	5			41	
45	6			19	
45	7			47	
45	8			19	
45	9	12	F		
45	10	25	SO		
45	11	6	SI		
45	12			1	G
46	1	82	P		
46	2			99	PU
46	3			88	
46	4			32	
46	5			9	
46	6			32	
46	7			2	
46	8			90	G
47	1	22	P		
47	2			26	PU
47	3			19	
47	4			41	
47	5			19	
47	6			26	
47	7			19	
47	8			47	
47	9			33	
47	10	6	F		
47	11			18	
47	12			41	G
48	1	82	P		
48	2			2	PU
48	3			99	
48	4			2	
48	5			45	L
48	6			32	
48	7			45	
48	8			8	G
49	1	7	P		
49	2			26	PU
49	3			19	
49	4			14	
49	5	25	F		
49	6	5	PU		
49	7	31			
49	8	7			
49	9	25	TD		
49	10			47	PU
49	11			19	
49	12			18	
49	13			19	
49	14			26	
49	15			19	
49	16			33	
49	17			14	
49	18			26	
49	19			47	
49	20			26	
49	21	5	F		
49	22			14	
49	23			26	
49	24			14	
49	25	4	F		
49	26			26	
49	27	25	D		
49	28	5	PU		
49	29	25			
49	30	7			
49	31	5			
49	32	31			
