game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-06-28_bosWC-at-wdcCT	wdcCT-99	kolick	7	0.95	1	6	39	37	34	2	0	wdcCT	99
2014-06-28_bosWC-at-wdcCT	wdcCT-90	shofner	6	0.94	3	3	18	17	19	0	0	wdcCT	90
2014-06-28_bosWC-at-wdcCT	wdcCT-32	peters	3	1	2	1	12	12	9	1	0	wdcCT	32
2014-06-28_bosWC-at-wdcCT	wdcCT-8	prial	3	0.8	2	1	15	12	17	1	1	wdcCT	8
2014-06-28_bosWC-at-wdcCT	wdcCT-45	wodatch	3	0.92	2	1	13	12	15	0	1	wdcCT	45
2014-06-28_bosWC-at-wdcCT	wdcCT-2	keegan	2	0.85	2	0	27	23	21	2	0	wdcCT	2
2014-06-28_bosWC-at-wdcCT	wdcCT-42	gibson	1	1	1	0	4	4	5	1	0	wdcCT	42
2014-06-28_bosWC-at-wdcCT	wdcCT-14	blake	1	0.88	1	0	17	15	14	0	0	wdcCT	14
2014-06-28_bosWC-at-wdcCT	wdcCT-19	maloney	1	1	1	0	3	3	4	0	0	wdcCT	19
2014-06-28_bosWC-at-wdcCT	wdcCT-25	gordon	1	NA	1	0	0	0	1	0	0	wdcCT	25
2014-06-28_bosWC-at-wdcCT	wdcCT-31	cobb	1	1	1	0	1	1	3	0	0	wdcCT	31
2014-06-28_bosWC-at-wdcCT	wdcCT-80	grabowski	1	NA	1	0	0	0	1	0	0	wdcCT	80
2014-06-28_bosWC-at-wdcCT	wdcCT-4	johnson	1	0.8	0	1	5	4	5	2	0	wdcCT	4
2014-06-28_bosWC-at-wdcCT	wdcCT-22	marshall	1	0.83	0	1	6	5	7	1	0	wdcCT	22
2014-06-28_bosWC-at-wdcCT	wdcCT-12	bellinger	1	1	0	1	8	8	6	0	0	wdcCT	12
2014-06-28_bosWC-at-wdcCT	wdcCT-17	miner	1	1	0	1	4	4	4	0	0	wdcCT	17
2014-06-28_bosWC-at-wdcCT	wdcCT-7	boylan-kolchin	1	0.8	0	1	5	4	5	0	0	wdcCT	7
2014-06-28_bosWC-at-wdcCT	wdcCT-9	doi	1	0.86	0	1	7	6	7	0	1	wdcCT	9
2014-06-28_bosWC-at-wdcCT	wdcCT-1	kantor	0	0.86	0	0	7	6	5	2	0	wdcCT	1
2014-06-28_bosWC-at-wdcCT	wdcCT-6	gordon	0	1	0	0	5	5	4	1	0	wdcCT	6
2014-06-28_bosWC-at-wdcCT	wdcCT-	?name?	0	NA	0	0	0	0	0	0	0	wdcCT	wdcCT
2014-06-28_bosWC-at-wdcCT	wdcCT-27	johnston	0	0.75	0	0	8	6	4	0	0	wdcCT	27
2014-06-28_bosWC-at-wdcCT	wdcCT-5	cranston	0	0.83	0	0	6	5	6	0	0	wdcCT	5
2014-06-28_bosWC-at-wdcCT	wdcCT-61	salmi	0	1	0	0	3	3	3	0	0	wdcCT	61
2014-06-28_bosWC-at-wdcCT	wdcCT-88	oung	0	1	0	0	22	22	15	0	0	wdcCT	88
