poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr
97	1	36	4	5	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-6
97	1	36	5	6	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-7
97	1	36	6	7	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-10
97	1	36	7	8	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-7
97	1	36	8	9	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-10
97	1	36	9	10	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-2
97	1	36	10	11	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-6
97	1	36	11	12	ao	0	O-CTH	pdxST-6		O-TD	pdxST-8
98	2	36	14	15	ao	0	O-PU	sfoDF-12		O-CTH	sfoDF-85
98	2	36	15	15	an	-1	O-CTH	sfoDF-85		NA	sfoDF-85
99	3	36	16	17	ao	0	O-PU	pdxST-24		O-CTH	pdxST-10
99	3	36	17	18	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-7
99	3	36	18	19	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-10
99	3	36	19	20	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-7
99	3	36	20	21	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-10
99	3	36	21	22	ao	0	O-CTH	pdxST-10		O-G	pdxST-2
100	1	37	2	3	ao	0	O-PU	sfoDF-88		O-CTH	sfoDF-5
100	1	37	3	4	ao	0	O-CTH	sfoDF-5		O-CTH	sfoDF-88
100	1	37	4	5	ao	0	O-CTH	sfoDF-88		O-CTH	sfoDF-34
100	1	37	5	6	ao	0	O-CTH	sfoDF-34		O-CTH	sfoDF-5
100	1	37	6	7	ao	0	O-CTH	sfoDF-5		O-CTH	sfoDF-24
100	1	37	7	8	ao	0	O-CTH	sfoDF-24		O-CTH	sfoDF-34
100	1	37	8	9	ao	0	O-CTH	sfoDF-34		D-D	pdxST-6
101	2	37	10	11	ao	0	O-PU	pdxST-22		O-CTH	pdxST-6
101	2	37	11	12	ao	0	O-CTH	pdxST-6		D-D	sfoDF-24
102	3	37	13	14	ao	0	O-PU	sfoDF-5		O-CTH	sfoDF-13
102	3	37	14	15	ao	0	O-CTH	sfoDF-13		O-CTH	sfoDF-24
102	3	37	15	16	ao	0	O-CTH	sfoDF-24		O-CTH	sfoDF-88
102	3	37	16	17	ao	0	O-CTH	sfoDF-88		O-CTH	sfoDF-23
102	3	37	17	17	an	-1	O-CTH	sfoDF-23		NA	sfoDF-23
103	4	37	18	19	ao	0	O-PU	pdxST-6		O-CTH	pdxST-21
103	4	37	19	20	ao	0	O-CTH	pdxST-21		O-CTH	pdxST-5
103	4	37	20	21	ao	0	O-CTH	pdxST-5		D-D	sfoDF-5
104	5	37	22	23	ao	0	O-PU	sfoDF-34		O-CTH	sfoDF-8
104	5	37	23	24	ao	0	O-CTH	sfoDF-8		O-CTH	sfoDF-24
104	5	37	24	25	ao	0	O-CTH	sfoDF-24		O-CTH	sfoDF-13
104	5	37	25	26	ao	0	O-CTH	sfoDF-13		O-CTH	sfoDF-5
104	5	37	26	28	aa	1	O-CTH	sfoDF-5	O-TO	O-PU	sfoDF-40
104	5	37	28	29	ao	0	O-PU	sfoDF-40		O-CTH	sfoDF-23
104	5	37	29	30	ao	0	O-CTH	sfoDF-23		O-CTH	sfoDF-13
104	5	37	30	31	ao	0	O-CTH	sfoDF-13		O-CTH	sfoDF-46
104	5	37	31	32	ao	0	O-CTH	sfoDF-46		O-CTH	sfoDF-23
104	5	37	32	32	an	-1	O-CTH	sfoDF-23		NA	sfoDF-23
105	6	37	33	34	ao	0	O-PU	pdxST-21		O-CTH	pdxST-9
105	6	37	34	35	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-21
105	6	37	35	36	ao	0	O-CTH	pdxST-21		O-CTH	pdxST-14
105	6	37	36	37	ao	0	O-CTH	pdxST-14		O-CTH	pdxST-17
105	6	37	37	38	ao	0	O-CTH	pdxST-17		O-CTH	pdxST-7
105	6	37	38	39	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-4
105	6	37	39	40	ao	0	O-CTH	pdxST-4		O-CTH	pdxST-7
105	6	37	40	41	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-22
105	6	37	41	42	ao	0	O-CTH	pdxST-22		O-G	pdxST-9
106	1	38	2	3	ao	0	O-PU	sfoDF-16		D-D	pdxST-14
