point	event	pull_pnum	pull_code	recv_pnum	recv_code
16	12			13	
16	13	88	F		
16	14			7	
16	15			7	SO
16	16			20	SI
16	17			20	PU
16	18			14	
16	19			20	
16	20			25	
16	21			23	
16	22			25	
16	23			20	
16	24			42	
16	25			20	
16	26			14	
16	27			42	
16	28			20	
16	29			13	G
17	1	1	P		
17	2			00	PU
17	3			13	
17	4			21	
17	5			9	
17	6			3	
17	7	31	F		
17	8			00	
17	9			9	G
18	1	43	P		
18	2			20	PU
18	3			13	
18	4			20	
18	5			13	
18	6			20	
18	7			25	
18	8			20	
18	9			27	
18	10			4	
18	11	14	PU		
18	12	12			
18	13	5			
18	14	27			
18	15	12			
18	16	43	G		
19	1	18	P		
19	2			38	PU
19	3			23	
19	4			20	
19	5			16	
19	6			33	
19	7			23	
19	8			20	
19	9			38	
19	10			20	
19	11			3	
19	12			16	
19	13			20	
19	14			38	
19	15			33	G
20	1	1	P		
20	2			00	PU
20	3			13	
20	4			21	
20	5			9	
20	6			1	
20	7	76	D		
20	8	1	PU		
20	9	76			
20	10	22			
20	11	11	LG		
21	1	3	P		
21	2			00	PU
21	3			13	
21	4			1	
21	5			64	
21	6			13	VTT
21	7	10	PU		
21	8	3			
21	9	21			
21	10			21	D
21	11			13	PU
21	12			00	
21	13			21	TD
21	14	38	PU		
21	15	28			
21	16	16			
21	17	38			
21	18	28			
21	19	3			
21	20	28			
21	21	3			
21	22	10			
21	23	38			
21	24	16			
21	25	28			
21	26	21			
21	27	3	G		
22	1	1	P		
22	2			12	PU
22	3			8	
22	4			12	
22	5			8	
22	6			44	
22	7			8	
22	8			9	TD
22	9	1	PU		
22	10	6			
22	11	22			
22	12	6			
22	13	2			
22	14	11			
22	15	31			
22	16	76	TD		
22	17			12	PU
22	18			18	L
22	19	1	PU		
22	20	6			
22	21	76	L		
22	22	22			
22	23	76	G		
23	1	20	P		
23	2			00	PU
23	3			13	
23	4	10	PU		
23	5	21			
23	6	10			
23	7			00	D
23	8			00	PU
23	9			3	G
24	1	43	P		
24	2			20	PU
24	3			13	
24	4			27	
24	5			42	
24	6			14	
24	7			13	
24	8			23	
24	9			42	
24	10			25	G
25	1	1	P		
25	2			44	PU
25	3			13	
25	4	1	PU		
25	5	25			
26	1	1	P		
26	2			00	PU
26	3			13	
26	4			44	
26	5			21	
26	6			1	LG
27	1	27	P		
27	2			20	PU
27	3			13	
27	4			25	
27	5			13	
27	6			20	
27	7			13	
27	8			20	
27	9			14	
27	10			23	
27	11			20	
27	12			27	
27	13			20	
27	14			13	
27	15			20	
27	16			42	
27	17			14	G
28	1	1	P		
28	2			00	PU
28	3			13	
28	4			64	
28	5			13	
28	6			9	
28	7			13	
28	8	16	D		
28	9	2	PU		
28	10	31			
28	11	22			
28	12	2			
28	13	6			
28	14			13	F
28	15	76			
28	16	31			
28	17	76			
28	18	6			
28	19	1			
28	20			13	F
28	21	6	G		
29	1	3	P		
29	2			12	PU
29	3			14	
29	4			11	
29	5	21	PU		
29	6	3			
29	7	10	LG		
30	1	1	OBP		
30	2			8	PU
30	3	16	D		
30	4	2	PU		
30	5	76			
30	6	28			
30	7			8	PU
30	8			44	
30	9			64	
30	10			18	
30	11			3	
30	12	76	D		
30	13	2	PU		
30	14	76	LG		
31	1	3	P		
31	2			12	PU
31	3			13	
31	4			12	
31	5			21	
31	6			14	
31	7			11	
31	8			27	
31	9			13	
31	10			21	
31	11			14	
31	12			13	
31	13			27	
31	14			11	
31	15			27	
31	16			13	G
32	1	18	P		
32	2			20	PU
32	3			13	
32	4	29	D		
32	5	12	PU		
32	6	5			
32	7	18			
32	8	8			
32	9	18			
32	10			42	D
32	11			25	PU
32	12			27	
32	13			23	
32	14			14	
32	15			23	
32	16			27	
32	17			25	
32	18			13	
32	19			25	
32	20				TO
32	21			13	PU
32	22			20	
32	23			25	
32	24			20	
32	25			27	
32	26			23	
32	27			13	G
33	1	1	P		
33	2			13	PU
33	3			21	
33	4			3	
33	5			13	
33	6			1	
33	7			00	
33	8			9	
33	9			13	
33	10	16	D		
33	11			9	SO
33	12			27	SI
33	13	20	PU		
33	14	1			
33	15	21			
33	16	76			
33	17	20			
33	18	76			
33	19	16			
33	20	31			
33	21	76			
33	22	1			
33	23	76			
33	24	16			
33	25	22			
33	26	21			
33	27	20			
33	28	16			
33	29	31			
33	30	20			
33	31	21			
33	32			00	D
33	33			13	PU
33	34			1	
33	35			64	
33	36	31	F		
33	37			1	
33	38			11	G
34	1	18	P		
34	2			13	PU
34	3			42	
35	1	43	P		
35	2			20	PU
35	3			13	
35	4			25	
35	5			13	
35	6			20	
35	7			13	
35	8			20	
35	9			23	
35	10			20	
35	11			14	
35	12			42	G
36	1	1	P		
36	2			13	PU
36	3			00	
36	4			21	
36	5			64	
36	6			9	
36	7			1	
36	8	2	F		
36	9			00	
36	10	22	PU		
36	11	1			
36	12	22	SO		
36	13	11	SI		
36	14			13	PU
36	15			21	
36	16			00	
36	17			3	
36	18			64	
36	19			13	LG
37	1	18	P		
37	2			13	PU
37	3			20	
37	4			27	
37	5			20	
37	6			13	
37	7			20	
37	8			23	
37	9			14	
37	10			13	
37	11			27	
37	12			13	
37	13			25	
37	14			20	
37	15			27	
37	16			20	
37	17			13	
37	18		TO		
37	19	1	PU		
37	20	13			
37	21	21			
37	22	64	L		
37	23	1			
37	24	9	G		
38	1	43	OBP		
38	2			13	PU
38	3			20	TD
38	4	88	PU		
38	5	12			
38	6	21	G		
39	1	43	P		
39	2			20	PU
39	3			23	
39	4			25	
39	5			27	
39	6			14	
39	7			27	
39	8			13	
39	9			27	
39	10			25	
39	11			13	G
40	1	1	P		
40	2			8	PU
40	3			13	
40	4			1	
40	5			8	
40	6			21	
40	7			1	
40	8			64	
40	9			6	
40	10			13	
40	11	3	PU		
40	12			21	F
40	13	2			
40	14			21	F
40	15	3	VTT		
40	16			1	PU
40	17			8	
40	18			21	
40	19			8	G
41	1	18	OBP		
41	2			13	PU
41	3			27	
41	4			23	
41	5	25	F		
41	6			25	
41	7			13	
41	8			14	
41	9			13	
41	10			25	
41	11			23	
41	12			27	
41	13	27	D		
41	14	14	PU		
41	15		TO		
41	16	13	PU		
41	17	1			
41	18	64			
41	19	3			
41	20			6	D
41	21			6	PU
41	22			16	
41	23			31	
41	24			2	
41	25			10	G
42	1	3	P		
42	2			8	PU
42	3			13	
42	4			21	
42	5			43	TD
42	6	7	PU		
42	7			21	D
42	8			21	PU
42	9			13	
42	10	7	D		
42	11	38	PU		
42	12	7			
42	13	22			
42	14	38			
42	15			8	PU
42	16			13	
42	17			1	
42	18			3	
42	19	21	PU		
42	20	3			
42	21	21	L		
42	22	8			
42	23	22	G		
43	1	1	P		
43	2			12	PU
43	3			14	
43	4	1	PU		
43	5	2			
43	6	6			
43	7	16			
43	8	2			
43	9	1			
