game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-05-10_nykRM-at-wdcCT	nykRM-22	marsh	5	0.9	2	3	20	18	22	0	0	nykRM	22
2014-05-10_nykRM-at-wdcCT	nykRM-47	murphy	4	0.9	2	2	29	26	24	0	0	nykRM	47
2014-05-10_nykRM-at-wdcCT	nykRM-2	heljmen	4	0.9	1	3	21	19	21	0	0	nykRM	2
2014-05-10_nykRM-at-wdcCT	nykRM-6	mazur	3	0.77	1	2	31	24	22	0	0	nykRM	6
2014-05-10_nykRM-at-wdcCT	nykRM-14	vuckovich	2	0.92	2	0	13	12	16	1	0	nykRM	14
2014-05-10_nykRM-at-wdcCT	nykRM-44	gillies	2	0.8	2	0	5	4	7	0	0	nykRM	44
2014-05-10_nykRM-at-wdcCT	nykRM-13	hunziker	2	0.71	1	1	7	5	8	0	0	nykRM	13
2014-05-10_nykRM-at-wdcCT	nykRM-18	yz	2	1	0	2	7	7	7	0	0	nykRM	18
2014-05-10_nykRM-at-wdcCT	nykRM-19	saul	1	0.86	1	0	35	30	33	0	1	nykRM	19
2014-05-10_nykRM-at-wdcCT	nykRM-3	cox	1	NA	1	0	0	0	1	0	0	nykRM	3
2014-05-10_nykRM-at-wdcCT	nykRM-33	herman	1	1	1	0	3	3	4	0	0	nykRM	33
2014-05-10_nykRM-at-wdcCT	nykRM-41	faust	1	0.93	1	0	15	14	16	0	0	nykRM	41
2014-05-10_nykRM-at-wdcCT	nykRM-27	wilson	1	0.75	0	1	8	6	8	0	0	nykRM	27
2014-05-10_nykRM-at-wdcCT	nykRM-8	raymond	1	1	0	1	4	4	4	0	0	nykRM	8
2014-05-10_nykRM-at-wdcCT	nykRM-21	anderson	0	1	0	0	6	6	5	2	0	nykRM	21
2014-05-10_nykRM-at-wdcCT	nykRM-10	hennessy	0	1	0	0	8	8	5	1	0	nykRM	10
2014-05-10_nykRM-at-wdcCT	nykRM-4	hennessy	0	0.97	0	0	33	32	21	1	0	nykRM	4
2014-05-10_nykRM-at-wdcCT	nykRM-5	sender	0	0.92	0	0	12	11	8	1	0	nykRM	5
2014-05-10_nykRM-at-wdcCT	nykRM-24	glatt	0	0.67	0	0	6	4	6	0	1	nykRM	24
2014-05-10_nykRM-at-wdcCT	nykRM-26	bosco	0	1	0	0	10	10	6	0	0	nykRM	26
2014-05-10_nykRM-at-wdcCT	nykRM-81	murray	0	0.5	0	0	2	1	2	0	0	nykRM	81
2014-05-10_nykRM-at-wdcCT	nykRM-82	brownlee	0	1	0	0	4	4	2	0	0	nykRM	82
2014-05-10_nykRM-at-wdcCT	wdcCT-99	kolick	8	1	2	6	43	43	36	0	0	wdcCT	99
2014-05-10_nykRM-at-wdcCT	wdcCT-8	prial	5	0.91	4	1	23	21	26	0	0	wdcCT	8
2014-05-10_nykRM-at-wdcCT	wdcCT-90	shofner	5	0.94	2	3	17	16	16	2	0	wdcCT	90
2014-05-10_nykRM-at-wdcCT	wdcCT-42	gibson	4	1	1	3	4	4	6	0	0	wdcCT	42
2014-05-10_nykRM-at-wdcCT	wdcCT-80	grabowski	3	1	3	0	3	3	6	0	0	wdcCT	80
2014-05-10_nykRM-at-wdcCT	wdcCT-22	marshall	3	0.88	2	1	8	7	8	3	0	wdcCT	22
2014-05-10_nykRM-at-wdcCT	wdcCT-4	johnson	3	1	2	1	2	2	4	1	0	wdcCT	4
2014-05-10_nykRM-at-wdcCT	wdcCT-45	wodatch	3	1	1	2	16	16	16	0	0	wdcCT	45
2014-05-10_nykRM-at-wdcCT	wdcCT-20	poole	3	1	0	3	9	9	6	0	0	wdcCT	20
2014-05-10_nykRM-at-wdcCT	wdcCT-25	gordon	2	1	2	0	3	3	5	2	0	wdcCT	25
2014-05-10_nykRM-at-wdcCT	wdcCT-9	doi	2	0.86	2	0	7	6	9	1	1	wdcCT	9
2014-05-10_nykRM-at-wdcCT	wdcCT-5	cranston	2	1	1	1	4	4	6	1	0	wdcCT	5
2014-05-10_nykRM-at-wdcCT	wdcCT-19	maloney	2	0.91	1	1	11	10	7	0	1	wdcCT	19
2014-05-10_nykRM-at-wdcCT	wdcCT-32	peters	2	0.89	1	1	18	16	17	0	0	wdcCT	32
2014-05-10_nykRM-at-wdcCT	wdcCT-14	blake	2	0.94	0	2	16	15	10	0	0	wdcCT	14
2014-05-10_nykRM-at-wdcCT	wdcCT-17	miner	1	1	1	0	6	6	7	2	0	wdcCT	17
2014-05-10_nykRM-at-wdcCT	wdcCT-6	gordon	1	0.71	1	0	7	5	7	1	0	wdcCT	6
2014-05-10_nykRM-at-wdcCT	wdcCT-21	dulabon	1	1	1	0	3	3	4	0	0	wdcCT	21
2014-05-10_nykRM-at-wdcCT	wdcCT-31	cobb	1	NA	1	0	0	0	1	0	0	wdcCT	31
2014-05-10_nykRM-at-wdcCT	wdcCT-12	bellinger	1	0.88	0	1	17	15	12	0	0	wdcCT	12
2014-05-10_nykRM-at-wdcCT	wdcCT-2	keegan	1	0.93	0	1	27	25	23	0	0	wdcCT	2
2014-05-10_nykRM-at-wdcCT	wdcCT-3	fickley	1	1	0	1	3	3	0	0	0	wdcCT	3
2014-05-10_nykRM-at-wdcCT	wdcCT-1	kantor	0	1	0	0	8	8	7	0	0	wdcCT	1
2014-05-10_nykRM-at-wdcCT	wdcCT-24	fleming	0	0.75	0	0	4	3	4	0	0	wdcCT	24
2014-05-10_nykRM-at-wdcCT	wdcCT-7	boylan-kolchin	0	1	0	0	4	4	4	0	0	wdcCT	7
