period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
3	28	nykRM	6	56	1	wdcCT	wdcCT	8	TA	6	FALSE	FALSE	NA	o_line	TA	off -
3	28	nykRM	9	57	2	nykRM	nykRM	6	TA	3	FALSE	FALSE	NA	d_line	TA	off -
3	28	nykRM	22	58	3	wdcCT	wdcCT	99	G	13	FALSE	TRUE	wdcCT	o_line	G	G
3	29	wdcCT	3	59	1	nykRM	nykRM	41	TA	3	FALSE	FALSE	NA	o_line	TA	off -
3	29	wdcCT	15	60	2	wdcCT	wdcCT	22	G	12	FALSE	TRUE	wdcCT	d_line	G	G
3	30	wdcCT	6	61	1	nykRM	wdcCT	5	D	6	FALSE	FALSE	NA	o_line	D	def +
3	30	wdcCT	14	62	2	wdcCT	wdcCT	45	LG	8	TRUE	TRUE	wdcCT	d_line	G	G
3	31	wdcCT	12	63	1	nykRM	nykRM	33	G	12	FALSE	TRUE	nykRM	o_line	G	G
3	32	nykRM	11	64	1	wdcCT	wdcCT	80	G	11	FALSE	TRUE	wdcCT	o_line	G	G
3	33	wdcCT	6	65	1	nykRM	nykRM	47	TA	6	TRUE	FALSE	NA	o_line	TA	off -
3	33	wdcCT	10	66	2	wdcCT	wdcCT	4	G	4	FALSE	TRUE	wdcCT	d_line	G	G
3	34	wdcCT	17	67	1	nykRM	nykRM	14	G	17	FALSE	TRUE	nykRM	o_line	G	G
3	35	nykRM	7	68	1	wdcCT	wdcCT	90	TA	7	FALSE	FALSE	NA	o_line	TA	off -
3	35	nykRM	11	69	2	nykRM	wdcCT	90	D	4	FALSE	FALSE	NA	d_line	D	def +
3	35	nykRM	14	70	3	wdcCT	wdcCT	8	G	3	FALSE	TRUE	wdcCT	o_line	G	G
3	36	wdcCT	5	71	1	nykRM	wdcCT	4	eop	5	FALSE	FALSE	NA	o_line	eop	eop
4	37	wdcCT	4	72	1	nykRM	wdcCT	17	D	4	FALSE	FALSE	NA	o_line	D	def +
4	37	wdcCT	11	73	2	wdcCT	wdcCT	1	TD	7	FALSE	FALSE	NA	d_line	TD	off -
4	37	wdcCT	17	74	3	nykRM	nykRM	22	TA	6	FALSE	FALSE	NA	o_line	TA	off -
4	37	wdcCT	24	75	4	wdcCT	wdcCT	6	TA	7	FALSE	FALSE	NA	d_line	TA	off -
4	37	wdcCT	30	76	5	nykRM	wdcCT	22	D	6	FALSE	FALSE	NA	o_line	D	def +
4	37	wdcCT	32	77	6	wdcCT	wdcCT	17	G	2	FALSE	TRUE	wdcCT	d_line	G	G
4	38	wdcCT	8	78	1	nykRM	nykRM	13	G	8	FALSE	TRUE	nykRM	o_line	G	G
4	39	nykRM	21	79	1	wdcCT	wdcCT	99	G	21	FALSE	TRUE	wdcCT	o_line	G	G
4	40	wdcCT	5	80	1	nykRM	wdcCT	6	D	5	FALSE	FALSE	NA	o_line	D	def +
4	40	wdcCT	10	81	2	wdcCT	wdcCT	22	G	5	FALSE	TRUE	wdcCT	d_line	G	G
4	41	wdcCT	4	82	1	nykRM	nykRM	2	TA	4	FALSE	FALSE	NA	o_line	TA	off -
4	41	wdcCT	18	83	2	wdcCT	wdcCT	4	G	14	FALSE	TRUE	wdcCT	d_line	G	G
4	42	wdcCT	13	84	1	nykRM	nykRM	14	G	13	FALSE	TRUE	nykRM	o_line	G	G
4	43	nykRM	6	85	1	wdcCT	wdcCT	9	G	6	FALSE	TRUE	wdcCT	o_line	G	G
4	44	wdcCT	14	86	1	nykRM	nykRM	44	G	14	FALSE	TRUE	nykRM	o_line	G	G
4	45	nykRM	4	87	1	wdcCT	wdcCT	8	TA	4	FALSE	FALSE	NA	o_line	TA	off -
4	45	nykRM	8	88	2	nykRM	wdcCT	90	D	4	FALSE	FALSE	NA	d_line	D	def +
4	45	nykRM	19	89	3	wdcCT	wdcCT	80	G	11	FALSE	TRUE	wdcCT	o_line	G	G
4	46	wdcCT	5	90	1	nykRM	nykRM	22	LG	5	TRUE	TRUE	nykRM	o_line	G	G
4	47	nykRM	13	91	1	wdcCT	wdcCT	14	TA	13	FALSE	FALSE	NA	o_line	TA	off -
4	47	nykRM	26	92	2	nykRM	wdcCT	9	eop	13	FALSE	FALSE	NA	d_line	eop	eop
