point	Offense	Defense
1		1p
1	21pu	
1	23	
1	12	
1	23	
1	21	
1	9	
1	6td	
1		31pu
1		11
1		64
1		2
1		16
1		2
1		76
1		16g
2		6p
2	88pu	
2	90	
2	88	
2	90	
2	49	
2	90	
2		3pu
2		38
2		3
2	88d	
2	88	
2	90	
2	5	
2	7	
2	5	
2	1lg	
3		14p
3	7pu	
3		99pu
3		14
3		99
3		27
3		3
3		14
3		27
3		99
3		27
3	13f	99
3		14
3		99g
4		2p
4	25pu	
4	33	
4	25	
4	33	
4	64	
4	3	
4	33	
4	42	
4	3gl	
5		1p
5	88pu	
5	90	
5		10pu
5		76
5		22
5		1
5		16
5	90d	
5	90	
5	45	
5	90	
5	5	
5	7	
5	88	
5	45	
5	1	
5	45	
5		1pu
5		76l
5		10g
6		3p
6	3pu	
6	99	
6	27	
6	80	
6	20	
6	31g	
7		2p
7	7pu	
7	13	
7		4d
7		12pu
7		9g
8		90p
8	7pu	
8	23	
8	13	
8	23	
8	7	
8	23	
8	25	
8	23	
8	14	
8	11	
8	42	
8	25	
8	7	
8	25to	
8	13pu	
8	25	
8	14	
8	13	
8	7	
8	25	
8	13	
8	25	
8	14	
8	25	
8	11g	
9		1p
9	14pu	
9	99	
9	80	
9	99	
9	19	
9		1d
9		64pu
9		76
9		64
9		76
9		2
9		31
9		16
9		2
9		64
9		2
9		16
9		22
9		31g
10		3p
10	12pu	
10	23	
10	2	
10	4	
10	23	
10	2	
10	25	
10	9	
10	6	
10	12	
10	9	
10	2g	
11		90p
11	7pu	
11	4	
11	25	
11	7	
11	25	
11	23	
11	4	
11	23	
11	14	
11	25	
11	14	
11	42	
11	7	
11		to
11		2pu
11		99
11		2
11		5
12		19p
12	23pu	
12	13	
12	25	
12	42	
12	13	
12	25	
12		19d
12		19pu
12		27
12		3
12		80
12		3
12		42
12	11d	
12	11pu	
12	7	
12	13	
12	7	
12	13	
12	7	
12	14	
12	42	
12	25	
12	13	
12	23	
12	42	
12	11g	
13		1p
13	12pu	
13	2	
13	9	
13	12	
13	6	
13	21	
13	12	
13		2d
13		2pu
13		22td
13	2pu	
13	25	
13	6	
13	2	
13	4	
13	2	
13	6	
13		76pu
13		16gl
14		3p
14	61pu	
14	88	
14	90	
14		3pu
14	88d	
14	88pu	
14	90	
14	17	
14	5	
14	90	
14		3pu
14	90d	
14	90pu	
14	17	
14	61	
14	17	
14	88	
14	5	
