point	event	pull_pnum	pull_code	recv_pnum	recv_code
9	6			10	
9	7			7	
9	8			24	
9	9			7	
9	10			24	
9	11			42	
9	12			7	
9	13			8	
9	14			7	
10	1	73	P		
10	2			13	PU
10	3			88	
10	4			34	
10	5			11	
10	6			13	
10	7			34	L
10	8			88	G
11	1	46	P		
11	2			7	PU
11	3			24	
11	4			7	
11	5	2	F		
11	6			25	
11	7			24	
11	8			42	
11	9			24	
11	10			7	
11	11			42	
11	12			8	
11	13			25	
11	14			42	
11	15	9	F		
11	16			7	
11	17			8	
11	18			11	
11	19			7	
11	20			8	
11	21			7	
11	22			24	
11	23			8	
11	24			11	G
12	1	73	P		
12	2			40	PU
12	3			13	
12	4			40	
12	5			6	
12	6			13	
12	7			19	
12	8			40	
12	9	21	PU		
12	10	73			
12	11	21			
12	12			19	D
12	13			13	PU
12	14			40	
12	15			6	
12	16			13	
12	17			40	
12	18			8	
12	19			40	
12	20			13	
12	21			40	
12	22			88	G
13	1	16	P		
13	2			10	PU
13	3			24	
13	4			11	
13	5			10	
13	6			11	
13	7			25	
13	8			10	
13	9			24	
13	10			42	
13	11			8	
13	12			24	
13	13			25	
13	14	25	D		
13	15	1	PU		
13	16			8	D
13	17			24	PU
13	18			7	
13	19			11	
13	20			8	
13	21			11	
13	22			8	
13	23			11	
13	24			24	
13	25			42	G
14	1	73	P		
14	2			13	PU
14	3			11	
14	4			13	
14	5			23	
14	6			34	
14	7			6	
14	8			11	
14	9			88	TD
14	10	21	PU		
14	11	22			
14	12	73			
14	13	22			
14	14	3			
14	15	7	TO		
14	16	24			
14	17			85	D
14	18			16	PU
14	19			25	
14	20			16	
14	21			1	
14	22			2	L
14	23			46	
14	24			2	G
15	1	34	P		
15	2			11	PU
15	3			24	
15	4			73	
15	5			24	
15	6			25	
15	7			73	
15	8			25	
15	9			8	
15	10			11	
15	11			25	
15	12	7	D		
15	13	17	PU		
15	14		TO		
15	15	8	PU		
15	16	88			
15	17	19			
15	18	13			
15	19	6	TD		
15	20			21	PU
15	21			2	
15	22			21	
15	23	88	PU		
15	24	8			
15	25	24			
15	26			21	PU
15	27			22	
15	28			8	
15	29			2	
15	30			8	
15	31			42	
15	32			22	
15	33			2	
15	34			21	
15	35			22	
15	36			42	
15	37			21	
15	38			42	
15	39			8	
15	40			21	
15	41			22	
15	42			9	
15	43			22	G
16	1	7	P		
16	2			1	PU
16	3			16	
16	4			2	
16	5			25	
16	6			2	
16	7			1	
16	8			25	
16	9			16	
16	10			10	
16	11	15	D		
16	12	21	PU		
16	13		TO		
16	14	21	PU		
16	15	7			
16	16	25			
16	17	21			
16	18			23	PU
16	19			13	L
16	20				TO
16	21			23	PU
16	22			8	
17	1	16	P		
17	2			7	PU
17	3			24	
17	4			10	
17	5			24	
17	6			10	
17	7			24	
17	8			8	
17	9			42	
17	10			8	
17	11			7	
17	12			25	
17	13			10	
17	14			42	
17	15	85	F		
17	16			10	
17	17			24	
17	18	2	F		
17	19			25	G
18	1	73	P		
18	2			8	PU
18	3			13	
18	4			34	
18	5			40	
18	6	73	PU		
18	7			6	D
18	8			34	PU
18	9			13	
18	10			34	
18	11			23	
18	12	22	PU		
18	13	3			
18	14	5			
18	15	2			
18	16	73			
18	17	3			
18	18	21	VST		
18	19			13	PU
18	20	21	PU		
18	21	73			
18	22	21			
18	23			23	D
18	24			13	PU
18	25			8	
18	26			34	
18	27			8	
18	28			34	
18	29			6	
18	30			8	
18	31			23	
18	32			8	
18	33	22	PU		
18	34	2			
18	35	16	G		
19	1	8	P		
19	2			17	PU
19	3			11	
19	4			6	
19	5			19	
19	6			24	
19	7			13	
19	8			6	G
20	1	85	P		
20	2			22	PU
20	3			21	
20	4			42	
20	5			22	
20	6			73	
20	7			21	
20	8			16	
20	9			42	G
21	1	8	P		
21	2			8	PU
21	3			13	
21	4			34	
21	5	24	PU		
21	6	42			
21	7	10			
21	8			6	D
21	9			6	PU
21	10			8	
21	11			40	
21	12	24	D		
21	13	24	PU		
21	14	8			
21	15	10			
21	16	7			
21	17	25			
21	18	7			
21	19	22			
21	20	10			
21	21	42			
21	22	7			
21	23	24			
21	24	25			
21	25	42			
21	26	11			
21	27	8			
21	28	7			
21	29	24			
21	30	11			
21	31	8	G		
22	1	73	P		
22	2			1	PU
22	3			16	
22	4	21	F		
22	5			1	
22	6			46	
22	7			16	
22	8			10	
22	9			16	TD
22	10	21	PU		
22	11	73			
22	12	2			
22	13	21			
22	14	16			
22	15	2	TD		
22	16			16	PU
22	17			25	
22	18			1	
22	19			46	
22	20			10	
22	21			16	
22	22	5	PU		
22	23	73			
22	24	16	L		
22	25	21	TD		
22	26			16	PU
22	27			13	
22	28			1	
22	29			85	
22	30			16	
22	31			13	
22	32	16	D		
23	1	73	P		
23	2			13	PU
23	3			8	
23	4			23	TD
23	5	73	PU		
23	6	21			
23	7	22			
23	8	73			
23	9	17			
23	10	16			
23	11	73			
23	12	2			
23	13			40	PU
23	14			6	
23	15			34	
23	16			40	G
24	1	16	P		
24	2			24	PU
24	3			42	TD
24	4	16	PU		
24	5	85			
24	6	46			
24	7	16			
24	8	25			
24	9	46	G		
25	1	34	P		
25	2			24	PU
25	3			10	
25	4			7	LG
26	1	8	P		
26	2			8	PU
26	3			23	
26	4			40	LG
27	1	85	P		
27	2			73	PU
27	3			15	
27	4			2	
27	5			15	
27	6	25	F		
27	7			22	
27	8			73	
27	9			15	
27	10			21	
27	11			22	G
28	1	8	P		
28	2			40	PU
28	3			8	
28	4			34	
28	5			8	
28	6			6	
28	7			88	
28	8			8	
28	9			6	
28	10			34	
28	11			13	
28	12			88	
28	13			8	
28	14			40	
28	15			6	
28	16			13	
28	17	73	F		
28	18			40	
28	19			34	G
29	1	16	P		
29	2			21	PU
29	3			10	
29	4			16	
29	5			10	
29	6	1	PU		
29	7	2			
29	8	25			
29	9	46			
29	10		TO		
29	11	23	PU		
29	12			3	D
29	13			21	PU
29	14			15	
29	15			16	
29	16			17	
29	17			15	
29	18			21	
29	19			16	LG
30	1	8	P		
30	2			8	PU
30	3			13	
30	4			34	
30	5			88	
30	6			8	LG
31	1	16	P		
31	2			73	PU
31	3			21	
31	4			73	
31	5			15	
31	6	16	PU		
31	7	25			
31	8	16			
31	9			3	PU
31	10			73	
31	11			3	
31	12			73	
31	13			17	G
32	1	8	P		
32	2			16	PU
32	3			46	
32	4			16	TD
32	5	24	PU		
32	6	10			
32	7	8	TD		
32	8			16	PU
32	9			2	
32	10			7	
32	11			46	
32	12			2	
32	13			9	
32	14	25	HB		
32	15	24	PU		
32	16	42			
32	17	25			
32	18	24			
32	19	42			
32	20	8			
32	21	11			
32	22	7			
32	23	24			
32	24	10			
32	25	24			
32	26	25			
32	27	11			
32	28	42			
32	29	11			
32	30	7			
32	31	8	G		
33	1	73	P		
33	2			13	PU
33	3			11	
33	4			13	
33	5			6	
33	6			11	
33	7			88	
33	8			6	
33	9			22	
33	10				TO
33	11			13	PU
33	12			19	
33	13			6	
33	14			23	
33	15			24	
33	16			13	
33	17			6	
33	18			23	
33	19			24	
33	20			19	
33	21	2	D		
33	22	3	PU		
33	23	73			
33	24	22			
33	25	73			
33	26	21			
33	27			23	PU
33	28	2	F		
33	29			11	
33	30			23	
33	31			6	
33	32			11	
33	33			6	TD
33	34	21	PU		
33	35			23	D
