point	event	pull_pnum	pull_code	recv_pnum	recv_code
12	1	61	P		
12	2			4	PU
12	3			13	
12	4			25	
12	5			14	
12	6			11	
12	7			13	
12	8			14	
12	9			7	
12	10			25	
12	11			9	TD
12	12	12	PU		
12	13	25			
12	14	5			
12	15	19			
12	16			11	F
12	17	12			
12	18	7			
12	19	5			
12	20	61			
12	21	12			
12	22	5			
12	23	19			
12	24	61	G		
13	1	22	P		
13	2			33	PU
13	3			20	
13	4			21	
13	5	24	SO		
13	6			20	SO
13	7	19	SI		
13	8			11	SI
13	9	1	TO		
13	10	99	PU		
13	11	2	TD		
13	12			64	PU
13	13			6	
13	14	88	HB		
13	15	2	PU		
13	16	45			
13	17	2			
13	18	99			
13	19	45	G		
14	1	61	P		
14	2			4	PU
14	3			13	
14	4			9	
14	5	12	PU		
14	6	5	L		
14	7	42			
14	8	19			
14	9			11	F
14	10	5	G		
15	1	7	P		
15	2			76	PU
15	3			7	
15	4			76	
15	5			25	
15	6			16	
15	7	21	F		
15	8			8	PU
16	1	22	P		
16	2			7	PU
16	3			13	
16	4			7	
16	5	1	F		
16	6			14	
16	7			25	
16	8			13	
16	9			9	
16	10			13	
16	11			4	
16	12			9	
16	13			14	
16	14			7	
16	15			14	
16	16			7	
16	17			25	
16	18			7	
16	19			13	G
17	1	20	P		
17	2			2	PU
17	3			99	
17	4			2	
17	5			8	
17	6			9	
17	7			8	
17	8			45	
17	9			90	
17	10			8	G
18	1	61	P		
18	2			7	PU
18	3			25	
18	4			7	
18	5			25	
18	6			7	
18	7			13	
18	8			7	
18	9			11	
18	10			4	
18	11			9	
18	12			14	
18	13			7	
18	14			25	
18	15			7	
18	16			13	
18	17			14	
18	18			9	
18	19			25	L
18	20			7	
18	21			25	G
19	1	64	P		
19	2			14	PU
19	3			99	
19	4			88	
19	5			8	
19	6			45	
19	7			80	
19	8			88	G
20	1	22	P		
20	2			7	PU
20	3			13	
20	4			7	
20	5			13	
20	6			7	
20	7			11	
20	8	27	D		
20	9	27	PU		
20	10	21			
20	11			9	D
20	12			9	
20	13			13	
20	14			7	
20	15			13	
20	16			11	
20	17			42	
20	18			9	
20	19			42	TD
20	20	99	PU		
20	21			28	D
20	22			2	PU
20	23			16	TD
20	24	88	PU		
20	25	99			
20	26			2	F
20	27	8			
20	28	14	LG		
21	1	61	P		
21	2			13	PU
21	3			7	
21	4			9	
21	5	7	D		
21	6	12	PU		
21	7	19			
21	8			13	PU
21	9			25	G
22	1	64	P		
22	2			88	PU
22	3			2	
22	4	31	D		
22	5	31			
22	6	64			
22	7	31			
22	8	64			
22	9	2			
22	10	21			
22	11	2			
22	12	64			
22	13	76	G		
23	1	3	P		
23	2			88	PU
23	3			99	
23	4			32	
23	5			8	
23	6			9	
23	7			8	
23	8			32	LG
24	1	22	P		
24	2			13	PU
24	3			25	
24	4			7	
24	5	27	D		
24	6	27	PU		
24	7	21			
24	8	17			
24	9	22			
24	10	22	SO		
24	11			13	SO
24	12	99	SI		
24	13			6	SI
24	14	99			
24	15	27			
24	16	99			
24	17	1	G		
25	1	61	P		
25	2			33	PU
25	3			20	
25	4			64	TD
25	5	19	PU		
25	6	12			
25	7	5			
25	8			20	D
25	9			23	PU
25	10			20	
25	11			33	
25	12			64	
25	13	42	D		
25	14	42			
25	15	7			
25	16	19			
25	17	12			
25	18	42			
25	19	7			
25	20	61			
25	21	5	G		
26	1	21	OBP		
26	2			7	PU
26	3			13	
26	4			25	
26	5			4	
26	6			14	
26	7			13	
26	8			9	
26	9			11	LG
27	1	16	P		
27	2			88	PU
27	3			99	
27	4			2	
27	5			8	
27	6			2	
27	7			45	
27	8			2	
27	9			88	
27	10			90	
27	11			8	
27	12			90	
27	13	10	F		
27	14			99	LG
28	1	61	P		
28	2			20	PU
28	3			25	
29	1	16	P		
29	2			14	PU
29	3			99	
29	4			88	
29	5			99	
29	6			80	
29	7			90	
29	8			9	LG
30	1	61	P		
30	2			13	PU
30	3			7	
30	4			25	
30	5			14	
30	6	42	HB		
30	7	12	PU		
30	8	5			
30	9	12			
30	10	7			
30	11	12			
30	12	19			
30	13	7			
30	14	42			
30	15	12			
30	16	19			
30	17	12			
30	18	61			
30	19	12			
30	20	5	G		
31	1	21	P		
31	2			20	PU
31	3			23	
31	4			16	
31	5			33	
31	6			42	
31	7			20	
31	8	32	PU		
31	9	17			
31	10	21			
31	11	32			
31	12	1	LG		
32	1	61	P		
32	2			25	PU
32	3			7	
32	4			25	
32	5			13	
32	6			7	
32	7			13	
32	8			25	
32	9			13	
32	10			25	
32	11			13	
32	12			11	
32	13			13	
32	14			7	
32	15			25	
32	16	42	D		
32	17	42			
32	18	5			
32	19	61			
32	20	5			
32	21	7			
32	22	19	G		
33	1	21	P		
33	2			13	PU
33	3			64	
33	4	6	D		
33	5	32	PU		
33	6	27			
