point	event	pull_pnum	pull_code	recv_pnum	recv_code
1	1	22	P		
1	2			7	PU
1	3			20	
1	4			9	TD
1	5	27	PU		
1	6	31			
1	7	5			
1	8	4			
1	9	5			
1	10	22			
1	11	23			
1	12	19			
1	13	23			
1	14	27			
1	15	1			
1	16	4			
1	17	5			
1	18	23			
1	19	19	G		
2	1	15	P		
2	2			21	PU
2	3			71	
2	4			13	
2	5			71	
2	6			16	
2	7			64	
2	8			11	
2	9	15	F		
2	10			16	
2	11			13	
2	12	12	F		
2	13			71	
2	14	24	D		
2	15	12	PU		
2	16	7			
2	17	15			
2	18	12			
2	19	15			
2	20	24	LG		
3	1	27	P		
3	2			20	PU
3	3			27	
3	4			20	
3	5	27	PU		
3	6	5			
3	7			9	D
3	8			1	PU
3	9	5	D		
3	10	5	PU		
3	11	23			
3	12	4			
3	13	23			
3	14			7	D
3	15			20	PU
3	16	27	F		
3	17			27	
3	18			32	
3	19			9	G
4	1	16	P		
4	2			90	PU
4	3			99	
4	4			88	
4	5			45	
4	6			8	
4	7			99	TD
4	8	11	PU		
4	9	21			
4	10	16			
4	11	21			
4	12	64			
4	13	6			
4	14	64			
4	15	16			
4	16			99	PU
4	17			88	
4	18			90	
4	19	16	D		
4	20	21	PU		
4	21	64			
4	22	6			
4	23	16			
4	24	64			
4	25	21			
4	26	11	LG		
5	1	88	OBP		
5	2			99	PU
5	3			90	
5	4			9	
5	5			8	
5	6			99	
5	7			9	
5	8			32	
5	9			8	G
6	1	15	P		
6	2			20	PU
6	3			7	
6	4			20	
6	5			13	
6	6			20	
6	7			27	
6	8			13	
6	9	12	D		
6	10	12	PU		
6	11	15			
6	12	12			
6	13	22			
6	14			27	D
6	15			27	PU
6	16			20	
6	17			12	TO
6	18	19	F		
6	19			71	PU
6	20			27	
6	21			20	
6	22			7	
6	23			27	TD
6	24	23	PU		
6	25	27			
6	26	5			
6	27	27			
6	28	6			
6	29	22	G		
7	1	15	P		
7	2			64	PU
7	3			13	
7	4			21	
7	5			13	
7	6			12	
7	7			11	
7	8			16	
7	9			21	G
8	1	11	P		
8	2			88	PU
8	3			99	
8	4			2	
8	5			90	
8	6			45	
8	7			99	
8	8			45	
8	9			9	
8	10			2	TD
8	11	64	PU		
8	12			99	PU
8	13	22	D		
9	1	16	P		
9	2			88	PU
9	3			99	
9	4			8	
9	5			45	LG
10	1	5	P		
10	2			7	PU
10	3			20	
10	4			9	
10	5			14	
10	6			20	
10	7			27	
10	8			7	
10	9			20	
10	10			9	
10	11			20	
10	12			7	
10	13			20	
10	14			1	
10	15			32	G
11	1	11	P		
11	2			88	PU
11	3			99	
11	4			90	
11	5			8	
11	6			45	
11	7			2	
11	8			90	G
12	1	15	P		
12	2			1	PU
12	3			9	L
12	4			14	G
13	1	64	P		
13	2			88	PU
13	3			99	
13	4			2	
13	5			9	
13	6			8	TD
13	7	16	PU		
13	8	11			
13	9			88	PU
13	10			32	L
13	11	11	F		
13	12			9	G
14	1	45	P		
14	2			20	PU
14	3			1	
14	4			27	
14	5			32	
14	6			27	
14	7			7	
14	8			27	
14	9			7	
14	10			41	
14	11			20	
14	12			32	
14	13			14	
14	14			20	
14	15			32	
14	16			20	
14	17			14	G
15	1	16	P		
15	2			99	PU
15	3			90	
15	4			99	
15	5			9	
15	6			32	TD
15	7	21	PU		
15	8	64			
15	9	11			
15	10	16			
15	11	31	L		
15	12	22	G		
16	1	16	P		
16	2			2	PU
16	3			90	
16	4			99	L
16	5			80	G
17	1	5	P		
17	2			13	PU
17	3			20	
17	4			13	
17	5	7	D		
17	6	23	PU		
17	7			7	PU
17	8			13	
17	9			27	
17	10			12	
17	11			20	
17	12	21	TO		
17	13	99	PU		
17	14	90			
17	15	99			
17	16	9			
17	17			21	D
17	18			21	PU
17	19			11	
17	20			71	
17	21			16	G
18	1	11	P		
18	2			99	PU
18	3			2	
18	4			90	
18	5			99	
18	6			32	
18	7			90	L
18	8			32	G
19	1	15	P		
19	2			7	PU
19	3			71	TD
19	4	15	PU		
19	5	27			
19	6			32	D
19	7			71	PU
19	8			7	
19	9			1	
19	10			71	
19	11			14	
19	12			71	
19	13			27	TD
19	14	25	PU		
19	15	12			
19	16	15			
19	17	12			
19	18	19			
19	19	15			
19	20			27	D
19	21			27	PU
19	22			7	
19	23	15	D		
19	24	15	TO		
19	25	90	PU		
19	26	99			
19	27	88			
19	28	99			
19	29	45			
19	30	2			
19	31			21	PU
19	32			64	
19	33			22	
19	34			16	
19	35			21	
19	36			6	
19	37			22	
19	38			31	
19	39			11	
19	40			21	
19	41			11	
19	42			16	
19	43	8	D		
19	44	8	SO		
19	45	32	SI		
19	46	99	PU		
19	47	90			
19	48			6	FB
19	49			21	PU
19	50			64	
19	51			16	
19	52			64	
19	53			11	
19	54			21	
19	55			11	
19	56			6	
19	57			31	
19	58			21	TO
19	59			71	PU
20	1	5	P		
20	2			7	PU
20	3			20	
20	4			14	
20	5			9	
20	6			20	
20	7	6	D		
20	8	23	PU		
20	9	1			
20	10	23			
20	11	5			
20	12	1			
20	13	23			
20	14	1			
20	15	6	G		
21	1	15	P		
21	2			71	PU
21	3			13	
21	4			71	
21	5			13	
21	6			21	
21	7			13	
21	8			71	
21	9	4	D		
21	10	4	PU		
21	11	22			
21	12	4			
21	13	15			
21	14	27			
21	15	25			
21	16	22			
21	17	19	G		
22	1	15	P		
22	2			20	PU
22	3			7	
22	4			1	
22	5			7	
22	6			20	
22	7			27	
22	8			32	LG
23	1	16	P		
23	2			2	PU
23	3			99	
23	4			8	
23	5			9	
23	6			2	
23	7	64	FB		
23	8	64	PU		
23	9	21			
23	10	6			
23	11	21			
23	12	64	L		
23	13	6			
23	14			99	PU
23	15			8	
23	16			2	
23	17			90	
23	18			2	
23	19			99	
23	20			8	
23	21			2	
23	22			88	LG
24	1	5	P		
24	2			20	PU
24	3			7	
24	4			9	
24	5			7	
24	6			20	
24	7			7	
24	8			14	
24	9			27	
24	10			14	
24	11			20	
24	12			9	
24	13			20	
24	14			7	
24	15			20	
24	16			27	
24	17			14	
24	18	7	F		
24	19	4	D		
24	20	4	SO		
24	21			1	SO
24	22	90	SI		
24	23			11	SI
24	24	90	PU		
24	25			11	F
24	26	23			
24	27			32	PU
24	28			14	
24	29			20	
24	30			27	
24	31			20	
24	32			11	
24	33			32	
24	34			20	
24	35	90	PU		
24	36	21			
24	37	31			
24	38	23			
24	39	5			
24	40	7			
24	41	5			
24	42	23			
24	43	90			
24	44			7	PU
24	45			20	
24	46			9	
24	47			20	TO
24	48			71	PU
24	49	15	PU		
24	50	12			
24	51	15			
24	52	25			
24	53	15			
24	54	12			
24	55	22			
24	56	15			
24	57	19	G		
25	1	5	P		
25	2			21	PU
25	3			7	
25	4			21	
25	5			7	
25	6			21	
25	7			32	
25	8			7	
25	9			14	
25	10			7	
25	11			20	
25	12			27	
25	13			20	
25	14	5	F		
25	15			32	
25	16			27	
25	17			6	G
26	1	16	P		
26	2			88	PU
26	3			99	
26	4			2	
26	5			32	
26	6			99	
26	7			45	
26	8			32	
26	9			99	
26	10			8	G
27	1	14	P		
27	2			13	PU
27	3			7	
27	4			1	
27	5			7	
27	6			13	
27	7			7	
27	8			13	
27	9			7	
27	10			1	
27	11			13	
27	12			7	
27	13			12	
27	14			7	
28	1	16	P		
28	2			2	PU
28	3			99	
28	4			90	
28	5			99	
28	6			90	
28	7			99	
28	8			90	
28	9			99	
28	10			2	LG
29	1	5	P		
29	2			20	PU
29	3			1	
29	4			27	
29	5			1	
29	6			14	
29	7			27	
29	8			20	
29	9			1	
29	10			20	
29	11			14	G
30	1	16	P		
30	2			90	PU
30	3			99	
30	4			8	
30	5			90	
30	6			99	
30	7			80	
30	8			90	
30	9			9	G
31	1	15	P		
31	2			7	PU
31	3			71	
31	4			7	
31	5			27	
31	6			7	
31	7			9	
31	8			71	
31	9	27	F		
31	10			27	LG
32	1	88	P		
32	2			90	PU
32	3			99	
32	4			90	
32	5			99	
32	6	22	D		
32	7	64	PU		
32	8	21			
32	9	88			
32	10	32			
32	11	21			
32	12	11	LG		
33	1	16	P		
33	2			99	PU
33	3			2	
33	4			99	
33	5			2	
33	6			8	
33	7	16	F		
33	8			32	G
34	1	15	P		
34	2			20	PU
34	3			7	
34	4			27	
34	5			20	
34	6			7	
34	7			9	LG
35	1	11	OBP		
35	2			99	PU
35	3			90	
35	4	28	PU		
35	5	6			
35	6	31			
35	7	64			
35	8	16	G		
36	1	16	P		
36	2			2	PU
36	3			99	
36	4			2	VTT
36	5	6	PU		
36	6	16			
36	7	64			
36	8	10			
36	9	6			
36	10	22			
36	11	6			
36	12			88	D
36	13			88	PU
36	14			99	
36	15			32	LG
37	1	5	P		
37	2			13	PU
37	3			7	
37	4			20	
37	5			32	
37	6			13	
37	7			20	LG
38	1	88	P		
38	2			88	PU
38	3			2	
38	4			88	TD
38	5	11	PU		
38	6			88	F
38	7	64			
38	8	11	TO		
38	9	7	PU		
38	10	2			
38	11	7			
38	12			23	D
38	13			15	PU
38	14			27	
38	15			27	TO
38	16			15	PU
38	17			22	
38	18	11	D		
38	19	2	PU		
38	20	21			
38	21	16			
38	22	64			
38	23	11	LG		
39	1	88	P		
39	2			88	PU
39	3			99	
39	4			32	
39	5			8	
39	6			45	
39	7			2	
39	8			32	
39	9			45	
39	10			99	
39	11			32	
39	12			99	
39	13			8	G
40	1	5	P		
40	2			20	PU
40	3			71	
40	4			20	
40	5			1	
40	6			20	
40	7			11	
40	8	1	F		
40	9			11	SO
40	10			21	SI
40	11			21	PU
40	12			27	
40	13			1	
40	14			71	G
41	1	16	P		
41	2			32	PU
41	3			99	
41	4			2	
41	5			99	
41	6			2	
41	7			90	
41	8			2	
41	9			99	
41	10			2	
41	11			9	
41	12			8	
41	13			2	
41	14	2	PU		
41	15	6			
41	16			99	D
41	17			99	PU
41	18			8	
41	19			99	
41	20			9	
41	21			8	G
42	1	22	P		
42	2			32	PU
42	3			20	
42	4			71	
42	5	27	PU		
42	6	23	G		
