period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	vanNH	10	1	1	pdxST	pdxST	10	TD	10	FALSE	FALSE	NA	o_line	TD	off -
1	1	vanNH	13	2	2	vanNH	vanNH	31	G	3	FALSE	TRUE	vanNH	d_line	G	G
1	2	vanNH	23	3	1	pdxST	pdxST	6	TA	23	FALSE	FALSE	NA	o_line	TA	off -
1	2	vanNH	30	4	2	vanNH	vanNH	4	G	7	FALSE	TRUE	vanNH	d_line	G	G
1	3	vanNH	19	5	1	pdxST	vanNH	13	D	19	FALSE	FALSE	NA	o_line	D	def +
1	3	vanNH	22	6	2	vanNH	vanNH	13	TA	3	FALSE	FALSE	NA	d_line	TA	off -
1	3	vanNH	27	7	3	pdxST	pdxST	7	TA	5	FALSE	FALSE	NA	o_line	TA	off -
1	3	vanNH	40	8	4	vanNH	pdxST	17	D	13	FALSE	FALSE	NA	d_line	D	def +
1	3	vanNH	42	9	5	pdxST	pdxST	16	TA	2	FALSE	FALSE	NA	o_line	TA	off -
1	3	vanNH	48	10	6	vanNH	pdxST	88	D	6	FALSE	FALSE	NA	d_line	D	def +
1	3	vanNH	53	11	7	pdxST	vanNH	89	D	5	TRUE	FALSE	NA	o_line	D	def +
1	3	vanNH	57	12	8	vanNH	vanNH	21	TA	4	FALSE	FALSE	NA	d_line	TA	off -
1	3	vanNH	64	13	9	pdxST	vanNH	19	D	7	FALSE	FALSE	NA	o_line	D	def +
1	3	vanNH	74	14	10	vanNH	vanNH	22	G	10	FALSE	TRUE	vanNH	d_line	G	G
1	4	vanNH	5	15	1	pdxST	pdxST	24	TA	5	FALSE	FALSE	NA	o_line	TA	off -
1	4	vanNH	11	16	2	vanNH	pdxST	10	D	6	TRUE	FALSE	NA	d_line	D	def +
1	4	vanNH	14	17	3	pdxST	vanNH	11	D	3	FALSE	FALSE	NA	o_line	D	def +
1	4	vanNH	18	18	4	vanNH	pdxST	11	D	4	FALSE	FALSE	NA	d_line	D	def +
1	4	vanNH	20	19	5	pdxST	vanNH	45	D	2	FALSE	FALSE	NA	o_line	D	def +
1	4	vanNH	22	20	6	vanNH	pdxST	13	D	2	FALSE	FALSE	NA	d_line	D	def +
