poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr
9	1	5	5	6	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-3
9	1	5	6	7	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-20
9	1	5	7	8	ao	0	O-CTH	seaRM-20		O-G	seaRM-99
10	1	6	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-89
10	1	6	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-19
10	1	6	4	5	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-89
10	1	6	5	6	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-98
10	1	6	6	7	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-21
10	1	6	7	8	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-19
10	1	6	8	9	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91
10	1	6	9	10	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-98
10	1	6	10	11	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-10
10	1	6	11	12	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-21
10	1	6	12	13	ao	0	O-CTH	vanNH-21		O-G	vanNH-98
11	1	7	2	3	ao	0	O-PU	seaRM-25		O-CTH	seaRM-3
11	1	7	3	4	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-17
11	1	7	4	5	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-48
11	1	7	5	6	ao	0	O-CTH	seaRM-48		D-D	seaRM-14
12	2	7	9	10	ao	0	O-PU	vanNH-91		O-CTH	vanNH-8
12	2	7	10	11	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-21
12	2	7	11	12	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-91
12	2	7	12	13	ao	0	O-CTH	vanNH-91		O-G	vanNH-13
13	1	8	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-3
13	1	8	3	4	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-26
13	1	8	4	5	ao	0	O-CTH	seaRM-26		O-CTH	seaRM-3
13	1	8	5	6	ao	0	O-CTH	seaRM-3		D-D	seaRM-27
14	2	8	7	8	ao	0	O-PU	vanNH-18		O-CTH	vanNH-31
14	2	8	8	9	ao	0	O-CTH	vanNH-31		O-CTH	vanNH-27
14	2	8	9	10	ao	0	O-CTH	vanNH-27		O-CTH	vanNH-37
14	2	8	10	10	an	-1	O-CTH	vanNH-37		NA	vanNH-37
15	3	8	11	12	ao	0	O-PU	seaRM-3		O-CTH	seaRM-1
15	3	8	12	13	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-6
15	3	8	13	14	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-1
15	3	8	14	14	an	-1	O-CTH	seaRM-1		NA	seaRM-1
16	4	8	15	16	ao	0	O-PU	vanNH-33		D-D	vanNH-20
17	5	8	17	18	ao	0	O-PU	seaRM-3		O-CTH	seaRM-6
17	5	8	18	19	ao	0	O-CTH	seaRM-6		O-G	seaRM-25
18	1	9	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-21
18	1	9	3	4	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-91
18	1	9	4	5	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-72
18	1	9	5	6	ao	0	O-CTH	vanNH-72		O-G	vanNH-98
19	1	10	2	3	ao	0	O-PU	seaRM-00		O-CTH	seaRM-3
19	1	10	3	4	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-00
19	1	10	4	5	ao	0	O-CTH	seaRM-00		O-CTH	seaRM-3
19	1	10	5	6	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-17
19	1	10	6	6	an	-1	O-CTH	seaRM-17		NA	seaRM-17
20	2	10	7	8	ao	0	O-PU	vanNH-18		O-CTH	vanNH-14
20	2	10	8	9	ao	0	O-CTH	vanNH-14		O-CTH	vanNH-8
20	2	10	9	10	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-13
20	2	10	10	11	ao	0	O-CTH	vanNH-13		O-G	vanNH-45
21	1	11	2	3	ao	0	O-PU	seaRM-3		O-CTH	seaRM-20
21	1	11	3	4	ao	0	O-CTH	seaRM-20		D-D	seaRM-33
22	2	11	5	6	ao	0	O-CTH	vanNH-33		O-CTH	vanNH-37
22	2	11	6	7	ao	0	O-CTH	vanNH-37		O-CTH	vanNH-14
22	2	11	7	8	ao	0	O-CTH	vanNH-14		O-CTH	vanNH-81
22	2	11	8	9	ao	0	O-CTH	vanNH-81		O-CTH	vanNH-37
22	2	11	9	10	ao	0	O-CTH	vanNH-37		O-CTH	vanNH-31
22	2	11	10	11	ao	0	O-CTH	vanNH-31		O-CTH	vanNH-33
22	2	11	11	12	ao	0	O-CTH	vanNH-33		O-CTH	vanNH-37
22	2	11	12	13	ao	0	O-CTH	vanNH-37		O-TD	vanNH-27
23	3	11	14	15	an	0	O-PU	seaRM-3		NA	seaRM-81
24	4	11	16	16	an	-1	O-PU	vanNH-33		NA	vanNH-33
25	1	12	2	3	ao	0	O-PU	seaRM-20		O-CTH	seaRM-3
25	1	12	3	4	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-6
25	1	12	4	5	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-20
25	1	12	5	6	ao	0	O-CTH	seaRM-20		D-D	seaRM-18
26	2	12	7	8	ao	0	O-PU	vanNH-81		O-CTH	vanNH-31
26	2	12	8	9	ao	0	O-CTH	vanNH-31		O-CTH	vanNH-45
26	2	12	9	10	ao	0	O-CTH	vanNH-45		O-CTH	vanNH-27
26	2	12	10	11	ao	0	O-CTH	vanNH-27		O-CTH	vanNH-8
26	2	12	11	13	ao	1	O-CTH	vanNH-8	D-F	O-TD	vanNH-18
27	3	12	14	15	ao	0	O-PU	seaRM-3		O-CTH	seaRM-25
27	3	12	15	16	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-6
27	3	12	16	17	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-3
27	3	12	17	18	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-48
27	3	12	18	19	ao	0	O-CTH	seaRM-48		O-CTH	seaRM-3
27	3	12	19	19	an	-1	O-CTH	seaRM-3		NA	seaRM-3
28	4	12	20	21	ao	0	O-PU	vanNH-45		O-G	vanNH-81
29	1	13	2	3	ao	0	O-PU	seaRM-3		O-CTH	seaRM-20
29	1	13	3	4	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-6
29	1	13	4	5	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-25
29	1	13	5	6	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-99
29	1	13	6	7	ao	0	O-CTH	seaRM-99		O-G	seaRM-6
30	1	14	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-5
30	1	14	3	3	an	-1	O-CTH	vanNH-5		NA	vanNH-5
31	2	14	4	5	ao	0	O-PU	seaRM-9		O-CTH	seaRM-8
31	2	14	5	6	ao	0	O-CTH	seaRM-8		O-CTH	seaRM-29
31	2	14	6	7	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-28
31	2	14	7	9	aa	1	O-CTH	seaRM-28	O-TO	O-PU	seaRM-3
31	2	14	9	10	ao	0	O-PU	seaRM-3		O-CTH	seaRM-17
31	2	14	10	11	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-6
31	2	14	11	12	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-3
31	2	14	12	13	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-6
31	2	14	13	14	ao	0	O-CTH	seaRM-6		O-G	seaRM-48
32	1	15	2	3	ao	0	O-PU	vanNH-15		O-CTH	vanNH-89
32	1	15	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-19
32	1	15	4	5	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91
32	1	15	5	6	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-19
32	1	15	6	7	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-21
32	1	15	7	8	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-19
32	1	15	8	9	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91
32	1	15	9	10	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-89
32	1	15	10	11	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-98
32	1	15	11	12	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-89
32	1	15	12	13	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-21
32	1	15	13	14	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-5
32	1	15	14	15	ao	0	O-CTH	vanNH-5		D-D	vanNH-9
33	2	15	16	16	an	-1	O-PU	seaRM-29		NA	seaRM-29
34	3	15	17	18	ao	0	O-PU	vanNH-89		O-CTH	vanNH-19
34	3	15	18	19	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-5
34	3	15	19	20	ao	0	O-CTH	vanNH-5		D-D	vanNH-13
35	4	15	21	22	ao	0	O-PU	seaRM-21		O-G	seaRM-2
36	1	16	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-91
36	1	16	3	4	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-89
36	1	16	4	5	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-91
36	1	16	5	6	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-22
36	1	16	6	7	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-89
36	1	16	7	8	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-8
36	1	16	8	9	ao	0	O-CTH	vanNH-8		O-G	vanNH-10
37	1	17	2	3	ao	0	O-PU	seaRM-3		O-CTH	seaRM-48
37	1	17	3	4	ao	0	O-CTH	seaRM-48		O-CTH	seaRM-25
37	1	17	4	5	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-17
37	1	17	5	6	ao	0	O-CTH	seaRM-17		O-G	seaRM-48
38	1	18	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-5
38	1	18	3	4	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-19
38	1	18	4	5	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-89
38	1	18	5	6	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-19
38	1	18	6	7	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-22
38	1	18	7	8	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-19
38	1	18	8	9	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-22
38	1	18	9	10	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-5
38	1	18	10	11	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-21
38	1	18	11	12	ao	0	O-CTH	vanNH-21		D-D	vanNH-35
39	2	18	14	15	ao	0	O-PU	seaRM-3		O-CTH	seaRM-20
39	2	18	15	16	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-17
39	2	18	16	17	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-6
39	2	18	17	17	an	-1	O-CTH	seaRM-6		NA	seaRM-6
40	3	18	18	19	ao	0	O-PU	vanNH-18		O-CTH	vanNH-31
40	3	18	19	19	an	-1	O-CTH	vanNH-31		NA	vanNH-31
41	4	18	20	21	ao	0	O-PU	seaRM-3		O-CTH	seaRM-20
41	4	18	21	21	an	-1	O-CTH	seaRM-20		NA	seaRM-20
42	5	18	22	24	aa	1	O-PU	vanNH-81	O-TO	O-PU	vanNH-91
42	5	18	24	25	ao	0	O-PU	vanNH-91		O-CTH	vanNH-98
42	5	18	25	26	ao	0	O-CTH	vanNH-98		O-G	vanNH-22
43	1	19	2	3	ao	0	O-PU	seaRM-3		O-CTH	seaRM-00
43	1	19	3	4	ao	0	O-CTH	seaRM-00		O-CTH	seaRM-3
43	1	19	4	5	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-6
43	1	19	5	6	ao	0	O-CTH	seaRM-6		D-D	seaRM-45
44	2	19	7	10	ao	2	O-CTH	vanNH-45	O-SO,O-SI	O-CTH	vanNH-45
44	2	19	10	11	ao	0	O-CTH	vanNH-45		D-D	vanNH-00
45	3	19	12	13	ao	0	O-PU	seaRM-3		O-CTH	seaRM-00
45	3	19	13	14	ao	0	O-CTH	seaRM-00		O-CTH	seaRM-3
45	3	19	14	15	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-9
45	3	19	15	16	ao	0	O-CTH	seaRM-9		O-CTH	seaRM-3
45	3	19	16	17	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-48
45	3	19	17	18	ao	0	O-CTH	seaRM-48		O-CTH	seaRM-3
45	3	19	18	19	ao	0	O-CTH	seaRM-3		O-G	seaRM-48
46	1	20	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-89
46	1	20	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-5
46	1	20	4	5	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-91
46	1	20	5	6	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-5
46	1	20	6	7	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-91
46	1	20	7	8	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-98
46	1	20	8	9	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-22
46	1	20	9	10	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-98
46	1	20	10	11	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-22
46	1	20	11	12	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-89
46	1	20	12	12	an	-1	O-CTH	vanNH-89		NA	vanNH-89
47	2	20	13	14	ao	0	O-PU	seaRM-13		D-D	seaRM-89
48	3	20	15	16	ao	0	O-CTH	vanNH-89		O-G	vanNH-98
49	1	21	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-89
49	1	21	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-19
49	1	21	4	5	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-89
49	1	21	5	6	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-91
49	1	21	6	7	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-19
49	1	21	7	8	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91
49	1	21	8	9	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-22
49	1	21	9	10	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-91
49	1	21	10	11	ao	0	O-CTH	vanNH-91		D-D	vanNH-9
50	2	21	12	13	ao	0	O-CTH	seaRM-9		O-CTH	seaRM-29
50	2	21	13	14	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-21
50	2	21	14	15	ao	0	O-CTH	seaRM-21		O-G	seaRM-23
51	1	22	2	3	ao	0	O-PU	vanNH-91		O-G	vanNH-89
52	1	23	2	3	ao	0	O-PU	seaRM-25		O-CTH	seaRM-20
52	1	23	3	4	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-3
52	1	23	4	5	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-6
52	1	23	5	6	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-25
52	1	23	6	7	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-3
52	1	23	7	8	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-25
52	1	23	8	9	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-17
52	1	23	9	10	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-3
52	1	23	10	11	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-17
52	1	23	11	12	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-20
52	1	23	12	13	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-48
52	1	23	13	15	ao	1	O-CTH	seaRM-48	D-F	O-CTH	seaRM-3
52	1	23	15	16	ao	0	O-CTH	seaRM-3		O-G	seaRM-99
53	1	24	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-89
53	1	24	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-72
53	1	24	4	5	ao	0	O-CTH	vanNH-72		O-CTH	vanNH-91
53	1	24	5	6	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-5
53	1	24	6	7	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-98
53	1	24	7	8	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-5
53	1	24	8	9	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-91
53	1	24	9	10	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-89
53	1	24	10	11	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-91
53	1	24	11	12	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-5
53	1	24	12	13	ao	0	O-CTH	vanNH-5		O-G	vanNH-98
54	1	25	2	3	ao	0	O-PU	seaRM-20		O-CTH	seaRM-3
54	1	25	3	4	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-20
54	1	25	4	5	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-6
54	1	25	5	6	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-3
54	1	25	6	7	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-17
54	1	25	7	7	an	-1	O-CTH	seaRM-17		NA	seaRM-17
55	2	25	8	9	ao	0	O-PU	vanNH-33		D-D	vanNH-17
56	3	25	10	11	ao	0	O-PU	seaRM-3		O-CTH	seaRM-6
56	3	25	11	12	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-3
56	3	25	12	13	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-17
56	3	25	13	14	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-3
56	3	25	14	15	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-20
56	3	25	15	15	an	-1	O-CTH	seaRM-20		NA	seaRM-20
57	4	25	16	17	ao	0	O-PU	vanNH-91		O-CTH	vanNH-21
57	4	25	17	18	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-91
57	4	25	18	19	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-98
57	4	25	19	20	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-19
57	4	25	20	21	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-21
57	4	25	21	22	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-5
57	4	25	22	23	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-89
57	4	25	23	24	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-5
57	4	25	24	26	ao	1	O-CTH	vanNH-5	D-F	O-CTH	vanNH-98
57	4	25	26	27	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-91
57	4	25	27	28	ao	0	O-CTH	vanNH-91		O-G	vanNH-21
58	1	26	2	3	ao	0	O-PU	seaRM-3		O-CTH	seaRM-20
58	1	26	3	4	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-99
58	1	26	4	5	ao	0	O-CTH	seaRM-99		O-CTH	seaRM-5
58	1	26	5	6	ao	0	O-CTH	seaRM-5		O-CTH	seaRM-20
58	1	26	6	7	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-3
58	1	26	7	8	ao	0	O-CTH	seaRM-3		O-G	seaRM-6
59	1	27	2	3	ao	0	O-PU	vanNH-5		O-CTH	vanNH-91
59	1	27	3	4	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-21
59	1	27	4	5	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-91
59	1	27	5	6	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-5
59	1	27	6	7	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-19
59	1	27	7	8	ao	0	O-CTH	vanNH-19		D-D	vanNH-2
60	2	27	9	10	ao	0	O-PU	seaRM-29		O-CTH	seaRM-35
60	2	27	10	10	an	-1	O-CTH	seaRM-35		NA	seaRM-35
61	3	27	11	12	ao	0	O-PU	vanNH-5		O-CTH	vanNH-22
61	3	27	12	13	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-91
61	3	27	13	14	ao	0	O-CTH	vanNH-91		D-D	vanNH-9
62	4	27	15	16	ao	0	O-PU	seaRM-35		O-CTH	seaRM-2
62	4	27	16	17	ao	0	O-CTH	seaRM-2		O-CTH	seaRM-32
62	4	27	17	18	ao	0	O-CTH	seaRM-32		O-CTH	seaRM-28
62	4	27	18	19	ao	0	O-CTH	seaRM-28		O-CTH	seaRM-21
62	4	27	19	20	ao	0	O-CTH	seaRM-21		O-G	seaRM-24
63	1	28	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-8
63	1	28	3	5	ao	1	O-CTH	vanNH-8	D-F	O-CTH	vanNH-91
63	1	28	5	5	an	-1	O-CTH	vanNH-91		NA	vanNH-91
64	2	28	7	8	ao	0	O-PU	seaRM-3		O-CTH	seaRM-17
64	2	28	8	9	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-3
64	2	28	9	10	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-6
64	2	28	10	12	ao	1	O-CTH	seaRM-6	D-F	O-CTH	seaRM-3
64	2	28	12	13	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-6
64	2	28	13	14	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-99
64	2	28	14	15	ao	0	O-CTH	seaRM-99		O-CTH	seaRM-3
64	2	28	15	16	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-99
64	2	28	16	17	ao	0	O-CTH	seaRM-99		O-CTH	seaRM-48
64	2	28	17	17	an	-1	O-CTH	seaRM-48		NA	seaRM-48
65	1	29	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-5
65	1	29	3	4	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-19
65	1	29	4	5	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-91
65	1	29	5	6	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-5
65	1	29	6	7	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-89
65	1	29	7	8	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-5
65	1	29	8	9	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-21
65	1	29	9	10	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-5
65	1	29	10	11	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-19
65	1	29	11	12	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-5
65	1	29	12	13	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-89
65	1	29	13	14	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-22
65	1	29	14	15	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-89
65	1	29	15	16	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-98
65	1	29	16	17	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-89
65	1	29	17	18	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-22
65	1	29	18	18	an	-1	O-CTH	vanNH-22		NA	vanNH-22
66	2	29	19	20	ao	0	O-PU	seaRM-29		O-CTH	seaRM-35
66	2	29	20	21	ao	0	O-CTH	seaRM-35		O-CTH	seaRM-21
66	2	29	21	22	ao	0	O-CTH	seaRM-21		O-G	seaRM-9
67	1	30	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-18
67	1	30	3	4	ao	0	O-CTH	vanNH-18		O-G	vanNH-8
68	1	31	2	3	ao	0	O-PU	seaRM-25		O-CTH	seaRM-3
68	1	31	3	4	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-99
68	1	31	4	4	an	-1	O-CTH	seaRM-99		NA	seaRM-99
69	2	31	6	7	ao	0	O-PU	vanNH-91		O-CTH	vanNH-98
69	2	31	7	8	ao	0	O-CTH	vanNH-98		D-D	vanNH-29
70	3	31	9	10	ao	0	O-PU	seaRM-21		O-CTH	seaRM-35
70	3	31	10	11	ao	0	O-CTH	seaRM-35		O-CTH	seaRM-23
70	3	31	11	12	ao	0	O-CTH	seaRM-23		O-CTH	seaRM-35
70	3	31	12	13	ao	0	O-CTH	seaRM-35		O-CTH	seaRM-29
70	3	31	13	14	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-21
70	3	31	14	15	ao	0	O-CTH	seaRM-21		O-CTH	seaRM-13
70	3	31	15	16	ao	0	O-CTH	seaRM-13		O-CTH	seaRM-35
70	3	31	16	17	ao	0	O-CTH	seaRM-35		O-G	seaRM-9
71	1	32	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-91
71	1	32	3	4	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-89
71	1	32	4	5	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-10
71	1	32	5	6	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-8
