game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-05-17_wdcCT-at-nykRM	nykRM-19	saul	6	0.9	0	6	40	36	37	0	1	nykRM	19
2014-05-17_wdcCT-at-nykRM	nykRM-14	vuckovich	5	0.9	3	2	29	26	32	0	0	nykRM	14
2014-05-17_wdcCT-at-nykRM	nykRM-41	faust	5	0.88	3	2	24	21	26	0	0	nykRM	41
2014-05-17_wdcCT-at-nykRM	nykRM-13	hunziker	4	1	4	0	4	4	7	1	0	nykRM	13
2014-05-17_wdcCT-at-nykRM	nykRM-4	hennessy	3	0.91	2	1	45	41	33	1	2	nykRM	4
2014-05-17_wdcCT-at-nykRM	nykRM-18	yz	2	1	1	1	9	9	10	0	0	nykRM	18
2014-05-17_wdcCT-at-nykRM	nykRM-33	herman	2	1	1	1	9	9	10	0	0	nykRM	33
2014-05-17_wdcCT-at-nykRM	nykRM-5	sender	2	1	0	2	13	13	9	0	0	nykRM	5
2014-05-17_wdcCT-at-nykRM	nykRM-10	hennessy	1	0.82	1	0	11	9	12	1	0	nykRM	10
2014-05-17_wdcCT-at-nykRM	nykRM-82	brownlee	1	0.5	1	0	4	2	3	1	0	nykRM	82
2014-05-17_wdcCT-at-nykRM	nykRM-1	kuzmowycz	1	0.86	1	0	7	6	8	0	0	nykRM	1
2014-05-17_wdcCT-at-nykRM	nykRM-15	baum	1	0.83	1	0	6	5	6	0	1	nykRM	15
2014-05-17_wdcCT-at-nykRM	nykRM-24	glatt	1	1	0	1	9	9	5	1	0	nykRM	24
2014-05-17_wdcCT-at-nykRM	nykRM-21	anderson	1	0.8	0	1	10	8	9	0	1	nykRM	21
2014-05-17_wdcCT-at-nykRM	nykRM-47	murphy	1	0.89	0	1	19	17	15	0	0	nykRM	47
2014-05-17_wdcCT-at-nykRM	nykRM-26	bosco	0	0.92	0	0	25	23	16	0	0	nykRM	26
2014-05-17_wdcCT-at-nykRM	nykRM-27	wilson	0	0.8	0	0	5	4	4	0	0	nykRM	27
2014-05-17_wdcCT-at-nykRM	nykRM-8	raymond	0	1	0	0	2	2	2	0	0	nykRM	8
2014-05-17_wdcCT-at-nykRM	nykRM-81	murray	0	1	0	0	1	1	1	0	0	nykRM	81
2014-05-17_wdcCT-at-nykRM	wdcCT-90	shofner	7	0.92	2	5	12	11	13	0	0	wdcCT	90
2014-05-17_wdcCT-at-nykRM	wdcCT-9	doi	6	0.9	4	2	10	9	14	0	0	wdcCT	9
2014-05-17_wdcCT-at-nykRM	wdcCT-8	prial	5	0.94	4	1	16	15	17	0	1	wdcCT	8
2014-05-17_wdcCT-at-nykRM	wdcCT-45	wodatch	4	1	3	1	9	9	12	0	0	wdcCT	45
2014-05-17_wdcCT-at-nykRM	wdcCT-32	peters	4	0.91	2	2	11	10	12	0	0	wdcCT	32
2014-05-17_wdcCT-at-nykRM	wdcCT-2	keegan	4	0.93	1	3	27	25	24	1	0	wdcCT	2
2014-05-17_wdcCT-at-nykRM	wdcCT-12	bellinger	3	1	3	0	11	11	11	0	0	wdcCT	12
2014-05-17_wdcCT-at-nykRM	wdcCT-14	blake	3	1	1	2	21	21	13	1	0	wdcCT	14
2014-05-17_wdcCT-at-nykRM	wdcCT-24	fleming	2	1	2	0	1	1	3	1	0	wdcCT	24
2014-05-17_wdcCT-at-nykRM	wdcCT-22	marshall	2	0.71	1	1	7	5	5	3	0	wdcCT	22
2014-05-17_wdcCT-at-nykRM	wdcCT-25	gordon	2	0.83	1	1	6	5	7	1	0	wdcCT	25
2014-05-17_wdcCT-at-nykRM	wdcCT-99	kolick	2	0.96	1	1	23	22	20	0	0	wdcCT	99
2014-05-17_wdcCT-at-nykRM	wdcCT-5	cranston	2	1	0	2	13	13	10	0	0	wdcCT	5
2014-05-17_wdcCT-at-nykRM	wdcCT-4	johnson	1	1	1	0	6	6	6	1	0	wdcCT	4
2014-05-17_wdcCT-at-nykRM	wdcCT-6	gordon	1	0.67	1	0	3	2	3	0	0	wdcCT	6
2014-05-17_wdcCT-at-nykRM	wdcCT-21	dulabon	1	1	0	1	5	5	4	2	0	wdcCT	21
2014-05-17_wdcCT-at-nykRM	wdcCT-17	miner	1	1	0	1	2	2	2	1	0	wdcCT	17
2014-05-17_wdcCT-at-nykRM	wdcCT-42	gibson	1	1	0	1	4	4	3	1	0	wdcCT	42
2014-05-17_wdcCT-at-nykRM	wdcCT-27	johnston	1	1	0	1	9	9	7	0	0	wdcCT	27
2014-05-17_wdcCT-at-nykRM	wdcCT-3	fickley	1	0.82	0	1	11	9	9	0	2	wdcCT	3
2014-05-17_wdcCT-at-nykRM	wdcCT-7	boylan-kolchin	1	0.88	0	1	8	7	8	0	1	wdcCT	7
2014-05-17_wdcCT-at-nykRM	wdcCT-88	oung	0	0.89	0	0	18	16	13	1	1	wdcCT	88
2014-05-17_wdcCT-at-nykRM	wdcCT-1	kantor	0	1	0	0	4	4	4	0	0	wdcCT	1
2014-05-17_wdcCT-at-nykRM	wdcCT-20	poole	0	0.67	0	0	3	2	1	0	1	wdcCT	20
2014-05-17_wdcCT-at-nykRM	wdcCT-31	cobb	0	0.75	0	0	8	6	8	0	0	wdcCT	31
2014-05-17_wdcCT-at-nykRM	wdcCT-82	?name?	0	1	0	0	1	1	1	0	0	wdcCT	82
