point	event	pull_pnum	pull_code	recv_pnum	recv_code
25	4			83	
25	5			24	
25	6			83	
25	7			21	
25	8			83	
25	9			57	
25	10			83	
25	11			21	
25	12	31	F		
25	13			3	
25	14			83	G
26	1	46	P		
26	2			91	PU
26	3			5	
26	4			10	
26	5			98	LG
27	1	33	P		
27	2			57	PU
27	3			83	
27	4	18	PU		
27	5	37			
27	6	18			
27	7	11			
27	8	33	G		
28	1	8	OBP		
28	2			17	PU
28	3			25	
28	4			37	
28	5			25	
28	6			46	TD
28	7	45	PU		
28	8	6			
28	9	45			
28	10	31			
28	11	27			
28	12	6			
28	13	45	G		
29	1	33	P		
29	2			11	PU
29	3			88	
29	4			11	
29	5			21	
29	6			11	
29	7			3	
29	8			11	
29	9			13	
29	10			34	G
30	1	1	P		
30	2			19	PU
30	3			5	
30	4	2	PU		
30	5	85			
30	6	1			
30	7	11			
30	8	18			
30	9	1			
30	10	18			
30	11	2			
30	12	25			
30	13			91	F
30	14	17			
30	15			5	PU
30	16	18	D		
30	17	18	PU		
30	18	37	G		
31	1	8	P		
31	2			5	PU
31	3			91	
31	4			22	
31	5			8	
32	1	46	P		
32	2			91	PU
32	3			89	
32	4			22	
32	5			21	
32	6			98	
32	7			5	
32	8			91	
32	9			89	
32	10			98	
32	11			91	
32	12			21	
32	13			98	G
33	1	8	P		
33	2			57	PU
33	3			83	
33	4			8	
33	5	39	D		
33	6	39	SO		
33	7	22	SI		
33	8	81	PU		
33	9	8	TD		
33	10			3	PU
33	11			34	
33	12			83	G
34	1	46	P		
34	2			19	PU
34	3			91	
34	4			98	
34	5			91	
34	6			89	
34	7			19	
34	8			21	
34	9			98	
34	10			10	LG
35	1	33	P		
35	2			13	PU
35	3			88	
35	4			13	
35	5			11	
35	6			8	
35	7	11	D		
35	8	11	PU		
35	9			21	F
35	10	11	VST		
35	11			34	PU
35	12			8	
35	13			88	
35	14			21	
35	15			34	G
36	1	46	OBP		
36	2			89	PU
36	3			19	
36	4			22	
36	5			98	
36	6			72	LG
37	1	8	P		
37	2			57	PU
37	3			83	
37	4			34	L
37	5			88	
37	6			8	
37	7			34	
37	8			8	
37	9			34	
37	10			88	G
38	1	34	P		
38	2			19	PU
38	3			89	
38	4			21	
38	5			91	
38	6			19	
38	7			91	
38	8			89	
38	9			10	LG
39	1	33	P		
39	2			11	PU
39	3	14	D		
39	4	6	PU		
39	5	11			
39	6	14	G		
40	1	8	P		
40	2			13	PU
40	3			88	
40	4			8	
40	5			88	
40	6			13	
40	7			83	
40	8			3	L
40	9			3	TO
40	10			8	PU
40	11			88	G
41	1	46	P		
41	2			19	PU
41	3			5	
41	4			21	
41	5			98	LG
42	1	33	P		
42	2			57	PU
42	3			83	
42	4			3	
42	5			8	
42	6			88	TD
42	7	33	PU		
42	8	4			
42	9	11			
42	10	8			
42	11	33			
42	12	37			
42	13	14			
42	14	37			
42	15	18			
42	16	8			
42	17	37			
42	18	14			
42	19	4			
42	20	14			
42	21	8			
42	22	37			
42	23	18	G		
43	1	6	P		
43	2			1	PU
43	3			17	
43	4			1	
43	5			85	
43	6	39	D		
43	7	39	PU		
43	8	45			
43	9	6			
43	10	31	L		
43	11	45	TD		
43	12			17	PU
43	13			1	
43	14			46	TD
43	15	75	PU		
43	16	27	G		
44	1	33	P		
44	2			83	PU
44	3			57	
44	4			83	
44	5			21	
44	6			24	
44	7			83	
44	8			11	
44	9			57	
44	10			83	
44	11			21	G
45	1	46	P		
45	2			19	PU
45	3			89	
45	4			19	
45	5	25	PU		
45	6	1			
45	7	25			
45	8	85			
45	9	17			
45	10	25			
45	11	2			
45	12	25			
45	13			98	PU
45	14			89	
45	15			19	
