poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr
115	16	26	63	64	ao	0	O-PU	vanNH-75		O-CTH	vanNH-8
115	16	26	64	65	ao	0	O-CTH	vanNH-8		O-OV	vanNH-13
116	17	26	67	68	ao	0	O-PU	sfoDF-16		O-CTH	sfoDF-17
116	17	26	68	69	ao	0	O-CTH	sfoDF-17		O-CTH	sfoDF-23
116	17	26	69	70	ao	0	O-CTH	sfoDF-23		O-CTH	sfoDF-34
116	17	26	70	71	ao	0	O-CTH	sfoDF-34		O-CTH	sfoDF-1
116	17	26	71	72	ao	0	O-CTH	sfoDF-1		O-CTH	sfoDF-34
116	17	26	72	73	ao	0	O-CTH	sfoDF-34		O-G	sfoDF-18
117	1	27	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-5
117	1	27	3	4	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-10
117	1	27	4	5	ao	0	O-CTH	vanNH-10		O-TD	vanNH-21
118	2	27	6	7	ao	0	O-PU	sfoDF-16		O-TD	sfoDF-12
119	3	27	8	8	an	-1	O-PU	vanNH-5		NA	vanNH-5
120	4	27	9	10	ao	0	O-PU	sfoDF-5		O-CTH	sfoDF-85
120	4	27	10	11	ao	0	O-CTH	sfoDF-85		O-CTH	sfoDF-16
120	4	27	11	12	ao	0	O-CTH	sfoDF-16		O-CTH	sfoDF-21
120	4	27	12	13	ao	0	O-CTH	sfoDF-21		O-CTH	sfoDF-2
120	4	27	13	14	ao	0	O-CTH	sfoDF-2		O-CTH	sfoDF-16
120	4	27	14	15	ao	0	O-CTH	sfoDF-16		O-CTH	sfoDF-12
120	4	27	15	16	ao	0	O-CTH	sfoDF-12		O-G	sfoDF-18
121	1	28	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-75
121	1	28	3	4	ao	0	O-CTH	vanNH-75		D-D	vanNH-34
122	2	28	5	5	an	-1	O-PU	sfoDF-34		NA	sfoDF-34
123	3	28	6	8	ao	1	O-PU	vanNH-75	D-F	O-CTH	vanNH-5
123	3	28	8	8	an	-1	O-CTH	vanNH-5		NA	vanNH-5
124	4	28	9	10	ao	0	O-PU	sfoDF-23		O-CTH	sfoDF-6
124	4	28	10	11	ao	0	O-CTH	sfoDF-6		D-D	sfoDF-5
125	5	28	12	13	ao	0	O-PU	vanNH-5		D-D	vanNH-34
126	1	29	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-5
126	1	29	3	4	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-19
126	1	29	4	5	ao	0	O-CTH	vanNH-19		D-D	vanNH-85
127	2	29	6	7	ao	0	O-PU	sfoDF-5		D-D	sfoDF-21
128	3	29	8	9	ao	0	O-PU	vanNH-89		O-CTH	vanNH-5
128	3	29	9	10	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-98
128	3	29	10	11	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-21
128	3	29	11	12	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-10
128	3	29	12	13	ao	0	O-CTH	vanNH-10		D-D	vanNH-5
129	4	29	14	15	ao	0	O-CTH	sfoDF-5		O-TD	sfoDF-18
130	5	29	16	16	an	-1	O-PU	vanNH-5		NA	vanNH-5
131	6	29	17	18	ao	0	O-PU	sfoDF-12		O-CTH	sfoDF-5
131	6	29	18	19	ao	0	O-CTH	sfoDF-5		O-CTH	sfoDF-12
131	6	29	19	20	ao	0	O-CTH	sfoDF-12		O-CTH	sfoDF-18
131	6	29	20	21	ao	0	O-CTH	sfoDF-18		O-CTH	sfoDF-1
131	6	29	21	23	aa	1	O-CTH	sfoDF-1	O-TO	O-PU	sfoDF-34
131	6	29	23	24	ao	0	O-PU	sfoDF-34		O-CTH	sfoDF-40
131	6	29	24	25	ao	0	O-CTH	sfoDF-40		O-CTH	sfoDF-34
131	6	29	25	26	ao	0	O-CTH	sfoDF-34		O-CTH	sfoDF-6
131	6	29	26	27	ao	0	O-CTH	sfoDF-6		O-G	sfoDF-34
132	1	30	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-5
132	1	30	3	4	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-89
132	1	30	4	5	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-21
132	1	30	5	6	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-19
132	1	30	6	8	ao	1	O-CTH	vanNH-19	D-F	O-CTH	vanNH-21
132	1	30	8	9	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-19
132	1	30	9	10	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-5
132	1	30	10	10	an	-1	O-CTH	vanNH-5		NA	vanNH-5
133	2	30	11	12	ao	0	O-PU	sfoDF-34		O-CTH	sfoDF-11
133	2	30	12	13	ao	0	O-CTH	sfoDF-11		O-CTH	sfoDF-34
133	2	30	13	14	ao	0	O-CTH	sfoDF-34		D-D	sfoDF-72
134	3	30	15	16	ao	0	O-PU	vanNH-5		O-CTH	vanNH-22
134	3	30	16	17	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-5
134	3	30	17	18	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-72
134	3	30	18	19	ao	0	O-CTH	vanNH-72		O-CTH	vanNH-5
134	3	30	19	20	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-22
134	3	30	20	21	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-5
134	3	30	21	22	ao	0	O-CTH	vanNH-5		O-OV	vanNH-21
135	4	30	23	24	ao	0	O-PU	sfoDF-8		O-CTH	sfoDF-23
135	4	30	24	25	ao	0	O-CTH	sfoDF-23		O-CTH	sfoDF-8
135	4	30	25	26	ao	0	O-CTH	sfoDF-8		O-CTH	sfoDF-34
135	4	30	26	27	ao	0	O-CTH	sfoDF-34		O-CTH	sfoDF-19
135	4	30	27	28	ao	0	O-CTH	sfoDF-19		O-CTH	sfoDF-34
135	4	30	28	29	ao	0	O-CTH	sfoDF-34		O-CTH	sfoDF-8
135	4	30	29	30	ao	0	O-CTH	sfoDF-8		O-CTH	sfoDF-34
135	4	30	30	31	ao	0	O-CTH	sfoDF-34		O-CTH	sfoDF-11
135	4	30	31	32	ao	0	O-CTH	sfoDF-11		O-CTH	sfoDF-6
135	4	30	32	33	ao	0	O-CTH	sfoDF-6		O-CTH	sfoDF-9
135	4	30	33	33	an	-1	O-CTH	sfoDF-9		NA	sfoDF-9
136	5	30	35	36	ao	0	O-PU	vanNH-5		O-CTH	vanNH-22
136	5	30	36	37	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-19
136	5	30	37	38	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-22
136	5	30	38	39	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-89
136	5	30	39	40	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-5
136	5	30	40	41	ao	0	O-CTH	vanNH-5		O-TD	vanNH-21
