game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2015-05-03_pdxST-at-vanNH	pdxST-13	Perston	6	1	4	2	6	6	10	0	0	pdxST	13
2015-05-03_pdxST-at-vanNH	pdxST-6	Bjorklund	6	0.88	1	5	24	21	24	0	0	pdxST	6
2015-05-03_pdxST-at-vanNH	pdxST-22	Cole	5	1	4	1	20	20	19	0	0	pdxST	22
2015-05-03_pdxST-at-vanNH	pdxST-67	Rice	5	1	3	2	10	10	12	0	0	pdxST	67
2015-05-03_pdxST-at-vanNH	pdxST-5	Woodside	3	1	3	0	3	3	6	3	0	pdxST	5
2015-05-03_pdxST-at-vanNH	pdxST-77	Penner	3	1	1	2	8	8	9	0	0	pdxST	77
2015-05-03_pdxST-at-vanNH	pdxST-12	Meinershagen	3	0.93	0	3	14	13	14	3	1	pdxST	12
2015-05-03_pdxST-at-vanNH	pdxST-10	Melius	2	1	2	0	8	8	10	0	0	pdxST	10
2015-05-03_pdxST-at-vanNH	pdxST-14	Adamson	2	1	2	0	2	2	4	0	0	pdxST	14
2015-05-03_pdxST-at-vanNH	pdxST-17	Hayes	2	1	1	1	4	4	5	0	0	pdxST	17
2015-05-03_pdxST-at-vanNH	pdxST-88	Suppnick	2	1	0	2	27	27	21	1	0	pdxST	88
2015-05-03_pdxST-at-vanNH	pdxST-26	Parker	1	1	1	0	2	2	3	0	0	pdxST	26
2015-05-03_pdxST-at-vanNH	pdxST-4	Blackman	1	1	1	0	1	1	2	0	0	pdxST	4
2015-05-03_pdxST-at-vanNH	pdxST-91	Siemer	1	0.75	1	0	4	3	5	0	0	pdxST	91
2015-05-03_pdxST-at-vanNH	pdxST-1	Cable	1	0.97	0	1	33	32	27	1	1	pdxST	1
2015-05-03_pdxST-at-vanNH	pdxST-0	Bui	1	1	0	1	3	3	3	0	0	pdxST	0
2015-05-03_pdxST-at-vanNH	pdxST-16	Jensen	1	0.95	0	1	21	20	15	0	0	pdxST	16
2015-05-03_pdxST-at-vanNH	pdxST-31	Minderhout	1	0.75	0	1	4	3	4	0	0	pdxST	31
2015-05-03_pdxST-at-vanNH	pdxST-36	Fagin	1	0.86	0	1	7	6	4	0	0	pdxST	36
2015-05-03_pdxST-at-vanNH	pdxST-8	Davis	1	0.94	0	1	16	15	14	0	0	pdxST	8
2015-05-03_pdxST-at-vanNH	pdxST-?	?name?	0	0.94	0	0	16	15	12	2	0	pdxST	?
2015-05-03_pdxST-at-vanNH	pdxST-24	Shaw	0	0.5	0	0	4	2	3	1	0	pdxST	24
2015-05-03_pdxST-at-vanNH	pdxST-	?name?	0	NA	0	0	0	0	0	0	0	pdxST	pdxST
2015-05-03_pdxST-at-vanNH	pdxST-11	Kenton	0	0.87	0	0	31	27	27	0	2	pdxST	11
2015-05-03_pdxST-at-vanNH	pdxST-18	?name?	0	1	0	0	1	1	1	0	0	pdxST	18
2015-05-03_pdxST-at-vanNH	pdxST-9	Hancock	0	1	0	0	19	19	17	0	0	pdxST	9
2015-05-03_pdxST-at-vanNH	vanNH-8	hibbert	7	0.92	3	4	24	22	24	1	0	vanNH	8
2015-05-03_pdxST-at-vanNH	vanNH-13	tessarolo	5	0.92	1	4	12	11	13	0	0	vanNH	13
2015-05-03_pdxST-at-vanNH	vanNH-88	leross	4	1	2	2	3	3	4	0	0	vanNH	88
2015-05-03_pdxST-at-vanNH	vanNH-1	vu	3	1	1	2	14	14	13	0	0	vanNH	1
2015-05-03_pdxST-at-vanNH	vanNH-11	nitikman	3	0.91	1	2	11	10	11	0	0	vanNH	11
2015-05-03_pdxST-at-vanNH	vanNH-14	eyrich	3	0.62	1	2	8	5	9	0	0	vanNH	14
2015-05-03_pdxST-at-vanNH	vanNH-19	lam	2	1	2	0	2	2	4	0	0	vanNH	19
2015-05-03_pdxST-at-vanNH	vanNH-46	jeske	2	1	2	0	2	2	4	0	0	vanNH	46
2015-05-03_pdxST-at-vanNH	vanNH-98	wong	2	0.8	2	0	10	8	11	0	1	vanNH	98
2015-05-03_pdxST-at-vanNH	vanNH-41	hochhalter	2	0.96	1	1	24	23	19	2	0	vanNH	41
2015-05-03_pdxST-at-vanNH	vanNH-66	aponte	2	1	1	1	9	9	9	0	0	vanNH	66
2015-05-03_pdxST-at-vanNH	vanNH-45	fitzgerald	1	0.75	1	0	8	6	5	1	0	vanNH	45
2015-05-03_pdxST-at-vanNH	vanNH-78	macfarlane	1	0.4	1	0	5	2	5	1	0	vanNH	78
2015-05-03_pdxST-at-vanNH	vanNH-91	savage	1	0.84	1	0	37	31	27	0	0	vanNH	91
2015-05-03_pdxST-at-vanNH	vanNH-21	loach	1	0.75	0	1	12	9	9	0	0	vanNH	21
2015-05-03_pdxST-at-vanNH	vanNH-90	nadon	1	1	0	1	9	9	7	0	0	vanNH	90
2015-05-03_pdxST-at-vanNH	vanNH-	?name?	0	NA	0	0	0	0	0	0	0	vanNH	vanNH
2015-05-03_pdxST-at-vanNH	vanNH-?	?name?	0	1	0	0	3	3	3	0	0	vanNH	?
2015-05-03_pdxST-at-vanNH	vanNH-12	hoy	0	0.9	0	0	20	18	10	0	0	vanNH	12
2015-05-03_pdxST-at-vanNH	vanNH-40	davidson	0	1	0	0	5	5	5	0	0	vanNH	40
