game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-06-28_vanNH-at-pdxST	vanNH-10	chatha	4	0.8	2	2	15	12	17	0	1	vanNH	10
2014-06-28_vanNH-at-pdxST	vanNH-4	doyle	3	1	3	0	1	1	4	0	0	vanNH	4
2014-06-28_vanNH-at-pdxST	vanNH-98	wong	3	0.85	2	1	13	11	15	0	0	vanNH	98
2014-06-28_vanNH-at-pdxST	vanNH-11	greer	2	1	2	0	11	11	12	2	0	vanNH	11
2014-06-28_vanNH-at-pdxST	vanNH-22	berezan	2	1	2	0	10	10	12	0	0	vanNH	22
2014-06-28_vanNH-at-pdxST	vanNH-8	hibbert	2	0.72	1	1	18	13	19	1	0	vanNH	8
2014-06-28_vanNH-at-pdxST	vanNH-45	cowan	2	0.9	0	2	10	9	5	1	0	vanNH	45
2014-06-28_vanNH-at-pdxST	vanNH-5	norris	2	0.81	0	2	21	17	16	0	0	vanNH	5
2014-06-28_vanNH-at-pdxST	vanNH-89	underhill	1	0.97	1	0	37	36	32	1	0	vanNH	89
2014-06-28_vanNH-at-pdxST	vanNH-31	saito	1	1	1	0	2	2	3	0	0	vanNH	31
2014-06-28_vanNH-at-pdxST	vanNH-24	yu	1	0.77	0	1	13	10	7	2	1	vanNH	24
2014-06-28_vanNH-at-pdxST	vanNH-19	knapp	1	0.89	0	1	28	25	15	1	1	vanNH	19
2014-06-28_vanNH-at-pdxST	vanNH-27	davis	1	1	0	1	4	4	4	0	0	vanNH	27
2014-06-28_vanNH-at-pdxST	vanNH-7	dandurand	1	1	0	1	4	4	4	0	0	vanNH	7
2014-06-28_vanNH-at-pdxST	vanNH-72	leduc	1	1	0	1	2	2	2	0	0	vanNH	72
2014-06-28_vanNH-at-pdxST	vanNH-81	tejpar	1	1	0	1	8	8	6	0	0	vanNH	81
2014-06-28_vanNH-at-pdxST	vanNH-13	tessarolo	0	0	0	0	1	0	1	2	0	vanNH	13
2014-06-28_vanNH-at-pdxST	vanNH-18	menzies	0	1	0	0	4	4	4	0	0	vanNH	18
2014-06-28_vanNH-at-pdxST	vanNH-21	loach	0	0.5	0	0	2	1	2	0	0	vanNH	21
2014-06-28_vanNH-at-pdxST	vanNH-33	collins	0	1	0	0	2	2	1	0	0	vanNH	33
2014-06-28_vanNH-at-pdxST	vanNH-37	sinclair	0	1	0	0	2	2	2	0	0	vanNH	37
2014-06-28_vanNH-at-pdxST	vanNH-6	gailits	0	0.8	0	0	5	4	5	0	0	vanNH	6
2014-06-28_vanNH-at-pdxST	pdxST-8	Davis	3	0.96	1	2	26	25	22	2	0	pdxST	8
2014-06-28_vanNH-at-pdxST	pdxST-88	Suppnick	3	0.9	1	2	29	26	22	2	0	pdxST	88
2014-06-28_vanNH-at-pdxST	pdxST-10	Strout	3	0.97	1	2	34	33	33	1	0	pdxST	10
2014-06-28_vanNH-at-pdxST	pdxST-21	McGinn	3	0.92	1	2	12	11	10	0	1	pdxST	21
2014-06-28_vanNH-at-pdxST	pdxST-16	Burton	3	0.86	0	3	14	12	14	0	0	pdxST	16
2014-06-28_vanNH-at-pdxST	pdxST-13	Perston	2	0.8	2	0	5	4	6	1	0	pdxST	13
2014-06-28_vanNH-at-pdxST	pdxST-4	Blackman	2	1	2	0	3	3	5	0	0	pdxST	4
2014-06-28_vanNH-at-pdxST	pdxST-5	Woodside	2	0.6	2	0	5	3	6	0	0	pdxST	5
2014-06-28_vanNH-at-pdxST	pdxST-6	Bjorklund	2	0.88	2	0	16	14	18	0	0	pdxST	6
2014-06-28_vanNH-at-pdxST	pdxST-2	Allison-Hall	1	1	1	0	10	10	11	0	0	pdxST	2
2014-06-28_vanNH-at-pdxST	pdxST-25	Meinershagen	1	1	0	1	6	6	6	0	0	pdxST	25
2014-06-28_vanNH-at-pdxST	pdxST-7	Friedman	1	0.95	0	1	41	39	35	0	0	pdxST	7
2014-06-28_vanNH-at-pdxST	pdxST-11	Kenton	0	0.87	0	0	38	33	30	1	3	pdxST	11
2014-06-28_vanNH-at-pdxST	pdxST-17	Hayes	0	NA	0	0	0	0	0	1	0	pdxST	17
2014-06-28_vanNH-at-pdxST	pdxST-22	Cole	0	0.83	0	0	6	5	6	1	1	pdxST	22
2014-06-28_vanNH-at-pdxST	pdxST-24	Norden	0	0.89	0	0	37	33	29	0	1	pdxST	24
2014-06-28_vanNH-at-pdxST	pdxST-73	King	0	0.8	0	0	5	4	5	0	0	pdxST	73
2014-06-28_vanNH-at-pdxST	pdxST-9	Hancock	0	0.8	0	0	5	4	5	0	0	pdxST	9
