poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
1	1	1	2	3	ao	0	O-PU	seaRM-20		O-CTH	seaRM-8	TRUE	compl
1	1	1	3	4	ao	0	O-CTH	seaRM-8		O-G	seaRM-48	TRUE	compl
2	1	2	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-24	TRUE	compl
2	1	2	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-7	TRUE	compl
2	1	2	4	5	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-25	TRUE	compl
2	1	2	5	6	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-7	TRUE	compl
2	1	2	6	7	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-24	TRUE	compl
2	1	2	7	8	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-11	TRUE	compl
2	1	2	8	9	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-24	TRUE	compl
2	1	2	9	10	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-11	TRUE	compl
2	1	2	10	11	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-2	TRUE	compl
2	1	2	11	12	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-25	TRUE	compl
2	1	2	12	13	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-16	TRUE	compl
2	1	2	13	14	ao	0	O-CTH	pdxST-16		O-G	pdxST-7	TRUE	compl
3	1	3	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-7	TRUE	compl
3	1	3	3	4	ao	0	O-CTH	seaRM-7		O-CTH	seaRM-17	TRUE	compl
3	1	3	4	5	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-20	TRUE	compl
3	1	3	5	6	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-25	TRUE	compl
3	1	3	6	7	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-17	TRUE	compl
3	1	3	7	8	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-6	TRUE	compl
3	1	3	8	9	ao	0	O-CTH	seaRM-6		O-G	seaRM-25	TRUE	compl
4	1	4	2	3	ao	0	O-PU	pdxST-73		O-CTH	pdxST-11	TRUE	compl
4	1	4	3	4	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-24	TRUE	compl
4	1	4	4	5	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-25	TRUE	compl
4	1	4	5	6	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-7	TRUE	compl
4	1	4	6	7	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-11	TRUE	compl
4	1	4	7	8	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-16	TRUE	compl
4	1	4	8	9	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-11	TRUE	compl
4	1	4	9	10	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-24	TRUE	compl
4	1	4	10	10	an	-1	O-CTH	pdxST-24		NA	pdxST-24	TRUE	taway
5	2	4	11	12	ao	0	O-PU	seaRM-29		O-CTH	seaRM-28	TRUE	compl
5	2	4	12	13	ao	0	O-CTH	seaRM-28		O-CTH	seaRM-23	TRUE	compl
5	2	4	13	14	ao	0	O-CTH	seaRM-23		O-CTH	seaRM-29	TRUE	compl
5	2	4	14	15	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-18	TRUE	compl
5	2	4	15	15	an	-1	O-CTH	seaRM-18		NA	seaRM-18	TRUE	taway
6	3	4	16	17	ao	0	O-PU	pdxST-24		O-CTH	pdxST-16	TRUE	compl
6	3	4	17	18	ao	0	O-CTH	pdxST-16		O-G	pdxST-7	TRUE	compl
7	1	5	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-20	TRUE	compl
7	1	5	3	4	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-99	TRUE	compl
7	1	5	4	5	ao	0	O-CTH	seaRM-99		O-CTH	seaRM-6	TRUE	compl
7	1	5	5	6	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-20	TRUE	compl
7	1	5	6	7	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-1	TRUE	compl
7	1	5	7	8	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-20	TRUE	compl
7	1	5	8	9	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-1	TRUE	compl
7	1	5	9	10	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-99	TRUE	compl
7	1	5	10	11	ao	0	O-CTH	seaRM-99		O-CTH	seaRM-5	TRUE	compl
7	1	5	11	12	ao	0	O-CTH	seaRM-5		O-CTH	seaRM-48	TRUE	compl
7	1	5	12	13	ao	0	O-CTH	seaRM-48		O-G	seaRM-17	TRUE	compl
8	1	6	2	3	ao	0	O-PU	pdxST-10		O-CTH	pdxST-11	TRUE	compl
8	1	6	3	4	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-24	TRUE	compl
8	1	6	4	5	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-7	TRUE	compl
8	1	6	5	5	an	-1	O-CTH	pdxST-7		NA	pdxST-7	TRUE	taway
9	2	6	6	7	ao	0	O-PU	seaRM-21		O-CTH	seaRM-29	TRUE	compl
9	2	6	7	8	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-35	TRUE	compl
9	2	6	8	9	ao	0	O-CTH	seaRM-35		O-CTH	seaRM-13	TRUE	compl
9	2	6	9	10	ao	0	O-CTH	seaRM-13		O-CTH	seaRM-21	TRUE	compl
9	2	6	10	11	ao	0	O-CTH	seaRM-21		O-G	seaRM-23	TRUE	compl
10	1	7	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-24	TRUE	compl
10	1	7	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-10	TRUE	compl
10	1	7	4	5	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-24	TRUE	compl
10	1	7	5	6	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-11	TRUE	compl
10	1	7	6	7	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-25	TRUE	compl
10	1	7	7	7	an	-1	O-CTH	pdxST-25		NA	pdxST-25	TRUE	taway
11	2	7	8	9	ao	0	O-PU	seaRM-35		O-CTH	seaRM-29	TRUE	compl
11	2	7	9	10	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-35	TRUE	compl
11	2	7	10	11	ao	0	O-CTH	seaRM-35		O-CTH	seaRM-18	TRUE	compl
11	2	7	11	12	ao	0	O-CTH	seaRM-18		O-CTH	seaRM-15	TRUE	compl
11	2	7	12	13	ao	0	O-CTH	seaRM-15		O-CTH	seaRM-29	TRUE	compl
11	2	7	13	14	ao	0	O-CTH	seaRM-29		O-G	seaRM-18	TRUE	compl
12	1	8	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-24	TRUE	compl
12	1	8	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-6	TRUE	compl
12	1	8	4	5	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-24	TRUE	compl
12	1	8	5	6	ao	0	O-CTH	pdxST-24		D-D	seaRM-28	TRUE	defd
13	2	8	7	8	ao	0	O-PU	seaRM-29		O-CTH	seaRM-9	TRUE	compl
13	2	8	8	9	ao	0	O-CTH	seaRM-9		O-CTH	seaRM-29	TRUE	compl
13	2	8	9	10	ao	0	O-CTH	seaRM-29		O-G	seaRM-12	TRUE	compl
14	1	9	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-10	TRUE	compl
14	1	9	3	4	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-7	TRUE	compl
14	1	9	4	5	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-2	TRUE	compl
14	1	9	5	6	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-11	TRUE	compl
14	1	9	6	7	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-7	TRUE	compl
14	1	9	7	8	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-8	TRUE	compl
14	1	9	8	9	ao	0	O-CTH	pdxST-8		O-CTH	pdxST-7	TRUE	compl
14	1	9	9	10	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-6	TRUE	compl
14	1	9	10	11	ao	0	O-CTH	pdxST-6		O-G	pdxST-2	TRUE	compl
15	1	10	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-20	TRUE	compl
15	1	10	3	4	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-48	TRUE	compl
15	1	10	4	5	ao	0	O-CTH	seaRM-48		D-D	pdxST-3	TRUE	defd
16	2	10	6	7	ao	0	O-PU	pdxST-21		O-CTH	pdxST-3	TRUE	compl
16	2	10	7	8	ao	0	O-CTH	pdxST-3		O-CTH	pdxST-16	TRUE	compl
16	2	10	8	9	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-17	TRUE	compl
16	2	10	9	10	ao	0	O-CTH	pdxST-17		O-CTH	pdxST-22	TRUE	compl
16	2	10	10	11	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-21	TRUE	compl
16	2	10	11	12	ao	0	O-CTH	pdxST-21		O-CTH	pdxST-88	TRUE	compl
16	2	10	12	13	ao	0	O-CTH	pdxST-88		D-D	seaRM-99	TRUE	defd
17	3	10	14	15	ao	0	O-PU	seaRM-20		O-CTH	seaRM-00	TRUE	compl
17	3	10	15	16	ao	0	O-CTH	seaRM-00		O-CTH	seaRM-99	TRUE	compl
17	3	10	16	17	ao	0	O-CTH	seaRM-99		O-CTH	seaRM-6	TRUE	compl
17	3	10	17	18	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-48	TRUE	compl
17	3	10	18	19	ao	0	O-CTH	seaRM-48		O-G	seaRM-20	TRUE	compl
18	1	11	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-24	TRUE	compl
18	1	11	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-7	TRUE	compl
18	1	11	4	5	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-10	TRUE	compl
18	1	11	5	6	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-6	TRUE	compl
18	1	11	6	6	an	-1	O-CTH	pdxST-6		NA	pdxST-6	TRUE	taway
19	2	11	7	8	ao	0	O-PU	seaRM-29		O-CTH	seaRM-23	TRUE	compl
19	2	11	8	9	ao	0	O-CTH	seaRM-23		O-CTH	seaRM-29	TRUE	compl
19	2	11	9	10	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-9	TRUE	compl
19	2	11	10	11	ao	0	O-CTH	seaRM-9		O-CTH	seaRM-3	TRUE	compl
19	2	11	11	12	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-9	TRUE	compl
19	2	11	12	13	ao	0	O-CTH	seaRM-9		O-CTH	seaRM-13	TRUE	compl
19	2	11	13	14	ao	0	O-CTH	seaRM-13		O-CTH	seaRM-21	TRUE	compl
19	2	11	14	15	ao	0	O-CTH	seaRM-21		O-CTH	seaRM-29	TRUE	compl
19	2	11	15	16	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-23	TRUE	compl
19	2	11	16	17	ao	0	O-CTH	seaRM-23		O-CTH	seaRM-35	TRUE	compl
19	2	11	17	18	ao	0	O-CTH	seaRM-35		O-G	seaRM-23	TRUE	compl
20	1	12	2	3	ao	0	O-PU	pdxST-9		O-CTH	pdxST-88	TRUE	compl
20	1	12	3	4	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-25	TRUE	compl
20	1	12	4	5	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-8	TRUE	compl
20	1	12	5	6	ao	0	O-CTH	pdxST-8		D-D	seaRM-15	TRUE	defd
21	2	12	7	8	ao	0	O-PU	seaRM-29		O-CTH	seaRM-15	TRUE	compl
21	2	12	8	9	ao	0	O-CTH	seaRM-15		O-CTH	seaRM-29	TRUE	compl
21	2	12	9	10	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-18	TRUE	compl
21	2	12	10	11	ao	0	O-CTH	seaRM-18		O-CTH	seaRM-29	TRUE	compl
21	2	12	11	12	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-35	TRUE	compl
21	2	12	12	14	aa	1	O-CTH	seaRM-35	O-VP	O-PU	seaRM-35	TRUE	nopass
21	2	12	14	16	ao	1	O-PU	seaRM-35	D-F	O-CTH	seaRM-4	TRUE	compl
21	2	12	16	17	ao	0	O-CTH	seaRM-4		O-CTH	seaRM-35	TRUE	compl
21	2	12	17	17	an	-1	O-CTH	seaRM-35		NA	seaRM-35	TRUE	taway
22	3	12	18	19	ao	0	O-PU	pdxST-8		O-CTH	pdxST-2	TRUE	compl
22	3	12	19	20	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-25	TRUE	compl
22	3	12	20	20	an	-1	O-CTH	pdxST-25		NA	pdxST-25	TRUE	taway
23	1	13	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-24	TRUE	compl
23	1	13	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-73	TRUE	compl
23	1	13	4	6	ao	1	O-CTH	pdxST-73	D-F	O-CTH	pdxST-24	TRUE	compl
23	1	13	6	7	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-25	TRUE	compl
23	1	13	7	8	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-6	TRUE	compl
23	1	13	8	9	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-24	TRUE	compl
23	1	13	9	10	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-11	TRUE	compl
23	1	13	10	11	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-2	TRUE	compl
23	1	13	11	12	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-24	TRUE	compl
23	1	13	12	13	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-7	TRUE	compl
23	1	13	13	14	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-6	TRUE	compl
23	1	13	14	15	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-11	TRUE	compl
23	1	13	15	16	ao	0	O-CTH	pdxST-11		O-G	pdxST-6	TRUE	compl
24	1	14	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-20	TRUE	compl
24	1	14	3	4	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-1	TRUE	compl
24	1	14	4	5	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-25	TRUE	compl
24	1	14	5	5	an	-1	O-CTH	seaRM-25		NA	seaRM-25	TRUE	taway
25	2	14	6	7	ao	0	O-PU	pdxST-21		O-CTH	pdxST-22	TRUE	compl
25	2	14	7	8	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-88	TRUE	compl
25	2	14	8	9	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-8	TRUE	compl
25	2	14	9	10	ao	0	O-CTH	pdxST-8		O-CTH	pdxST-22	TRUE	compl
25	2	14	10	11	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-17	TRUE	compl
25	2	14	11	12	ao	0	O-CTH	pdxST-17		O-CTH	pdxST-88	TRUE	compl
25	2	14	12	13	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-8	TRUE	compl
25	2	14	13	14	ao	0	O-CTH	pdxST-8		O-CTH	pdxST-21	TRUE	compl
25	2	14	14	15	ao	0	O-CTH	pdxST-21		O-CTH	pdxST-22	TRUE	compl
25	2	14	15	16	ao	0	O-CTH	pdxST-22		O-CTH	pdxST-8	TRUE	compl
25	2	14	16	17	ao	0	O-CTH	pdxST-8		O-CTH	pdxST-21	TRUE	compl
25	2	14	17	17	an	-1	O-CTH	pdxST-21		NA	pdxST-21	TRUE	taway
26	3	14	18	19	ao	0	O-PU	seaRM-20		O-CTH	seaRM-6	TRUE	compl
26	3	14	19	20	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-99	TRUE	compl
26	3	14	20	21	ao	0	O-CTH	seaRM-99		O-CTH	seaRM-48	TRUE	compl
26	3	14	21	22	ao	0	O-CTH	seaRM-48		O-CTH	seaRM-20	TRUE	compl
26	3	14	22	23	ao	0	O-CTH	seaRM-20		O-G	seaRM-6	TRUE	compl
27	1	15	2	3	ao	0	O-PU	pdxST-24		O-CTH	pdxST-10	TRUE	compl
27	1	15	3	4	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-25	TRUE	compl
27	1	15	4	5	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-11	TRUE	compl
27	1	15	5	6	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-2	TRUE	compl
27	1	15	6	7	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-25	TRUE	compl
27	1	15	7	8	ao	0	O-CTH	pdxST-25		O-CTH	pdxST-7	TRUE	compl
27	1	15	8	9	ao	0	O-CTH	pdxST-7		O-G	pdxST-10	TRUE	compl
28	1	16	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-20	TRUE	compl
