game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-06-07_wdcCT-at-bosWC	wdcCT-8	prial	6	0.96	3	3	27	26	31	0	0	wdcCT	8
2014-06-07_wdcCT-at-bosWC	wdcCT-45	wodatch	4	1	3	1	9	9	12	0	0	wdcCT	45
2014-06-07_wdcCT-at-bosWC	wdcCT-90	shofner	4	0.88	2	2	16	14	18	1	0	wdcCT	90
2014-06-07_wdcCT-at-bosWC	wdcCT-99	kolick	4	0.95	0	4	38	36	33	0	0	wdcCT	99
2014-06-07_wdcCT-at-bosWC	wdcCT-2	keegan	3	0.91	3	0	23	21	20	0	0	wdcCT	2
2014-06-07_wdcCT-at-bosWC	wdcCT-4	johnson	3	1	1	2	8	8	9	0	0	wdcCT	4
2014-06-07_wdcCT-at-bosWC	wdcCT-80	grabowski	3	1	1	2	3	3	4	0	0	wdcCT	80
2014-06-07_wdcCT-at-bosWC	wdcCT-7	boylan-kolchin	2	1	2	0	1	1	3	0	0	wdcCT	7
2014-06-07_wdcCT-at-bosWC	wdcCT-42	gibson	2	1	1	1	3	3	2	2	0	wdcCT	42
2014-06-07_wdcCT-at-bosWC	wdcCT-88	oung	2	1	1	1	15	15	12	1	0	wdcCT	88
2014-06-07_wdcCT-at-bosWC	wdcCT-1	kantor	2	0.75	1	1	4	3	5	0	0	wdcCT	1
2014-06-07_wdcCT-at-bosWC	wdcCT-14	blake	1	0.95	1	0	21	20	15	0	0	wdcCT	14
2014-06-07_wdcCT-at-bosWC	wdcCT-17	miner	1	1	1	0	4	4	5	0	0	wdcCT	17
2014-06-07_wdcCT-at-bosWC	wdcCT-20	poole	1	1	1	0	1	1	2	0	0	wdcCT	20
2014-06-07_wdcCT-at-bosWC	wdcCT-12	bellinger	1	1	0	1	7	7	6	1	0	wdcCT	12
2014-06-07_wdcCT-at-bosWC	wdcCT-19	maloney	1	0.75	0	1	4	3	4	0	0	wdcCT	19
2014-06-07_wdcCT-at-bosWC	wdcCT-24	fleming	1	1	0	1	1	1	1	0	0	wdcCT	24
2014-06-07_wdcCT-at-bosWC	wdcCT-9	doi	1	1	0	1	13	13	13	0	0	wdcCT	9
2014-06-07_wdcCT-at-bosWC	wdcCT-31	cobb	0	NA	0	0	0	0	0	2	0	wdcCT	31
2014-06-07_wdcCT-at-bosWC	wdcCT-21	dulabon	0	1	0	0	1	1	1	0	0	wdcCT	21
2014-06-07_wdcCT-at-bosWC	wdcCT-27	johnston	0	1	0	0	11	11	5	0	0	wdcCT	27
2014-06-07_wdcCT-at-bosWC	wdcCT-32	peters	0	1	0	0	5	5	4	0	0	wdcCT	32
2014-06-07_wdcCT-at-bosWC	wdcCT-5	cranston	0	0.8	0	0	5	4	5	0	0	wdcCT	5
2014-06-07_wdcCT-at-bosWC	wdcCT-61	salmi	0	1	0	0	5	5	4	0	0	wdcCT	61
2014-06-07_wdcCT-at-bosWC	bosWC-1	markette	5	0.94	0	5	17	16	16	0	0	bosWC	1
2014-06-07_wdcCT-at-bosWC	bosWC-21	graham	4	1	4	0	12	12	15	0	0	bosWC	21
2014-06-07_wdcCT-at-bosWC	bosWC-17	foster	4	0.89	3	1	9	8	12	0	0	bosWC	17
2014-06-07_wdcCT-at-bosWC	bosWC-8	cooper	3	0.92	1	2	13	12	10	0	0	bosWC	8
2014-06-07_wdcCT-at-bosWC	bosWC-13	malacek	3	0.91	0	3	33	30	21	0	1	bosWC	13
2014-06-07_wdcCT-at-bosWC	bosWC-77	clark	2	0.93	2	0	15	14	17	0	0	bosWC	77
2014-06-07_wdcCT-at-bosWC	bosWC-4	rebholz	2	0.94	1	1	33	31	29	1	0	bosWC	4
2014-06-07_wdcCT-at-bosWC	bosWC-00	taylor	1	0.77	1	0	13	10	12	0	1	bosWC	00
2014-06-07_wdcCT-at-bosWC	bosWC-27	hatchett	1	1	1	0	3	3	4	0	0	bosWC	27
2014-06-07_wdcCT-at-bosWC	bosWC-29	stevens	1	1	1	0	7	7	8	0	0	bosWC	29
2014-06-07_wdcCT-at-bosWC	bosWC-3	zid	1	1	1	0	10	10	11	0	0	bosWC	3
2014-06-07_wdcCT-at-bosWC	bosWC-64	farnsworth	1	1	1	0	3	3	4	0	0	bosWC	64
2014-06-07_wdcCT-at-bosWC	bosWC-18	browar-jarus	1	0.88	0	1	8	7	8	1	0	bosWC	18
2014-06-07_wdcCT-at-bosWC	bosWC-10	ingold-smith	1	0.89	0	1	9	8	9	0	0	bosWC	10
2014-06-07_wdcCT-at-bosWC	bosWC-12	simmons	1	0.8	0	1	10	8	9	0	0	bosWC	12
2014-06-07_wdcCT-at-bosWC	bosWC-7	brecher	1	0.96	0	1	23	22	20	0	0	bosWC	7
2014-06-07_wdcCT-at-bosWC	bosWC-11	foster	0	0.83	0	0	6	5	6	1	0	bosWC	11
2014-06-07_wdcCT-at-bosWC	bosWC-43	hirschberger	0	1	0	0	3	3	2	1	0	bosWC	43
2014-06-07_wdcCT-at-bosWC	bosWC-14	montgomery-butler	0	1	0	0	9	9	6	0	0	bosWC	14
2014-06-07_wdcCT-at-bosWC	bosWC-2	reinhardt	0	1	0	0	1	1	1	0	0	bosWC	2
2014-06-07_wdcCT-at-bosWC	bosWC-25	mcdonnell	0	1	0	0	3	3	3	0	0	bosWC	25
2014-06-07_wdcCT-at-bosWC	bosWC-6	roth	0	1	0	0	2	2	2	0	0	bosWC	6
2014-06-07_wdcCT-at-bosWC	bosWC-88	meyers	0	1	0	0	7	7	6	0	0	bosWC	88
