poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
1	1	1	2	3	ao	0	O-PU	wdcCT-2		O-CTH	wdcCT-99	TRUE	compl
1	1	1	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-2	TRUE	compl
1	1	1	4	5	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-8	TRUE	compl
1	1	1	5	6	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-90	TRUE	compl
1	1	1	6	7	ao	0	O-CTH	wdcCT-90		O-G	wdcCT-88	TRUE	compl
2	1	2	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-4	TRUE	compl
2	1	2	3	4	ao	0	O-CTH	bosWC-4		O-CTH	bosWC-77	TRUE	compl
2	1	2	4	5	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-4	TRUE	compl
2	1	2	5	6	ao	0	O-CTH	bosWC-4		O-CTH	bosWC-77	TRUE	compl
2	1	2	6	7	ao	0	O-CTH	bosWC-77		D-D	wdcCT-42	TRUE	defd
3	2	2	8	9	ao	0	O-PU	wdcCT-42		O-CTH	wdcCT-12	TRUE	compl
3	2	2	9	10	ao	0	O-CTH	wdcCT-12		O-CTH	wdcCT-61	TRUE	compl
3	2	2	10	11	ao	0	O-CTH	wdcCT-61		O-CTH	wdcCT-12	TRUE	compl
3	2	2	11	12	ao	0	O-CTH	wdcCT-12		O-CTH	wdcCT-32	TRUE	compl
3	2	2	12	13	ao	0	O-CTH	wdcCT-32		O-CTH	wdcCT-12	TRUE	compl
3	2	2	13	14	ao	0	O-CTH	wdcCT-12		O-G	wdcCT-7	TRUE	compl
4	1	3	2	3	ao	0	O-PU	bosWC-4		O-CTH	bosWC-13	TRUE	compl
4	1	3	3	3	an	-1	O-CTH	bosWC-13		NA	bosWC-13	TRUE	taway
5	2	3	4	5	ao	0	O-PU	wdcCT-27		O-CTH	wdcCT-1	TRUE	compl
5	2	3	5	6	ao	0	O-CTH	wdcCT-1		O-CTH	wdcCT-17	TRUE	compl
5	2	3	6	7	ao	0	O-CTH	wdcCT-17		O-CTH	wdcCT-1	TRUE	compl
