game	period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
2014-04-26_pdxST-at-sfoDF	4	27	pdxST	4	74	1	sfoDF	sfoDF	34	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_pdxST-at-sfoDF	4	27	pdxST	9	75	2	pdxST	pdxST	5	G	5	TRUE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	28	pdxST	3	76	1	sfoDF	sfoDF	40	TA	3	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_pdxST-at-sfoDF	4	28	pdxST	16	77	2	pdxST	pdxST	7	LG	13	TRUE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	29	pdxST	8	78	1	sfoDF	sfoDF	23	TD	8	FALSE	FALSE	NA	o_line	TD	off -
2014-04-26_pdxST-at-sfoDF	4	29	pdxST	11	79	2	pdxST	pdxST	22	G	3	FALSE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	30	pdxST	4	80	1	sfoDF	sfoDF	1	G	4	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	31	sfoDF	3	81	1	pdxST	pdxST	21	TA	3	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_pdxST-at-sfoDF	4	31	sfoDF	5	82	2	sfoDF	sfoDF	12	VTT	2	FALSE	FALSE	NA	d_line	VTT	off -
2014-04-26_pdxST-at-sfoDF	4	31	sfoDF	7	83	3	pdxST	pdxST	8	G	2	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	32	pdxST	2	84	1	sfoDF	sfoDF	13	TA	2	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_pdxST-at-sfoDF	4	32	pdxST	7	85	2	pdxST	pdxST	17	TD	5	FALSE	FALSE	NA	d_line	TD	off -
2014-04-26_pdxST-at-sfoDF	4	32	pdxST	10	86	3	sfoDF	sfoDF	13	LG	3	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	33	sfoDF	11	87	1	pdxST	pdxST	7	G	11	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	8	88	1	sfoDF	pdxST	6	D	8	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	19	89	2	pdxST	pdxST	7	TD	11	FALSE	FALSE	NA	d_line	TD	off -
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	27	90	3	sfoDF	sfoDF	13	VST	8	FALSE	FALSE	NA	o_line	VST	off -
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	43	91	4	pdxST	pdxST	7	TA	16	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	45	92	5	sfoDF	pdxST	21	D	2	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	50	93	6	pdxST	sfoDF	21	D	5	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	56	94	7	sfoDF	sfoDF	88	VST	6	FALSE	FALSE	NA	o_line	VST	off -
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	72	95	8	pdxST	pdxST	7	G	16	FALSE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	35	pdxST	3	96	1	sfoDF	sfoDF	23	eop	3	FALSE	FALSE	NA	o_line	eop	eop
2014-04-26_pdxST-at-sfoDF	5	36	sfoDF	13	97	1	pdxST	sfoDF	10	D	13	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_pdxST-at-sfoDF	5	36	sfoDF	15	98	2	sfoDF	sfoDF	85	TA	2	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_pdxST-at-sfoDF	5	36	sfoDF	22	99	3	pdxST	pdxST	2	G	7	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	5	37	pdxST	9	100	1	sfoDF	pdxST	6	D	9	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_pdxST-at-sfoDF	5	37	pdxST	12	101	2	pdxST	sfoDF	24	D	3	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_pdxST-at-sfoDF	5	37	pdxST	17	102	3	sfoDF	sfoDF	23	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_pdxST-at-sfoDF	5	37	pdxST	21	103	4	pdxST	sfoDF	5	D	4	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_pdxST-at-sfoDF	5	37	pdxST	32	104	5	sfoDF	sfoDF	23	TA	11	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_pdxST-at-sfoDF	5	37	pdxST	42	105	6	pdxST	pdxST	9	LG	10	TRUE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	5	38	pdxST	3	106	1	sfoDF	pdxST	14	eop	3	FALSE	FALSE	NA	o_line	eop	eop
2014-04-26_vanNH-at-seaRM	1	1	vanNH	10	1	1	seaRM	seaRM	99	G	10	FALSE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	1	2	seaRM	8	2	1	vanNH	seaRM	35	D	8	TRUE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	1	2	seaRM	10	3	2	seaRM	seaRM	23	TA	2	TRUE	FALSE	NA	d_line	TA	off -
2014-04-26_vanNH-at-seaRM	1	2	seaRM	13	4	3	vanNH	vanNH	98	TA	3	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	1	2	seaRM	21	5	4	seaRM	seaRM	35	LG	8	TRUE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	1	3	seaRM	3	6	1	vanNH	seaRM	3	D	3	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	1	3	seaRM	6	7	2	seaRM	seaRM	51	G	3	FALSE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	1	4	seaRM	8	8	1	vanNH	vanNH	22	LG	8	TRUE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	1	5	vanNH	8	9	1	seaRM	seaRM	99	LG	8	TRUE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	1	6	seaRM	13	10	1	vanNH	vanNH	98	LG	13	TRUE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	1	7	vanNH	6	11	1	seaRM	vanNH	14	D	6	TRUE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	1	7	vanNH	13	12	2	vanNH	vanNH	13	G	7	TRUE	TRUE	vanNH	d_line	G	G
2014-04-26_vanNH-at-seaRM	1	8	vanNH	6	13	1	seaRM	vanNH	27	D	6	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	1	8	vanNH	10	14	2	vanNH	vanNH	37	TA	4	TRUE	FALSE	NA	d_line	TA	off -
2014-04-26_vanNH-at-seaRM	1	8	vanNH	14	15	3	seaRM	seaRM	1	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	1	8	vanNH	16	16	4	vanNH	seaRM	20	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_vanNH-at-seaRM	1	8	vanNH	19	17	5	seaRM	seaRM	25	LG	3	TRUE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	1	9	seaRM	6	18	1	vanNH	vanNH	98	G	6	TRUE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	1	10	vanNH	6	19	1	seaRM	seaRM	17	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	1	10	vanNH	11	20	2	vanNH	vanNH	45	G	5	TRUE	TRUE	vanNH	d_line	G	G
2014-04-26_vanNH-at-seaRM	1	11	vanNH	4	21	1	seaRM	vanNH	33	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	1	11	vanNH	13	22	2	vanNH	vanNH	27	TD	9	FALSE	FALSE	NA	d_line	TD	off -
2014-04-26_vanNH-at-seaRM	1	11	vanNH	14	23	3	seaRM	seaRM	3	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	1	11	vanNH	16	24	4	vanNH	vanNH	33	eop	1	FALSE	FALSE	NA	d_line	eop	eop
2014-04-26_vanNH-at-seaRM	2	12	vanNH	6	25	1	seaRM	vanNH	18	D	6	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	2	12	vanNH	13	26	2	vanNH	vanNH	18	TD	7	FALSE	FALSE	NA	d_line	TD	off -
2014-04-26_vanNH-at-seaRM	2	12	vanNH	19	27	3	seaRM	seaRM	3	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	2	12	vanNH	21	28	4	vanNH	vanNH	81	G	2	FALSE	TRUE	vanNH	d_line	G	G
2014-04-26_vanNH-at-seaRM	2	13	vanNH	7	29	1	seaRM	seaRM	6	G	7	TRUE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	2	14	seaRM	3	30	1	vanNH	vanNH	5	TA	3	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	2	14	seaRM	14	31	2	seaRM	seaRM	48	G	11	FALSE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	2	15	seaRM	15	32	1	vanNH	seaRM	9	D	15	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	2	15	seaRM	16	33	2	seaRM	seaRM	29	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_vanNH-at-seaRM	2	15	seaRM	20	34	3	vanNH	seaRM	13	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	2	15	seaRM	22	35	4	seaRM	seaRM	2	G	2	FALSE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	2	16	seaRM	9	36	1	vanNH	vanNH	10	G	9	FALSE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	2	17	vanNH	6	37	1	seaRM	seaRM	48	LG	6	TRUE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	2	18	seaRM	12	38	1	vanNH	seaRM	35	D	12	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	2	18	seaRM	17	39	2	seaRM	seaRM	6	TA	5	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_vanNH-at-seaRM	2	18	seaRM	19	40	3	vanNH	vanNH	31	TA	2	TRUE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	2	18	seaRM	21	41	4	seaRM	seaRM	20	TA	2	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_vanNH-at-seaRM	2	18	seaRM	26	42	5	vanNH	vanNH	22	G	5	FALSE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	2	19	vanNH	6	43	1	seaRM	vanNH	45	D	6	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	2	19	vanNH	11	44	2	vanNH	seaRM	0	D	5	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_vanNH-at-seaRM	2	19	vanNH	19	45	3	seaRM	seaRM	48	G	8	FALSE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	2	20	seaRM	12	46	1	vanNH	vanNH	89	TA	12	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	2	20	seaRM	14	47	2	seaRM	vanNH	89	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_vanNH-at-seaRM	2	20	seaRM	16	48	3	vanNH	vanNH	98	LG	2	TRUE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	3	21	seaRM	11	49	1	vanNH	seaRM	9	D	11	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	3	21	seaRM	15	50	2	seaRM	seaRM	23	G	4	FALSE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	3	22	seaRM	3	51	1	vanNH	vanNH	89	LG	3	TRUE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	3	23	vanNH	16	52	1	seaRM	seaRM	99	G	16	FALSE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	3	24	seaRM	13	53	1	vanNH	vanNH	98	LG	13	TRUE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	3	25	vanNH	7	54	1	seaRM	seaRM	17	TA	7	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	3	25	vanNH	9	55	2	vanNH	seaRM	17	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_vanNH-at-seaRM	3	25	vanNH	15	56	3	seaRM	seaRM	20	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	3	25	vanNH	28	57	4	vanNH	vanNH	21	G	13	FALSE	TRUE	vanNH	d_line	G	G
2014-04-26_vanNH-at-seaRM	3	26	vanNH	8	58	1	seaRM	seaRM	6	LG	8	TRUE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	3	27	seaRM	8	59	1	vanNH	seaRM	2	D	8	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	3	27	seaRM	10	60	2	seaRM	seaRM	35	TA	2	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_vanNH-at-seaRM	3	27	seaRM	14	61	3	vanNH	seaRM	9	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_vanNH-at-seaRM	3	27	seaRM	20	62	4	seaRM	seaRM	24	G	6	FALSE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	3	28	seaRM	5	63	1	vanNH	vanNH	91	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	3	28	seaRM	17	64	2	seaRM	seaRM	48	eop	12	TRUE	FALSE	NA	d_line	eop	eop
2014-04-26_vanNH-at-seaRM	4	29	seaRM	18	65	1	vanNH	vanNH	22	TA	18	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	4	29	seaRM	22	66	2	seaRM	seaRM	9	G	4	TRUE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	4	30	seaRM	4	67	1	vanNH	vanNH	8	LG	4	TRUE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	4	31	vanNH	4	68	1	seaRM	seaRM	99	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	4	31	vanNH	8	69	2	vanNH	seaRM	29	D	4	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_vanNH-at-seaRM	4	31	vanNH	17	70	3	seaRM	seaRM	9	G	9	FALSE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	4	32	seaRM	10	71	1	vanNH	vanNH	72	G	10	FALSE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	4	33	vanNH	4	72	1	seaRM	seaRM	48	G	4	FALSE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	4	34	seaRM	6	73	1	vanNH	vanNH	5	G	6	FALSE	TRUE	vanNH	o_line	G	G
2014-04-26_vanNH-at-seaRM	4	35	vanNH	10	74	1	seaRM	seaRM	20	TA	10	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	4	35	vanNH	16	75	2	vanNH	vanNH	27	TD	6	FALSE	FALSE	NA	d_line	TD	off -
2014-04-26_vanNH-at-seaRM	4	35	vanNH	21	76	3	seaRM	seaRM	3	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	4	35	vanNH	26	77	4	vanNH	seaRM	3	D	5	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_vanNH-at-seaRM	4	35	vanNH	32	78	5	seaRM	seaRM	5	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	4	35	vanNH	40	79	6	vanNH	seaRM	99	D	8	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_vanNH-at-seaRM	4	35	vanNH	42	80	7	seaRM	seaRM	99	LG	2	TRUE	TRUE	seaRM	o_line	G	G
2014-04-26_vanNH-at-seaRM	4	36	seaRM	4	81	1	vanNH	vanNH	22	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	4	36	seaRM	24	82	2	seaRM	seaRM	9	G	20	FALSE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	4	37	seaRM	5	83	1	vanNH	vanNH	18	TD	5	FALSE	FALSE	NA	o_line	TD	off -
2014-04-26_vanNH-at-seaRM	4	37	seaRM	9	84	2	seaRM	seaRM	23	G	4	FALSE	TRUE	seaRM	d_line	G	G
2014-04-26_vanNH-at-seaRM	4	38	seaRM	4	85	1	vanNH	vanNH	31	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_vanNH-at-seaRM	4	38	seaRM	5	86	2	seaRM	seaRM	4	eop	1	FALSE	FALSE	NA	d_line	eop	eop
2014-04-26_wdcCT-at-bosWC	1	1	bosWC	9	1	1	wdcCT	wdcCT	27	G	9	FALSE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	1	2	wdcCT	5	2	1	bosWC	wdcCT	5	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	1	2	wdcCT	10	3	2	wdcCT	bosWC	0	HB	5	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_wdcCT-at-bosWC	1	2	wdcCT	12	4	3	bosWC	wdcCT	5	D	2	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	1	2	wdcCT	18	5	4	wdcCT	wdcCT	15	TD	6	FALSE	FALSE	NA	d_line	TD	off -
2014-04-26_wdcCT-at-bosWC	1	2	wdcCT	19	6	5	bosWC	bosWC	4	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	1	2	wdcCT	23	7	6	wdcCT	wdcCT	45	G	4	FALSE	TRUE	wdcCT	d_line	G	G
2014-04-26_wdcCT-at-bosWC	1	3	wdcCT	6	8	1	bosWC	bosWC	77	TD	6	FALSE	FALSE	NA	o_line	TD	off -
2014-04-26_wdcCT-at-bosWC	1	3	wdcCT	15	9	2	wdcCT	wdcCT	1	TA	9	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_wdcCT-at-bosWC	1	3	wdcCT	22	10	3	bosWC	bosWC	13	LG	7	TRUE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	1	4	bosWC	5	11	1	wdcCT	wdcCT	45	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	1	4	bosWC	9	12	2	bosWC	bosWC	29	TA	4	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_wdcCT-at-bosWC	1	4	bosWC	24	13	3	wdcCT	bosWC	43	D	15	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	1	4	bosWC	32	14	4	bosWC	bosWC	43	G	8	FALSE	TRUE	bosWC	d_line	G	G
2014-04-26_wdcCT-at-bosWC	1	5	bosWC	6	15	1	wdcCT	wdcCT	5	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	1	5	bosWC	8	16	2	bosWC	bosWC	27	G	2	FALSE	TRUE	bosWC	d_line	G	G
2014-04-26_wdcCT-at-bosWC	1	6	bosWC	9	17	1	wdcCT	wdcCT	19	TD	9	FALSE	FALSE	NA	o_line	TD	off -
2014-04-26_wdcCT-at-bosWC	1	6	bosWC	22	18	2	bosWC	bosWC	77	G	13	FALSE	TRUE	bosWC	d_line	G	G
2014-04-26_wdcCT-at-bosWC	1	7	bosWC	12	19	1	wdcCT	wdcCT	45	G	12	FALSE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	2	8	wdcCT	4	20	1	bosWC	bosWC	77	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	2	8	wdcCT	13	21	2	wdcCT	wdcCT	5	G	9	FALSE	TRUE	wdcCT	d_line	G	G
2014-04-26_wdcCT-at-bosWC	2	9	wdcCT	6	22	1	bosWC	bosWC	1	LG	6	TRUE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	2	10	bosWC	10	23	1	wdcCT	wdcCT	32	G	10	FALSE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	2	11	wdcCT	12	24	1	bosWC	bosWC	17	G	12	FALSE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	2	12	bosWC	9	25	1	wdcCT	wdcCT	99	TA	9	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	2	12	bosWC	15	26	2	bosWC	wdcCT	99	D	6	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_wdcCT-at-bosWC	2	12	bosWC	18	27	3	wdcCT	wdcCT	27	VTT	3	FALSE	FALSE	NA	o_line	VTT	off -
2014-04-26_wdcCT-at-bosWC	2	12	bosWC	24	28	4	bosWC	bosWC	12	TA	6	TRUE	FALSE	NA	d_line	TA	off -
2014-04-26_wdcCT-at-bosWC	2	12	bosWC	35	29	5	wdcCT	wdcCT	80	G	11	FALSE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	2	13	wdcCT	16	30	1	bosWC	bosWC	9	G	16	FALSE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	2	14	bosWC	4	31	1	wdcCT	bosWC	27	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	2	14	bosWC	8	32	2	bosWC	bosWC	27	LG	4	TRUE	TRUE	bosWC	d_line	G	G
2014-04-26_wdcCT-at-bosWC	2	15	bosWC	10	33	1	wdcCT	bosWC	14	HB	10	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	2	15	bosWC	12	34	2	bosWC	bosWC	8	TA	2	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_wdcCT-at-bosWC	2	15	bosWC	27	35	3	wdcCT	wdcCT	99	G	15	FALSE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	2	16	wdcCT	8	36	1	bosWC	bosWC	9	G	8	FALSE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	2	17	bosWC	4	37	1	wdcCT	wdcCT	27	TD	4	FALSE	FALSE	NA	o_line	TD	off -
2014-04-26_wdcCT-at-bosWC	2	17	bosWC	8	38	2	bosWC	wdcCT	15	D	4	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_wdcCT-at-bosWC	2	17	bosWC	10	39	3	wdcCT	bosWC	1	eop	2	FALSE	FALSE	NA	o_line	eop	eop
2014-04-26_wdcCT-at-bosWC	3	18	bosWC	7	40	1	wdcCT	bosWC	27	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	3	18	bosWC	12	41	2	bosWC	bosWC	27	TA	5	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_wdcCT-at-bosWC	3	18	bosWC	17	42	3	wdcCT	bosWC	11	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	3	18	bosWC	32	43	4	bosWC	bosWC	5	G	15	FALSE	TRUE	bosWC	d_line	G	G
2014-04-26_wdcCT-at-bosWC	3	19	bosWC	16	44	1	wdcCT	wdcCT	80	G	16	FALSE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	3	20	wdcCT	8	45	1	bosWC	bosWC	17	G	8	FALSE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	3	21	bosWC	5	46	1	wdcCT	wdcCT	90	TA	5	TRUE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	3	21	bosWC	11	47	2	bosWC	bosWC	27	G	6	FALSE	TRUE	bosWC	d_line	G	G
2014-04-26_wdcCT-at-bosWC	3	22	bosWC	12	48	1	wdcCT	wdcCT	5	TA	12	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	3	22	bosWC	32	49	2	bosWC	bosWC	13	G	20	FALSE	TRUE	bosWC	d_line	G	G
2014-04-26_wdcCT-at-bosWC	3	23	bosWC	9	50	1	wdcCT	wdcCT	9	TA	9	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	3	23	bosWC	17	51	2	bosWC	wdcCT	9	D	8	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_wdcCT-at-bosWC	3	23	bosWC	29	52	3	wdcCT	wdcCT	14	eop	12	FALSE	FALSE	NA	o_line	eop	eop
2014-04-26_wdcCT-at-bosWC	4	24	wdcCT	4	53	1	bosWC	bosWC	3	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	4	24	wdcCT	9	54	2	wdcCT	wdcCT	19	TA	5	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_wdcCT-at-bosWC	4	24	wdcCT	22	55	3	bosWC	bosWC	77	G	13	TRUE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	4	25	bosWC	10	56	1	wdcCT	bosWC	43	D	10	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	4	25	bosWC	15	57	2	bosWC	wdcCT	14	D	5	FALSE	FALSE	NA	d_line	D	def +
2014-04-26_wdcCT-at-bosWC	4	25	bosWC	18	58	3	wdcCT	wdcCT	45	LG	3	TRUE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	4	26	wdcCT	10	59	1	bosWC	bosWC	13	TA	10	FALSE	FALSE	NA	o_line	TA	off -
2014-04-26_wdcCT-at-bosWC	4	26	wdcCT	15	60	2	wdcCT	wdcCT	15	VTT	5	FALSE	FALSE	NA	d_line	VTT	off -
2014-04-26_wdcCT-at-bosWC	4	26	wdcCT	19	61	3	bosWC	bosWC	1	G	4	FALSE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	4	27	bosWC	8	62	1	wdcCT	wdcCT	80	G	8	TRUE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	4	28	wdcCT	9	63	1	bosWC	bosWC	17	G	9	FALSE	TRUE	bosWC	o_line	G	G
2014-04-26_wdcCT-at-bosWC	4	29	bosWC	7	64	1	wdcCT	bosWC	11	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-04-26_wdcCT-at-bosWC	4	29	bosWC	8	65	2	bosWC	bosWC	8	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-04-26_wdcCT-at-bosWC	4	29	bosWC	14	66	3	wdcCT	wdcCT	45	LG	6	TRUE	TRUE	wdcCT	o_line	G	G
2014-04-26_wdcCT-at-bosWC	4	30	wdcCT	4	67	1	bosWC	bosWC	9	TA	4	FALSE	FALSE	NA	o_line	TA	off -
