period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	wdcCT	15	1	1	nykRM	nykRM	47	TA	15	FALSE	FALSE	NA	o_line	TA	off -
1	1	wdcCT	16	2	2	wdcCT	wdcCT	25	TA	1	FALSE	FALSE	NA	d_line	TA	off -
1	1	wdcCT	20	3	3	nykRM	nykRM	18	TD	4	FALSE	FALSE	NA	o_line	TD	off -
1	1	wdcCT	30	4	4	wdcCT	wdcCT	5	TD	10	FALSE	FALSE	NA	d_line	TD	off -
1	1	wdcCT	41	5	5	nykRM	nykRM	41	TA	11	FALSE	FALSE	NA	o_line	TA	off -
1	1	wdcCT	48	6	6	wdcCT	wdcCT	25	VTT	7	FALSE	FALSE	NA	d_line	VTT	off -
1	1	wdcCT	54	7	7	nykRM	nykRM	41	VTT	6	FALSE	FALSE	NA	o_line	VTT	off -
1	1	wdcCT	58	8	8	wdcCT	wdcCT	12	LG	4	TRUE	TRUE	wdcCT	d_line	G	G
1	2	wdcCT	15	9	1	nykRM	wdcCT	22	D	15	FALSE	FALSE	NA	o_line	D	def +
1	2	wdcCT	24	10	2	wdcCT	wdcCT	24	G	9	FALSE	TRUE	wdcCT	d_line	G	G
1	3	wdcCT	10	11	1	nykRM	nykRM	13	G	10	FALSE	TRUE	nykRM	o_line	G	G
1	4	nykRM	12	12	1	wdcCT	wdcCT	8	G	12	FALSE	TRUE	wdcCT	o_line	G	G
1	5	wdcCT	12	13	1	nykRM	nykRM	41	LG	12	TRUE	TRUE	nykRM	o_line	G	G
1	6	nykRM	7	14	1	wdcCT	nykRM	82	D	7	FALSE	FALSE	NA	o_line	D	def +
1	6	nykRM	12	15	2	nykRM	nykRM	82	G	5	FALSE	TRUE	nykRM	d_line	G	G
1	7	nykRM	8	16	1	wdcCT	wdcCT	14	LG	8	TRUE	TRUE	wdcCT	o_line	G	G
1	8	wdcCT	10	17	1	nykRM	nykRM	41	TD	10	FALSE	FALSE	NA	o_line	TD	off -
1	8	wdcCT	23	18	2	wdcCT	wdcCT	31	eop	13	FALSE	FALSE	NA	d_line	eop	eop
2	9	nykRM	7	19	1	wdcCT	wdcCT	99	G	7	TRUE	TRUE	wdcCT	o_line	G	G
2	10	wdcCT	4	20	1	nykRM	wdcCT	17	D	4	FALSE	FALSE	NA	o_line	D	def +
2	10	wdcCT	9	21	2	wdcCT	wdcCT	24	G	5	FALSE	TRUE	wdcCT	d_line	G	G
2	11	wdcCT	4	22	1	nykRM	wdcCT	42	D	4	FALSE	FALSE	NA	o_line	D	def +
2	11	wdcCT	8	23	2	wdcCT	wdcCT	12	G	4	FALSE	TRUE	wdcCT	d_line	G	G
2	12	wdcCT	7	24	1	nykRM	wdcCT	22	D	7	FALSE	FALSE	NA	o_line	D	def +
2	12	wdcCT	8	25	2	wdcCT	wdcCT	6	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2	12	wdcCT	9	26	3	nykRM	nykRM	82	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2	12	wdcCT	12	27	4	wdcCT	wdcCT	6	G	2	FALSE	TRUE	wdcCT	d_line	G	G
2	13	wdcCT	4	28	1	nykRM	wdcCT	4	D	4	FALSE	FALSE	NA	o_line	D	def +
2	13	wdcCT	8	29	2	wdcCT	wdcCT	4	G	4	FALSE	TRUE	wdcCT	d_line	G	G
2	14	wdcCT	8	30	1	nykRM	nykRM	1	TD	8	FALSE	FALSE	NA	o_line	TD	off -
2	14	wdcCT	10	31	2	wdcCT	nykRM	4	D	2	FALSE	FALSE	NA	d_line	D	def +
2	14	wdcCT	13	32	3	nykRM	wdcCT	22	D	3	FALSE	FALSE	NA	o_line	D	def +
2	14	wdcCT	17	33	4	wdcCT	nykRM	13	D	4	FALSE	FALSE	NA	d_line	D	def +
2	14	wdcCT	18	34	5	nykRM	nykRM	21	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2	14	wdcCT	22	35	6	wdcCT	wdcCT	9	LG	4	TRUE	TRUE	wdcCT	d_line	G	G
2	15	wdcCT	4	36	1	nykRM	nykRM	14	LG	4	TRUE	TRUE	nykRM	o_line	G	G
2	16	nykRM	8	37	1	wdcCT	wdcCT	90	G	8	FALSE	TRUE	wdcCT	o_line	G	G
2	17	wdcCT	4	38	1	nykRM	nykRM	26	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2	17	wdcCT	6	39	2	wdcCT	wdcCT	1	TD	2	FALSE	FALSE	NA	d_line	TD	off -
2	17	wdcCT	15	40	3	nykRM	nykRM	4	G	9	FALSE	TRUE	nykRM	o_line	G	G
2	18	nykRM	6	41	1	wdcCT	nykRM	10	D	6	FALSE	FALSE	NA	o_line	D	def +
2	18	nykRM	9	42	2	nykRM	nykRM	10	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2	18	nykRM	16	43	3	wdcCT	wdcCT	88	TD	7	FALSE	FALSE	NA	o_line	TD	off -
2	18	nykRM	19	44	4	nykRM	wdcCT	14	D	3	FALSE	FALSE	NA	d_line	D	def +
