point	event	pull_pnum	pull_code	recv_pnum	recv_code
8	12	11			
8	13	88			
8	14	11			
8	15			99	PU
8	16			14	
8	17			8	
8	18			99	
8	19	10	F		
8	20			90	
8	21	88	PU		
8	22	10			
8	23	29			
8	24	11			
8	25	29			
8	26	88			
8	27			99	F
8	28	10			
9	1	21	P		
9	2			4	PU
9	3			13	
9	4			3	
9	5			13	
9	6			7	
9	7			77	
9	8			4	
9	9			13	
9	10			17	G
10	1	18	P		
10	2			88	PU
10	3			99	
10	4			8	
10	5			99	
10	6			88	
10	7			9	
10	8			90	
10	9			9	
10	10			8	
10	11			99	
10	12			8	
10	13			88	
10	14			9	
10	15			99	
10	16			90	G
11	1	81	P		
11	2			7	PU
11	3			4	
11	4	42	D		
11	5	42	PU		
11	6	12			
11	7	12	F		
11	8	19			
11	9	12			
11	10	61			
11	11	42			
11	12	7	G		
12	1	4	P		
12	2			7	PU
12	3			13	
12	4			21	
12	5			7	VST
12	6	27	PU		
12	7	4			
12	8	1	G		
13	1	81	P		
13	2			14	PU
13	3			10	
13	4			12	
13	5			43	
13	6			27	
13	7			14	
13	8			10	
13	9			12	
13	10			43	
13	11			25	
13	12			12	
13	13			10	
13	14			27	G
14	1	18	P		
14	2			2	PU
14	3			99	
14	4			2	
14	5			90	
14	6			2	
14	7			9	
14	8			8	
14	9			88	
14	10			9	
14	11			99	
14	12	18	D		
14	13		TO		
14	14	13	PU		
14	15	00			
14	16	21			
14	17	13			
14	18	17			
14	19			31	D
14	20				TO
14	21			99	PU
14	22	12	PU		
14	23	88			
14	24	10			
14	25	12			
14	26	6			
14	27	11			
14	28	12			
14	29			88	D
14	30			88	PU
14	31			8	
14	32			45	
14	33			8	
14	34			90	
14	35	43	D		
14	36	43	PU		
14	37	88			
14	38	10			
14	39	88			
14	40	10			
14	41	6			
14	42	12			
14	43			90	D
14	44				TO
14	45			2	PU
14	46			8	
14	47			2	
14	48			45	
14	49			9	
14	50			88	L
14	51			14	G
15	1	81	P		
15	2			13	PU
15	3			4	
15	4			21	
15	5			4	
15	6			13	
15	7			17	
15	8			4	L
15	9			21	G
16	1	11	P		
16	2			14	PU
16	3			99	
16	4			2	
16	5			14	
16	6			2	
16	7			99	
16	8			9	
16	9			45	G
17	1	21	OBP		
17	2			7	PU
17	3			13	
17	4			4	
17	5			1	L
17	6			77	G
18	1	18	P		
18	2			14	PU
18	3			99	
18	4			14	
18	5			8	
18	6			99	
18	7			9	
18	8			14	
18	9			80	
18	10			8	
18	11			99	
18	12			8	G
19	1	12	P		
19	2			4	PU
19	3			13	
19	4	61	PU		
19	5	19			
19	6	42	G		
20	1	45	P		
20	2			21	PU
20	3			18	
21	1	18	OBP		
21	2			99	PU
21	3			2	
21	4			88	
21	5			9	
21	6			2	
21	7	8	PU		
21	8	18			
21	9	14			
21	10	8			
21	11	18			
21	12	27			
21	13	11			
21	14	?	VP		
21	15	8			
21	16	25			
21	17	8			
21	18	29			
21	19	14	L		
21	20			99	F
21	21	27			
21	22	8			
21	23	29	G		
22	1	43	P		
22	2			14	PU
22	3			2	
22	4			8	
22	5			9	
22	6			45	
22	7			99	
22	8			14	
22	9			99	
22	10			14	
22	11			45	
22	12			8	
22	13			2	G
23	1	21	P		
23	2			13	PU
23	3	4	F		
23	4			7	
23	5			21	
23	6			1	
23	7			3	G
24	1	18	P		
24	2			99	PU
24	3			2	
24	4			45	
24	5			2	
24	6			99	
24	7			8	G
25	1	21	P		
25	2			13	PU
25	3			4	
25	4			21	
25	5			4	
25	6			13	L
25	7			21	G
26	1	43	P		
26	2			88	PU
26	3			99	
26	4			90	L
26	5			45	G
27	1	21	P		
27	2			4	PU
27	3			1	
27	4			17	
27	5			00	
27	6	27	PU		
27	7	4			
27	8	2			
27	9	17			
27	10	4			
27	11	?	VP		
27	12	27			
27	13	24			
27	14	20	G		
28	1	61	P		
28	2			8	PU
28	3			7	
28	4			8	
28	5			3	
28	6			18	
28	7			7	
28	8			3	
28	9			7	
28	10			21	
28	11			77	
28	12			7	
28	13			2	
28	14			8	
28	15			3	
28	16			7	
28	17			3	
28	18			21	
28	19			8	
28	20			21	G
29	1	43	P		
29	2			88	PU
29	3			99	
29	4			90	
29	5			99	
29	6			90	
29	7			2	
29	8			90	
29	9			88	
29	10			9	
29	11			2	
29	12			2	SO
29	13			27	SI
29	14			27	PU
29	15			9	
29	16			8	
29	17			99	
29	18			90	G
30	1	21	P		
30	2			13	PU
30	3			7	
30	4			4	
30	5			7	
30	6			64	
30	7			77	
30	8			7	
30	9			4	
30	10			21	
30	11			13	
30	12			4	
30	13			13	
30	14			21	G
31	1	43	P		
31	2			14	PU
31	3			99	
31	4			14	
31	5			4	
31	6			88	
31	7			8	
31	8			88	
31	9			14	
31	10			45	
31	11			90	
31	12			80	
31	13			8	G
32	1	61	P		
32	2			13	PU
32	3			00	
32	4			7	
32	5			00	
32	6			7	
32	7			00	
32	8	12	D		
33	1	21	P		
33	2			00	PU
33	3			4	
33	4			1	
33	5			17	
33	6			00	
33	7			7	
33	8			4	
33	9			77	
33	10			64	
33	11			4	
33	12			77	
33	13			1	
33	14			00	G
34	1	18	P		
34	2			14	PU
34	3			99	
34	4			8	
34	5			14	
34	6			4	
34	7			8	VST
34	8	14	PU		
34	9	8			
34	10	29			
34	11	18			
34	12	11			
34	13	14			
34	14	25			
34	15	14			
34	16	8			
34	17			99	PU
34	18				TO
34	19			2	PU
34	20			99	
34	21			8	
34	22			99	
34	23			90	
34	24	12	F		
34	25			8	
34	26			14	
34	27			8	
34	28	21	F		
34	29			?	VP
34	30			14	
34	31			8	L
34	32			2	G
35	1	61	P		
35	2			13	PU
35	3			4	
35	4			3	
35	5			13	
35	6			17	
35	7			4	
35	8			3	
35	9			4	
35	10			13	
35	11			4	
35	12			1	
35	13			00	
35	14			13	
35	15			77	TD
35	16	12	PU		
35	17	5			
35	18	12			
35	19	32			
35	20	5			
35	21	19			
35	22			00	F
35	23			4	D
35	24			13	PU
35	25			4	
35	26			3	
35	27			77	
35	28			1	
35	29			17	
35	30			3	
35	31			00	
35	32			4	
35	33			13	
35	34			1	
35	35			4	G
36	1	18	P		
36	2			14	PU
36	3			99	
36	4			88	
36	5			45	
36	6			88	
36	7			2	
36	8			99	
36	9			8	
36	10			2	
36	11	11	D		
36	12	8	PU		
36	13	29			
36	14	18			
36	15	29			
36	16	14			
36	17	29			
36	18	18			
36	19	8	G		
37	1	43	P		
37	2			2	PU
37	3			80	
37	4			45	G
38	1	4	P		
38	2			13	PU
38	3			4	
38	4			13	
38	5			17	
38	6			1	
38	7			3	
38	8			1	
38	9			17	G
39	1	18	P		
39	2			99	PU
39	3			90	
39	4			99	
39	5			90	
39	6			8	
39	7			45	
39	8			80	G
40	1	61	P		
40	2			13	PU
40	3			4	
40	4			00	
40	5			77	
40	6			1	
40	7			77	
40	8			4	
40	9	32	PU		
40	10	5			
40	11	32			
40	12	61			
40	13	32			
40	14	61			
40	15	5			
40	16	19			
40	17	7			
40	18	5			
40	19	19	F		
40	20			1	PU
40	21			77	
40	22			17	
40	23			13	
40	24			17	
40	25			64	G
41	1	43	P		
41	2			2	PU
41	3			14	
