game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-05-24_nykRM-at-bosWC	bosWC-13	malacek	7	0.9	3	4	30	27	22	1	1	bosWC	13
2014-05-24_nykRM-at-bosWC	bosWC-29	stevens	5	0.89	3	2	9	8	12	2	0	bosWC	29
2014-05-24_nykRM-at-bosWC	bosWC-11	foster	5	0.91	3	2	11	10	12	1	1	bosWC	11
2014-05-24_nykRM-at-bosWC	bosWC-21	graham	4	1	2	2	8	8	10	0	0	bosWC	21
2014-05-24_nykRM-at-bosWC	bosWC-8	cooper	4	0.95	0	4	19	18	14	2	0	bosWC	8
2014-05-24_nykRM-at-bosWC	bosWC-17	foster	3	1	2	1	8	8	9	1	0	bosWC	17
2014-05-24_nykRM-at-bosWC	bosWC-6	roth	3	0.8	2	1	5	4	7	1	1	bosWC	6
2014-05-24_nykRM-at-bosWC	bosWC-1	markette	3	0.8	1	2	15	12	13	3	2	bosWC	1
2014-05-24_nykRM-at-bosWC	bosWC-10	ingold-smith	3	0.83	1	2	23	19	18	1	1	bosWC	10
2014-05-24_nykRM-at-bosWC	bosWC-7	brecher	3	0.94	0	3	33	31	27	0	0	bosWC	7
2014-05-24_nykRM-at-bosWC	bosWC-5	doherty	2	1	2	0	8	8	10	1	0	bosWC	5
2014-05-24_nykRM-at-bosWC	bosWC-25	mcdonnell	1	0.75	1	0	4	3	5	1	0	bosWC	25
2014-05-24_nykRM-at-bosWC	bosWC-3	zid	1	1	1	0	7	7	8	1	0	bosWC	3
2014-05-24_nykRM-at-bosWC	bosWC-37	?name?	1	0.8	1	0	5	4	5	1	0	bosWC	37
2014-05-24_nykRM-at-bosWC	bosWC-4	rebholz	1	0.89	1	0	28	25	23	0	1	bosWC	4
2014-05-24_nykRM-at-bosWC	bosWC-14	montgomery-butler	0	0.92	0	0	12	11	8	1	0	bosWC	14
2014-05-24_nykRM-at-bosWC	bosWC-64	farnsworth	0	1	0	0	7	7	7	1	0	bosWC	64
2014-05-24_nykRM-at-bosWC	bosWC-	?name?	0	NA	0	0	0	0	0	0	0	bosWC	bosWC
2014-05-24_nykRM-at-bosWC	bosWC-27	hatchett	0	1	0	0	2	2	2	0	0	bosWC	27
2014-05-24_nykRM-at-bosWC	bosWC-28	trahey	0	0.89	0	0	9	8	8	0	0	bosWC	28
2014-05-24_nykRM-at-bosWC	nykRM-45	hard	3	0.91	2	1	11	10	12	1	0	nykRM	45
2014-05-24_nykRM-at-bosWC	nykRM-82	brownlee	2	0.92	1	1	12	11	9	1	0	nykRM	82
2014-05-24_nykRM-at-bosWC	nykRM-10	hennessy	2	0.95	1	1	22	21	20	0	0	nykRM	10
2014-05-24_nykRM-at-bosWC	nykRM-15	baum	1	0.56	1	0	16	9	9	1	2	nykRM	15
2014-05-24_nykRM-at-bosWC	nykRM-9	walter	1	0.83	1	0	12	10	11	1	1	nykRM	9
2014-05-24_nykRM-at-bosWC	nykRM-19	saul	1	0.86	0	1	28	24	19	1	2	nykRM	19
2014-05-24_nykRM-at-bosWC	nykRM-38	banerji	1	0.68	0	1	19	13	18	1	2	nykRM	38
2014-05-24_nykRM-at-bosWC	nykRM-81	murray	1	1	0	1	3	3	4	1	0	nykRM	81
2014-05-24_nykRM-at-bosWC	nykRM-8	raymond	0	1	0	0	5	5	5	1	0	nykRM	8
2014-05-24_nykRM-at-bosWC	nykRM-2	heljmen	0	0.44	0	0	9	4	9	0	3	nykRM	2
2014-05-24_nykRM-at-bosWC	nykRM-26	bosco	0	0.77	0	0	13	10	8	0	1	nykRM	26
2014-05-24_nykRM-at-bosWC	nykRM-33	herman	0	0.57	0	0	7	4	7	0	1	nykRM	33
2014-05-24_nykRM-at-bosWC	nykRM-4	hennessy	0	1	0	0	14	14	12	0	0	nykRM	4
2014-05-24_nykRM-at-bosWC	nykRM-47	murphy	0	0.91	0	0	22	20	15	0	1	nykRM	47
2014-05-24_nykRM-at-bosWC	nykRM-6	mazur	0	0.83	0	0	24	20	20	0	1	nykRM	6
