period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	nykRM	8	1	1	wdcCT	wdcCT	8	TA	8	FALSE	FALSE	NA	o_line	TA	off -
1	1	nykRM	14	2	2	nykRM	wdcCT	90	D	6	FALSE	FALSE	NA	d_line	D	def +
1	1	nykRM	22	3	3	wdcCT	wdcCT	90	G	8	FALSE	TRUE	wdcCT	o_line	G	G
1	2	wdcCT	7	4	1	nykRM	nykRM	19	TA	7	FALSE	FALSE	NA	o_line	TA	off -
1	2	wdcCT	14	5	2	wdcCT	nykRM	14	D	7	FALSE	FALSE	NA	d_line	D	def +
1	2	wdcCT	25	6	3	nykRM	nykRM	1	G	11	FALSE	TRUE	nykRM	o_line	G	G
1	3	nykRM	19	7	1	wdcCT	nykRM	24	D	19	FALSE	FALSE	NA	o_line	D	def +
1	3	nykRM	22	8	2	nykRM	nykRM	81	G	3	FALSE	TRUE	nykRM	d_line	G	G
1	4	nykRM	9	9	1	wdcCT	wdcCT	8	G	9	FALSE	TRUE	wdcCT	o_line	G	G
1	5	wdcCT	8	10	1	nykRM	nykRM	6	G	8	FALSE	TRUE	nykRM	o_line	G	G
1	6	nykRM	7	11	1	wdcCT	wdcCT	80	G	7	FALSE	TRUE	wdcCT	o_line	G	G
1	7	wdcCT	5	12	1	nykRM	wdcCT	61	D	5	FALSE	FALSE	NA	o_line	D	def +
1	7	wdcCT	12	13	2	wdcCT	nykRM	1	D	7	FALSE	FALSE	NA	d_line	D	def +
1	7	wdcCT	18	14	3	nykRM	nykRM	4	G	6	FALSE	TRUE	nykRM	o_line	G	G
1	8	nykRM	4	15	1	wdcCT	wdcCT	99	TA	4	FALSE	FALSE	NA	o_line	TA	off -
1	8	nykRM	7	16	2	nykRM	nykRM	9	TA	3	FALSE	FALSE	NA	d_line	TA	off -
1	8	nykRM	9	17	3	wdcCT	wdcCT	90	G	2	FALSE	TRUE	wdcCT	o_line	G	G
1	9	wdcCT	10	18	1	nykRM	nykRM	33	G	10	FALSE	TRUE	nykRM	o_line	G	G
1	10	nykRM	4	19	1	wdcCT	nykRM	89	D	4	FALSE	FALSE	NA	o_line	D	def +
1	10	nykRM	6	20	2	nykRM	wdcCT	8	D	2	FALSE	FALSE	NA	d_line	D	def +
1	10	nykRM	13	21	3	wdcCT	wdcCT	2	G	7	FALSE	TRUE	wdcCT	o_line	G	G
