point	pullTeam	recvTeam	event	pullNum	pullCode	recvNum	recvCode	scorTeam
52	vanNH	seaRM	8			1	PU	seaRM
52	vanNH	seaRM	9			17		seaRM
52	vanNH	seaRM	10			14		seaRM
52	vanNH	seaRM	11			6		seaRM
52	vanNH	seaRM	12			14		seaRM
52	vanNH	seaRM	13	81	PU			seaRM
52	vanNH	seaRM	14	7	TD			seaRM
52	vanNH	seaRM	15			6	PU	seaRM
52	vanNH	seaRM	16			1		seaRM
52	vanNH	seaRM	17			14		seaRM
52	vanNH	seaRM	18			99	A	seaRM
52	vanNH	seaRM	19			25	G	seaRM
53	seaRM	vanNH	1	18	P			vanNH
53	seaRM	vanNH	2			19		vanNH
53	seaRM	vanNH	3			89		vanNH
53	seaRM	vanNH	4			10		vanNH
53	seaRM	vanNH	5			21		vanNH
53	seaRM	vanNH	6			19		vanNH
53	seaRM	vanNH	7			5		vanNH
53	seaRM	vanNH	8			10	LA	vanNH
53	seaRM	vanNH	9			72	G	vanNH
54	vanNH	seaRM	1	33	P			seaRM
54	vanNH	seaRM	2			14	PU	seaRM
54	vanNH	seaRM	3			1		seaRM
54	vanNH	seaRM	4			99	A	seaRM
54	vanNH	seaRM	5			48	G	seaRM
55	seaRM	vanNH	1	4	P			NA
55	seaRM	vanNH	2			19		NA
55	seaRM	vanNH	3			91		NA
55	seaRM	vanNH	4			21		NA
55	seaRM	vanNH	5			89		NA
55	seaRM	vanNH	6			91		NA
55	seaRM	vanNH	7			89		NA
