period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
4	22	phlSP	11	58	2	phlSP	phlSP	21	TA	1	FALSE	FALSE	NA	d_line	TA	off -
4	22	phlSP	13	59	3	nykRM	nykRM	4	TA	2	FALSE	FALSE	NA	o_line	TA	off -
4	22	phlSP	21	60	4	phlSP	nykRM	19	D	8	FALSE	FALSE	NA	d_line	D	def +
4	22	phlSP	26	61	5	nykRM	nykRM	22	TA	5	FALSE	FALSE	NA	o_line	TA	off -
4	22	phlSP	39	62	6	phlSP	phlSP	31	G	13	FALSE	TRUE	phlSP	d_line	G	G
4	23	phlSP	8	63	1	nykRM	phlSP	12	D	8	FALSE	FALSE	NA	o_line	D	def +
4	23	phlSP	14	64	2	phlSP	nykRM	4	D	6	FALSE	FALSE	NA	d_line	D	def +
4	23	phlSP	21	65	3	nykRM	nykRM	1	G	7	FALSE	TRUE	nykRM	o_line	G	G
4	24	nykRM	9	66	1	phlSP	nykRM	13	D	9	FALSE	FALSE	NA	o_line	D	def +
4	24	nykRM	23	67	2	nykRM	nykRM	21	TA	14	FALSE	FALSE	NA	d_line	TA	off -
4	24	nykRM	33	68	3	phlSP	phlSP	20	TA	10	FALSE	FALSE	NA	o_line	TA	off -
4	24	nykRM	42	69	4	nykRM	nykRM	10	G	9	FALSE	TRUE	nykRM	d_line	G	G
4	25	nykRM	8	70	1	phlSP	phlSP	6	G	8	FALSE	TRUE	phlSP	o_line	G	G
4	26	phlSP	9	71	1	nykRM	phlSP	11	D	9	FALSE	FALSE	NA	o_line	D	def +
4	26	phlSP	22	72	2	phlSP	phlSP	7	TD	13	FALSE	FALSE	NA	d_line	TD	off -
4	26	phlSP	26	73	3	nykRM	phlSP	22	eop	4	FALSE	FALSE	NA	o_line	eop	eop
ot	27	nykRM	15	74	1	phlSP	phlSP	32	G	15	TRUE	TRUE	phlSP	o_line	G	G
ot	28	phlSP	7	75	1	nykRM	nykRM	41	TA	7	FALSE	FALSE	NA	o_line	TA	off -
ot	28	phlSP	11	76	2	phlSP	phlSP	2	TD	4	FALSE	FALSE	NA	d_line	TD	off -
ot	28	phlSP	13	77	3	nykRM	phlSP	21	D	2	FALSE	FALSE	NA	o_line	D	def +
ot	28	phlSP	15	78	4	phlSP	phlSP	6	TD	2	FALSE	FALSE	NA	d_line	TD	off -
ot	28	phlSP	16	79	5	nykRM	nykRM	6	TA	1	FALSE	FALSE	NA	o_line	TA	off -
ot	28	phlSP	22	80	6	phlSP	phlSP	6	TA	6	FALSE	FALSE	NA	d_line	TA	off -
ot	28	phlSP	25	81	7	nykRM	nykRM	44	G	3	FALSE	TRUE	nykRM	o_line	G	G
ot	29	nykRM	5	82	1	phlSP	nykRM	10	D	5	FALSE	FALSE	NA	o_line	D	def +
ot	29	nykRM	11	83	2	nykRM	phlSP	9	D	6	FALSE	FALSE	NA	d_line	D	def +
ot	29	nykRM	12	84	3	phlSP	phlSP	9	TA	1	FALSE	FALSE	NA	o_line	TA	off -
ot	29	nykRM	18	85	4	nykRM	phlSP	21	D	6	FALSE	FALSE	NA	d_line	D	def +
ot	29	nykRM	25	86	5	phlSP	phlSP	7	TD	7	FALSE	FALSE	NA	o_line	TD	off -
ot	29	nykRM	26	87	6	nykRM	nykRM	6	eop	1	FALSE	FALSE	NA	d_line	eop	eop
2ot	30	phlSP	9	88	1	nykRM	nykRM	3	TD	9	FALSE	FALSE	NA	o_line	TD	off -
2ot	30	phlSP	11	89	2	phlSP	phlSP	6	TD	2	FALSE	FALSE	NA	d_line	TD	off -
2ot	30	phlSP	15	90	3	nykRM	nykRM	22	TD	4	FALSE	FALSE	NA	o_line	TD	off -
2ot	30	phlSP	16	91	4	phlSP	phlSP	21	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2ot	30	phlSP	26	92	5	nykRM	nykRM	3	TA	10	FALSE	FALSE	NA	o_line	TA	off -
2ot	30	phlSP	28	93	6	phlSP	phlSP	64	LG	2	TRUE	TRUE	phlSP	d_line	G	G
