poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr
61	3	31	20	21	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-73
61	3	31	21	22	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-16
61	3	31	22	23	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-24
61	3	31	23	24	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-2
61	3	31	24	26	ao	1	O-CTH	pdxST-2	D-F	O-CTH	pdxST-16
61	3	31	26	27	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-24
61	3	31	27	28	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-42
61	3	31	28	29	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-2
61	3	31	29	30	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-6
61	3	31	30	31	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-2
61	3	31	31	32	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-73
61	3	31	32	33	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-2
61	3	31	33	34	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-24
61	3	31	34	36	ao	1	O-CTH	pdxST-24	D-F	O-G	pdxST-6
62	1	32	2	3	ao	0	O-PU	vanNH-5		O-CTH	vanNH-89
62	1	32	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-5
62	1	32	4	5	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-89
62	1	32	5	6	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-22
62	1	32	6	7	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-98
62	1	32	7	8	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-72
62	1	32	8	9	ao	0	O-CTH	vanNH-72		D-D	pdxST-7
63	2	32	10	11	ao	0	O-PU	pdxST-8		O-CTH	pdxST-88
63	2	32	11	12	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-7
63	2	32	12	13	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-88
63	2	32	13	14	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-17
63	2	32	14	15	ao	0	O-CTH	pdxST-17		O-CTH	pdxST-3
63	2	32	15	16	ao	0	O-CTH	pdxST-3		O-G	pdxST-21
64	1	33	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-5
64	1	33	3	4	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-10
64	1	33	4	5	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-11
64	1	33	5	6	ao	0	O-CTH	vanNH-11		O-CTH	vanNH-8
64	1	33	6	7	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-13
64	1	33	7	8	ao	0	O-CTH	vanNH-13		O-CTH	vanNH-8
64	1	33	8	9	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-89
64	1	33	9	10	ao	0	O-CTH	vanNH-89		O-G	vanNH-5
65	1	34	2	3	ao	0	O-PU	pdxST-24		O-CTH	pdxST-9
65	1	34	3	4	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-73
65	1	34	4	5	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-9
65	1	34	5	6	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-2
65	1	34	6	7	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-42
65	1	34	7	8	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-6
65	1	34	8	9	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-2
65	1	34	9	10	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-16
65	1	34	10	11	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-24
65	1	34	11	12	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-9
65	1	34	12	13	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-73
65	1	34	13	14	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-24
65	1	34	14	18	aa	3	O-CTH	pdxST-24	D-F,D-SO,D-SI	O-PU	pdxST-24
65	1	34	18	19	ao	0	O-PU	pdxST-24		O-F	pdxST-73
66	2	34	20	21	ao	0	O-PU	vanNH-24		O-CTH	vanNH-31
66	2	34	21	22	ao	0	O-CTH	vanNH-31		O-CTH	vanNH-8
66	2	34	22	23	ao	0	O-CTH	vanNH-8		O-TO	vanNH-?
66	2	34	25	27	ao	1	O-PU	vanNH-89	D-F	O-CTH	vanNH-98
66	2	34	27	28	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-89
66	2	34	28	29	ao	0	O-CTH	vanNH-89		O-G	vanNH-98
67	1	35	2	3	ao	0	O-PU	pdxST-24		O-CTH	pdxST-9
67	1	35	3	4	ao	0	O-CTH	pdxST-9		O-CTH	pdxST-42
67	1	35	4	5	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-2
67	1	35	5	6	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-6
67	1	35	6	7	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-16
67	1	35	7	8	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-2
67	1	35	8	9	ao	0	O-CTH	pdxST-2		O-G	pdxST-42
68	1	36	2	3	ao	0	O-PU	vanNH-5		O-CTH	vanNH-89
68	1	36	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-5
68	1	36	4	5	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-89
68	1	36	5	6	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-98
68	1	36	6	7	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-5
68	1	36	7	7	an	-1	O-CTH	vanNH-5		NA	vanNH-5
69	2	36	8	9	ao	0	O-PU	pdxST-7		O-CTH	pdxST-88
69	2	36	9	10	ao	0	O-CTH	pdxST-88		O-CTH	pdxST-8
69	2	36	10	11	ao	0	O-CTH	pdxST-8		O-CTH	pdxST-3
69	2	36	11	12	ao	0	O-CTH	pdxST-3		O-G	pdxST-17
70	1	37	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-5
70	1	37	3	4	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-8
70	1	37	4	5	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-11
70	1	37	5	6	ao	0	O-CTH	vanNH-11		O-CTH	vanNH-5
70	1	37	6	7	ao	0	O-CTH	vanNH-5		O-G	vanNH-8
71	1	38	2	3	ao	0	O-PU	pdxST-9		O-CTH	pdxST-24
71	1	38	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-73
71	1	38	4	5	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-24
71	1	38	5	6	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-16
71	1	38	6	7	ao	0	O-CTH	pdxST-16		O-CTH	pdxST-24
71	1	38	7	8	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-73
71	1	38	8	9	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-42
71	1	38	9	10	ao	0	O-CTH	pdxST-42		O-G	pdxST-16
72	1	39	2	3	ao	0	O-PU	vanNH-5		O-CTH	vanNH-89
72	1	39	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-22
72	1	39	4	5	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-98
72	1	39	5	6	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-10
72	1	39	6	7	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-89
72	1	39	7	8	ao	0	O-CTH	vanNH-89		O-G	vanNH-22
73	1	40	2	3	ao	0	O-PU	pdxST-73		O-CTH	pdxST-24
73	1	40	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-73
73	1	40	4	5	ao	0	O-CTH	pdxST-73		O-CTH	pdxST-24
73	1	40	5	6	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-42
73	1	40	6	7	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-24
73	1	40	7	8	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-2
73	1	40	8	9	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-24
73	1	40	9	10	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-42
73	1	40	10	11	ao	0	O-CTH	pdxST-42		O-CTH	pdxST-24
73	1	40	11	12	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-6
73	1	40	12	13	ao	0	O-CTH	pdxST-6		O-CTH	pdxST-24
73	1	40	13	14	ao	0	O-CTH	pdxST-24		D-D	vanNH-14
74	2	40	16	17	ao	0	O-PU	vanNH-5		O-CTH	vanNH-21
74	2	40	17	18	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-22
74	2	40	18	19	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-5
74	2	40	19	20	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-22
74	2	40	20	22	ao	1	O-CTH	vanNH-22	D-F	O-G	vanNH-98
75	1	41	2	3	ao	0	O-PU	pdxST-73		O-CTH	pdxST-24
75	1	41	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-73
75	1	41	4	4	an	-1	O-CTH	pdxST-73		NA	pdxST-73
