period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	sfoDF	3	1	1	vanNH	vanNH	5	TA	3	FALSE	FALSE	NA	o_line	TA	off -
1	1	sfoDF	4	2	2	sfoDF	sfoDF	18	TA	1	FALSE	FALSE	NA	d_line	TA	off -
1	1	sfoDF	8	3	3	vanNH	vanNH	72	TA	4	FALSE	FALSE	NA	o_line	TA	off -
1	1	sfoDF	9	4	4	sfoDF	sfoDF	18	TA	1	FALSE	FALSE	NA	d_line	TA	off -
1	1	sfoDF	12	5	5	vanNH	sfoDF	16	D	3	FALSE	FALSE	NA	o_line	D	def +
1	1	sfoDF	14	6	6	sfoDF	vanNH	89	D	2	FALSE	FALSE	NA	d_line	D	def +
1	1	sfoDF	23	7	7	vanNH	sfoDF	21	D	9	FALSE	FALSE	NA	o_line	D	def +
1	1	sfoDF	25	8	8	sfoDF	sfoDF	16	TA	2	FALSE	FALSE	NA	d_line	TA	off -
1	1	sfoDF	28	9	9	vanNH	sfoDF	85	D	3	FALSE	FALSE	NA	o_line	D	def +
1	1	sfoDF	30	10	10	sfoDF	sfoDF	21	LG	2	TRUE	TRUE	sfoDF	d_line	G	G
1	2	sfoDF	5	11	1	vanNH	vanNH	39	VTT	5	FALSE	FALSE	NA	o_line	VTT	off -
1	2	sfoDF	12	12	2	sfoDF	sfoDF	6	G	7	TRUE	TRUE	sfoDF	d_line	G	G
1	3	sfoDF	19	13	1	vanNH	vanNH	98	G	19	FALSE	TRUE	vanNH	o_line	G	G
1	4	vanNH	8	14	1	sfoDF	sfoDF	23	TA	8	FALSE	FALSE	NA	o_line	TA	off -
1	4	vanNH	10	15	2	vanNH	vanNH	31	G	2	FALSE	TRUE	vanNH	d_line	G	G
1	5	vanNH	3	16	1	sfoDF	sfoDF	16	TA	3	FALSE	FALSE	NA	o_line	TA	off -
1	5	vanNH	5	17	2	vanNH	vanNH	14	TA	2	FALSE	FALSE	NA	d_line	TA	off -
1	5	vanNH	7	18	3	sfoDF	vanNH	14	D	2	FALSE	FALSE	NA	o_line	D	def +
1	5	vanNH	10	19	4	vanNH	sfoDF	12	D	3	FALSE	FALSE	NA	d_line	D	def +
1	5	vanNH	16	20	5	sfoDF	sfoDF	21	G	6	FALSE	TRUE	sfoDF	o_line	G	G
1	6	sfoDF	7	21	1	vanNH	vanNH	72	TD	7	FALSE	FALSE	NA	o_line	TD	off -
