point	event	pull_pnum	pull_code	recv_pnum	recv_code
10	7	5			
10	8	3			
10	9			71	PU
10	10			64	
10	11			21	G
11	1	20	P		
11	2			4	PU
11	3			19	
11	4			14	
11	5			22	
11	6			14	
11	7			10	
11	8			14	
11	9			10	
11	10	10	D		
11	11	2	PU		
11	12	28			
11	13	33			
11	14	12			
11	15	22			
11	16	33			
11	17	31			
11	18	33			
11	19	2			
11	20	22			
11	21	31			
11	22	28			
11	23	12			
11	24	28			
11	25			14	D
11	26			14	
11	27			22	
11	28			10	
11	29			2	
11	30	33	PU		
11	31	12			
11	32	28			
11	33	2			
11	34	10	TD		
11	35			22	TO
11	36			6	PU
11	37			4	
11	38			22	
11	39			4	
11	40			14	
11	41			41	
11	42			1	
11	43			6	VTT
11	44	21	PU		
11	45	16	TD		
11	46			4	PU
11	47	32	F		
11	48			41	
11	49			6	
11	50			14	
11	51			41	
11	52			2	
11	53			4	
11	54			2	G
12	1	47	OBP		
12	2			7	PU
12	3			20	
12	4			7	
12	5			27	
12	6			7	
12	7			20	
12	8	27	D		
12	9	47	PU		
12	10	38			
12	11	21			
12	12	47			
12	13	27			
12	14			7	PU
12	15			27	L
12	16			1	
12	17			12	
12	18			20	
12	19			7	
12	20			20	
12	21			7	
12	22			27	
12	23			9	G
13	1	16	P		
13	2			4	PU
13	3			6	
13	4			33	
13	5			22	
13	6			33	G
14	1	45	OBP		
14	2			20	PU
14	3			71	
14	4			1	
14	5			27	
14	6			20	
14	7			25	
14	8			27	
14	9			1	
14	10			11	
14	11			27	G
15	1	16	P		
15	2			26	PU
15	3			6	
15	4			14	
15	5	6	D		
15	6	21	PU		
15	7	6			
15	8	11			
15	9	21			
15	10	64			
15	11	21			
15	12	16			
15	13	11			
15	14	2			
15	15	64			
15	16	2	TO		
15	17	71	PU		
15	18			10	D
16	1	27	P		
16	2			27	PU
16	3			20	
16	4			7	
16	5	13	D		
16	6	47	PU		
16	7	5			
16	8	47			
16	9	3			
16	10	21			
16	11	5			
16	12	33			
16	13	3			
16	14			7	D
16	15			7	PU
16	16			25	
16	17			7	SO
16	18			71	SI
16	19			25	PU
16	20			71	
16	21			25	
16	22			20	
16	23			32	
16	24			20	
16	25			71	
16	26			27	LG
17	1	1	P		
17	2			6	PU
17	3			10	
17	4			4	
17	5			10	
17	6			4	
17	7			6	
17	8			10	
17	9			22	
17	10	2	PU		
17	11	64			
17	12			6	F
17	13	21			
17	14	16			
17	15	2			
17	16	1	G		
18	1	16	P		
18	2			26	PU
18	3			6	
18	4			2	
18	5			18	
18	6			6	
18	7			14	
18	8			26	
18	9			6	
18	10			27	
18	11			22	
18	12			2	G
19	1	47	P		
19	2			20	PU
19	3			71	
19	4			20	
19	5			7	
19	6			32	
19	7			20	
19	8	4	PU		
19	9	38			
19	10	27			
19	11	38			
19	12	47			
19	13	10			
19	14	27			
19	15	13			
19	16			71	PU
19	17			27	
19	18			9	
19	19			25	
19	20			20	G
20	1	16	P		
20	2			10	PU
20	3			6	
20	4			10	
20	5			4	
20	6			10	
20	7			41	
20	8			4	
20	9			1	
20	10			4	
20	11			41	
20	12	28	D		
20	13	28	PU		
20	14	11			
20	15	16			
20	16			44	F
20	17	31	PU		
20	18	21			
20	19	16			
20	20	21			
20	21	28			
20	22	21			
20	23			6	D
20	24			6	
20	25			1	
20	26	21	PU		
20	27			33	F
20	28			19	PU
20	29			6	
20	30	11	F		
20	31			1	PU
20	32			6	
20	33			41	G
21	1	47	P		
21	2			20	PU
21	3			7	
21	4			1	TD
21	5	38	PU		
21	6	5			
21	7	10			
21	8	5			
21	9	10			
21	10	5			
21	11	21	TO		
21	12	19	PU		
21	13	6			
21	14	3			
21	15			21	PU
21	16			2	TO
21	17			20	PU
21	18			9	
22	1	16	P		
22	2			19	PU
22	3			6	
22	4			14	
22	5			6	
22	6			19	
22	7			4	
22	8			19	
22	9			4	
22	10			2	
22	11	21	PU		
22	12			6	PU
22	13			4	
22	14	2	PU		
22	15	21			
22	16	2			
22	17	31			
22	18	6			
22	19	64			
22	20	6			
22	21			19	D
22	22			19	
22	23			44	
22	24			2	
22	25			4	
22	26			22	
22	27	21	PU		
22	28	64			
22	29	31			
22	30	2			
22	31	21			
22	32	64			
22	33	31			
22	34	64			
22	35	6			
22	36	11			
22	37	6			
22	38	2			
22	39	31	G		
23	1	1	P		
23	2			4	PU
23	3			6	
23	4			41	
23	5			6	
23	6			4	
23	7			6	
23	8	12	D		
23	9	1	PU		
23	10	33			
23	11	12			
23	12	22			
23	13	32			
23	14			4	D
23	15			4	PU
23	16			41	
23	17			18	
23	18			33	
23	19			6	
23	20			26	
23	21			1	G
24	1	38	P		
24	2			20	PU
24	3			7	
24	4			71	
24	5			27	
24	6			11	
24	7			9	
24	8			71	
24	9	13	D		
24	10	47	PU		
24	11	5			
24	12	13			
24	13	5			
24	14	47			
24	15	10			
24	16	5			
24	17	13			
24	18	38			
24	19	10			
24	20	38			
24	21	5			
24	22	13			
24	23	21			
24	24			20	PU
24	25			27	
24	26			20	
24	27			27	
24	28			9	
24	29			71	
24	30			25	
24	31			7	
24	32			25	
24	33			20	
24	34	5	PU		
24	35	38			
24	36	47			
24	37	10			
24	38	47			
24	39	10			
24	40	38			
24	41	47			
24	42	10	G		
25	1	6	P		
25	2			21	PU
25	3			1	
25	4			16	
25	5			32	
25	6			64	
25	7			1	
25	8			6	G
26	1	16	P		
26	2			6	PU
26	3			2	
26	4			1	
26	5			4	
26	6			6	
26	7			4	
26	8			14	
26	9	11	D		
26	10	64	PU		
26	11	21	TO		
26	12	7	PU		
26	13	32			
26	14	27			
26	15	7			
26	16	25			
26	17	11			
26	18	25			
26	19	7			
26	20	27			
26	21	32			
26	22	7	TD		
26	23			21	TO
26	24			15	PU
26	25			21	
26	26	22	D		
27	1	6	P		
27	2			32	PU
27	3			25	
27	4			32	
27	5			20	
27	6			7	
27	7			20	
27	8			11	
27	9			27	
27	10			11	
27	11			25	
27	12			32	L
27	13			7	
27	14			27	
27	15			32	G
28	1	1	P		
28	2			6	PU
28	3			14	
28	4			44	
28	5			41	
28	6			4	
28	7			41	
28	8	1	PU		
28	9	21			
28	10	1			
28	11	2	TD		
28	12			19	PU
28	13	21	D		
28	14	21	PU		
28	15	6	TD		
28	16			6	PU
28	17	21	PU		
28	18	64			
28	19	2			
28	20	64			
28	21	22			
28	22	6			
28	23			19	PU
28	24			14	
28	25			44	G
29	1	47	P		
29	2			32	PU
29	3			25	
29	4			20	
29	5	10	D		
29	6	47	PU		
29	7	3			
29	8	13			
29	9	10			
29	10	22			
29	11			9	D
29	12			9	
29	13	47	TO		
29	14	22	PU		
29	15	2			
29	16	6			
29	17	22			
29	18			21	D
29	19			21	PU
29	20			64	
29	21			21	TO
29	22			20	PU
29	23			32	
29	24			11	
29	25			7	TD
29	26	6	PU		
30	1	1	P		
30	2			4	PU
30	3			6	
30	4			4	
30	5			6	
30	6			22	
30	7	11	F		
30	8			4	
30	9			3	TD
30	10	1	PU		
30	11	6	TD		
30	12			4	PU
30	13			41	
30	14			4	
30	15			22	TD
30	16	21	PU		
30	17			6	PU
30	18			4	
30	19			22	
30	20			6	
30	21			38	
30	22			41	
30	23			4	
30	24			22	
30	25			41	
30	26			3	
30	27	1	PU		
30	28	64	LG		
