poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
4	1	2	4	5	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-6	TRUE	compl
4	1	2	5	6	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-4	TRUE	compl
4	1	2	6	7	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-19	TRUE	compl
4	1	2	7	7	an	-1	O-CTH	nykRM-19		NA	nykRM-19	TRUE	taway
5	2	2	8	9	ao	0	O-PU	wdcCT-7		O-CTH	wdcCT-61	TRUE	compl
5	2	2	9	10	ao	0	O-CTH	wdcCT-61		O-CTH	wdcCT-32	TRUE	compl
5	2	2	10	11	ao	0	O-CTH	wdcCT-32		O-CTH	wdcCT-19	TRUE	compl
5	2	2	11	12	ao	0	O-CTH	wdcCT-19		O-CTH	wdcCT-32	TRUE	compl
5	2	2	12	13	ao	0	O-CTH	wdcCT-32		O-CTH	wdcCT-7	TRUE	compl
5	2	2	13	14	ao	0	O-CTH	wdcCT-7		D-D	nykRM-14	TRUE	defd
6	3	2	15	16	ao	0	O-PU	nykRM-6		O-CTH	nykRM-1	TRUE	compl
6	3	2	16	17	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-19	TRUE	compl
6	3	2	17	18	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
6	3	2	18	19	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-14	TRUE	compl
6	3	2	19	20	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-6	TRUE	compl
6	3	2	20	21	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
6	3	2	21	22	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-18	TRUE	compl
6	3	2	22	23	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-6	TRUE	compl
6	3	2	23	25	ao	1	O-CTH	nykRM-6	D-F	O-G	nykRM-1	TRUE	compl
7	1	3	2	3	ao	0	O-PU	wdcCT-88		O-CTH	wdcCT-99	TRUE	compl
7	1	3	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-2	TRUE	compl
7	1	3	4	5	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-8	TRUE	compl
7	1	3	5	6	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-2	TRUE	compl
7	1	3	6	7	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-99	TRUE	compl
7	1	3	7	8	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-2	TRUE	compl
7	1	3	8	9	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-88	TRUE	compl
7	1	3	9	10	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-99	TRUE	compl
7	1	3	10	11	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-2	TRUE	compl
7	1	3	11	12	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-45	TRUE	compl
7	1	3	12	13	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-2	TRUE	compl
7	1	3	13	14	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-99	TRUE	compl
7	1	3	14	15	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-88	TRUE	compl
