period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	phlSP	13	1	1	wdcCT	phlSP	16	D	13	FALSE	FALSE	NA	o_line	D	def +
1	1	phlSP	17	2	2	phlSP	phlSP	64	TA	4	FALSE	FALSE	NA	d_line	TA	off -
1	1	phlSP	24	3	3	wdcCT	wdcCT	2	G	7	TRUE	TRUE	wdcCT	o_line	G	G
1	2	wdcCT	14	4	1	phlSP	wdcCT	24	D	14	FALSE	FALSE	NA	o_line	D	def +
1	2	wdcCT	15	5	2	wdcCT	wdcCT	27	TA	1	FALSE	FALSE	NA	d_line	TA	off -
1	2	wdcCT	29	6	3	phlSP	phlSP	32	G	14	FALSE	TRUE	phlSP	o_line	G	G
1	3	phlSP	11	7	1	wdcCT	wdcCT	8	G	11	FALSE	TRUE	wdcCT	o_line	G	G
1	4	wdcCT	4	8	1	phlSP	wdcCT	25	D	4	FALSE	FALSE	NA	o_line	D	def +
1	4	wdcCT	7	9	2	wdcCT	wdcCT	17	TD	3	FALSE	FALSE	NA	d_line	TD	off -
1	4	wdcCT	15	10	3	phlSP	phlSP	32	G	8	FALSE	TRUE	phlSP	o_line	G	G
1	5	phlSP	6	11	1	wdcCT	wdcCT	90	TA	6	FALSE	FALSE	NA	o_line	TA	off -
1	5	phlSP	9	12	2	phlSP	wdcCT	8	D	3	FALSE	FALSE	NA	d_line	D	def +
1	5	phlSP	13	13	3	wdcCT	wdcCT	8	TA	4	FALSE	FALSE	NA	o_line	TA	off -
1	5	phlSP	22	14	4	phlSP	phlSP	10	G	9	FALSE	TRUE	phlSP	d_line	G	G
1	6	phlSP	4	15	1	wdcCT	wdcCT	80	LG	4	TRUE	TRUE	wdcCT	o_line	G	G
1	7	wdcCT	3	16	1	phlSP	phlSP	25	LG	3	TRUE	TRUE	phlSP	o_line	G	G
1	8	wdcCT	8	17	1	wdcCT	wdcCT	5	G	8	FALSE	TRUE	wdcCT	d_line	G	G
1	9	wdcCT	6	18	1	phlSP	phlSP	32	LG	6	TRUE	TRUE	phlSP	o_line	G	G
1	10	phlSP	5	19	1	wdcCT	wdcCT	88	TA	5	FALSE	FALSE	NA	o_line	TA	off -
1	10	phlSP	6	20	2	phlSP	phlSP	1	TA	1	FALSE	FALSE	NA	d_line	TA	off -
1	10	phlSP	8	21	3	wdcCT	wdcCT	99	G	2	FALSE	TRUE	wdcCT	o_line	G	G
1	11	wdcCT	5	22	1	phlSP	phlSP	9	LG	5	TRUE	TRUE	phlSP	o_line	G	G
1	12	phlSP	7	23	1	wdcCT	wdcCT	99	G	7	FALSE	TRUE	wdcCT	o_line	G	G
1	13	wdcCT	15	24	1	phlSP	phlSP	25	G	15	FALSE	TRUE	phlSP	o_line	G	G
1	14	phlSP	2	25	1	wdcCT	wdcCT	2	eop	2	FALSE	FALSE	NA	o_line	eop	eop
