game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-04-19_sfoDF-at-seaRM	seaRM-6	trytiak	8	0.86	5	3	14	12	18	1	0	seaRM	6
2014-04-19_sfoDF-at-seaRM	seaRM-25	rosatto	7	0.92	3	4	12	11	11	1	0	seaRM	25
2014-04-19_sfoDF-at-seaRM	seaRM-17	zemel	6	0.94	1	5	31	29	23	0	0	seaRM	17
2014-04-19_sfoDF-at-seaRM	seaRM-99	el-salaam	5	0.86	4	1	14	12	18	0	0	seaRM	99
2014-04-19_sfoDF-at-seaRM	seaRM-12	gallagher	2	0.33	2	0	3	1	5	2	1	seaRM	12
2014-04-19_sfoDF-at-seaRM	seaRM-24	duffel	2	0.8	2	0	5	4	8	1	0	seaRM	24
2014-04-19_sfoDF-at-seaRM	seaRM-23	sliva	2	0.88	1	1	8	7	8	1	0	seaRM	23
2014-04-19_sfoDF-at-seaRM	seaRM-20	simon	2	0.85	1	1	52	44	40	0	3	seaRM	20
2014-04-19_sfoDF-at-seaRM	seaRM-29	feeley	2	0.81	0	2	21	17	14	2	1	seaRM	29
2014-04-19_sfoDF-at-seaRM	seaRM-5	chu	2	1	0	2	9	9	10	0	0	seaRM	5
2014-04-19_sfoDF-at-seaRM	seaRM-51	entz	1	0.88	1	0	8	7	9	1	0	seaRM	51
2014-04-19_sfoDF-at-seaRM	seaRM-18	uhrig-fox	1	0.75	1	0	4	3	5	0	1	seaRM	18
2014-04-19_sfoDF-at-seaRM	seaRM-21	phan	1	0.88	0	1	16	14	11	3	0	seaRM	21
2014-04-19_sfoDF-at-seaRM	seaRM-13	sewell	1	1	0	1	6	6	3	1	0	seaRM	13
2014-04-19_sfoDF-at-seaRM	seaRM-00	rupp	0	0.96	0	0	28	27	19	1	0	seaRM	00
2014-04-19_sfoDF-at-seaRM	seaRM-	?name?	0	NA	0	0	0	0	0	0	0	seaRM	seaRM
2014-04-19_sfoDF-at-seaRM	seaRM-?	?name?	0	0	0	0	1	0	0	0	1	seaRM	?
2014-04-19_sfoDF-at-seaRM	seaRM-15	beehner	0	1	0	0	2	2	2	0	0	seaRM	15
2014-04-19_sfoDF-at-seaRM	seaRM-16	hooper	0	0	0	0	1	0	1	0	0	seaRM	16
2014-04-19_sfoDF-at-seaRM	seaRM-2	bubernak	0	1	0	0	2	2	2	0	0	seaRM	2
2014-04-19_sfoDF-at-seaRM	seaRM-27	?name?	0	1	0	0	1	1	1	0	0	seaRM	27
2014-04-19_sfoDF-at-seaRM	sfoDF-34	Boucher	7	0.9	2	5	39	35	33	2	1	sfoDF	34
2014-04-19_sfoDF-at-seaRM	sfoDF-24	Caulfield	6	1	5	1	12	12	15	1	0	sfoDF	24
2014-04-19_sfoDF-at-seaRM	sfoDF-11	Lee	4	0.87	3	1	23	20	17	1	0	sfoDF	11
2014-04-19_sfoDF-at-seaRM	sfoDF-83	Husak	4	0.7	3	1	20	14	18	0	0	sfoDF	83
2014-04-19_sfoDF-at-seaRM	sfoDF-57	Meyer	4	0.86	1	3	14	12	14	0	1	sfoDF	57
2014-04-19_sfoDF-at-seaRM	sfoDF-19	Weiss	3	1	1	2	8	8	9	0	0	sfoDF	19
2014-04-19_sfoDF-at-seaRM	sfoDF-46	McCarty	2	1	2	0	3	3	5	1	0	sfoDF	46
2014-04-19_sfoDF-at-seaRM	sfoDF-18	Weaver	2	0.78	1	1	9	7	9	0	2	sfoDF	18
2014-04-19_sfoDF-at-seaRM	sfoDF-17	Boyd-Meredith	2	1	0	2	4	4	2	0	0	sfoDF	17
2014-04-19_sfoDF-at-seaRM	sfoDF-1	Ranahan	1	0.71	1	0	7	5	5	1	2	sfoDF	1
2014-04-19_sfoDF-at-seaRM	sfoDF-37	Hart	1	NA	1	0	0	0	1	0	0	sfoDF	37
2014-04-19_sfoDF-at-seaRM	sfoDF-21	Stearns	1	0.75	0	1	8	6	8	1	1	sfoDF	21
2014-04-19_sfoDF-at-seaRM	sfoDF-14	Hurst	1	0.85	0	1	20	17	16	0	0	sfoDF	14
2014-04-19_sfoDF-at-seaRM	sfoDF-7	Sheridan	1	1	0	1	1	1	1	0	0	sfoDF	7
2014-04-19_sfoDF-at-seaRM	sfoDF-88	Kissmann	1	0.9	0	1	21	19	16	0	0	sfoDF	88
2014-04-19_sfoDF-at-seaRM	sfoDF-85	Brydon	0	1	0	0	5	5	6	3	0	sfoDF	85
2014-04-19_sfoDF-at-seaRM	sfoDF-12	Bellinger	0	0.8	0	0	5	4	4	1	0	sfoDF	12
2014-04-19_sfoDF-at-seaRM	sfoDF-25	Dixon	0	0.5	0	0	4	2	3	1	1	sfoDF	25
2014-04-19_sfoDF-at-seaRM	sfoDF-8	Pollard	0	0.87	0	0	23	20	16	1	0	sfoDF	8
2014-04-19_sfoDF-at-seaRM	sfoDF-16	Yeager	0	1	0	0	6	6	3	0	0	sfoDF	16
2014-04-19_sfoDF-at-seaRM	sfoDF-2	Adamson	0	1	0	0	2	2	1	0	0	sfoDF	2
2014-04-19_sfoDF-at-seaRM	sfoDF-86	?name?	0	1	0	0	1	1	1	0	0	sfoDF	86
