game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2015-06-06_seaRM-at-vanNH	seaRM-16	burton	13	0.96	11	2	25	24	35	1	0	seaRM	16
2015-06-06_seaRM-at-vanNH	seaRM-3	el-salaam	8	0.91	3	5	23	21	25	0	0	seaRM	3
2015-06-06_seaRM-at-vanNH	seaRM-22	klein	5	0.75	4	1	4	3	7	1	0	seaRM	22
2015-06-06_seaRM-at-vanNH	seaRM-1	mckibben	5	0.97	0	5	35	34	24	1	0	seaRM	1
2015-06-06_seaRM-at-vanNH	seaRM-24	lynch	4	0.89	1	3	9	8	10	0	0	seaRM	24
2015-06-06_seaRM-at-vanNH	seaRM-29	feeley	4	0.91	1	3	11	10	9	0	0	seaRM	29
2015-06-06_seaRM-at-vanNH	seaRM-97	marcus	3	1	3	0	3	3	6	0	0	seaRM	97
2015-06-06_seaRM-at-vanNH	seaRM-7	phan	3	1	1	2	7	7	4	1	0	seaRM	7
2015-06-06_seaRM-at-vanNH	seaRM-14	pickel	2	0.86	1	1	7	6	7	2	0	seaRM	14
2015-06-06_seaRM-at-vanNH	seaRM-51	entz	2	1	0	2	3	3	3	1	0	seaRM	51
2015-06-06_seaRM-at-vanNH	seaRM-23	sliva	1	0.94	1	0	16	15	16	0	0	seaRM	23
2015-06-06_seaRM-at-vanNH	seaRM-44	byerly	1	NA	1	0	0	0	1	0	0	seaRM	44
2015-06-06_seaRM-at-vanNH	seaRM-98	bailey	1	0.67	1	0	3	2	4	0	0	seaRM	98
2015-06-06_seaRM-at-vanNH	seaRM-18	neeley	1	0.5	0	1	2	1	2	0	1	seaRM	18
2015-06-06_seaRM-at-vanNH	seaRM-27	pape	1	0.96	0	1	25	24	17	0	0	seaRM	27
2015-06-06_seaRM-at-vanNH	seaRM-31	dewey-valentine	1	0.86	0	1	7	6	6	0	0	seaRM	31
2015-06-06_seaRM-at-vanNH	seaRM-60	houser	1	1	0	1	3	3	3	0	0	seaRM	60
2015-06-06_seaRM-at-vanNH	seaRM-4	breen	0	1	0	0	1	1	1	2	0	seaRM	4
2015-06-06_seaRM-at-vanNH	seaRM-13	whipple	0	NA	0	0	0	0	0	1	0	seaRM	13
2015-06-06_seaRM-at-vanNH	seaRM-42	quandt	0	1	0	0	3	3	3	1	0	seaRM	42
2015-06-06_seaRM-at-vanNH	seaRM-?	?name?	0	1	0	0	12	12	8	0	0	seaRM	?
2015-06-06_seaRM-at-vanNH	seaRM-0	rupp	0	0.92	0	0	12	11	9	0	0	seaRM	0
2015-06-06_seaRM-at-vanNH	seaRM-12	?name?	0	1	0	0	1	1	0	0	0	seaRM	12
2015-06-06_seaRM-at-vanNH	seaRM-17	bender	0	1	0	0	1	1	1	0	0	seaRM	17
2015-06-06_seaRM-at-vanNH	seaRM-47	?name?	0	0.67	0	0	3	2	1	0	0	seaRM	47
2015-06-06_seaRM-at-vanNH	seaRM-6	trytiak	0	0.89	0	0	37	33	31	0	0	seaRM	6
2015-06-06_seaRM-at-vanNH	seaRM-8	?name?	0	1	0	0	1	1	1	0	0	seaRM	8
2015-06-06_seaRM-at-vanNH	seaRM-90	?name?	0	1	0	0	2	2	2	0	0	seaRM	90
2015-06-06_seaRM-at-vanNH	seaRM-91	?name?	0	NA	0	0	0	0	1	0	0	seaRM	91
2015-06-06_seaRM-at-vanNH	vanNH-8	hibbert	12	0.95	4	8	44	42	48	1	0	vanNH	8
2015-06-06_seaRM-at-vanNH	vanNH-14	eyrich	8	0.88	5	3	26	23	30	2	0	vanNH	14
2015-06-06_seaRM-at-vanNH	vanNH-98	wong	5	0.8	3	2	10	8	14	1	0	vanNH	98
2015-06-06_seaRM-at-vanNH	vanNH-47	creed	5	0.96	3	2	47	45	38	0	0	vanNH	47
2015-06-06_seaRM-at-vanNH	vanNH-41	hochhalter	4	0.82	1	3	11	9	7	1	0	vanNH	41
2015-06-06_seaRM-at-vanNH	vanNH-90	nadon	3	1	1	2	23	23	14	0	0	vanNH	90
2015-06-06_seaRM-at-vanNH	vanNH-10	phan	2	1	2	0	1	1	3	2	0	vanNH	10
