game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-06-21_vanNH-at-sfoDF	vanNH-98	wong	7	0.88	5	2	17	15	21	1	0	vanNH	98
2014-06-21_vanNH-at-sfoDF	vanNH-5	norris	6	0.82	1	5	40	33	23	0	2	vanNH	5
2014-06-21_vanNH-at-sfoDF	vanNH-19	knapp	3	1	2	1	18	18	17	0	0	vanNH	19
2014-06-21_vanNH-at-sfoDF	vanNH-13	tessarolo	3	1	0	3	3	3	2	2	0	vanNH	13
2014-06-21_vanNH-at-sfoDF	vanNH-31	saito	2	NA	2	0	0	0	2	3	0	vanNH	31
2014-06-21_vanNH-at-sfoDF	vanNH-22	berezan	2	0.85	1	1	13	11	14	2	1	vanNH	22
2014-06-21_vanNH-at-sfoDF	vanNH-24	yu	2	0.71	1	1	7	5	3	0	0	vanNH	24
2014-06-21_vanNH-at-sfoDF	vanNH-8	hibbert	2	0.57	1	1	7	4	7	0	1	vanNH	8
2014-06-21_vanNH-at-sfoDF	vanNH-72	leduc	1	0.71	1	0	7	5	8	1	1	vanNH	72
2014-06-21_vanNH-at-sfoDF	vanNH-10	chatha	1	0.8	1	0	15	12	15	0	1	vanNH	10
2014-06-21_vanNH-at-sfoDF	vanNH-27	davis	1	1	1	0	3	3	3	0	0	vanNH	27
2014-06-21_vanNH-at-sfoDF	vanNH-37	sinclair	1	0	1	0	1	0	1	0	1	vanNH	37
2014-06-21_vanNH-at-sfoDF	vanNH-39	seraglia	1	1	0	1	3	3	3	1	0	vanNH	39
2014-06-21_vanNH-at-sfoDF	vanNH-45	cowan	1	0.71	0	1	7	5	2	0	0	vanNH	45
2014-06-21_vanNH-at-sfoDF	vanNH-89	underhill	1	0.74	0	1	34	25	18	0	5	vanNH	89
2014-06-21_vanNH-at-sfoDF	vanNH-4	doyle	0	1	0	0	2	2	2	1	0	vanNH	4
2014-06-21_vanNH-at-sfoDF	vanNH-7	dandurand	0	0.5	0	0	2	1	2	1	0	vanNH	7
2014-06-21_vanNH-at-sfoDF	vanNH-11	greer	0	0.75	0	0	4	3	2	0	0	vanNH	11
2014-06-21_vanNH-at-sfoDF	vanNH-14	eyrich	0	1	0	0	1	1	1	0	0	vanNH	14
2014-06-21_vanNH-at-sfoDF	vanNH-21	loach	0	0.78	0	0	9	7	8	0	0	vanNH	21
2014-06-21_vanNH-at-sfoDF	vanNH-6	gailits	0	1	0	0	2	2	2	0	0	vanNH	6
2014-06-21_vanNH-at-sfoDF	sfoDF-21	Stearns	3	0.83	2	1	6	5	8	1	0	sfoDF	21
2014-06-21_vanNH-at-sfoDF	sfoDF-23	Jeffery	3	0.73	1	2	30	22	22	2	1	sfoDF	23
2014-06-21_vanNH-at-sfoDF	sfoDF-24	Caulfield	2	1	2	0	2	2	4	0	0	sfoDF	24
2014-06-21_vanNH-at-sfoDF	sfoDF-25	Dixon	2	1	2	0	4	4	3	0	0	sfoDF	25
2014-06-21_vanNH-at-sfoDF	sfoDF-10	Sugioka	2	1	1	1	2	2	3	2	0	sfoDF	10
2014-06-21_vanNH-at-sfoDF	sfoDF-40	Taylor	2	0.85	1	1	13	11	11	1	0	sfoDF	40
2014-06-21_vanNH-at-sfoDF	sfoDF-11	Lee	2	1	1	1	4	4	5	0	0	sfoDF	11
2014-06-21_vanNH-at-sfoDF	sfoDF-88	Kissmann	2	0.86	1	1	21	18	20	0	0	sfoDF	88
2014-06-21_vanNH-at-sfoDF	sfoDF-17	Boyd-Meredith	2	0.88	0	2	8	7	5	1	0	sfoDF	17
2014-06-21_vanNH-at-sfoDF	sfoDF-16	Yeager	2	0.62	0	2	13	8	4	0	1	sfoDF	16
2014-06-21_vanNH-at-sfoDF	sfoDF-85	Brydon	2	1	0	2	3	3	3	0	0	sfoDF	85
2014-06-21_vanNH-at-sfoDF	sfoDF-13	Grant	1	0.95	1	0	38	36	31	1	1	sfoDF	13
2014-06-21_vanNH-at-sfoDF	sfoDF-12	Bellinger	1	0.4	1	0	5	2	5	0	1	sfoDF	12
2014-06-21_vanNH-at-sfoDF	sfoDF-18	Weaver	1	1	1	0	4	4	5	0	0	sfoDF	18
2014-06-21_vanNH-at-sfoDF	sfoDF-57	Meyer	1	0.6	1	0	10	6	6	0	0	sfoDF	57
2014-06-21_vanNH-at-sfoDF	sfoDF-22	Rivera	1	1	0	1	2	2	2	0	0	sfoDF	22
2014-06-21_vanNH-at-sfoDF	sfoDF-8	Pollard	1	0.9	0	1	29	26	20	0	0	sfoDF	8
2014-06-21_vanNH-at-sfoDF	sfoDF-5	Cascino	0	0.5	0	0	8	4	4	1	3	sfoDF	5
2014-06-21_vanNH-at-sfoDF	sfoDF-7	Sheridan	0	NA	0	0	0	0	0	1	0	sfoDF	7
2014-06-21_vanNH-at-sfoDF	sfoDF-14	Hurst	0	0	0	0	1	0	1	0	1	sfoDF	14
2014-06-21_vanNH-at-sfoDF	sfoDF-19	Weiss	0	0.5	0	0	2	1	2	0	0	sfoDF	19
2014-06-21_vanNH-at-sfoDF	sfoDF-46	McCarty	0	1	0	0	1	1	1	0	0	sfoDF	46
2014-06-21_vanNH-at-sfoDF	sfoDF-83	Husak	0	0.67	0	0	3	2	3	0	0	sfoDF	83
