period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	bosWC	9	1	1	nykRM	nykRM	22	LG	9	TRUE	TRUE	nykRM	o_line	G	G
1	2	nykRM	9	2	1	bosWC	nykRM	21	D	9	FALSE	FALSE	NA	o_line	D	def +
1	2	nykRM	15	3	2	nykRM	nykRM	13	TA	6	FALSE	FALSE	NA	d_line	TA	off -
1	2	nykRM	25	4	3	bosWC	bosWC	21	G	10	FALSE	TRUE	bosWC	o_line	G	G
1	3	bosWC	10	5	1	nykRM	nykRM	47	G	10	FALSE	TRUE	nykRM	o_line	G	G
1	4	nykRM	8	6	1	bosWC	nykRM	3	D	8	FALSE	FALSE	NA	o_line	D	def +
1	4	nykRM	15	7	2	nykRM	nykRM	38	VST	7	FALSE	FALSE	NA	d_line	VST	off -
1	4	nykRM	20	8	3	bosWC	nykRM	13	D	5	FALSE	FALSE	NA	o_line	D	def +
1	4	nykRM	30	9	4	nykRM	nykRM	38	VTT	10	FALSE	FALSE	NA	d_line	VTT	off -
1	4	nykRM	35	10	5	bosWC	bosWC	7	G	5	FALSE	TRUE	bosWC	o_line	G	G
1	5	bosWC	8	11	1	nykRM	nykRM	44	TD	8	FALSE	FALSE	NA	o_line	TD	off -
1	5	bosWC	12	12	2	bosWC	bosWC	64	G	4	FALSE	TRUE	bosWC	d_line	G	G
1	6	bosWC	13	13	1	nykRM	nykRM	19	TA	13	FALSE	FALSE	NA	o_line	TA	off -
1	6	bosWC	21	14	2	bosWC	nykRM	14	D	8	FALSE	FALSE	NA	d_line	D	def +
1	6	bosWC	28	15	3	nykRM	nykRM	19	G	7	FALSE	TRUE	nykRM	o_line	G	G
1	7	nykRM	8	16	1	bosWC	bosWC	13	LG	8	TRUE	TRUE	bosWC	o_line	G	G
1	8	bosWC	7	17	1	nykRM	nykRM	44	G	7	FALSE	TRUE	nykRM	o_line	G	G
1	9	nykRM	3	18	1	bosWC	bosWC	43	eop	3	TRUE	FALSE	NA	o_line	eop	eop
2	10	nykRM	16	19	1	bosWC	bosWC	7	G	16	FALSE	TRUE	bosWC	o_line	G	G
2	11	bosWC	8	20	1	nykRM	bosWC	29	D	8	FALSE	FALSE	NA	o_line	D	def +
2	11	bosWC	16	21	2	bosWC	bosWC	13	VST	8	FALSE	FALSE	NA	d_line	VST	off -
2	11	bosWC	17	22	3	nykRM	nykRM	6	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2	11	bosWC	22	23	4	bosWC	bosWC	21	VTT	5	FALSE	FALSE	NA	d_line	VTT	off -
2	11	bosWC	29	24	5	nykRM	nykRM	21	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2	11	bosWC	40	25	6	bosWC	nykRM	6	D	11	FALSE	FALSE	NA	d_line	D	def +
2	11	bosWC	43	26	7	nykRM	bosWC	8	D	3	FALSE	FALSE	NA	o_line	D	def +
2	11	bosWC	47	27	8	bosWC	nykRM	21	D	4	FALSE	FALSE	NA	d_line	D	def +
2	11	bosWC	54	28	9	nykRM	nykRM	21	G	7	FALSE	TRUE	nykRM	o_line	G	G
2	12	nykRM	6	29	1	bosWC	nykRM	27	D	6	FALSE	FALSE	NA	o_line	D	def +
2	12	nykRM	12	30	2	nykRM	nykRM	41	G	6	TRUE	TRUE	nykRM	d_line	G	G
2	13	nykRM	8	31	1	bosWC	bosWC	27	TD	8	FALSE	FALSE	NA	o_line	TD	off -
2	13	nykRM	10	32	2	nykRM	nykRM	15	VST	2	FALSE	FALSE	NA	d_line	VST	off -
2	13	nykRM	12	33	3	bosWC	bosWC	21	G	2	FALSE	TRUE	bosWC	o_line	G	G
2	14	bosWC	16	34	1	nykRM	nykRM	6	G	16	FALSE	TRUE	nykRM	o_line	G	G
2	15	nykRM	4	35	1	bosWC	nykRM	82	eop	4	FALSE	FALSE	NA	o_line	eop	eop
3	16	bosWC	14	36	1	nykRM	nykRM	6	TD	14	FALSE	FALSE	NA	o_line	TD	off -
3	16	bosWC	16	37	2	bosWC	bosWC	27	VST	2	FALSE	FALSE	NA	d_line	VST	off -
