point	event	pull_pnum	pull_code	recv_pnum	recv_code
25	10			11	
25	11			2	LG
26	1	8	P		
26	2			77	PU
26	3			1	
26	4			35	
26	5	25	F		
26	6			6	LG
27	1	29	P		
27	2			11	PU
27	3			24	
27	4			42	
27	5			24	
27	6			11	
27	7			6	
27	8	12	F		
27	9			24	
27	10			2	LG
28	1	8	P		
28	2			00	PU
28	3			1	
28	4			00	
28	5			77	
28	6			25	
28	7			99	
28	8			0	
28	9			1	
28	10			99	
28	11			6	
28	12			00	
28	13	21	PU		
28	14	4			
28	15	21			
28	16	4			
29	1	8	P		
29	2			77	PU
29	3			1	
29	4			77	
29	5			00	
29	6			1	
29	7			35	
29	8			99	
29	9			77	
29	10			25	LG
30	1	29	P		
30	2			10	PU
30	3			24	
30	4			11	
30	5			7	
30	6			11	
30	7			2	
30	8			42	
30	9			10	
30	10			24	
30	11			6	
30	12			24	
30	13			42	
30	14			2	
30	15			24	
30	16			2	
30	17			42	
30	18			11	
30	19			7	
30	20			24	
30	21			7	L
30	22			42	G
31	1	8	P		
31	2			00	PU
31	3			1	
31	4			25	
31	5			00	
31	6			1	
31	7			25	
31	8			1	
31	9			6	
31	10			9	
31	11			00	
31	12			1	
31	13			00	
31	14			99	
31	15			77	LG
32	1	29	P		
32	2			11	PU
32	3			24	
32	4			42	
32	5			24	
32	6			42	
32	7			6	
32	8			24	
32	9			10	
32	10			6	
32	11			24	
32	12			6	
32	13			42	
32	14			10	
32	15			42	
32	16			6	
32	17			24	
32	18			11	
32	19			42	
32	20			7	
32	21			6	
32	22			11	
32	23			24	
32	24			11	
32	25			24	
32	26			42	G
33	1	8	P		
33	2			00	PU
33	3			35	
33	4			5	
33	5			00	
33	6			99	
33	7			35	
33	8			00	
33	9			6	
33	10			77	
33	11			99	G
34	1	35	P		
34	2			11	PU
34	3			24	
34	4			11	
34	5			73	
34	6			24	
34	7			7	
34	8			73	
34	9			24	
34	10			7	
34	11			24	
34	12			73	
34	13			24	
34	14			7	
34	15			73	
34	16			7	
34	17			73	
34	18			7	
34	19			42	
34	20			7	
34	21			6	
34	22			73	
34	23			24	
34	24			42	
34	25			24	
34	26	9	D		
34	27		TO		
34	28	35	PU		
34	29	1			
34	30	35			
34	31	99			
34	32	35			
34	33	00			
34	34	35			
34	35	77			
34	36	00			
34	37	25			
34	38			22	D
34	39			8	PU
34	40			6	
34	41	00	D		
34	42	35	PU		
34	43	00			
34	44	35			
34	45	99			
34	46			8	D
34	47			8	PU
34	48			2	
34	49			42	
34	50			7	
34	51			6	G
35	1	7	P		
35	2			77	PU
35	3			35	
35	4			77	
35	5			35	
35	6			51	
35	7			99	
35	8			77	
35	9			35	
35	10		TO		
35	11	11	PU		
35	12	24			
35	13	6			
35	14	24			
35	15	11			
35	16	7			
35	17			9	PU
35	18			29	
35	19			35	
35	20			9	
35	21			12	
35	22			9	
35	23				TO
35	24			35	PU
35	25			9	
35	26			35	
35	27			9	
35	28			00	
35	29			9	
35	30			6	
35	31	5	D		
35	32	5	SO		
35	33			00	SO
35	34	7	SI		
35	35			29	SI
35	36	8	PU		
35	37	3			
35	38	25			
35	39	17			
35	40	22	G		
36	1	8	P		
36	2			1	PU
36	3			77	
36	4			35	
36	5			51	LG
37	1	35	P		
37	2			24	PU
37	3			6	
37	4	7	D		
37	5	28	PU		
37	6	35			
37	7	99			
