point	event	pull_pnum	pull_code	recv_pnum	recv_code
32	5			22	
32	6			21	
32	7			31	
32	8	3	D		
32	9	3			
32	10	16			
32	11			5	PU
32	12			91	
32	13			5	
32	14			72	
32	15			18	
32	16			31	
32	17			22	
32	18			5	
32	19			91	
32	20			5	
32	21			21	
32	22			18	
32	23			5	
32	24			22	G
33	1	8	P		
33	2			7	PU
33	3			24	
33	4			11	
33	5			13	
33	6			24	
33	7			42	L
33	8			13	G
34	1	88	P		
34	2			5	PU
34	3			91	
34	4			89	
34	5			91	
34	6			89	
34	7	21	PU		
34	8	88			
34	9	17			
34	10	21			
34	11	5	L		
34	12	5	TO		
34	13	24	PU		
34	14	11			
34	15	42	G		
35	1	6	P		
35	2			89	PU
35	3			91	
35	4			21	
35	5			98	TD
35	6	8	PU		
35	7	22			
35	8	88			
35	9	22			
35	10	88	VST		
35	11			91	PU
35	12			75	G
35	13	88	F		
36	1	8	P		
36	2			7	PU
36	3			24	
36	4			7	
36	5			24	
36	6			42	
36	7			16	
36	8			11	
36	9			2	
36	10			42	
37	1	6	P		
37	2			89	PU
37	3			91	
37	4			89	
37	5			22	
37	6			21	
37	7			22	
37	8			89	
37	9			22	
37	10			5	
37	11			91	
37	12			98	
37	13			22	
37	14			72	G
38	1	33	P		
38	2			7	PU
38	3			11	
38	4			13	
38	5			7	
38	6			13	
38	7	8	D		
38	8	33	PU		
38	9	75			
38	10	81			
38	11	18			
38	12	72			
38	13	33			
38	14	81			
38	15	8			
38	16	37			
38	17	81			
38	18	75			
38	19	8			
38	20	18			
38	21	75	L		
38	22	45	G		
39	1	33	P		
39	2			7	PU
39	3			10	
39	4			6	
39	5			10	
39	6			7	
39	7			10	
39	8			13	LG
40	1	6	P		
40	2			91	PU
40	3			5	
40	4			98	
40	5			21	
40	6			10	
40	7			72	G
41	1	33	P		
41	2			10	PU
41	3			24	
41	4			13	
41	5			24	
41	6			10	
41	7			24	
41	8			42	
41	9			13	
41	10			4	
41	11			24	
41	12			10	
41	13			24	
41	14			16	
41	15			24	
41	16			10	
41	17			24	
41	18			10	
41	19			24	
41	20			7	
41	21			24	
41	22			10	
41	23			24	
41	24			7	
41	25			16	
41	26			13	
41	27			16	
41	28			24	
41	29			2	
41	30			42	
41	31			10	
41	32			2	
41	33			7	
41	34			10	
41	35			7	
41	36			42	
41	37			13	
41	38			10	G
42	1	6	P		
42	2			91	PU
42	3			5	
42	4			21	
42	5			10	LG
43	1	33	P		
43	2			7	PU
43	3			10	
43	4			11	
43	5			10	
43	6			7	
43	7			13	
43	8			10	
43	9			16	
43	10			42	
43	11			2	
43	12			7	
43	13			42	
43	14	33	D		
43	15	33			
43	16	45			
43	17	4			
43	18	37			
43	19	8			
43	20			7	PU
43	21			10	
43	22			7	
43	23			10	
43	24			13	TD
43	25	45	TO		
43	26	91	PU		
43	27	21			
43	28	89			
43	29	22			
43	30	98			
43	31	91			
43	32	5			
43	33	98	TD		
43	34			6	PU
43	35			17	LG
44	1	88	P		
44	2			91	PU
44	3			22	
44	4			72	
44	5			10	
44	6			98	
44	7			22	G
45	1	33	P		
45	2			7	PU
45	3			24	
45	4			2	
45	5			42	
45	6			10	
45	7			24	
45	8			10	
45	9			24	
45	10			10	
45	11			2	
45	12			13	
45	13			10	
45	14			7	
45	15			10	
45	16			24	
45	17			2	
45	18			10	
45	19			42	
45	20			10	
45	21			7	
45	22			10	
45	23			13	G
46	1	6	P		
46	2			91	PU
46	3			5	
46	4			10	L
46	5			22	
46	6			98	G
47	1	33	P		
47	2			7	PU
47	3			10	
47	4			24	
47	5			7	L
47	6			2	G
