poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr
85	1	51	9	10	ao	0	O-CTH	vanNH-91		O-G	vanNH-22
86	1	52	2	3	ao	0	O-PU	seaRM-17		O-CTH	seaRM-1
86	1	52	3	4	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-99
86	1	52	4	5	ao	0	O-CTH	seaRM-99		O-CTH	seaRM-6
86	1	52	5	5	an	-1	O-CTH	seaRM-6		NA	seaRM-6
87	2	52	6	7	ao	0	O-PU	vanNH-18		O-OV	vanNH-18
88	3	52	8	9	ao	0	O-PU	seaRM-1		O-CTH	seaRM-17
88	3	52	9	10	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-14
88	3	52	10	11	ao	0	O-CTH	seaRM-14		O-CTH	seaRM-6
88	3	52	11	12	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-14
88	3	52	12	12	an	-1	O-CTH	seaRM-14		NA	seaRM-14
89	4	52	13	14	ao	0	O-PU	vanNH-81		O-TD	vanNH-7
90	5	52	15	16	ao	0	O-PU	seaRM-6		O-CTH	seaRM-1
90	5	52	16	17	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-14
90	5	52	17	18	ao	0	O-CTH	seaRM-14		O-CTH	seaRM-99
90	5	52	18	19	ao	0	O-CTH	seaRM-99		O-G	seaRM-25
91	1	53	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-89
91	1	53	3	4	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-10
91	1	53	4	5	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-21
91	1	53	5	6	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-19
91	1	53	6	7	ao	0	O-CTH	vanNH-19		O-CTH	vanNH-5
91	1	53	7	8	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-10
91	1	53	8	9	ao	0	O-CTH	vanNH-10		O-G	vanNH-72
92	1	54	2	3	ao	0	O-PU	seaRM-14		O-CTH	seaRM-1
92	1	54	3	4	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-99
92	1	54	4	5	ao	0	O-CTH	seaRM-99		O-G	seaRM-48
93	1	55	2	3	ao	0	O-PU	vanNH-19		O-CTH	vanNH-91
93	1	55	3	4	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-21
93	1	55	4	5	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-89
93	1	55	5	6	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-91
93	1	55	6	7	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-89
93	1	55	7	7	an	-1	O-CTH	vanNH-89		NA	vanNH-89
