point	event	pull_pnum	pull_code	recv_pnum	recv_code
38	3			71	
38	4			20	
38	5			16	
38	6			71	
38	7			1	
38	8			20	
38	9			64	
38	10			21	
38	11			20	
38	12			4	
38	13			20	
38	14			16	G
39	1	11	P		
39	2			10	PU
39	3			4	
39	4			43	
39	5			10	
39	6			27	
39	7			21	
39	8			4	
39	9			43	G
40	1	18	OBP		
40	2			7	PU
40	3			13	
40	4			4	
40	5			7	
40	6			13	
40	7			4	
40	8			25	
40	9			9	G
41	1	1	P		
41	2			4	PU
41	3			10	
41	4	64	PU		
41	5	2			
41	6	64			
41	7	21			
41	8	31			
41	9	64			
41	10	2			
41	11	64			
41	12	21			
41	13	16			
41	14	21			
41	15			27	D
41	16			21	PU
41	17			3	
41	18			10	
41	19			3	
41	20			43	
41	21			21	
41	22	10	D		
41	23	10	PU		
41	24	1			
41	25	1	TO		
41	26	7	PU		
41	27	27			
41	28	14			
41	29	11	G		
42	1	1	P		
42	2			13	PU
42	3			4	
42	4			21	
42	5			17	
42	6			21	
42	7			13	
42	8			21	
42	9			17	
43	1	43	OBP		
43	2			13	PU
43	3			25	
43	4			27	
43	5			14	
43	6			7	
43	7			7	F
43	8			13	
43	9			7	
43	10			13	
43	11			27	
43	12	27	D		
43	13	4	PU		
43	14	2			
43	15	43			
43	16	4			
43	17	27			
43	18	17			
43	19	4			
43	20	43			
43	21	17			
43	22	27			
43	23	43			
43	24			7	PU
43	25			25	
43	26			27	
43	27			11	
43	28			9	G
44	1	1	P		
44	2			00	PU
44	3			13	
44	4			1	
44	5			00	
44	6			18	
44	7			00	
44	8			8	
44	9			9	G
45	1	43	P		
45	2			13	PU
45	3			7	
45	4			25	L
45	5			14	
45	6			11	G
46	1	20	P		
46	2			8	PU
46	3			13	
46	4			00	TD
46	5	20	PU		
46	6	2			
46	7	31			
46	8	16			
46	9	10	TD		
46	10			13	PU
46	11	21	PU		
46	12			18	PU
46	13			13	
46	14			1	
46	15			9	
46	16				TO
46	17			1	PU
46	18			21	
46	19			1	
46	20			4	
46	21			1	
46	22			4	
46	23			9	G
47	1	43	P		
47	2			13	PU
47	3			7	
47	4			27	
47	5			14	
47	6			9	
47	7	2	F		
47	8			7	
47	9			27	G
48	1	1	P		
48	2			13	PU
48	3			21	
48	4			13	
48	5			3	
48	6			1	
48	7			17	
48	8			13	
48	9			9	
48	10			1	G
49	1	43	P		
49	2			13	PU
49	3			7	
49	4			14	
49	5			27	
49	6			7	
49	7			25	
49	8			7	
49	9			4	
49	10			14	
49	11			27	
49	12			25	
49	13			13	
49	14			7	
49	15			14	
49	16			25	
49	17			27	
49	18			14	
49	19			27	
49	20			7	
49	21			13	G
50	1	20	P		
50	2			00	PU
50	3			13	
50	4			00	
50	5			13	
50	6			17	
50	7			13	
50	8			9	G
51	1	43	P		
51	2			13	PU
51	3			7	
51	4			4	
51	5			14	
51	6			25	
51	7			14	
51	8			7	
51	9			27	
51	10			13	
51	11			14	G
52	1	16	OBP		
52	2			13	PU
52	3			17	LG
53	1	43	P		
53	2			13	PU
53	3			7	
53	4			13	
53	5			7	
53	6			11	
53	7			7	
53	8			4	
53	9			7	
53	10			14	
53	11			7	
53	12			27	
53	13			7	
53	14			4	
53	15			25	TO
53	16			7	PU
53	17	13	F		
53	18			25	
53	19			11	
53	20			25	
53	21			7	
53	22			13	
53	23			25	
53	24			13	
53	25			14	
53	26			16	
53	27			13	G
54	1	1	P		
54	2			4	PU
54	3			17	
54	4			9	
54	5			1	
54	6			64	G
55	1	13	OBP		
55	2			7	PU
55	3			4	
55	4			13	TD
55	5	13	PU		
55	6	8			
55	7	43			
55	8	10			
55	9		TO		
55	10	1	PU		
55	11			27	D
