point	Offense	Defense
1		8P
1	5PU	
1	89	
1	22	
1	98	
1	72	
1	10	
1	21	
1	98G	
2		81P
2	9PU	
2	24	
2	9	
2	24	
2	73	
2	42	
2	2	
2	6	
2	73	
2	2	
2		11D
2		45PU
2		81G
3		8P
3	?PU	
3	24	
3	73	
3	7	
3	73	
3	24	
3	7	
3	42	
3	9	
3	24	
3	?	
3	24	
3	73	
3	7	
3	73	
3	24	
3	7	8F
3	24	
3	42	
3	24	
3	42	
3	24	
3	42	
3	73	
3	24	
3	42	
3	24	
3	6	
3	24G	
4		88P
4	89PU	
4	5	
4	10	
4	21	
4	98	
4	5	
4	21	
4	10	
4	72	
4	98G	
5		8P
5	73PU	
5	9	
5	24	
5	?	
5	6	
5	73	
5	6	
5	73	
5	24LG	
6		8P
6	5PU	
6	89	
6	5	
6	98	
6	89	
6	21	
6	22	
6	72	
6	10	
6	22	
6	89	
6	98	
6	10	
6	21	
6		12D
6		?PU
6		14TD
6	89PU	
6	5	
6	10	
6		?D
6		88PU
6	98D	
6	89PU	
6	5	
6	72G	
7		8P
7	9PU	
7	24	
7	9	
7	6	
7	2	
7	24	
7	73	
7	24	
7		24HB
7		45PU
7		8
7		24
7	24PU	
7	24VST	
7		45PU
7		8
7		31G
8		8P
8	9PU	
8	24	
8	7	
8	7F	
8		8PU
8		45
8		8
8		24G
9		49P
9	7PU	
9	73	
9	7	
9	24	
9	42	
9	9	
9	24	
9	7LG	
10		8P
10	5PU	
10	89	
10	10	
10	22	
10	98	
10	5	
10	10	3F
10	5	
10	98G	
11		8P
11	73PU	
11	24	
11	42	
11	24	
12		81P
12	7PU	
12	24	
12	73	
12	24	
12	9	
12	73	
12	24	
12	73	
12	24	
12	73	
12	24	
12	7	
12	2	
12	7	
12	42	
12	6	
12	73	
12	24	
12	7	
12	24	
12	7	8F
12	24	
12	6	
12	2	
12	24	
12	7	
12	24	
12	73	
12	24	
12	42	
12	2	
12	24	
12	6G	
13		88P
13	89PU	
13	5	
13	89	
13	5	
13	21	
13	10	
13	5	
13		8D
13		8
13		4
13		21
13	21D	
13	21	
13		4D
13		4
13		8
13		16G
14		88P
14	89PU	
14		21D
14		21
14	89PU	
14	13	
14	22	5F
14	10	
14	89	
14	5	
14	10LG	
15		8P
15	7PU	
