point	Offense	Defense
1		61p
1	13pu	
1	7	
1	13	
1	4	
1	9	
1	14td	
1		12pu
1		5
1		5f
1		7
1		25
1		5
1		7
1		5
1		31td
1	7pu	
1	13	
1	7	
1		5d
1		5
1		42
1		61
1		12
1		31
1		7
1		12
1		5
1		7
1		25
1	11f	61
1		25g
2		22p
2	33PU	
2	20	
2	21	
2	33	
2	64	
2	16	
2	21	
2	33	
2	20	
2	33	
2	20	
2	64	
2		1pu
2		27
2		6
2		27
2	23d	
2	21pu	
2	64	
2		24d
2		24
2		1
2		22
2		6
2		27
2		22
2		6g
3		61p
3	7pu	
3	4	
3	25	
3	7	
3	14	
3	25	
3	11	
3	25	
3	14	
3	4	
3	11g	
4		20p
4	99pu	
4	2	
4	99	
4	2	
4	8	
4	99	
4	88	
4	2	
4	88	
4	99	
4	8g	
5		22p
5	7pu	
5	13	
5	7	
5	11	
5	4	
5	9	
5	25	
5	14	
5	11	
5	7	
5	4	
5	7	
5	4	
5	14	
5	25	
5	7	
5	9	
5	7	
5	13	
5	7	
5	13	
5	14td	
5		27pu
5	11d	
5	13pu	
5	14	
5	13	
5	11	
5	25g	
6		88p
6	99pu	
6	90	
6	2	
6	45	
6	9	
6		3pu
6		22
6		10
6		76
6		3
6		38
6		22
6		10
6		76
6		3td
6	99pu	
6	8	
6	99	
6	8td	
6	8so	88so
6	5si	7si
6		3pu
6		22
6		7
6		10
6		22
6		7
6		10
6		38
6		3
6		76
6		38
6		42
6		7
6		42
6		7td
6	2pu	
6	90	
6	32	
6	90	
6		22d
7		64p
7	99pu	
7	88	
7	2	
7		31d
7		2pu
7		6
7		64
7		2
7		31
7		28
7		64
7		6
7	8d	
7	2pu	
7	99	21f
7	88	
7	14	
7	99	
7	32	
7	8	
7	32	
7	8	
7	32	
7		6pu
7		64
7		6
7		2
7		64
7		31g
8		3p
8	90pu	
8	45	
8	80	
8	9	
8	8	
8	9	
8		23pu
8		3
8		76
8	99d	
8	99pu	
8	9td	
8		3pu
8		22l
8		38
8		42g
9		20p
9	12pu	
9	1	
9	5	
9	27	
9	6	
9	42	
9	12	
9		20pu
9		64
9		16
9		6
9		31
9		21
9	21d	
9	27pu	
9	6td	
9		64pu
9		20
9		2
9		64
9		21
9		64
9		2
9		16
9		20
9		21
9		20
9		21
9		16
9		6g
10		3P
10	88PU	
10	2	
10		42PU
10		10G
11		3p
11	2pu	
11	99	
11	88	
11	45	
11	9	
11	8	
11	90	
11	99lg	
12		61p
12	4pu	
12	13	
12	25	
12	14	
12	11	
12	13	
12	14	
12	7	
12	25	
12	9td	
12		12pu
12		25
12		5
12	11f	19
12		12
12		7
12		5
12		61
12		12
12		5
12		19
12		61g
13		22p
13	33pu	
13	20	
13	21	
13	20so	24so
13	11si	19si
13		1to
13		99pu
13		2td
13	64pu	
13	6	
13		88hb
13		2pu
13		45
13		2
13		99
13		45g
14		61p
14	4pu	
14	13	
14	9	
14		12pu
14		5l
14		42
14	11f	19
14		5g
15		7p
15	76pu	
15	7	
15	76	
15	25	
15	16	21f
15	8pu	
16		22p
16	7pu	
16	13	
16	7	1f
16	14	
16	25	
16	13	
16	9	
16	13	
16	4	
16	9	
16	14	
16	7	
16	14	
16	7	
16	25	
16	7	
16	13g	
17		20p
17	2pu	
17	99	
17	2	
17	8	
17	9	
17	8	
17	45	
17	90	
17	8g	
18		61p
18	7pu	
18	25	
18	7	
18	25	
18	7	
18	13	
18	7	
18	11	
18	4	
18	9	
18	14	
18	7	
18	25	
18	7	
18	13	
18	14	
18	9	
18	25l	
18	7	
18	25g	
19		64p
19	14pu	
19	99	
19	88	
19	8	
19	45	
19	80	
19	88g	
20		22p
20	7pu	
20	13	
20	7	
20	13	
20	7	
20	11	
20		27d
20		27pu
20		21
20	9d	
20	9	
20	13	
20	7	
20	13	
20	11	
20	42	
20	9	
20	42td	
20		99pu
20	28d	
20	2pu	
20	16td	
20		88pu
20	2f	99
20		8
20		14lg
21		61p
21	13pu	
21	7	
21	9	
21		7d
21		12pu
21		19
21	13pu	
21	25g	
22		64p
22	88pu	
22	2	
22		31d
22		31
22		64
22		31
22		64
22		2
22		21
22		2
22		64
22		76g
23		3p
23	88pu	
23	99	
23	32	
23	8	
23	9	
23	8	
23	32lg	
24		22p
24	13pu	
24	25	
24	7	
24		27d
24		27pu
24		21
24		17
24		22
24	13so	22so
24	6si	99si
24		99
24		27
24		99
24		1g
25		61p
25	33pu	
25	20	
25	64td	
25		19pu
25		12
25		5
25	20d	
25	23pu	
25	20	
25	33	
25	64	
25		42d
25		42
25		7
25		19
25		12
25		42
25		7
25		61
25		5g
26		21OBP
26	7pu	
26	13	
26	25	
26	4	
26	14	
26	13	
26	9	
26	11lg	
27		16p
27	88pu	
27	99	
27	2	
27	8	
27	2	
27	45	
27	2	
27	88	
27	90	
27	8	
27	90	10f
27	99lg	
28		61p
28	20pu	
28	25	
29		16p
29	14pu	
29	99	
29	88	
29	99	
29	80	
29	90	
29	9lg	
30		61p
30	13pu	
30	7	
30	25	
30	14	
30		42hb
30		12pu
30		5
30		12
30		7
30		12
30		19
30		7
30		42
30		12
30		19
30		12
30		61
30		12
30		5g
31		21p
31	20pu	
31	23	
31	16	
31	33	
31	42	
31	20	
31		32pu
31		17
31		21
31		32
31		1lg
32		61p
32	25pu	
32	7	
32	25	
32	13	
32	7	
32	13	
32	25	
32	13	
32	25	
32	13	
32	11	
32	13	
32	7	
32	25	
32		42d
32		42
32		5
32		61
32		5
32		7
32		19g
33		21p
33	13pu	
33	64	
33		6d
33		32pu
33		27
33		32
33		27
33		32
33		25
33		6
33		32
33		21
33		32
33		21
33		25g
34		?P
34	21pu	
34	23	
34	16	
34	9	
34		12pu
34		5
34		7
34		31td
34	33pu	
34	3	
34		12pu
34		31
34		42l
34		19g
35		21p
35	2pu	
35	20	
35	7	
35	22	
35	20	
35	14	
35	20	
35	6	
35	2	25f
35	31	
35	6	
35	14	
35	7	
35	2	
35	22g	
36		3p
36	99pu	
36	90	
36	2	
36	45lg	
37		61p
37	7pu	
37	13	
37	14lg	
38		16obp
38	2pu	
38	14	
38	2	
38	45	
38	8	
38	2	
38	8	
38		31d
38		2pu
38		21
38		28
38		16
38		31
38		21
38		28
38		6g
39		3p
39	99pu	
39	14	
39	99	
39	90	
39	9lg	
40		21p
40	13pu	
40	7	
40	14lg	
41		20p
41	88pu	
41	2	
41	8	
41	45	
41	88	
41		20d
41		20pu
41		16
41		21
41	45d	
41	8pu	
41	14	
41	80	
41		2d
41		2
41		64
41		16
41		64
41		16
41		31
41		20
41		2g
42		16p
42	12pu	
42	27	
42	12	
42	27	
42	5	
42	12	
42	5	
