game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-05-04_sfoDF-at-seaRM	sfoDF-2	Adamson	5	0.83	4	1	6	5	12	1	0	sfoDF	2
2014-05-04_sfoDF-at-seaRM	sfoDF-16	Yeager	4	0.85	0	4	26	22	17	1	1	sfoDF	16
2014-05-04_sfoDF-at-seaRM	sfoDF-88	Kissmann	3	0.85	3	0	13	11	16	0	0	sfoDF	88
2014-05-04_sfoDF-at-seaRM	sfoDF-18	Weaver	3	1	2	1	9	9	11	0	0	sfoDF	18
2014-05-04_sfoDF-at-seaRM	sfoDF-11	Lee	2	1	2	0	10	10	8	1	0	sfoDF	11
2014-05-04_sfoDF-at-seaRM	sfoDF-9	Farren	2	0.67	2	0	3	2	5	0	0	sfoDF	9
2014-05-04_sfoDF-at-seaRM	sfoDF-5	Cascino	2	1	1	1	5	5	5	1	0	sfoDF	5
2014-05-04_sfoDF-at-seaRM	sfoDF-21	Stearns	2	1	0	2	12	12	12	2	0	sfoDF	21
2014-05-04_sfoDF-at-seaRM	sfoDF-1	Ranahan	2	0.95	0	2	19	18	15	0	0	sfoDF	1
2014-05-04_sfoDF-at-seaRM	sfoDF-12	Bellinger	1	0.94	1	0	17	16	12	1	0	sfoDF	12
2014-05-04_sfoDF-at-seaRM	sfoDF-85	Brydon	1	0.67	1	0	6	4	7	1	1	sfoDF	85
2014-05-04_sfoDF-at-seaRM	sfoDF-46	McCarty	1	0.86	0	1	7	6	7	1	0	sfoDF	46
2014-05-04_sfoDF-at-seaRM	sfoDF-17	Boyd-Meredith	1	0.87	0	1	15	13	9	0	0	sfoDF	17
2014-05-04_sfoDF-at-seaRM	sfoDF-19	Weiss	1	1	0	1	4	4	4	0	0	sfoDF	19
2014-05-04_sfoDF-at-seaRM	sfoDF-6	Kim	1	0.75	0	1	12	9	10	0	0	sfoDF	6
2014-05-04_sfoDF-at-seaRM	sfoDF-8	Pollard	1	0.87	0	1	23	20	18	0	0	sfoDF	8
2014-05-04_sfoDF-at-seaRM	sfoDF-14	Hurst	0	1	0	0	7	7	6	1	0	sfoDF	14
2014-05-04_sfoDF-at-seaRM	sfoDF-57	Meyer	0	0.7	0	0	20	14	13	0	1	sfoDF	57
2014-05-04_sfoDF-at-seaRM	seaRM-48	clark	5	0.89	3	2	9	8	12	3	1	seaRM	48
2014-05-04_sfoDF-at-seaRM	seaRM-12	gallagher	5	0.88	2	3	8	7	11	3	0	seaRM	12
2014-05-04_sfoDF-at-seaRM	seaRM-13	sewell	4	0.8	3	1	5	4	6	0	1	seaRM	13
2014-05-04_sfoDF-at-seaRM	seaRM-35	koss	4	0.89	1	3	19	17	16	2	0	seaRM	35
2014-05-04_sfoDF-at-seaRM	seaRM-29	feeley	3	0.98	0	3	43	42	34	1	0	seaRM	29
2014-05-04_sfoDF-at-seaRM	seaRM-18	uhrig-fox	2	1	2	0	2	2	4	1	0	seaRM	18
2014-05-04_sfoDF-at-seaRM	seaRM-6	trytiak	2	0.88	1	1	24	21	23	1	0	seaRM	6
2014-05-04_sfoDF-at-seaRM	seaRM-5	chu	2	0.88	1	1	8	7	9	0	0	seaRM	5
2014-05-04_sfoDF-at-seaRM	seaRM-00	rupp	1	0.96	1	0	28	27	22	0	0	seaRM	00
2014-05-04_sfoDF-at-seaRM	seaRM-15	beehner	1	0.67	1	0	3	2	4	0	1	seaRM	15
2014-05-04_sfoDF-at-seaRM	seaRM-2	bubernak	1	1	1	0	2	2	3	0	0	seaRM	2
2014-05-04_sfoDF-at-seaRM	seaRM-51	entz	1	1	1	0	1	1	2	0	0	seaRM	51
2014-05-04_sfoDF-at-seaRM	seaRM-77	trotter	1	1	1	0	2	2	3	0	0	seaRM	77
2014-05-04_sfoDF-at-seaRM	seaRM-17	zemel	1	0.91	0	1	43	39	35	1	1	seaRM	17
2014-05-04_sfoDF-at-seaRM	seaRM-1	mckibben	1	0.85	0	1	27	23	21	0	0	seaRM	1
2014-05-04_sfoDF-at-seaRM	seaRM-21	phan	1	0.96	0	1	25	24	19	0	0	seaRM	21
2014-05-04_sfoDF-at-seaRM	seaRM-24	duffel	1	1	0	1	4	4	3	0	0	seaRM	24
2014-05-04_sfoDF-at-seaRM	seaRM-10	kalmakis	0	0.75	0	0	4	3	4	1	0	seaRM	10
2014-05-04_sfoDF-at-seaRM	seaRM-14	pickel	0	1	0	0	1	1	1	0	0	seaRM	14
2014-05-04_sfoDF-at-seaRM	seaRM-25	rosatto	0	0.73	0	0	11	8	11	0	0	seaRM	25
2014-05-04_sfoDF-at-seaRM	seaRM-28	linn	0	0.92	0	0	12	11	12	0	1	seaRM	28
2014-05-04_sfoDF-at-seaRM	seaRM-7	cooper	0	1	0	0	2	2	2	0	0	seaRM	7
