game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2015-05-23_seaRM-at-vanNH	seaRM-3	el-salaam	7	0.82	4	3	11	9	14	1	0	seaRM	3
2015-05-23_seaRM-at-vanNH	seaRM-1	mckibben	5	0.96	3	2	24	23	17	0	0	seaRM	1
2015-05-23_seaRM-at-vanNH	seaRM-16	burton	5	1	2	3	17	17	18	0	0	seaRM	16
2015-05-23_seaRM-at-vanNH	seaRM-22	klein	4	0.67	2	2	6	4	8	1	0	seaRM	22
2015-05-23_seaRM-at-vanNH	seaRM-18	neeley	4	1	1	3	6	6	7	0	0	seaRM	18
2015-05-23_seaRM-at-vanNH	seaRM-44	byerly	3	0.67	3	0	3	2	6	2	0	seaRM	44
2015-05-23_seaRM-at-vanNH	seaRM-60	houser	3	1	2	1	8	8	10	1	0	seaRM	60
2015-05-23_seaRM-at-vanNH	seaRM-29	feeley	3	0.88	1	2	25	22	18	1	1	seaRM	29
2015-05-23_seaRM-at-vanNH	seaRM-7	phan	3	0.86	1	2	14	12	8	1	0	seaRM	7
2015-05-23_seaRM-at-vanNH	seaRM-27	pape	3	0.93	1	2	15	14	10	0	0	seaRM	27
2015-05-23_seaRM-at-vanNH	seaRM-6	trytiak	3	0.9	0	3	31	28	27	0	0	seaRM	6
2015-05-23_seaRM-at-vanNH	seaRM-24	lynch	2	1	2	0	10	10	12	0	0	seaRM	24
2015-05-23_seaRM-at-vanNH	seaRM-42	quandt	2	1	0	2	7	7	6	1	0	seaRM	42
2015-05-23_seaRM-at-vanNH	seaRM-14	pickel	1	0.85	1	0	13	11	11	3	0	seaRM	14
2015-05-23_seaRM-at-vanNH	seaRM-98	bailey	1	0.83	1	0	6	5	7	1	0	seaRM	98
2015-05-23_seaRM-at-vanNH	seaRM-31	dewey-valentine	1	1	1	0	7	7	8	0	0	seaRM	31
2015-05-23_seaRM-at-vanNH	seaRM-97	marcus	1	NA	1	0	0	0	1	0	0	seaRM	97
2015-05-23_seaRM-at-vanNH	seaRM-?	?name?	1	1	0	1	7	7	5	1	0	seaRM	?
2015-05-23_seaRM-at-vanNH	seaRM-19	simmons	0	0.75	0	0	4	3	3	1	0	seaRM	19
2015-05-23_seaRM-at-vanNH	seaRM-4	breen	0	1	0	0	2	2	2	1	0	seaRM	4
2015-05-23_seaRM-at-vanNH	seaRM-0	rupp	0	0.9	0	0	10	9	8	0	0	seaRM	0
2015-05-23_seaRM-at-vanNH	seaRM-10	laws	0	1	0	0	1	1	1	0	0	seaRM	10
2015-05-23_seaRM-at-vanNH	seaRM-17	bender	0	1	0	0	1	1	1	0	0	seaRM	17
2015-05-23_seaRM-at-vanNH	seaRM-51	entz	0	1	0	0	1	1	1	0	0	seaRM	51
2015-05-23_seaRM-at-vanNH	vanNH-8	hibbert	7	0.93	3	4	28	26	30	3	0	vanNH	8
2015-05-23_seaRM-at-vanNH	vanNH-98	wong	5	0.87	3	2	15	13	17	2	0	vanNH	98
2015-05-23_seaRM-at-vanNH	vanNH-14	eyrich	3	0.73	1	2	15	11	13	1	1	vanNH	14
2015-05-23_seaRM-at-vanNH	vanNH-12	hoy	3	0.95	0	3	40	38	27	0	0	vanNH	12
2015-05-23_seaRM-at-vanNH	vanNH-47	creed	2	0.85	2	0	40	34	29	0	2	vanNH	47
2015-05-23_seaRM-at-vanNH	vanNH-13	tessarolo	2	0.83	1	1	12	10	12	0	0	vanNH	13
2015-05-23_seaRM-at-vanNH	vanNH-25	siy	2	1	1	1	4	4	5	0	0	vanNH	25
2015-05-23_seaRM-at-vanNH	vanNH-1	vu	2	0.92	0	2	12	11	10	0	0	vanNH	1
2015-05-23_seaRM-at-vanNH	vanNH-45	fitzgerald	1	0.67	1	0	12	8	10	1	0	vanNH	45
2015-05-23_seaRM-at-vanNH	vanNH-11	nitikman	1	1	1	0	9	9	9	0	0	vanNH	11
2015-05-23_seaRM-at-vanNH	vanNH-41	hochhalter	1	0.67	1	0	3	2	3	0	0	vanNH	41
2015-05-23_seaRM-at-vanNH	vanNH-46	jeske	1	1	1	0	3	3	4	0	0	vanNH	46
2015-05-23_seaRM-at-vanNH	vanNH-78	macfarlane	1	0.92	1	0	12	11	13	0	0	vanNH	78
2015-05-23_seaRM-at-vanNH	vanNH-88	leross	1	NA	1	0	0	0	1	0	0	vanNH	88
2015-05-23_seaRM-at-vanNH	vanNH-90	nadon	1	1	1	0	7	7	5	0	0	vanNH	90
2015-05-23_seaRM-at-vanNH	vanNH-17	lin	1	0.88	0	1	8	7	6	1	0	vanNH	17
2015-05-23_seaRM-at-vanNH	vanNH-6	chu	1	0.86	0	1	7	6	7	1	0	vanNH	6
2015-05-23_seaRM-at-vanNH	vanNH-10	phan	1	1	0	1	1	1	1	0	0	vanNH	10
2015-05-23_seaRM-at-vanNH	vanNH-21	loach	0	0.86	0	0	7	6	3	0	0	vanNH	21
2015-05-23_seaRM-at-vanNH	vanNH-32	yi	0	1	0	0	1	1	0	0	0	vanNH	32
2015-05-23_seaRM-at-vanNH	vanNH-40	davidson	0	1	0	0	1	1	1	0	0	vanNH	40
2015-05-23_seaRM-at-vanNH	vanNH-49	hayduk	0	0.62	0	0	13	8	10	0	1	vanNH	49
2015-05-23_seaRM-at-vanNH	vanNH-66	aponte	0	0.75	0	0	4	3	4	0	1	vanNH	66
