poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
1	1	1	2	3	ao	0	O-PU	seaRM-?		O-CTH	seaRM-6	TRUE	compl
1	1	1	3	4	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-27	TRUE	compl
1	1	1	4	5	ao	0	O-CTH	seaRM-27		O-CTH	seaRM-60	TRUE	compl
1	1	1	5	6	ao	0	O-CTH	seaRM-60		O-CTH	seaRM-6	TRUE	compl
1	1	1	6	7	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-1	TRUE	compl
1	1	1	7	8	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-60	TRUE	compl
1	1	1	8	9	ao	0	O-CTH	seaRM-60		O-CTH	seaRM-27	TRUE	compl
1	1	1	9	10	ao	0	O-CTH	seaRM-27		O-CTH	seaRM-1	TRUE	compl
1	1	1	10	11	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-6	TRUE	compl
1	1	1	11	12	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-16	TRUE	compl
1	1	1	12	13	ao	0	O-CTH	seaRM-16		O-CTH	seaRM-27	TRUE	compl
1	1	1	13	14	ao	0	O-CTH	seaRM-27		O-CTH	seaRM-16	TRUE	compl
1	1	1	14	15	ao	0	O-CTH	seaRM-16		O-CTH	seaRM-60	TRUE	compl
1	1	1	15	16	ao	0	O-CTH	seaRM-60		O-CTH	seaRM-6	TRUE	compl
1	1	1	16	17	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-16	TRUE	compl
1	1	1	17	18	ao	0	O-CTH	seaRM-16		O-CTH	seaRM-6	TRUE	compl
1	1	1	18	19	ao	0	O-CTH	seaRM-6		O-G	seaRM-60	TRUE	compl
2	1	2	2	3	ao	0	O-PU	vanNH-47		O-CTH	vanNH-12	TRUE	compl
2	1	2	3	4	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
2	1	2	4	5	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-12	TRUE	compl
2	1	2	5	6	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-21	TRUE	compl
2	1	2	6	7	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-14	TRUE	compl
2	1	2	7	8	ao	0	O-CTH	vanNH-14		D-D	seaRM-?	TRUE	defd
3	2	2	9	10	ao	0	O-PU	seaRM-?		O-CTH	seaRM-22	TRUE	compl
3	2	2	10	11	ao	0	O-CTH	seaRM-22		O-CTH	seaRM-44	TRUE	compl
3	2	2	11	12	ao	0	O-CTH	seaRM-44		O-CTH	seaRM-18	TRUE	compl
3	2	2	12	13	ao	0	O-CTH	seaRM-18		O-G	seaRM-7	TRUE	compl
4	1	3	2	3	ao	0	O-PU	vanNH-21		O-CTH	vanNH-12	TRUE	compl
4	1	3	3	4	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-47	TRUE	compl
4	1	3	4	5	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-13	TRUE	compl
4	1	3	5	6	ao	0	O-CTH	vanNH-13		O-CTH	vanNH-17	TRUE	compl
4	1	3	6	7	ao	0	O-CTH	vanNH-17		O-CTH	vanNH-98	TRUE	compl
4	1	3	7	8	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-12	TRUE	compl
4	1	3	8	9	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
4	1	3	9	11	ao	1	O-CTH	vanNH-8	D-F	O-G	vanNH-98	TRUE	compl
5	1	4	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-6	TRUE	compl
5	1	4	3	4	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-16	TRUE	compl
5	1	4	4	5	ao	0	O-CTH	seaRM-16		O-CTH	seaRM-3	TRUE	compl
5	1	4	5	6	ao	0	O-CTH	seaRM-3		O-G	seaRM-1	TRUE	compl
6	1	5	2	3	ao	0	O-PU	vanNH-12		O-CTH	vanNH-21	TRUE	compl
6	1	5	3	4	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-12	TRUE	compl
6	1	5	4	5	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
6	1	5	5	6	ao	0	O-CTH	vanNH-8		D-D	seaRM-44	TRUE	defd
6	1	5	7	7	an	-1	O-CTH	vanNH-47		NA	vanNH-47	TRUE	taway
7	2	5	8	9	ao	0	O-PU	seaRM-14		O-CTH	seaRM-98	TRUE	compl
7	2	5	9	9	an	-1	O-CTH	seaRM-98		NA	seaRM-98	TRUE	taway
8	3	5	10	11	ao	0	O-PU	vanNH-21		O-CTH	vanNH-8	TRUE	compl
8	3	5	11	12	ao	0	O-CTH	vanNH-8		O-G	vanNH-47	TRUE	compl
9	1	6	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-6	TRUE	compl
9	1	6	3	4	ao	0	O-CTH	seaRM-6		O-G	seaRM-24	TRUE	compl
10	1	7	2	3	ao	0	O-PU	vanNH-12		O-CTH	vanNH-49	TRUE	compl
10	1	7	3	4	ao	0	O-CTH	vanNH-49		O-TD	vanNH-8	TRUE	drop
11	2	7	5	6	ao	0	O-PU	seaRM-7		O-CTH	seaRM-1	TRUE	compl
11	2	7	6	7	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-7	TRUE	compl
11	2	7	7	8	ao	0	O-CTH	seaRM-7		O-CTH	seaRM-?	TRUE	compl
11	2	7	8	9	ao	0	O-CTH	seaRM-?		O-CTH	seaRM-31	TRUE	compl
11	2	7	9	10	ao	0	O-CTH	seaRM-31		O-CTH	seaRM-22	TRUE	compl
11	2	7	10	11	ao	0	O-CTH	seaRM-22		O-G	seaRM-31	TRUE	compl
12	1	8	2	3	ao	0	O-PU	vanNH-12		O-CTH	vanNH-21	TRUE	compl
12	1	8	3	4	ao	0	O-CTH	vanNH-21		O-CTH	vanNH-12	TRUE	compl
12	1	8	4	5	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
12	1	8	5	6	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-17	TRUE	compl
12	1	8	6	7	ao	0	O-CTH	vanNH-17		O-CTH	vanNH-14	TRUE	compl
12	1	8	7	8	ao	0	O-CTH	vanNH-14		O-TD	vanNH-13	TRUE	drop
13	2	8	9	10	ao	0	O-PU	seaRM-7		O-OV	seaRM-14	TRUE	compl
14	3	8	11	12	ao	0	O-PU	vanNH-21		O-CTH	vanNH-12	TRUE	compl
14	3	8	12	13	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
14	3	8	13	14	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-17	TRUE	compl
14	3	8	14	15	ao	0	O-CTH	vanNH-17		O-G	vanNH-47	TRUE	compl
15	1	9	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-6	TRUE	compl
15	1	9	3	4	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-24	TRUE	compl
15	1	9	4	5	ao	0	O-CTH	seaRM-24		O-CTH	seaRM-16	TRUE	compl
15	1	9	5	6	ao	0	O-CTH	seaRM-16		O-CTH	seaRM-6	TRUE	compl
15	1	9	6	7	ao	0	O-CTH	seaRM-6		O-G	seaRM-3	TRUE	compl
16	1	10	2	2	an	-1	O-PU	vanNH-21		NA	vanNH-21	TRUE	taway
17	2	10	3	4	ao	0	O-PU	seaRM-29		O-CTH	seaRM-31	TRUE	compl
17	2	10	4	5	ao	0	O-CTH	seaRM-31		O-CTH	seaRM-29	TRUE	compl
17	2	10	5	6	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-31	TRUE	compl
17	2	10	6	7	ao	0	O-CTH	seaRM-31		O-CTH	seaRM-14	TRUE	compl
17	2	10	7	8	ao	0	O-CTH	seaRM-14		O-CTH	seaRM-22	TRUE	compl
17	2	10	8	8	an	-1	O-CTH	seaRM-22		NA	seaRM-22	TRUE	taway
18	3	10	9	10	ao	0	O-PU	vanNH-47		O-TD	vanNH-98	TRUE	drop
19	4	10	11	12	ao	0	O-PU	seaRM-29		O-TO	seaRM-31	TRUE	compl
19	4	10	13	14	ao	0	O-PU	seaRM-6		O-CTH	seaRM-29	TRUE	compl
19	4	10	14	15	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-16	TRUE	compl
19	4	10	15	16	ao	0	O-CTH	seaRM-16		O-CTH	seaRM-29	TRUE	compl
19	4	10	16	17	ao	0	O-CTH	seaRM-29		O-G	seaRM-16	TRUE	compl
20	1	11	2	3	ao	0	O-PU	vanNH-47		O-CTH	vanNH-49	TRUE	compl
20	1	11	3	3	an	-1	O-CTH	vanNH-49		NA	vanNH-49	TRUE	taway
21	2	11	4	5	ao	0	O-PU	seaRM-7		O-CTH	seaRM-31	TRUE	compl
21	2	11	5	6	ao	0	O-CTH	seaRM-31		O-CTH	seaRM-19	TRUE	compl
21	2	11	6	7	ao	0	O-CTH	seaRM-19		D-D	vanNH-14	TRUE	defd
22	3	11	8	9	ao	0	O-PU	vanNH-14		O-CTH	vanNH-47	TRUE	compl
22	3	11	9	10	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-12	TRUE	compl
22	3	11	10	11	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-49	TRUE	compl
22	3	11	11	12	ao	0	O-CTH	vanNH-49		O-CTH	vanNH-98	TRUE	compl
22	3	11	12	13	ao	0	O-CTH	vanNH-98		D-D	seaRM-7	TRUE	defd
22	3	11	14	14	an	-1	O-CTH	vanNH-14		NA	vanNH-14	TRUE	taway
23	4	11	15	16	ao	0	O-PU	seaRM-7		D-D	vanNH-98	TRUE	defd
24	5	11	17	18	ao	0	O-PU	vanNH-98		O-CTH	vanNH-78	TRUE	compl
24	5	11	18	19	ao	0	O-CTH	vanNH-78		O-CTH	vanNH-98	TRUE	compl
24	5	11	19	20	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-49	TRUE	compl
24	5	11	20	21	ao	0	O-CTH	vanNH-49		D-D	seaRM-14	TRUE	defd
24	5	11	22	22	an	-1	O-CTH	vanNH-14		NA	vanNH-14	TRUE	taway
25	1	12	2	3	ao	0	O-PU	vanNH-12		O-CTH	vanNH-47	TRUE	compl
25	1	12	3	4	ao	0	O-CTH	vanNH-47		D-D	seaRM-14	TRUE	defd
25	1	12	5	5	an	-1	O-CTH	vanNH-8		NA	vanNH-8	TRUE	taway
26	2	12	6	7	ao	0	O-PU	seaRM-14		D-D	vanNH-98	TRUE	defd
27	3	12	8	9	ao	0	O-PU	vanNH-12		O-CTH	vanNH-47	TRUE	compl
27	3	12	9	10	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-8	TRUE	compl
27	3	12	10	11	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-14	TRUE	compl
27	3	12	11	12	ao	0	O-CTH	vanNH-14		O-CTH	vanNH-98	TRUE	compl
27	3	12	12	13	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-12	TRUE	compl
27	3	12	13	14	ao	0	O-CTH	vanNH-12		O-G	vanNH-8	TRUE	compl
28	1	13	2	3	ao	0	O-PU	seaRM-27		O-CTH	seaRM-6	TRUE	compl
28	1	13	3	4	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-24	TRUE	compl
28	1	13	4	5	ao	0	O-CTH	seaRM-24		O-CTH	seaRM-16	TRUE	compl
28	1	13	5	6	ao	0	O-CTH	seaRM-16		O-CTH	seaRM-60	TRUE	compl
28	1	13	6	7	ao	0	O-CTH	seaRM-60		O-G	seaRM-1	TRUE	compl
29	1	14	2	3	ao	0	O-PU	vanNH-12		O-CTH	vanNH-47	TRUE	compl
29	1	14	3	4	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-12	TRUE	compl
29	1	14	4	5	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
29	1	14	5	6	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-13	TRUE	compl
29	1	14	6	7	ao	0	O-CTH	vanNH-13		O-CTH	vanNH-47	TRUE	compl
29	1	14	7	8	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-98	TRUE	compl
29	1	14	8	9	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-47	TRUE	compl
29	1	14	9	10	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-13	TRUE	compl
29	1	14	10	11	ao	0	O-CTH	vanNH-13		O-G	vanNH-78	TRUE	compl
30	1	15	2	3	ao	0	O-PU	seaRM-1		O-CTH	seaRM-3	TRUE	compl
30	1	15	3	4	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-24	TRUE	compl
30	1	15	4	5	ao	0	O-CTH	seaRM-24		O-CTH	seaRM-1	TRUE	compl
30	1	15	5	6	ao	0	O-CTH	seaRM-1		O-G	seaRM-3	TRUE	compl
31	1	16	2	3	ao	0	O-PU	vanNH-47		O-CTH	vanNH-12	TRUE	compl
31	1	16	3	4	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
31	1	16	4	5	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-98	TRUE	compl
31	1	16	5	6	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-13	TRUE	compl
31	1	16	6	7	ao	0	O-CTH	vanNH-13		O-CTH	vanNH-8	TRUE	compl
31	1	16	7	8	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-98	TRUE	compl
31	1	16	8	9	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-78	TRUE	compl
31	1	16	9	10	ao	0	O-CTH	vanNH-78		O-CTH	vanNH-8	TRUE	compl
31	1	16	10	11	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-14	TRUE	compl
31	1	16	11	12	ao	0	O-CTH	vanNH-14		O-CTH	vanNH-47	TRUE	compl
31	1	16	12	13	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-12	TRUE	compl
31	1	16	13	14	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-98	TRUE	compl
31	1	16	14	15	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-12	TRUE	compl
31	1	16	15	16	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
31	1	16	16	17	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-12	TRUE	compl
31	1	16	17	18	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-8	TRUE	compl
31	1	16	18	19	ao	0	O-CTH	vanNH-8		O-G	vanNH-98	TRUE	compl
32	1	17	2	3	ao	0	O-PU	seaRM-1		D-D	vanNH-8	TRUE	defd
32	1	17	4	4	an	-1	O-CTH	seaRM-6		NA	seaRM-6	TRUE	taway
33	2	17	5	6	ao	0	O-PU	vanNH-45		O-CTH	vanNH-41	TRUE	compl
33	2	17	6	7	ao	0	O-CTH	vanNH-41		D-D	seaRM-3	TRUE	defd
34	3	17	8	9	ao	0	O-PU	seaRM-3		O-G	seaRM-1	TRUE	compl
35	1	18	2	3	ao	0	O-PU	vanNH-47		O-CTH	vanNH-12	TRUE	compl
35	1	18	3	4	ao	0	O-CTH	vanNH-12		O-CTH	vanNH-47	TRUE	compl
35	1	18	4	5	ao	0	O-CTH	vanNH-47		O-TD	vanNH-13	TRUE	drop
36	2	18	6	7	ao	0	O-PU	seaRM-29		O-CTH	seaRM-?	TRUE	compl
36	2	18	7	8	ao	0	O-CTH	seaRM-?		O-G	seaRM-18	TRUE	compl
37	1	19	2	3	ao	0	O-PU	vanNH-47		O-CTH	vanNH-12	TRUE	compl
37	1	19	3	5	ao	1	O-CTH	vanNH-12	D-F	O-CTH	vanNH-98	TRUE	compl
37	1	19	5	6	ao	0	O-CTH	vanNH-98		O-CTH	vanNH-8	TRUE	compl
37	1	19	6	7	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-17	TRUE	compl
37	1	19	7	8	ao	0	O-CTH	vanNH-17		O-CTH	vanNH-12	TRUE	compl
37	1	19	8	9	ao	0	O-CTH	vanNH-12		D-D	seaRM-19	TRUE	defd
37	1	19	10	10	an	-1	O-CTH	vanNH-17		NA	vanNH-17	TRUE	taway
38	2	19	11	12	ao	0	O-PU	seaRM-7		O-CTH	seaRM-29	TRUE	compl
38	2	19	12	13	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-19	TRUE	compl
38	2	19	13	14	ao	0	O-CTH	seaRM-19		O-CTH	seaRM-7	TRUE	compl
38	2	19	14	15	ao	0	O-CTH	seaRM-7		O-CTH	seaRM-42	TRUE	compl
38	2	19	15	16	ao	0	O-CTH	seaRM-42		O-G	seaRM-44	TRUE	compl
39	1	20	2	3	ao	0	O-PU	vanNH-12		O-CTH	vanNH-47	TRUE	compl
39	1	20	3	4	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-13	TRUE	compl
39	1	20	4	5	ao	0	O-CTH	vanNH-13		O-CTH	vanNH-78	TRUE	compl
39	1	20	5	6	ao	0	O-CTH	vanNH-78		O-CTH	vanNH-6	TRUE	compl
39	1	20	6	7	ao	0	O-CTH	vanNH-6		O-G	vanNH-45	TRUE	compl
40	1	21	2	3	ao	0	O-PU	seaRM-27		O-CTH	seaRM-24	TRUE	compl
40	1	21	3	4	ao	0	O-CTH	seaRM-24		O-CTH	seaRM-1	TRUE	compl
40	1	21	4	5	ao	0	O-CTH	seaRM-1		O-CTH	seaRM-27	TRUE	compl
40	1	21	5	6	ao	0	O-CTH	seaRM-27		O-G	seaRM-97	TRUE	compl
41	1	22	2	3	ao	0	O-PU	vanNH-12		O-CTH	vanNH-14	TRUE	compl
41	1	22	3	4	ao	0	O-CTH	vanNH-14		O-CTH	vanNH-47	TRUE	compl
41	1	22	4	5	ao	0	O-CTH	vanNH-47		O-CTH	vanNH-78	TRUE	compl
41	1	22	5	6	ao	0	O-CTH	vanNH-78		O-CTH	vanNH-14	TRUE	compl
41	1	22	6	7	ao	0	O-CTH	vanNH-14		O-G	vanNH-13	TRUE	compl
42	1	23	2	3	ao	0	O-PU	seaRM-27		O-CTH	seaRM-6	TRUE	compl
42	1	23	3	4	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-16	TRUE	compl
42	1	23	4	5	ao	0	O-CTH	seaRM-16		O-CTH	seaRM-60	TRUE	compl
42	1	23	5	7	ao	1	O-CTH	seaRM-60	D-F	O-CTH	seaRM-6	TRUE	compl
42	1	23	7	8	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-60	TRUE	compl
42	1	23	8	9	ao	0	O-CTH	seaRM-60		O-CTH	seaRM-6	TRUE	compl
42	1	23	9	10	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-1	TRUE	compl
