game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-04-26_wdcCT-at-bosWC	bosWC-17	foster	4	0.83	3	1	6	5	9	0	0	bosWC	17
2014-04-26_wdcCT-at-bosWC	bosWC-13	malacek	4	0.93	2	2	30	28	21	0	0	bosWC	13
2014-04-26_wdcCT-at-bosWC	bosWC-77	clark	4	0.89	2	2	9	8	11	0	0	bosWC	77
2014-04-26_wdcCT-at-bosWC	bosWC-4	rebholz	4	0.97	0	4	30	29	26	0	0	bosWC	4
2014-04-26_wdcCT-at-bosWC	bosWC-27	hatchett	3	0.75	3	0	8	6	10	2	0	bosWC	27
2014-04-26_wdcCT-at-bosWC	bosWC-1	markette	3	0.92	3	0	13	12	14	1	0	bosWC	1
2014-04-26_wdcCT-at-bosWC	bosWC-9	nixon	3	0.75	2	1	4	3	6	0	0	bosWC	9
2014-04-26_wdcCT-at-bosWC	bosWC-12	simmons	2	0.88	0	2	16	14	11	0	0	bosWC	12
2014-04-26_wdcCT-at-bosWC	bosWC-29	stevens	2	0.83	0	2	12	10	12	0	0	bosWC	29
2014-04-26_wdcCT-at-bosWC	bosWC-43	hirschberger	1	1	1	0	3	3	4	2	0	bosWC	43
2014-04-26_wdcCT-at-bosWC	bosWC-5	doherty	1	1	1	0	2	2	3	0	0	bosWC	5
2014-04-26_wdcCT-at-bosWC	bosWC-11	foster	1	0.9	0	1	10	9	8	2	0	bosWC	11
2014-04-26_wdcCT-at-bosWC	bosWC-14	montgomery-butler	1	1	0	1	6	6	2	1	0	bosWC	14
2014-04-26_wdcCT-at-bosWC	bosWC-3	zid	1	0.88	0	1	8	7	8	0	0	bosWC	3
2014-04-26_wdcCT-at-bosWC	bosWC-00	taylor	0	0.94	0	0	17	16	13	1	1	bosWC	00
2014-04-26_wdcCT-at-bosWC	bosWC-10	ingold-smith	0	1	0	0	11	11	8	0	0	bosWC	10
2014-04-26_wdcCT-at-bosWC	bosWC-18	browar-jarus	0	1	0	0	4	4	4	0	0	bosWC	18
2014-04-26_wdcCT-at-bosWC	bosWC-25	mcdonnell	0	1	0	0	1	1	1	0	0	bosWC	25
2014-04-26_wdcCT-at-bosWC	bosWC-28	trahey	0	1	0	0	1	1	1	0	0	bosWC	28
2014-04-26_wdcCT-at-bosWC	bosWC-6	roth	0	1	0	0	4	4	4	0	0	bosWC	6
2014-04-26_wdcCT-at-bosWC	bosWC-8	cooper	0	0.5	0	0	6	3	5	0	0	bosWC	8
2014-04-26_wdcCT-at-bosWC	bosWC-93	smart	0	NA	0	0	0	0	1	0	0	bosWC	93
2014-04-26_wdcCT-at-bosWC	wdcCT-45	wodatch	6	0.85	4	2	13	11	17	0	0	wdcCT	45
2014-04-26_wdcCT-at-bosWC	wdcCT-80	grabowski	3	1	3	0	6	6	7	0	0	wdcCT	80
2014-04-26_wdcCT-at-bosWC	wdcCT-99	kolick	2	0.92	1	1	38	35	29	1	0	wdcCT	99
2014-04-26_wdcCT-at-bosWC	wdcCT-15	castine	2	0.9	0	2	20	18	16	2	0	wdcCT	15
2014-04-26_wdcCT-at-bosWC	wdcCT-88	oung	2	1	0	2	13	13	11	0	0	wdcCT	88
2014-04-26_wdcCT-at-bosWC	wdcCT-90	shofner	2	0.78	0	2	23	18	20	0	1	wdcCT	90
2014-04-26_wdcCT-at-bosWC	wdcCT-5	cranston	1	0.75	1	0	8	6	9	2	0	wdcCT	5
2014-04-26_wdcCT-at-bosWC	wdcCT-1	kantor	1	0.89	1	0	9	8	10	0	0	wdcCT	1
2014-04-26_wdcCT-at-bosWC	wdcCT-27	johnston	1	0.92	1	0	13	12	10	0	0	wdcCT	27
2014-04-26_wdcCT-at-bosWC	wdcCT-32	peters	1	0.92	1	0	13	12	14	0	0	wdcCT	32
2014-04-26_wdcCT-at-bosWC	wdcCT-14	blake	1	0.95	0	1	20	19	17	1	0	wdcCT	14
2014-04-26_wdcCT-at-bosWC	wdcCT-9	doi	1	0.93	0	1	14	13	14	1	0	wdcCT	9
2014-04-26_wdcCT-at-bosWC	wdcCT-23	tsai	1	0.92	0	1	12	11	11	0	0	wdcCT	23
2014-04-26_wdcCT-at-bosWC	wdcCT-12	bellinger	0	0.88	0	0	8	7	5	0	1	wdcCT	12
2014-04-26_wdcCT-at-bosWC	wdcCT-17	miner	0	1	0	0	2	2	2	0	0	wdcCT	17
2014-04-26_wdcCT-at-bosWC	wdcCT-19	maloney	0	0.8	0	0	5	4	4	0	0	wdcCT	19
2014-04-26_wdcCT-at-bosWC	wdcCT-21	dulabon	0	1	0	0	4	4	4	0	0	wdcCT	21
2014-04-26_wdcCT-at-bosWC	wdcCT-24	fleming	0	0.5	0	0	2	1	2	0	1	wdcCT	24
2014-04-26_wdcCT-at-bosWC	wdcCT-25	gordon	0	1	0	0	3	3	3	0	0	wdcCT	25
2014-04-26_wdcCT-at-bosWC	wdcCT-6	gordon	0	1	0	0	2	2	2	0	0	wdcCT	6
2014-04-26_wdcCT-at-bosWC	wdcCT-61	salmi	0	1	0	0	3	3	2	0	0	wdcCT	61
2014-04-26_wdcCT-at-bosWC	wdcCT-7	boylan-kolchin	0	1	0	0	3	3	2	0	0	wdcCT	7
