period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	sfoDF	14	1	1	seaRM	seaRM	6	G	14	TRUE	TRUE	seaRM	o_line	G	G
1	2	seaRM	9	2	1	sfoDF	sfoDF	34	G	9	TRUE	TRUE	sfoDF	o_line	G	G
1	3	sfoDF	7	3	1	seaRM	seaRM	25	G	7	FALSE	TRUE	seaRM	o_line	G	G
1	4	seaRM	9	4	1	sfoDF	seaRM	23	D	9	FALSE	FALSE	NA	o_line	D	def +
1	4	seaRM	14	5	2	seaRM	seaRM	23	TD	5	FALSE	FALSE	NA	d_line	TD	off -
1	4	seaRM	15	6	3	sfoDF	sfoDF	83	TA	1	FALSE	FALSE	NA	o_line	TA	off -
1	4	seaRM	18	7	4	seaRM	seaRM	24	G	3	FALSE	TRUE	seaRM	d_line	G	G
1	5	seaRM	12	8	1	sfoDF	sfoDF	85	TD	12	FALSE	FALSE	NA	o_line	TD	off -
1	5	seaRM	18	9	2	seaRM	sfoDF	1	D	6	FALSE	FALSE	NA	d_line	D	def +
1	5	seaRM	20	10	3	sfoDF	sfoDF	85	TD	2	FALSE	FALSE	NA	o_line	TD	off -
1	5	seaRM	22	11	4	seaRM	sfoDF	85	D	2	FALSE	FALSE	NA	d_line	D	def +
1	5	seaRM	26	12	5	sfoDF	sfoDF	46	G	4	FALSE	TRUE	sfoDF	o_line	G	G
1	6	sfoDF	6	13	1	seaRM	seaRM	6	G	6	FALSE	TRUE	seaRM	o_line	G	G
1	7	seaRM	3	14	1	sfoDF	seaRM	13	D	3	FALSE	FALSE	NA	o_line	D	def +
1	7	seaRM	5	15	2	seaRM	seaRM	13	TD	2	FALSE	FALSE	NA	d_line	TD	off -
1	7	seaRM	11	16	3	sfoDF	sfoDF	24	G	6	FALSE	TRUE	sfoDF	o_line	G	G
1	8	sfoDF	4	17	1	seaRM	sfoDF	85	D	4	FALSE	FALSE	NA	o_line	D	def +
1	8	sfoDF	8	18	2	sfoDF	sfoDF	25	TD	4	FALSE	FALSE	NA	d_line	TD	off -
1	8	sfoDF	12	19	3	seaRM	seaRM	00	VST	4	FALSE	FALSE	NA	o_line	VST	off -
1	8	sfoDF	16	20	4	sfoDF	seaRM	00	D	4	FALSE	FALSE	NA	d_line	D	def +
1	8	sfoDF	17	21	5	seaRM	seaRM	17	TA	1	FALSE	FALSE	NA	o_line	TA	off -
1	8	sfoDF	20	22	6	sfoDF	sfoDF	83	eop	3	FALSE	FALSE	NA	d_line	eop	eop
2	9	sfoDF	9	23	1	seaRM	seaRM	20	G	9	FALSE	TRUE	seaRM	o_line	G	G
2	10	seaRM	4	24	1	sfoDF	sfoDF	11	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2	10	seaRM	7	25	2	seaRM	sfoDF	8	HB	3	FALSE	FALSE	NA	d_line	D	def +
2	10	seaRM	9	26	3	sfoDF	seaRM	21	D	2	FALSE	FALSE	NA	o_line	D	def +
2	10	seaRM	12	27	4	seaRM	seaRM	29	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2	10	seaRM	17	28	5	sfoDF	sfoDF	11	G	5	FALSE	TRUE	sfoDF	o_line	G	G
2	11	sfoDF	16	29	1	seaRM	seaRM	99	G	16	FALSE	TRUE	seaRM	o_line	G	G
2	12	seaRM	9	30	1	sfoDF	sfoDF	24	LG	9	TRUE	TRUE	sfoDF	o_line	G	G
2	13	sfoDF	8	31	1	seaRM	seaRM	17	G	8	TRUE	TRUE	seaRM	o_line	G	G
2	14	seaRM	4	32	1	sfoDF	seaRM	29	D	4	FALSE	FALSE	NA	o_line	D	def +
2	14	seaRM	10	33	2	seaRM	seaRM	25	G	6	FALSE	TRUE	seaRM	d_line	G	G
2	15	seaRM	8	34	1	sfoDF	seaRM	24	D	8	FALSE	FALSE	NA	o_line	D	def +
2	15	seaRM	13	35	2	seaRM	sfoDF	85	D	5	FALSE	FALSE	NA	d_line	D	def +
2	15	seaRM	19	36	3	sfoDF	sfoDF	83	G	6	FALSE	TRUE	sfoDF	o_line	G	G
2	16	sfoDF	8	37	1	seaRM	seaRM	99	G	8	FALSE	TRUE	seaRM	o_line	G	G
2	17	seaRM	12	38	1	sfoDF	sfoDF	19	G	12	FALSE	TRUE	sfoDF	o_line	G	G
2	18	sfoDF	4	39	1	seaRM	seaRM	25	TD	4	FALSE	FALSE	NA	o_line	TD	off -
2	18	sfoDF	6	40	2	sfoDF	sfoDF	46	G	2	FALSE	TRUE	sfoDF	d_line	G	G
2	19	sfoDF	9	41	1	seaRM	seaRM	18	G	9	FALSE	TRUE	seaRM	o_line	G	G
2	20	seaRM	6	42	1	sfoDF	sfoDF	24	TD	6	FALSE	FALSE	NA	o_line	TD	off -
2	20	seaRM	12	43	2	seaRM	seaRM	29	TA	6	FALSE	FALSE	NA	d_line	TA	off -
2	20	seaRM	18	44	3	sfoDF	seaRM	21	D	6	FALSE	FALSE	NA	o_line	D	def +
2	20	seaRM	25	45	4	seaRM	seaRM	12	G	7	FALSE	TRUE	seaRM	d_line	G	G
2	21	seaRM	8	46	1	sfoDF	sfoDF	11	G	8	FALSE	TRUE	sfoDF	o_line	G	G
2	22	sfoDF	3	47	1	seaRM	seaRM	00	eop	3	FALSE	FALSE	NA	o_line	eop	eop
3	23	seaRM	9	48	1	sfoDF	sfoDF	83	TA	9	FALSE	FALSE	NA	o_line	TA	off -
3	23	seaRM	23	49	2	seaRM	seaRM	12	G	14	FALSE	TRUE	seaRM	d_line	G	G
3	24	seaRM	7	50	1	sfoDF	sfoDF	24	LG	7	TRUE	TRUE	sfoDF	o_line	G	G
3	25	sfoDF	7	51	1	seaRM	seaRM	99	G	7	TRUE	TRUE	seaRM	o_line	G	G
3	26	seaRM	7	52	1	sfoDF	sfoDF	83	TA	7	FALSE	FALSE	NA	o_line	TA	off -
3	26	seaRM	11	53	2	seaRM	seaRM	13	TD	4	FALSE	FALSE	NA	d_line	TD	off -
3	26	seaRM	21	54	3	sfoDF	sfoDF	83	G	10	FALSE	TRUE	sfoDF	o_line	G	G
3	27	sfoDF	9	55	1	seaRM	seaRM	25	G	9	TRUE	TRUE	seaRM	o_line	G	G
3	28	seaRM	11	56	1	sfoDF	seaRM	12	D	11	FALSE	FALSE	NA	o_line	D	def +
3	28	seaRM	21	57	2	seaRM	seaRM	21	TD	10	FALSE	FALSE	NA	d_line	TD	off -
3	28	seaRM	23	58	3	sfoDF	seaRM	29	D	2	FALSE	FALSE	NA	o_line	D	def +
3	28	seaRM	25	59	4	seaRM	seaRM	23	G	2	FALSE	TRUE	seaRM	d_line	G	G
3	29	seaRM	9	60	1	sfoDF	sfoDF	1	G	9	FALSE	TRUE	sfoDF	o_line	G	G
3	30	sfoDF	8	61	1	seaRM	seaRM	51	G	8	TRUE	TRUE	seaRM	o_line	G	G
3	31	seaRM	9	62	1	sfoDF	sfoDF	83	TA	9	FALSE	FALSE	NA	o_line	TA	off -
3	31	seaRM	12	63	2	seaRM	seaRM	23	TA	3	FALSE	FALSE	NA	d_line	TA	off -
3	31	seaRM	14	64	3	sfoDF	seaRM	12	D	2	FALSE	FALSE	NA	o_line	D	def +
3	31	seaRM	18	65	4	seaRM	seaRM	20	TA	4	FALSE	FALSE	NA	d_line	TA	off -
3	31	seaRM	26	66	5	sfoDF	sfoDF	85	TD	8	FALSE	FALSE	NA	o_line	TD	off -
3	31	seaRM	28	67	6	seaRM	sfoDF	12	D	2	FALSE	FALSE	NA	d_line	D	def +
3	31	seaRM	32	68	7	sfoDF	sfoDF	12	TA	4	FALSE	FALSE	NA	o_line	TA	off -
3	31	seaRM	40	69	8	seaRM	sfoDF	11	D	8	FALSE	FALSE	NA	d_line	D	def +
3	31	seaRM	42	70	9	sfoDF	sfoDF	21	eop	2	FALSE	FALSE	NA	o_line	eop	eop
4	32	seaRM	14	71	1	sfoDF	sfoDF	57	G	14	FALSE	TRUE	sfoDF	o_line	G	G
4	33	sfoDF	6	72	1	seaRM	sfoDF	46	D	6	FALSE	FALSE	NA	o_line	D	def +
4	33	sfoDF	13	73	2	sfoDF	seaRM	6	D	7	FALSE	FALSE	NA	d_line	D	def +
4	33	sfoDF	20	74	3	seaRM	seaRM	6	G	7	FALSE	TRUE	seaRM	o_line	G	G
4	34	seaRM	9	75	1	sfoDF	sfoDF	24	G	9	FALSE	TRUE	sfoDF	o_line	G	G
4	35	sfoDF	4	76	1	seaRM	seaRM	5	VTT	4	FALSE	FALSE	NA	o_line	VTT	off -
4	35	sfoDF	7	77	2	sfoDF	sfoDF	37	G	3	FALSE	TRUE	sfoDF	d_line	G	G
