point	Offense	Defense
1		88P
1	8PU	
1	16	
1		88pu
1		22
1		21
1		8
1		17
1		3
1		21
1		22
1	13D	
1	8PU	
1	16	
1	8	
1	21	
1	6	
1	16	
1	8	
1	13	
1	16	
1	88G	
2		12P
2	7PU	
2	24	
2	7	
2	6	
2	7	
2	2	
2	7	
2	42	
2	7	
2	11	
2	16	
2	42L	
2	2G	
3		88P
3	8PU	
3	16	
3	13	
3	19TD	
3		1PU
3		21
3		88
3	16PU	
3	88	
3	16	
3	6	
3	13G	
4		12P
4	7PU	
4	24	
4	16	
4	7	
4	24	
4	7	
4	24	
4	7	
4	24	
4	16L	
4	6G	
5		8P
5	1PU	
5	8	
5	46	
5	6	
5	22	
5	8	
5	6	
5	1	
5	22	
5	6	
5	8	
5	88TD	
5		15PU
5		8
5	6D	
5	8PU	
5	88	
5	46	
5	88	
5	8L	
5	6	
5	46G	
6		12P
6	88PU	
6	24	
6	22	
6	7	
6	42	
6	6	
6	42	
6	88	
6	11	
6		12PU
6	88D	
6	24PU	
6	42	
6	24	
6	42	
6	24	
6	11	
6	42	
6	16	
6	7	
6	11	
6	7	
6	24	
6		17PU
6		85TO
6		16PU
6	8F	6
6	3F	19
6		19
6		8
6		16
6		6TD
6	8PU	
6	8TO	
6	10PU	
6	7	
6	10	
6		11HB
6		10PU
6		5G
7		46P
7	73PU	
7	10	
7	7	
7	16	
7	42	
7	16	
7	6	
7	7	
7	10	
7	42	
7	7	
7	73G	
8		88P
8	8PU	
8	16	
8	19	
8	16	
8	8	
8	88	
8	6	
8	88	
8	8	
8		3pu
8		21
8		12
8		22
8		88TO
8		24PU
8		7
8		24
8		7
8		2
8		6
8		24
9		12P
9	11PU	
9	24	
9	42	
9	11	
9	6LG	
10		8P
10	8PU	
10	16	
10	13	
10	88	
10	19LG	
11		12P
11	7PU	
11	10	
11	73	
11	6	
11	16	
11	2	
11	7TD	
11		5PU
11		12
11		5
11		1
11		17
11		1
11		17
11		5TD
11	7PU	
11	42	
11	73	
11	10	
11	73	
11	16	
11	7	
11	42	
11	7	
11	73	
11	10	
11	16	
11	42	
11	16	
11	10	
11	73	
11	10	
11	16	
11	10	
11	7L	12F
11	16G	
12		88P
12	57PU	
12	8	
12	13	
12	88	
12	46	
12	22	
12	13LG	
13		5P
13	7PU	
13	24	
13	11	
13	24	
13	7	
13	24	
13	11	
13	2	
13	42	
13	16	
13	24	
13	11G	
14		88P
14	8PU	
14	16	
14	88	
14	6	
14	13	
14	19	
14	8	15F
14		14D
14		21PU
14		88
14		21
14		88
14		8
14		14
14		88
14		15
14		17G
15		7P
15	17PU	
15		7PU
15		15
15		8
15	5pu	
15	17	
15	12	
15	1	
15	18	
15	10	
15	1	
15	85	
15	17	
15	85	
15	17TO	
15	16PU	
15	8	
15	88	
15	8	
15	88	
15	6	42F
15	16	
15	6G	
16		12P
16	11PU	
16	24	
16	7	
16	24	
16	7	
16	24	
16	11	
16	6	
16	11	
16	24	
16	7	
16	16	
16	6	
16	42LG	
17		8P
17	8PU	
17	16	
17	88	
17	16	
17	6	
17	8TD	
17		88PU
17		22
17		5L
17		21
17		17G
18		8P
18	8PU	
18	16	
18	13	
18	16	
18	19	
18	8	
18	21TD	
18		88PU
18		8
18	6F	21
18		8
18	16PU	
18	13	
18	16	
18	21	
18	16	
18	88	
18	8	
18	19	
18	13	
18	8	
18	16	
18	88	
18	6	
18	88	
18	6	
18	16	
18		8D
19		88P
19	16PU	
19	88	
19	16	
19	88	
19	16	
19	6	
19	13	
19	16	
19	13	
19	16	
19	19	
19	16	
19	21G	
20		12P
20	11PU	
20	24	
20	7	
20	6	
20	16L	
20	2	
20	24	
20	11	
20	6G	
21		88P
21	8PU	
21	5	
21	57	
21	5	
21	57	
21	5	
21	57	
21	8	
21	6td	
21		88PU
21	1F	5L
21		21
21		3G
22		8P
22	12PU	
22	25	
22	46	
22	18	
22	25	
22	11	
22	5	
22	25	
22		15PU
22	85D	
22	12PU	
22	25	
22	12	
22	25	
22	12	
22	25	
22	12	
22	5	
22	18	
22	85	
22	12	
22	18	
22	46	
22	25	
22	12	
22	85G	
23		12P
23	7PU	
23	10	
23	73	
23	6	
23	73	
23	6	
23	20	
23	10	
23	73	
23	10	
23	7	
23	6	
23	7	
23	6	
23	42	
23	73	
23	20L	
23	10	
23	16G	
24		88P
24	8PU	
24	16	
24	13	
24		17pu
24		4
24	19F	17
24		15
24		4
24		8
24		12
24		8
24		15
24		14
24		17
24		4
24		14
24		12
24		88
24		14G
25		88P
25	8PU	
25	16	
25	88	
25	13	
25	16	
25	46	
25	16	
25	6	
25	13	
25	16	
25	46	
25	16	
25	8	
25	6G	
26		5P
26	11PU	
26	24	
26	7	
26	24	
26	6	
26	7	
26	24	
26	11	
26	7	
26	16	
26		5HB
26		8PU
26		25
26		85
26	24PU	
26	16G	
27		8P
27	16PU	
27	8	
27	16	
27	8	
27	21	
27	16	
27	13	
27	88	
27	21	
27	8	
27	6	
27	8	
27	6	
27	8G	
28		12p
28	4pu	
28	10	
28	73	
28	10	
28	73	
28	42	
28	16	
28	6	
28	2	
28	7	
28	10	
28	42	
28	73	
28	6	
28	73	
28	7	
28	73	
28	42	
28	2	
28	73	
28	7l	
28	6g	
29		88P
29	57PU	
29	88	
29	6F	20PU
29		88
29	22D	
30		12P
30	7PU	
30	24	
30	11	
30	6	
30	2	
30	7	
30	24	
30	11	
30	2	
30	6	
30	11	
30	7	
30	16	
30	24	
30	11	
30	6	
30		11D
30		12PU
30	2D	
30	24PU	
30	2	
30	7	
30	24	
30	16	
30		12PU
30		25
30		12
30		25
30		12
30		16
30		85
30		18LG
31		5P
31	73PU	
31	10	
31	7	
31	73	
31	42L	
31	6G	
32		88P
32	8PU	
32		22pu
32	21F	3
32		12G
33		88P
33	16PU	
33	8	
33	16	
33	13	
33	16	
33	13	
33	88	
33	19	
33	6	
33	21	
33	19	
33	6	
33	16g	
34		12P
34	7PU	
34	24	
34	11	
34	42	
34	11	
34	16	
34	42	
34	7	
34	24	
34	11	
34	16	
34	7	
34	24	
34	7	
34		85pu
34		18
34		11TO
34		16PU
34		21
34		6
34		88
34		8
34		88
34		16
34		8
34		21
34		8TD
34	21PU	
34	14	
34	88	
34	12L	
34	15	
34	88	
34	17	
34	15	
34	17	
34	4G	
35		73P
35	1PU	
35	57	
35	88	
35	57	
35	6	
35	13	
35	22	
35	13	
35	6	
35	46	2F
35	88	
35	46G	
36		5P
36	24PU	
36		5D
36		11PU
36		25
36		17
36		10
36		17
36		11
36		21G
37		5OBP
37	7PU	
37	11	
37	2	
37	11	
37	7	
37	8G	
38		88P
38	88PU	
38	16	
38	13	
38	16	
38		5D
38		88PU
38	21F	5
38		88
38		21
38		2
38		17
38		88
38		2
38		22
38		88
38		2LG
39		42P
39	25PU	
39	12	
39	5	
39	12	
39	18TD	
39		1PU
39	1F	88
39		22
39		21
39		88
39		21
39		22
39	18F	20
39		20
39	25PU	42F
39	5	
39	18	
39	46	
39	25	
39	12	
39		14pu
