game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-05-24_pdxST-at-vanNH	pdxST-6	Bjorklund	5	0.92	3	2	25	23	28	0	0	pdxST	6
2014-05-24_pdxST-at-vanNH	pdxST-7	Friedman	5	1	2	3	46	46	42	1	0	pdxST	7
2014-05-24_pdxST-at-vanNH	pdxST-2	Allison-Hall	3	0.93	3	0	15	14	18	0	0	pdxST	2
2014-05-24_pdxST-at-vanNH	pdxST-16	Burton	3	0.82	2	1	11	9	14	0	0	pdxST	16
2014-05-24_pdxST-at-vanNH	pdxST-9	Hancock	3	1	2	1	33	33	31	0	0	pdxST	9
2014-05-24_pdxST-at-vanNH	pdxST-11	Kenton	3	0.92	0	3	38	35	30	0	0	pdxST	11
2014-05-24_pdxST-at-vanNH	pdxST-17	Hayes	2	0.8	2	0	5	4	6	1	0	pdxST	17
2014-05-24_pdxST-at-vanNH	pdxST-42	Lohre	2	0.95	2	0	21	20	19	1	0	pdxST	42
2014-05-24_pdxST-at-vanNH	pdxST-8	Davis	2	1	0	2	21	21	14	3	0	pdxST	8
2014-05-24_pdxST-at-vanNH	pdxST-25	Meinershagen	2	1	0	2	8	8	7	1	0	pdxST	25
2014-05-24_pdxST-at-vanNH	pdxST-73	King	2	0.91	0	2	23	21	22	0	1	pdxST	73
2014-05-24_pdxST-at-vanNH	pdxST-5	Woodside	1	1	1	0	4	4	5	4	0	pdxST	5
2014-05-24_pdxST-at-vanNH	pdxST-20	Beach-Rehner	1	NA	1	0	0	0	1	0	0	pdxST	20
2014-05-24_pdxST-at-vanNH	pdxST-4	Blackman	1	1	1	0	2	2	3	0	0	pdxST	4
2014-05-24_pdxST-at-vanNH	pdxST-22	Cole	1	1	0	1	10	10	9	1	0	pdxST	22
2014-05-24_pdxST-at-vanNH	pdxST-88	Suppnick	1	0.86	0	1	21	18	17	1	0	pdxST	88
2014-05-24_pdxST-at-vanNH	pdxST-15	Thornton	1	1	0	1	4	4	4	0	0	pdxST	15
2014-05-24_pdxST-at-vanNH	pdxST-14	Adamson	0	0.5	0	0	2	1	3	0	0	pdxST	14
2014-05-24_pdxST-at-vanNH	vanNH-98	wong	8	0.7	6	2	20	14	26	0	0	vanNH	98
2014-05-24_pdxST-at-vanNH	vanNH-91	savage	5	0.86	1	4	36	31	30	0	1	vanNH	91
2014-05-24_pdxST-at-vanNH	vanNH-10	chatha	3	0.91	1	2	11	10	12	0	0	vanNH	10
2014-05-24_pdxST-at-vanNH	vanNH-24	yu	3	1	1	2	3	3	3	0	0	vanNH	24
2014-05-24_pdxST-at-vanNH	vanNH-39	seraglia	2	0.33	2	0	3	1	4	1	0	vanNH	39
2014-05-24_pdxST-at-vanNH	vanNH-22	berezan	2	0.93	2	0	15	14	17	0	0	vanNH	22
2014-05-24_pdxST-at-vanNH	vanNH-19	knapp	1	1	1	0	19	19	15	0	0	vanNH	19
2014-05-24_pdxST-at-vanNH	vanNH-45	cowan	1	1	1	0	4	4	2	0	0	vanNH	45
2014-05-24_pdxST-at-vanNH	vanNH-75	bellavance	1	0.75	1	0	4	3	3	0	0	vanNH	75
2014-05-24_pdxST-at-vanNH	vanNH-72	leduc	1	1	0	1	5	5	5	1	0	vanNH	72
2014-05-24_pdxST-at-vanNH	vanNH-8	hibbert	1	1	0	1	7	7	6	1	0	vanNH	8
2014-05-24_pdxST-at-vanNH	vanNH-89	underhill	1	1	0	1	26	26	15	1	0	vanNH	89
2014-05-24_pdxST-at-vanNH	vanNH-18	menzies	1	1	0	1	2	2	1	0	0	vanNH	18
2014-05-24_pdxST-at-vanNH	vanNH-21	loach	1	0.9	0	1	20	18	20	0	1	vanNH	21
2014-05-24_pdxST-at-vanNH	vanNH-81	tejpar	1	1	0	1	1	1	1	0	0	vanNH	81
2014-05-24_pdxST-at-vanNH	vanNH-13	tessarolo	0	1	0	0	2	2	2	1	0	vanNH	13
2014-05-24_pdxST-at-vanNH	vanNH-37	sinclair	0	1	0	0	2	2	2	1	0	vanNH	37
2014-05-24_pdxST-at-vanNH	vanNH-?	?name?	0	NA	0	0	0	0	0	0	0	vanNH	?
2014-05-24_pdxST-at-vanNH	vanNH-11	greer	0	0.5	0	0	2	1	2	0	0	vanNH	11
2014-05-24_pdxST-at-vanNH	vanNH-27	davis	0	0.67	0	0	3	2	2	0	0	vanNH	27
2014-05-24_pdxST-at-vanNH	vanNH-31	saito	0	1	0	0	2	2	2	0	0	vanNH	31
2014-05-24_pdxST-at-vanNH	vanNH-33	collins	0	1	0	0	4	4	3	0	0	vanNH	33
2014-05-24_pdxST-at-vanNH	vanNH-5	norris	0	0.82	0	0	11	9	7	0	0	vanNH	5
