game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-06-21_wdcCT-at-phlSP	wdcCT-99	kolick	5	1	3	2	18	18	14	2	0	wdcCT	99
2014-06-21_wdcCT-at-phlSP	wdcCT-90	shofner	5	0.77	1	4	22	17	21	2	1	wdcCT	90
2014-06-21_wdcCT-at-phlSP	wdcCT-5	cranston	4	0.83	2	2	12	10	14	0	0	wdcCT	5
2014-06-21_wdcCT-at-phlSP	wdcCT-61	salmi	3	0.93	1	2	15	14	11	0	0	wdcCT	61
2014-06-21_wdcCT-at-phlSP	wdcCT-42	gibson	2	0.67	2	0	3	2	4	1	0	wdcCT	42
2014-06-21_wdcCT-at-phlSP	wdcCT-1	kantor	2	1	2	0	3	3	5	0	0	wdcCT	1
2014-06-21_wdcCT-at-phlSP	wdcCT-19	maloney	2	0.86	1	1	7	6	7	1	0	wdcCT	19
2014-06-21_wdcCT-at-phlSP	wdcCT-2	keegan	2	1	1	1	14	14	12	0	0	wdcCT	2
2014-06-21_wdcCT-at-phlSP	wdcCT-20	poole	2	1	1	1	4	4	4	0	0	wdcCT	20
2014-06-21_wdcCT-at-phlSP	wdcCT-31	cobb	2	1	1	1	4	4	5	0	0	wdcCT	31
2014-06-21_wdcCT-at-phlSP	wdcCT-9	doi	2	0.75	1	1	4	3	5	0	1	wdcCT	9
2014-06-21_wdcCT-at-phlSP	wdcCT-14	blake	2	0.91	0	2	11	10	9	1	0	wdcCT	14
2014-06-21_wdcCT-at-phlSP	wdcCT-3	fickley	2	0.83	0	2	12	10	9	0	0	wdcCT	3
2014-06-21_wdcCT-at-phlSP	wdcCT-4	johnson	1	1	1	0	3	3	4	1	0	wdcCT	4
2014-06-21_wdcCT-at-phlSP	wdcCT-45	wodatch	1	0.91	1	0	11	10	12	1	0	wdcCT	45
2014-06-21_wdcCT-at-phlSP	wdcCT-17	miner	1	1	1	0	9	9	9	0	0	wdcCT	17
2014-06-21_wdcCT-at-phlSP	wdcCT-7	boylan-kolchin	1	1	1	0	5	5	5	0	0	wdcCT	7
2014-06-21_wdcCT-at-phlSP	wdcCT-80	grabowski	1	0.83	1	0	6	5	7	0	0	wdcCT	80
2014-06-21_wdcCT-at-phlSP	wdcCT-88	oung	1	0.94	0	1	18	17	9	3	1	wdcCT	88
2014-06-21_wdcCT-at-phlSP	wdcCT-12	bellinger	1	0.75	0	1	12	9	7	0	0	wdcCT	12
2014-06-21_wdcCT-at-phlSP	wdcCT-23	tsai	0	1	0	0	9	9	8	1	0	wdcCT	23
2014-06-21_wdcCT-at-phlSP	wdcCT-21	dulabon	0	0.8	0	0	5	4	4	0	0	wdcCT	21
2014-06-21_wdcCT-at-phlSP	wdcCT-25	gordon	0	1	0	0	2	2	2	0	0	wdcCT	25
2014-06-21_wdcCT-at-phlSP	wdcCT-27	johnston	0	1	0	0	14	14	14	0	0	wdcCT	27
2014-06-21_wdcCT-at-phlSP	wdcCT-6	gordon	0	0.75	0	0	4	3	4	0	0	wdcCT	6
2014-06-21_wdcCT-at-phlSP	phlSP-3	earles	8	0.75	4	4	24	18	23	0	2	phlSP	3
2014-06-21_wdcCT-at-phlSP	phlSP-42	ranii-dropcho	6	1	2	4	20	20	21	1	0	phlSP	42
2014-06-21_wdcCT-at-phlSP	phlSP-11	esser	5	1	4	1	11	11	14	1	0	phlSP	11
2014-06-21_wdcCT-at-phlSP	phlSP-76	dillon	3	1	0	3	10	10	7	0	0	phlSP	76
2014-06-21_wdcCT-at-phlSP	phlSP-16	shull	2	0.88	2	0	8	7	9	1	0	phlSP	16
2014-06-21_wdcCT-at-phlSP	phlSP-2	colton	2	0.92	1	1	13	12	10	1	1	phlSP	2
2014-06-21_wdcCT-at-phlSP	phlSP-22	paparone	2	1	1	1	2	2	3	0	0	phlSP	22
2014-06-21_wdcCT-at-phlSP	phlSP-23	thorne	2	0.91	1	1	23	21	23	0	0	phlSP	23
2014-06-21_wdcCT-at-phlSP	phlSP-25	katzenbach	2	0.95	1	1	37	35	36	0	0	phlSP	25
2014-06-21_wdcCT-at-phlSP	phlSP-13	brandolph	2	0.93	0	2	45	42	37	0	0	phlSP	13
2014-06-21_wdcCT-at-phlSP	phlSP-10	casey	1	1	1	0	1	1	1	0	0	phlSP	10
2014-06-21_wdcCT-at-phlSP	phlSP-31	lindsey	1	0.8	1	0	5	4	5	0	0	phlSP	31
2014-06-21_wdcCT-at-phlSP	phlSP-7	hirannet	1	0.92	1	0	36	33	24	0	1	phlSP	7
2014-06-21_wdcCT-at-phlSP	phlSP-64	brasz	1	1	0	1	15	15	13	0	0	phlSP	64
2014-06-21_wdcCT-at-phlSP	phlSP-6	chou	0	0.75	0	0	4	3	4	2	0	phlSP	6
2014-06-21_wdcCT-at-phlSP	phlSP-1	peters	0	0.75	0	0	4	3	4	1	0	phlSP	1
2014-06-21_wdcCT-at-phlSP	phlSP-14	glazer	0	0.94	0	0	16	15	17	0	0	phlSP	14
2014-06-21_wdcCT-at-phlSP	phlSP-33	ward	0	1	0	0	11	11	10	0	0	phlSP	33
2014-06-21_wdcCT-at-phlSP	phlSP-38	wisch	0	0.75	0	0	8	6	8	0	0	phlSP	38
2014-06-21_wdcCT-at-phlSP	phlSP-4	damiano	0	1	0	0	2	2	2	0	0	phlSP	4
