poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
1	1	1	2	3	ao	0	O-PU	wdcCT-21		O-CTH	wdcCT-23	TRUE	compl
1	1	1	3	4	ao	0	O-CTH	wdcCT-23		O-CTH	wdcCT-12	TRUE	compl
1	1	1	4	5	ao	0	O-CTH	wdcCT-12		O-CTH	wdcCT-23	TRUE	compl
1	1	1	5	6	ao	0	O-CTH	wdcCT-23		O-CTH	wdcCT-21	TRUE	compl
1	1	1	6	7	ao	0	O-CTH	wdcCT-21		O-CTH	wdcCT-9	TRUE	compl
1	1	1	7	8	ao	0	O-CTH	wdcCT-9		O-TD	wdcCT-6	TRUE	drop
2	2	1	9	10	ao	0	O-PU	phlSP-31		O-CTH	phlSP-11	TRUE	compl
2	2	1	10	11	ao	0	O-CTH	phlSP-11		O-CTH	phlSP-64	TRUE	compl
2	2	1	11	12	ao	0	O-CTH	phlSP-64		O-CTH	phlSP-2	TRUE	compl
2	2	1	12	13	ao	0	O-CTH	phlSP-2		O-CTH	phlSP-16	TRUE	compl
2	2	1	13	14	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-2	TRUE	compl
2	2	1	14	15	ao	0	O-CTH	phlSP-2		O-CTH	phlSP-76	TRUE	compl
2	2	1	15	16	ao	0	O-CTH	phlSP-76		O-G	phlSP-16	TRUE	compl
3	1	2	2	3	ao	0	O-PU	wdcCT-88		O-CTH	wdcCT-90	TRUE	compl
3	1	2	3	4	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-88	TRUE	compl
3	1	2	4	5	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-90	TRUE	compl
3	1	2	5	6	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-49	TRUE	compl
3	1	2	6	7	ao	0	O-CTH	wdcCT-49		O-CTH	wdcCT-90	TRUE	compl
3	1	2	7	7	an	-1	O-CTH	wdcCT-90		NA	wdcCT-90	TRUE	taway
4	2	2	8	9	ao	0	O-PU	phlSP-3		O-CTH	phlSP-38	TRUE	compl
4	2	2	9	10	ao	0	O-CTH	phlSP-38		O-CTH	phlSP-3	TRUE	compl
4	2	2	10	11	ao	0	O-CTH	phlSP-3		D-D	wdcCT-88	TRUE	defd
5	3	2	12	13	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-90	TRUE	compl
5	3	2	13	14	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-5	TRUE	compl
5	3	2	14	15	ao	0	O-CTH	wdcCT-5		O-CTH	wdcCT-7	TRUE	compl
5	3	2	15	16	ao	0	O-CTH	wdcCT-7		O-CTH	wdcCT-5	TRUE	compl
5	3	2	16	17	ao	0	O-CTH	wdcCT-5		O-G	wdcCT-1	TRUE	compl
6	1	3	2	2	an	-1	O-PU	phlSP-7		NA	phlSP-7	TRUE	taway
7	2	3	3	4	ao	0	O-PU	wdcCT-99		O-CTH	wdcCT-14	TRUE	compl
7	2	3	4	5	ao	0	O-CTH	wdcCT-14		O-CTH	wdcCT-99	TRUE	compl
7	2	3	5	6	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-27	TRUE	compl
7	2	3	6	7	ao	0	O-CTH	wdcCT-27		O-CTH	wdcCT-3	TRUE	compl
7	2	3	7	8	ao	0	O-CTH	wdcCT-3		O-CTH	wdcCT-14	TRUE	compl
7	2	3	8	9	ao	0	O-CTH	wdcCT-14		O-CTH	wdcCT-27	TRUE	compl
7	2	3	9	10	ao	0	O-CTH	wdcCT-27		O-CTH	wdcCT-99	TRUE	compl
7	2	3	10	11	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-27	TRUE	compl
7	2	3	11	12	ao	0	O-CTH	wdcCT-27		O-CTH	wdcCT-99	TRUE	compl
7	2	3	12	14	ao	1	O-CTH	wdcCT-99	D-F	O-CTH	wdcCT-14	TRUE	compl
7	2	3	14	15	ao	0	O-CTH	wdcCT-14		O-G	wdcCT-99	TRUE	compl
8	1	4	2	3	ao	0	O-PU	phlSP-25		O-CTH	phlSP-33	TRUE	compl
8	1	4	3	4	ao	0	O-CTH	phlSP-33		O-CTH	phlSP-25	TRUE	compl
8	1	4	4	5	ao	0	O-CTH	phlSP-25		O-CTH	phlSP-33	TRUE	compl
8	1	4	5	6	ao	0	O-CTH	phlSP-33		O-CTH	phlSP-64	TRUE	compl
8	1	4	6	7	ao	0	O-CTH	phlSP-64		O-CTH	phlSP-3	TRUE	compl
8	1	4	7	8	ao	0	O-CTH	phlSP-3		O-CTH	phlSP-33	TRUE	compl
8	1	4	8	9	ao	0	O-CTH	phlSP-33		O-CTH	phlSP-42	TRUE	compl
8	1	4	9	10	ao	0	O-CTH	phlSP-42		O-G	phlSP-3	TRUE	compl
9	1	5	2	3	ao	0	O-PU	wdcCT-88		O-CTH	wdcCT-90	TRUE	compl
9	1	5	3	3	an	-1	O-CTH	wdcCT-90		NA	wdcCT-90	TRUE	taway
10	2	5	4	5	ao	0	O-PU	phlSP-10		O-CTH	phlSP-76	TRUE	compl
10	2	5	5	6	ao	0	O-CTH	phlSP-76		O-CTH	phlSP-22	TRUE	compl
10	2	5	6	7	ao	0	O-CTH	phlSP-22		O-CTH	phlSP-1	TRUE	compl
10	2	5	7	8	ao	0	O-CTH	phlSP-1		O-CTH	phlSP-16	TRUE	compl
10	2	5	8	9	ao	0	O-CTH	phlSP-16		D-D	wdcCT-90	TRUE	defd
11	3	5	10	11	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-45	TRUE	compl
11	3	5	11	12	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-90	TRUE	compl
11	3	5	12	13	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-5	TRUE	compl
11	3	5	13	14	ao	0	O-CTH	wdcCT-5		O-CTH	wdcCT-7	TRUE	compl
11	3	5	14	15	ao	0	O-CTH	wdcCT-7		O-CTH	wdcCT-88	TRUE	compl
11	3	5	15	16	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-45	TRUE	compl
11	3	5	16	17	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-1	TRUE	compl
11	3	5	17	18	ao	0	O-CTH	wdcCT-1		O-CTH	wdcCT-45	TRUE	compl
11	3	5	18	18	an	-1	O-CTH	wdcCT-45		NA	wdcCT-45	TRUE	taway
12	4	5	19	20	ao	0	O-PU	phlSP-1		O-CTH	phlSP-76	TRUE	compl
12	4	5	20	21	ao	0	O-CTH	phlSP-76		O-G	phlSP-10	TRUE	compl
13	1	6	2	3	ao	0	O-PU	wdcCT-3		O-CTH	wdcCT-99	TRUE	compl
13	1	6	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-27	TRUE	compl
13	1	6	4	5	ao	0	O-CTH	wdcCT-27		O-CTH	wdcCT-80	TRUE	compl
13	1	6	5	6	ao	0	O-CTH	wdcCT-80		O-CTH	wdcCT-20	TRUE	compl
13	1	6	6	7	ao	0	O-CTH	wdcCT-20		O-G	wdcCT-31	TRUE	compl
14	1	7	2	3	ao	0	O-PU	phlSP-7		O-CTH	phlSP-13	TRUE	compl
14	1	7	3	4	ao	0	O-CTH	phlSP-13		D-D	wdcCT-4	TRUE	defd
15	2	7	5	6	ao	0	O-PU	wdcCT-12		O-G	wdcCT-9	TRUE	compl
16	1	8	2	3	ao	0	O-PU	phlSP-7		O-CTH	phlSP-23	TRUE	compl
16	1	8	3	4	ao	0	O-CTH	phlSP-23		O-CTH	phlSP-13	TRUE	compl
16	1	8	4	5	ao	0	O-CTH	phlSP-13		O-CTH	phlSP-23	TRUE	compl
16	1	8	5	6	ao	0	O-CTH	phlSP-23		O-CTH	phlSP-7	TRUE	compl
16	1	8	6	7	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-23	TRUE	compl
16	1	8	7	8	ao	0	O-CTH	phlSP-23		O-CTH	phlSP-25	TRUE	compl
16	1	8	8	9	ao	0	O-CTH	phlSP-25		O-CTH	phlSP-23	TRUE	compl
16	1	8	9	10	ao	0	O-CTH	phlSP-23		O-CTH	phlSP-14	TRUE	compl
16	1	8	10	11	ao	0	O-CTH	phlSP-14		O-CTH	phlSP-11	TRUE	compl
16	1	8	11	12	ao	0	O-CTH	phlSP-11		O-CTH	phlSP-42	TRUE	compl
16	1	8	12	13	ao	0	O-CTH	phlSP-42		O-CTH	phlSP-25	TRUE	compl
16	1	8	13	14	ao	0	O-CTH	phlSP-25		O-CTH	phlSP-7	TRUE	compl
16	1	8	14	15	ao	0	O-CTH	phlSP-7		O-TO	phlSP-25	TRUE	compl
16	1	8	16	17	ao	0	O-PU	phlSP-13		O-CTH	phlSP-25	TRUE	compl
16	1	8	17	18	ao	0	O-CTH	phlSP-25		O-CTH	phlSP-14	TRUE	compl
16	1	8	18	19	ao	0	O-CTH	phlSP-14		O-CTH	phlSP-13	TRUE	compl
16	1	8	19	20	ao	0	O-CTH	phlSP-13		O-CTH	phlSP-7	TRUE	compl
16	1	8	20	21	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-25	TRUE	compl
16	1	8	21	22	ao	0	O-CTH	phlSP-25		O-CTH	phlSP-13	TRUE	compl
16	1	8	22	23	ao	0	O-CTH	phlSP-13		O-CTH	phlSP-25	TRUE	compl
16	1	8	23	24	ao	0	O-CTH	phlSP-25		O-CTH	phlSP-14	TRUE	compl
16	1	8	24	25	ao	0	O-CTH	phlSP-14		O-CTH	phlSP-25	TRUE	compl
16	1	8	25	26	ao	0	O-CTH	phlSP-25		O-G	phlSP-11	TRUE	compl
17	1	9	2	3	ao	0	O-PU	wdcCT-14		O-CTH	wdcCT-99	TRUE	compl
17	1	9	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-80	TRUE	compl
17	1	9	4	5	ao	0	O-CTH	wdcCT-80		O-CTH	wdcCT-99	TRUE	compl
17	1	9	5	6	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-19	TRUE	compl
17	1	9	6	7	ao	0	O-CTH	wdcCT-19		D-D	phlSP-1	TRUE	defd
18	2	9	8	9	ao	0	O-PU	phlSP-64		O-CTH	phlSP-76	TRUE	compl
18	2	9	9	10	ao	0	O-CTH	phlSP-76		O-CTH	phlSP-64	TRUE	compl
18	2	9	10	11	ao	0	O-CTH	phlSP-64		O-CTH	phlSP-76	TRUE	compl
18	2	9	11	12	ao	0	O-CTH	phlSP-76		O-CTH	phlSP-2	TRUE	compl
18	2	9	12	13	ao	0	O-CTH	phlSP-2		O-CTH	phlSP-31	TRUE	compl
18	2	9	13	14	ao	0	O-CTH	phlSP-31		O-CTH	phlSP-16	TRUE	compl
18	2	9	14	15	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-2	TRUE	compl
18	2	9	15	16	ao	0	O-CTH	phlSP-2		O-CTH	phlSP-64	TRUE	compl
18	2	9	16	17	ao	0	O-CTH	phlSP-64		O-CTH	phlSP-2	TRUE	compl
18	2	9	17	18	ao	0	O-CTH	phlSP-2		O-CTH	phlSP-16	TRUE	compl
18	2	9	18	19	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-22	TRUE	compl
18	2	9	19	20	ao	0	O-CTH	phlSP-22		O-G	phlSP-31	TRUE	compl
19	1	10	2	3	ao	0	O-PU	wdcCT-12		O-CTH	wdcCT-23	TRUE	compl
19	1	10	3	4	ao	0	O-CTH	wdcCT-23		O-CTH	wdcCT-2	TRUE	compl
