game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-05-31_vanNH-at-seaRM	vanNH-91	savage	10	0.95	2	8	58	55	52	0	0	vanNH	91
2014-05-31_vanNH-at-seaRM	vanNH-10	chatha	8	0.86	8	0	22	19	30	0	0	vanNH	10
2014-05-31_vanNH-at-seaRM	vanNH-19	knapp	6	0.98	3	3	50	49	41	0	1	vanNH	19
2014-05-31_vanNH-at-seaRM	vanNH-98	wong	5	0.92	3	2	25	23	28	1	0	vanNH	98
2014-05-31_vanNH-at-seaRM	vanNH-21	loach	5	0.96	2	3	25	24	27	0	0	vanNH	21
2014-05-31_vanNH-at-seaRM	vanNH-89	underhill	5	0.95	1	4	62	59	44	1	1	vanNH	89
2014-05-31_vanNH-at-seaRM	vanNH-72	leduc	4	1	3	1	3	3	6	0	0	vanNH	72
2014-05-31_vanNH-at-seaRM	vanNH-8	hibbert	2	0.77	1	1	13	10	11	6	0	vanNH	8
2014-05-31_vanNH-at-seaRM	vanNH-11	greer	2	0.83	1	1	6	5	6	1	0	vanNH	11
2014-05-31_vanNH-at-seaRM	vanNH-24	yu	2	0.57	1	1	7	4	3	1	0	vanNH	24
2014-05-31_vanNH-at-seaRM	vanNH-27	davis	2	1	1	1	3	3	4	0	0	vanNH	27
2014-05-31_vanNH-at-seaRM	vanNH-37	sinclair	2	1	1	1	3	3	4	0	0	vanNH	37
2014-05-31_vanNH-at-seaRM	vanNH-45	cowan	1	1	1	0	8	8	8	0	0	vanNH	45
2014-05-31_vanNH-at-seaRM	vanNH-49	hayduk	1	NA	1	0	0	0	1	0	0	vanNH	49
2014-05-31_vanNH-at-seaRM	vanNH-4	doyle	1	1	0	1	4	4	3	2	0	vanNH	4
2014-05-31_vanNH-at-seaRM	vanNH-7	dandurand	1	1	0	1	2	2	1	1	0	vanNH	7
2014-05-31_vanNH-at-seaRM	vanNH-22	berezan	1	0.91	0	1	23	21	23	0	0	vanNH	22
2014-05-31_vanNH-at-seaRM	vanNH-13	tessarolo	0	NA	0	0	0	0	0	1	0	vanNH	13
2014-05-31_vanNH-at-seaRM	vanNH-31	saito	0	0.33	0	0	3	1	2	0	0	vanNH	31
2014-05-31_vanNH-at-seaRM	vanNH-75	bellavance	0	0.5	0	0	2	1	0	0	0	vanNH	75
2014-05-31_vanNH-at-seaRM	vanNH-81	tejpar	0	1	0	0	1	1	1	0	0	vanNH	81
2014-05-31_vanNH-at-seaRM	seaRM-6	trytiak	7	0.75	3	4	24	18	27	1	1	seaRM	6
2014-05-31_vanNH-at-seaRM	seaRM-17	zemel	6	0.91	2	4	23	21	24	0	0	seaRM	17
2014-05-31_vanNH-at-seaRM	seaRM-9	harkness	5	0.94	3	2	16	15	19	0	0	seaRM	9
2014-05-31_vanNH-at-seaRM	seaRM-20	simon	4	0.94	2	2	33	31	29	1	0	seaRM	20
2014-05-31_vanNH-at-seaRM	seaRM-18	uhrig-fox	3	1	2	1	5	5	7	4	0	seaRM	18
2014-05-31_vanNH-at-seaRM	seaRM-48	clark	3	0.6	2	1	10	6	11	1	0	seaRM	48
2014-05-31_vanNH-at-seaRM	seaRM-1	mckibben	3	0.94	2	1	51	48	41	0	0	seaRM	1
2014-05-31_vanNH-at-seaRM	seaRM-12	gallagher	3	1	2	1	5	5	7	0	0	seaRM	12
2014-05-31_vanNH-at-seaRM	seaRM-8	fong	3	0.82	1	2	11	9	11	2	1	seaRM	8
2014-05-31_vanNH-at-seaRM	seaRM-29	feeley	3	0.83	1	2	30	25	18	0	0	seaRM	29
2014-05-31_vanNH-at-seaRM	seaRM-21	phan	2	1	1	1	13	13	14	1	0	seaRM	21
2014-05-31_vanNH-at-seaRM	seaRM-23	sliva	2	1	1	1	5	5	5	1	0	seaRM	23
2014-05-31_vanNH-at-seaRM	seaRM-14	pickel	2	0.94	1	1	18	17	15	0	0	seaRM	14
2014-05-31_vanNH-at-seaRM	seaRM-00	rupp	1	0.96	1	0	49	47	35	0	0	seaRM	00
2014-05-31_vanNH-at-seaRM	seaRM-2	bubernak	1	1	0	1	4	4	5	0	0	seaRM	2
2014-05-31_vanNH-at-seaRM	seaRM-15	beehner	0	0.67	0	0	3	2	3	1	0	seaRM	15
2014-05-31_vanNH-at-seaRM	seaRM-4	schneider	0	0.67	0	0	3	2	2	1	0	seaRM	4
2014-05-31_vanNH-at-seaRM	seaRM-24	duffel	0	1	0	0	2	2	2	0	0	seaRM	24
2014-05-31_vanNH-at-seaRM	seaRM-51	entz	0	1	0	0	3	3	3	0	0	seaRM	51
2014-05-31_vanNH-at-seaRM	seaRM-77	trotter	0	1	0	0	1	1	1	0	0	seaRM	77
