point	Offense	Defense
1		16P
1	10PU	
1	24	
1	42	
1	7	
1	24	
1	11TD	
1		16pu
1		37
1		21TD
1	24pu	
1	2	
1		16pu
1		21
1		16
1		37G
2		1P
2	24PU	
2	7	
2	24	
2	16	
2	42	
2	7	
2	16	
2	24	
2	16	
2	24	
2		1pu
2	7PU	
2	42	
2	11	
2	7	
2		25pu
2		25vtt
2	10PU	
2	16G	
3		8P
3	88PU	
3	5	
3	34	
3	23	
3		21pu
3	24D	
3	34PU	
3	40L	
3	23G	
4		46P
4	11PU	
4	24	
4	7	
4	11	
4	24	
4	10	
4	24	
4		16PU
4		46
4		16
4		85
4		21TD
4	24PU	
4		37D
4		16PU
4		40
4		21
4		16to
4		13PU
4		40
4		23
4		34
4		24
4		40
4		5G
5		1P
5	7PU	
5	11	
5	7	
5	11	
5	6	
5	11	
5	10	
5	7	
5	11	
5	7	
5	6	
5	7	
5	11	
5	7	
5	6	
5	7	
5	14	
5	7TD	
5		25PU
5		17
5	7FB	
5	10PU	
5	11	
5	42	
5	11	
5	42	
5	7	
5	42	
5	6	
5	42	
5	11G	
6		8P
6	57PU	
6	13	
6	57	
6	13	
6	57	
6	13	
6		8pu
6		21
6		8
6		6G
7		8P
7	23PU	
7	57	
7	40	
7	13	
7	34	
7	23LG	
8		12P
8	24PU	
8	11	
8	24	
8	10	
8	24	
8	11	
8	7	
8	42	
8	2	
8	42	
8	16	
8	7G	
9		8P
9	88PU	
9	5	
9	23	
9		17D
9		6pu
9	5PU	
9	34	
9	23	
9		6pu
9		22TD
9	88to	
9	34PU	
9	23G	
10		24P
10	88PU	
10	5	
10	23L	
10	24	
10	23	
10	34	
10	88	
10	24G	
11		46P
11	7PU	
11	11	
11	7	
11	11	
11	7	
11	42	
11	2	
11	6	
11		16PU
11		21VST
11	10PU	
11	7	
11	11G	
12		8P
12	57PU	
12	5	
12	57	
12	40	
12	19	
12	40	
12	5	
12	40	
12	5	
12	23	
12	8	
12	23TD	
12		21PU
12		9
12		8
12		5
12		9
12		17
12		4
12		9
12		5to
12		24pu
12		11
12		7
12		24
12	85D	
12	16PU	
12	21LG	
13		46P
13	24pu	
13	7TD	
13		17pu
13		14
13		17
13		46
13		25
13	24PU	
13		17D
13		17PU
13	2D	
13	2	
13	24	
13	7	17F
13	2	
13	11L	
13	7	
13	16G	
14		8P
14	88PU	
14	13	
14	88	
14	40	
14	5	
14	34	
14	13	
14	34	
14	24td	
14		6PU
14		22
14		21
14		22
14		17
14		22
14		8
14		6TD
14	5PU	
14	23	
14	5	
14	23	
14	13	
14	5	
14	40	
14	34	
14	13	
14	5	
14	13	
14	23	
14	5	
14	40	
14	24LG	
15		12P
15	10PU	
15	24	
15	7	
15	24	
15	42L	
15	11	
15	2LG	
16		8P
16	5PU	
16	88	
16	40	
16	23	
16	34	
16	13	
16	24G	
17		16P
17	10PU	
17	24	
17	7	
17		25D
17		25PU
17		11
17		25
17		11
17	24pu	
17	10	
17	7	
17	24	
17	10	
17	24	
17	10	
17	7	
17	16	
17	7	
17	24	
17	10G	
18		6P
18	57PU	
18	8	
18	40	
18	23L	
19		46P
19	24PU	
19		16PU
19		85TD
19	10pu	
19	7	
19	24	
19	2L	
19	2VTT	
19		16pu
19		21L
19		46g
20		11P
20	10PU	
20	11	
20		14PU
20		40
20		25
20		2LG
21		46p
21	24PU	
21	21	
21	7	
21		16pu
21		85
21		10
21		1
21	7pu	
21		1d
21		16pu
21	24pu	
21	21	
21	10	
21	7	
21	2	
21	7	
21	24	
21	42	
21	2td	
21		16pu
21		1LG
22		23p
22	10PU	
22	24	
22	16	
22	6	
22		24d
22		13PU
22		40LG
23		11p
23	9PU	
23	10	
23	11	
23	7	
23	11	
23	10	
23	11	
23	10	
23	9	
23	10	
23	7	
23	11	
23		9d
23		17pu
23	11pu	
23	7	
23	10	
23	9	
23	10	
23	11	
23	10	
23	7	
23	11	
23	7	
23	10	
23	11	
23	9	
23	7	
23	2	
23	11	
23	10	
23	42LG	
24		8p
24	57pu	
24	8	
24	57	
24	34	
24	23	
24	88	
24	23	
24	8	
24	23	
24	40	
24	88	
24	23	
24	88	
24	34	
24	88	
24		21pu
24		22
24		4LG
25		8p
25	88PU	
25	5	
25	23	
25	40	
25	24LG	
26		46p
26	7PU	
26	42	10F
26	16	16F
26		16d
26		21pu
26	42fb	
26	7pu	
26	24	
26	42	
26	7	
26	42	
26		1pu
27		8p
27	57PU	
27	8	
27	34	
27		21pu
27		8
27		7l
27		6
27		5g
28		8p
28	5pu	
28	40	
28		42pu
28		8
28		16
28		42
28		7
28		24
28		7
28		10
28		7
28		24
28		16
28		24
28		7LG
29		8p
29	5PU	
29	34	
29	88	
29	5	
29	88	
29	34	
29	23td	
29		21pu
29		8
29		22g
30		7p
30	16PU	
30	21l	
30	1g	
31		46p
31	7PU	
31	21	
31		12pu
31		12vtt
31	21pu	
31	8g	
32		7p
32	13PU	
32		7pu
32		10
32		7
32		24
32		17td
32	34pu	
32	40	
32	13LG	
33		23p
33	9PU	
33	21	
33	42	
33	2	
33	9	
33	21	
33	6	23f
33	21	
33	7g	
34		8p
34	5PU	
34	34	
34	24	
34	23	
34	40	
34	23	
34		6d
34		6
34		7
34		8
34		42
34		6
34		8
34		7
34		42
34		17
34		42
34		7td
34	40pu	
34	34	
34	13	
34	40	
34	88	
34	5	
34	40	
34	13vst	
34		8to
34		24pu
34	1f	21
34		8
34		11
34		8
34		21
34		8
34		21
34		8
34		11
34	12f	7
34		11
34		7
34	16pu	
34		21d
34		21
34		16
34		7
34		21
34	21d	
34	16to	
34	23pu	14f
34	34	
34	24	
34	88vst	
34		11pu
34		21
34		8
34		16
34		21
34		11
34		21
34		11
34		7
34		8
34		7
34		8
34		7
34	40f	8
34		7g
35		6p
35	13PU	
35	23	
36		46p
36	7PU	
36	24	
36	7	
36	6	
36	7	
36	10	
36	7	
36	10	
36	2	
36	6	
36	8	
36		10d
36		12pu
36		85
36	24pu	
36	10	
36	7	
36	10	
36	7	
36	10	
36	2g	
37		21p
37	88pu	
37	5	
37	88	
37	34	
37	5	
37	24	
37	34	
37		6d
37		22pu
37		6
37	24d	
37	5pu	
37	13	
37	24	
37	88	
37	23	
37		6pu
37		21
37		5
37	5d	
37	34pu	
37	8	
37	24	
37	13	
37	5	
37	34to	
37	40pu	
37	23	
37	13	
37	46	
37	23	
37		21pu
37		9
37		21
37		14
37		17
37		7
37		4
37		7
37		22
37		9LG
38		11p
38	16PU	
38		14d
