game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-05-31_sfoDF-at-pdxST	sfoDF-6	Kim	6	0.95	2	4	22	21	24	1	1	sfoDF	6
2014-05-31_sfoDF-at-pdxST	sfoDF-16	Yeager	4	0.91	1	3	47	43	40	0	1	sfoDF	16
2014-05-31_sfoDF-at-pdxST	sfoDF-88	Kissmann	3	0.96	1	2	25	24	25	0	0	sfoDF	88
2014-05-31_sfoDF-at-pdxST	sfoDF-13	Grant	2	0.89	2	0	19	17	21	1	1	sfoDF	13
2014-05-31_sfoDF-at-pdxST	sfoDF-21	Stearns	2	0.86	2	0	7	6	9	0	1	sfoDF	21
2014-05-31_sfoDF-at-pdxST	sfoDF-46	McCarty	2	1	2	0	9	9	11	0	0	sfoDF	46
2014-05-31_sfoDF-at-pdxST	sfoDF-85	Brydon	2	0.83	1	1	6	5	7	1	0	sfoDF	85
2014-05-31_sfoDF-at-pdxST	sfoDF-8	Pollard	2	0.85	1	1	39	33	26	0	3	sfoDF	8
2014-05-31_sfoDF-at-pdxST	sfoDF-5	Cascino	1	1	1	0	10	10	9	2	0	sfoDF	5
2014-05-31_sfoDF-at-pdxST	sfoDF-18	Weaver	1	1	1	0	6	6	7	0	0	sfoDF	18
2014-05-31_sfoDF-at-pdxST	sfoDF-19	Weiss	1	1	1	0	9	9	10	0	0	sfoDF	19
2014-05-31_sfoDF-at-pdxST	sfoDF-11	Lee	1	1	0	1	3	3	3	2	0	sfoDF	11
2014-05-31_sfoDF-at-pdxST	sfoDF-22	Rivera	1	1	0	1	4	4	4	1	0	sfoDF	22
2014-05-31_sfoDF-at-pdxST	sfoDF-10	Sugioka	1	1	0	1	3	3	2	0	0	sfoDF	10
2014-05-31_sfoDF-at-pdxST	sfoDF-12	Bellinger	1	0.76	0	1	17	13	12	0	1	sfoDF	12
2014-05-31_sfoDF-at-pdxST	sfoDF-1	Ranahan	0	1	0	0	7	7	5	0	0	sfoDF	1
2014-05-31_sfoDF-at-pdxST	sfoDF-17	Boyd-Meredith	0	0.75	0	0	8	6	7	0	1	sfoDF	17
2014-05-31_sfoDF-at-pdxST	sfoDF-25	Dixon	0	0.93	0	0	14	13	12	0	0	sfoDF	25
2014-05-31_sfoDF-at-pdxST	sfoDF-57	Meyer	0	1	0	0	7	7	5	0	0	sfoDF	57
2014-05-31_sfoDF-at-pdxST	pdxST-6	Bjorklund	6	0.94	5	1	18	17	23	0	0	pdxST	6
2014-05-31_sfoDF-at-pdxST	pdxST-16	Burton	4	0.9	3	1	20	18	23	0	0	pdxST	16
2014-05-31_sfoDF-at-pdxST	pdxST-7	Friedman	4	0.98	0	4	50	49	40	0	0	pdxST	7
2014-05-31_sfoDF-at-pdxST	pdxST-17	Hayes	3	1	2	1	7	7	8	0	0	pdxST	17
2014-05-31_sfoDF-at-pdxST	pdxST-11	Kenton	3	0.96	1	2	24	23	21	0	0	pdxST	11
2014-05-31_sfoDF-at-pdxST	pdxST-42	Lohre	3	1	1	2	21	21	22	0	0	pdxST	42
2014-05-31_sfoDF-at-pdxST	pdxST-2	Allison-Hall	2	0.92	2	0	13	12	15	1	1	pdxST	2
2014-05-31_sfoDF-at-pdxST	pdxST-3	Ferrea	2	1	1	1	3	3	3	0	0	pdxST	3
2014-05-31_sfoDF-at-pdxST	pdxST-88	Suppnick	2	0.9	0	2	20	18	15	1	0	pdxST	88
2014-05-31_sfoDF-at-pdxST	pdxST-21	McGinn	2	1	0	2	13	13	11	0	0	pdxST	21
2014-05-31_sfoDF-at-pdxST	pdxST-24	Norden	2	0.92	0	2	37	34	32	0	0	pdxST	24
2014-05-31_sfoDF-at-pdxST	pdxST-14	Adamson	1	0.8	1	0	5	4	5	1	0	pdxST	14
2014-05-31_sfoDF-at-pdxST	pdxST-8	Davis	1	0.62	1	0	8	5	9	1	0	pdxST	8
2014-05-31_sfoDF-at-pdxST	pdxST-12	Bui	1	1	1	0	4	4	5	0	0	pdxST	12
2014-05-31_sfoDF-at-pdxST	pdxST-4	Blackman	1	1	1	0	4	4	4	0	0	pdxST	4
2014-05-31_sfoDF-at-pdxST	pdxST-73	King	1	1	1	0	18	18	17	0	0	pdxST	73
2014-05-31_sfoDF-at-pdxST	pdxST-10	Strout	1	0.94	0	1	18	17	17	0	0	pdxST	10
2014-05-31_sfoDF-at-pdxST	pdxST-15	Thornton	1	0.88	0	1	8	7	6	0	0	pdxST	15
2014-05-31_sfoDF-at-pdxST	pdxST-5	Woodside	0	1	0	0	3	3	3	1	0	pdxST	5
2014-05-31_sfoDF-at-pdxST	pdxST-1	Cable	0	1	0	0	2	2	0	0	0	pdxST	1
2014-05-31_sfoDF-at-pdxST	pdxST-20	Beach-Rehner	0	0.8	0	0	5	4	4	0	0	pdxST	20
2014-05-31_sfoDF-at-pdxST	pdxST-22	Cole	0	0.89	0	0	9	8	8	0	0	pdxST	22
