poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
1	1	1	2	3	ao	0	O-PU	wdcCT-2		O-CTH	wdcCT-99	TRUE	compl
1	1	1	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-8	TRUE	compl
1	1	1	4	5	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-45	TRUE	compl
1	1	1	5	6	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-90	TRUE	compl
1	1	1	6	7	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-45	TRUE	compl
1	1	1	7	8	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-90	TRUE	compl
1	1	1	8	9	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-8	TRUE	compl
1	1	1	9	10	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-45	TRUE	compl
1	1	1	10	11	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-9	TRUE	compl
1	1	1	11	12	ao	0	O-CTH	wdcCT-9		O-CTH	wdcCT-99	TRUE	compl
1	1	1	12	13	ao	0	O-CTH	wdcCT-99		D-D	phlSP-16	TRUE	defd
2	2	1	14	15	ao	0	O-PU	phlSP-1		O-CTH	phlSP-31	TRUE	compl
2	2	1	15	16	ao	0	O-CTH	phlSP-31		O-CTH	phlSP-21	TRUE	compl
2	2	1	16	17	ao	0	O-CTH	phlSP-21		O-CTH	phlSP-64	TRUE	compl
2	2	1	17	17	an	-1	O-CTH	phlSP-64		NA	phlSP-64	TRUE	taway
3	3	1	18	19	ao	0	O-PU	wdcCT-99		O-CTH	wdcCT-90	TRUE	compl
3	3	1	19	20	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-8	TRUE	compl
3	3	1	20	21	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-2	TRUE	compl
3	3	1	21	22	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-90	TRUE	compl
3	3	1	22	23	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-8	TRUE	compl
3	3	1	23	24	ao	0	O-CTH	wdcCT-8		O-G	wdcCT-2	TRUE	compl
4	1	2	2	3	ao	0	O-PU	phlSP-20		O-CTH	phlSP-14	TRUE	compl
4	1	2	3	4	ao	0	O-CTH	phlSP-14		O-CTH	phlSP-20	TRUE	compl
4	1	2	4	5	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-7	TRUE	compl
4	1	2	5	6	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-14	TRUE	compl
4	1	2	6	7	ao	0	O-CTH	phlSP-14		O-CTH	phlSP-25	TRUE	compl
4	1	2	7	8	ao	0	O-CTH	phlSP-25		O-CTH	phlSP-32	TRUE	compl
4	1	2	8	9	ao	0	O-CTH	phlSP-32		O-CTH	phlSP-25	TRUE	compl
4	1	2	9	10	ao	0	O-CTH	phlSP-25		O-CTH	phlSP-7	TRUE	compl
4	1	2	10	11	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-32	TRUE	compl
4	1	2	11	12	ao	0	O-CTH	phlSP-32		O-CTH	phlSP-20	TRUE	compl
4	1	2	12	13	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-14	TRUE	compl
4	1	2	13	14	ao	0	O-CTH	phlSP-14		D-D	wdcCT-24	TRUE	defd
5	2	2	15	15	an	-1	O-PU	wdcCT-27		NA	wdcCT-27	TRUE	taway
6	3	2	16	17	ao	0	O-PU	phlSP-25		O-CTH	phlSP-7	TRUE	compl
6	3	2	17	18	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-20	TRUE	compl
6	3	2	18	19	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-14	TRUE	compl
6	3	2	19	20	ao	0	O-CTH	phlSP-14		O-CTH	phlSP-20	TRUE	compl
6	3	2	20	21	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-7	TRUE	compl
6	3	2	21	22	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-27	TRUE	compl
6	3	2	22	23	ao	0	O-CTH	phlSP-27		O-CTH	phlSP-14	TRUE	compl
6	3	2	23	24	ao	0	O-CTH	phlSP-14		O-CTH	phlSP-32	TRUE	compl
6	3	2	24	25	ao	0	O-CTH	phlSP-32		O-CTH	phlSP-14	TRUE	compl
6	3	2	25	26	ao	0	O-CTH	phlSP-14		O-CTH	phlSP-27	TRUE	compl
