game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-05-04_phlSP-at-wdcCT	phlSP-25	katzenbach	7	1	5	2	24	24	25	0	0	phlSP	25
2014-05-04_phlSP-at-wdcCT	phlSP-7	hirannet	5	1	1	4	40	40	29	0	0	phlSP	7
2014-05-04_phlSP-at-wdcCT	phlSP-9	diviney	5	0.83	1	4	12	10	12	0	0	phlSP	9
2014-05-04_phlSP-at-wdcCT	phlSP-32	scharadin	4	1	4	0	7	7	11	0	0	phlSP	32
2014-05-04_phlSP-at-wdcCT	phlSP-16	shull	4	1	3	1	6	6	9	1	0	phlSP	16
2014-05-04_phlSP-at-wdcCT	phlSP-13	brandolph	3	1	3	0	8	8	11	0	0	phlSP	13
2014-05-04_phlSP-at-wdcCT	phlSP-20	baer	3	0.9	1	2	48	43	39	1	2	phlSP	20
2014-05-04_phlSP-at-wdcCT	phlSP-14	glazer	2	0.93	1	1	27	25	26	1	0	phlSP	14
2014-05-04_phlSP-at-wdcCT	phlSP-27	rainwater	2	0.85	1	1	27	23	26	1	0	phlSP	27
2014-05-04_phlSP-at-wdcCT	phlSP-1	peters	2	0.6	0	2	10	6	5	1	0	phlSP	1
2014-05-04_phlSP-at-wdcCT	phlSP-11	esser	2	1	0	2	7	7	6	0	0	phlSP	11
2014-05-04_phlSP-at-wdcCT	phlSP-64	brasz	2	0.83	0	2	12	10	11	0	0	phlSP	64
2014-05-04_phlSP-at-wdcCT	phlSP-6	chou	1	0.83	1	0	6	5	6	1	0	phlSP	6
2014-05-04_phlSP-at-wdcCT	phlSP-10	casey	1	NA	1	0	0	0	1	0	0	phlSP	10
2014-05-04_phlSP-at-wdcCT	phlSP-2	colton	1	1	0	1	4	4	3	0	0	phlSP	2
2014-05-04_phlSP-at-wdcCT	phlSP-31	lindsey	0	1	0	0	2	2	2	1	0	phlSP	31
2014-05-04_phlSP-at-wdcCT	phlSP-21	panna	0	0.81	0	0	16	13	9	0	2	phlSP	21
2014-05-04_phlSP-at-wdcCT	phlSP-22	paparone	0	1	0	0	1	1	1	0	0	phlSP	22
2014-05-04_phlSP-at-wdcCT	phlSP-71	mcclellan	0	0.85	0	0	13	11	12	0	0	phlSP	71
2014-05-04_phlSP-at-wdcCT	phlSP-88	carter	0	0.5	0	0	2	1	2	0	0	phlSP	88
2014-05-04_phlSP-at-wdcCT	wdcCT-2	keegan	8	0.94	4	4	33	31	21	0	0	wdcCT	2
2014-05-04_phlSP-at-wdcCT	wdcCT-8	prial	5	0.89	3	2	27	24	28	2	0	wdcCT	8
2014-05-04_phlSP-at-wdcCT	wdcCT-90	shofner	5	0.83	1	4	23	19	20	0	0	wdcCT	90
2014-05-04_phlSP-at-wdcCT	wdcCT-99	kolick	4	0.92	3	1	59	54	56	0	2	wdcCT	99
2014-05-04_phlSP-at-wdcCT	wdcCT-45	wodatch	4	1	2	2	14	14	16	0	0	wdcCT	45
2014-05-04_phlSP-at-wdcCT	wdcCT-9	doi	4	0.89	2	2	9	8	11	0	0	wdcCT	9
2014-05-04_phlSP-at-wdcCT	wdcCT-21	dulabon	3	1	3	0	1	1	3	0	0	wdcCT	21
2014-05-04_phlSP-at-wdcCT	wdcCT-88	oung	3	0.93	1	2	15	14	14	2	0	wdcCT	88
2014-05-04_phlSP-at-wdcCT	wdcCT-12	bellinger	3	1	0	3	5	5	1	0	0	wdcCT	12
2014-05-04_phlSP-at-wdcCT	wdcCT-22	marshall	2	1	1	1	3	3	4	0	0	wdcCT	22
2014-05-04_phlSP-at-wdcCT	wdcCT-61	salmi	2	0.6	1	1	5	3	6	0	0	wdcCT	61
2014-05-04_phlSP-at-wdcCT	wdcCT-80	grabowski	2	1	1	1	4	4	5	0	0	wdcCT	80
2014-05-04_phlSP-at-wdcCT	wdcCT-1	kantor	1	1	1	0	1	1	2	1	0	wdcCT	1
2014-05-04_phlSP-at-wdcCT	wdcCT-5	cranston	1	1	1	0	5	5	5	1	0	wdcCT	5
2014-05-04_phlSP-at-wdcCT	wdcCT-14	blake	1	1	1	0	7	7	7	0	0	wdcCT	14
2014-05-04_phlSP-at-wdcCT	wdcCT-15	castine	1	0.9	0	1	10	9	8	1	1	wdcCT	15
2014-05-04_phlSP-at-wdcCT	wdcCT-6	gordon	1	1	0	1	1	1	1	0	0	wdcCT	6
2014-05-04_phlSP-at-wdcCT	wdcCT-24	fleming	0	1	0	0	2	2	2	2	0	wdcCT	24
2014-05-04_phlSP-at-wdcCT	wdcCT-25	gordon	0	0.67	0	0	3	2	2	2	0	wdcCT	25
2014-05-04_phlSP-at-wdcCT	wdcCT-27	johnston	0	0.6	0	0	5	3	2	1	0	wdcCT	27
2014-05-04_phlSP-at-wdcCT	wdcCT-4	johnson	0	1	0	0	2	2	1	1	0	wdcCT	4
2014-05-04_phlSP-at-wdcCT	wdcCT-7	boylan-kolchin	0	1	0	0	3	3	3	1	0	wdcCT	7
2014-05-04_phlSP-at-wdcCT	wdcCT-17	miner	0	1	0	0	2	2	2	0	0	wdcCT	17
2014-05-04_phlSP-at-wdcCT	wdcCT-19	maloney	0	0.67	0	0	3	2	1	0	0	wdcCT	19
2014-05-04_phlSP-at-wdcCT	wdcCT-32	peters	0	1	0	0	13	13	11	0	0	wdcCT	32
