game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-04-19_bosWC-at-wdcCT	bosWC-21	graham	7	0.97	5	2	31	30	36	2	0	bosWC	21
2014-04-19_bosWC-at-wdcCT	bosWC-77	clark	6	0.94	4	2	18	17	22	0	1	bosWC	77
2014-04-19_bosWC-at-wdcCT	bosWC-1	markette	4	0.9	0	4	30	27	28	0	1	bosWC	1
2014-04-19_bosWC-at-wdcCT	bosWC-7	brecher	4	0.9	0	4	10	9	8	0	0	bosWC	7
2014-04-19_bosWC-at-wdcCT	bosWC-00	taylor	3	1	1	2	39	39	31	0	0	bosWC	00
2014-04-19_bosWC-at-wdcCT	bosWC-13	malacek	3	0.95	1	2	41	39	30	0	0	bosWC	13
2014-04-19_bosWC-at-wdcCT	bosWC-17	foster	2	0.9	2	0	10	9	12	0	1	bosWC	17
2014-04-19_bosWC-at-wdcCT	bosWC-27	hatchett	1	1	1	0	1	1	1	2	0	bosWC	27
2014-04-19_bosWC-at-wdcCT	bosWC-3	zid	1	0.83	1	0	6	5	7	0	0	bosWC	3
2014-04-19_bosWC-at-wdcCT	bosWC-4	rebholz	1	0.92	1	0	38	35	36	0	0	bosWC	4
2014-04-19_bosWC-at-wdcCT	bosWC-6	roth	1	NA	1	0	0	0	1	0	0	bosWC	6
2014-04-19_bosWC-at-wdcCT	bosWC-14	montgomery-butler	1	1	0	1	6	6	4	0	0	bosWC	14
2014-04-19_bosWC-at-wdcCT	bosWC-12	simmons	0	0.88	0	0	8	7	6	1	0	bosWC	12
2014-04-19_bosWC-at-wdcCT	bosWC-25	mcdonnell	0	1	0	0	1	1	0	1	0	bosWC	25
2014-04-19_bosWC-at-wdcCT	bosWC-28	trahey	0	0.5	0	0	2	1	2	1	0	bosWC	28
2014-04-19_bosWC-at-wdcCT	bosWC-43	hirschberger	0	0.5	0	0	2	1	1	1	0	bosWC	43
2014-04-19_bosWC-at-wdcCT	bosWC-5	doherty	0	NA	0	0	0	0	0	1	0	bosWC	5
2014-04-19_bosWC-at-wdcCT	bosWC-11	foster	0	0.5	0	0	2	1	2	0	0	bosWC	11
2014-04-19_bosWC-at-wdcCT	bosWC-64	farnsworth	0	0	0	0	1	0	1	0	0	bosWC	64
2014-04-19_bosWC-at-wdcCT	wdcCT-99	kolick	7	1	2	5	56	56	49	0	0	wdcCT	99
2014-04-19_bosWC-at-wdcCT	wdcCT-8	prial	6	0.97	1	5	33	32	32	3	0	wdcCT	8
2014-04-19_bosWC-at-wdcCT	wdcCT-45	wodatch	4	1	4	0	11	11	15	0	0	wdcCT	45
2014-04-19_bosWC-at-wdcCT	wdcCT-2	keegan	4	0.95	2	2	20	19	18	0	0	wdcCT	2
2014-04-19_bosWC-at-wdcCT	wdcCT-32	peters	3	0.84	3	0	19	16	16	2	0	wdcCT	32
2014-04-19_bosWC-at-wdcCT	wdcCT-80	grabowski	2	0.75	2	0	4	3	6	0	1	wdcCT	80
2014-04-19_bosWC-at-wdcCT	wdcCT-6	gordon	2	1	1	1	2	2	3	0	0	wdcCT	6
2014-04-19_bosWC-at-wdcCT	wdcCT-88	oung	2	0.84	1	1	19	16	13	0	0	wdcCT	88
2014-04-19_bosWC-at-wdcCT	wdcCT-9	doi	2	0.91	1	1	11	10	12	0	0	wdcCT	9
2014-04-19_bosWC-at-wdcCT	wdcCT-90	shofner	2	0.84	0	2	19	16	18	0	0	wdcCT	90
2014-04-19_bosWC-at-wdcCT	wdcCT-22	marshall	1	1	1	0	1	1	2	0	0	wdcCT	22
2014-04-19_bosWC-at-wdcCT	wdcCT-17	miner	1	1	0	1	4	4	4	0	0	wdcCT	17
2014-04-19_bosWC-at-wdcCT	wdcCT-24	fleming	0	1	0	0	1	1	1	2	0	wdcCT	24
2014-04-19_bosWC-at-wdcCT	wdcCT-21	dulabon	0	NA	0	0	0	0	0	1	0	wdcCT	21
2014-04-19_bosWC-at-wdcCT	wdcCT-5	cranston	0	1	0	0	8	8	8	1	0	wdcCT	5
2014-04-19_bosWC-at-wdcCT	wdcCT-7	boylan-kolchin	0	NA	0	0	0	0	0	1	0	wdcCT	7
2014-04-19_bosWC-at-wdcCT	wdcCT-1	kantor	0	1	0	0	2	2	3	0	0	wdcCT	1
2014-04-19_bosWC-at-wdcCT	wdcCT-12	bellinger	0	0.86	0	0	7	6	5	0	0	wdcCT	12
2014-04-19_bosWC-at-wdcCT	wdcCT-23	tsai	0	1	0	0	1	1	1	0	0	wdcCT	23
2014-04-19_bosWC-at-wdcCT	wdcCT-25	gordon	0	0.5	0	0	2	1	2	0	0	wdcCT	25
2014-04-19_bosWC-at-wdcCT	wdcCT-27	johnston	0	1	0	0	10	10	6	0	0	wdcCT	27
2014-04-19_bosWC-at-wdcCT	wdcCT-31	cobb	0	0.5	0	0	2	1	2	0	0	wdcCT	31
2014-04-19_bosWC-at-wdcCT	wdcCT-61	salmi	0	0.6	0	0	5	3	3	0	0	wdcCT	61
