poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
1	1	1	2	3	ao	0	O-PU	bosWC-4		O-CTH	bosWC-13	TRUE	compl
1	1	1	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
1	1	1	4	5	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-00	TRUE	compl
1	1	1	5	6	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-1	TRUE	compl
1	1	1	6	7	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-00	TRUE	compl
1	1	1	7	8	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-77	TRUE	compl
1	1	1	8	9	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-00	TRUE	compl
1	1	1	9	10	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-21	TRUE	compl
1	1	1	10	11	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-13	TRUE	compl
1	1	1	11	12	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-1	TRUE	compl
1	1	1	12	13	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-17	TRUE	compl
1	1	1	13	14	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-21	TRUE	compl
1	1	1	14	15	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-00	TRUE	compl
1	1	1	15	16	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-4	TRUE	compl
1	1	1	16	17	ao	0	O-CTH	bosWC-4		O-CTH	bosWC-13	TRUE	compl
1	1	1	17	18	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-1	TRUE	compl
1	1	1	18	19	ao	0	O-CTH	bosWC-1		O-G	bosWC-00	TRUE	compl
2	1	2	2	3	ao	0	O-PU	wdcCT-88		O-CTH	wdcCT-99	TRUE	compl
2	1	2	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-90	TRUE	compl
2	1	2	4	5	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-99	TRUE	compl
2	1	2	5	6	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-90	TRUE	compl
2	1	2	6	7	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-99	TRUE	compl
2	1	2	7	8	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-45	TRUE	compl
2	1	2	8	9	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-8	TRUE	compl
2	1	2	9	10	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-9	TRUE	compl
2	1	2	10	11	ao	0	O-CTH	wdcCT-9		O-G	wdcCT-45	TRUE	compl
3	1	3	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-4	TRUE	compl
3	1	3	3	4	ao	0	O-CTH	bosWC-4		O-CTH	bosWC-21	TRUE	compl
3	1	3	4	5	ao	0	O-CTH	bosWC-21		O-G	bosWC-77	TRUE	compl
4	1	4	2	3	ao	0	O-PU	wdcCT-88		O-CTH	wdcCT-99	TRUE	compl
4	1	4	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-8	TRUE	compl
4	1	4	4	5	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-99	TRUE	compl
4	1	4	5	6	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-8	TRUE	compl
