period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	wdcCT	19	1	1	bosWC	bosWC	00	G	19	FALSE	TRUE	bosWC	o_line	G	G
1	2	bosWC	11	2	1	wdcCT	wdcCT	45	G	11	FALSE	TRUE	wdcCT	o_line	G	G
1	3	wdcCT	5	3	1	bosWC	bosWC	77	G	5	TRUE	TRUE	bosWC	o_line	G	G
1	4	bosWC	9	4	1	wdcCT	wdcCT	8	G	9	TRUE	TRUE	wdcCT	o_line	G	G
1	5	wdcCT	12	5	1	bosWC	bosWC	17	G	12	FALSE	TRUE	bosWC	o_line	G	G
1	6	bosWC	5	6	1	wdcCT	wdcCT	32	TA	5	FALSE	FALSE	NA	o_line	TA	off -
1	6	bosWC	7	7	2	bosWC	bosWC	11	TA	2	FALSE	FALSE	NA	d_line	TA	off -
1	6	bosWC	25	8	3	wdcCT	wdcCT	32	G	18	FALSE	TRUE	wdcCT	o_line	G	G
1	7	wdcCT	10	9	1	bosWC	bosWC	13	LG	10	TRUE	TRUE	bosWC	o_line	G	G
1	8	bosWC	7	10	1	wdcCT	wdcCT	80	LG	7	TRUE	TRUE	wdcCT	o_line	G	G
1	9	wdcCT	4	11	1	bosWC	wdcCT	21	D	4	FALSE	FALSE	NA	o_line	D	def +
1	9	wdcCT	15	12	2	wdcCT	wdcCT	6	G	11	TRUE	TRUE	wdcCT	d_line	G	G
1	10	wdcCT	3	13	1	bosWC	bosWC	21	off F	3	FALSE	FALSE	NA	o_line	off F	off -
1	10	wdcCT	8	14	2	wdcCT	bosWC	21	D	5	FALSE	FALSE	NA	d_line	D	def +
1	10	wdcCT	11	15	3	bosWC	bosWC	21	LG	3	TRUE	TRUE	bosWC	o_line	G	G
1	11	bosWC	12	16	1	wdcCT	wdcCT	32	G	12	FALSE	TRUE	wdcCT	o_line	G	G
1	12	wdcCT	13	17	1	bosWC	bosWC	21	G	13	FALSE	TRUE	bosWC	o_line	G	G
2	13	bosWC	11	18	1	wdcCT	bosWC	5	D	11	FALSE	FALSE	NA	o_line	D	def +
2	13	bosWC	13	19	2	bosWC	wdcCT	8	D	2	FALSE	FALSE	NA	d_line	D	def +
2	13	bosWC	29	20	3	wdcCT	wdcCT	99	G	16	TRUE	TRUE	wdcCT	o_line	G	G
2	14	wdcCT	8	21	1	bosWC	bosWC	77	LG	8	TRUE	TRUE	bosWC	o_line	G	G
2	15	bosWC	10	22	1	wdcCT	wdcCT	8	TD	10	FALSE	FALSE	NA	o_line	TD	off -
2	15	bosWC	13	23	2	bosWC	wdcCT	32	D	3	FALSE	FALSE	NA	d_line	D	def +
2	15	bosWC	16	24	3	wdcCT	wdcCT	99	G	3	FALSE	TRUE	wdcCT	o_line	G	G
2	16	wdcCT	11	25	1	bosWC	wdcCT	24	D	11	FALSE	FALSE	NA	o_line	D	def +
