point	Offense	Defense
1		81p
1	14pu	
1	32	
1	14	
1	90	
1	32	
1	90	
1	5lg	
2		22p
2	6pu	
2	19	
2	22	
2	19	
2	41	
2	44	
2	19	
2		6pu
2		25
2		1
2		7
2		1
2		21
2		12
2		25
2		6
2		12
2		1
2		12
2		25g
3		12p
3	47pu	
3	6	
3	2	
3	6	
3	4	
3	47	
3	18	
3	4	
3	14	
3	18	
3	6	
3	22g	
4		13p
4	32pu	
4	2	
4	90	
4	2	
4	99l	
4	8	
4	99	
4	8g	
5		22obp
5	6pu	
5	41	
5	2	
5	19	
5	47	
5	19	17f
5	33	
5	41	
5	33	
5	19	
5	41	
5	2	
5	47	
5	19g	
6		81p
6	2pu	
6	99	
6	14	
6	45	
6	80	
6	14	
6	8	
6	2	
6	99	
6	80g	
7		12p
7	4pu	
7	6	
7	14	
7		25d
7		12pu
7		5
7		4
7		12
7		42
7		31g
8		22p
8	4pu	
8	19	
8	4	
8	14	
8	44	
8	19	
8	4td	
8		20pu
8		21g
9		12p
9	82PU	
9	24	
9		25d
9		12pu
9		4
9		42g
10		22p
10	47pu	
10	6	
10	41	
10	6	
10	19	
10	14	
10	19	
10	6	
10	19	
10	2	
10	19	
10	47	
10	6	
10	19	
10	47	
10		1to
10		99pu
10		2
10		90
10		2
10		99
10		9
10		8
10		2
10	10d	
10	10PU	
10	13	
10	82	
10	27	
10	82	
10	8	
10	21	
10	13	
10	10	
10	13	
10	27	
10		99pu
10		8
10		9l
10		14td
10	10pu	
10	13	
10		99pu
10		90g
11		12p
11	4pu	
11	6	
11	47	
11	2	
11	47	
11	6	
11		12pu
12		22p
12	19pu	
12		19pu
12		22
12		17
12		22
12		24
12	14d	
12	19pu	
12	22	
12	41	
12	4	
12	22	
12	19	
12		19pu
12		21
12		22
12		24
12	14f	19
12		6
12	33f	22
12		19g
13		12p
13	4pu	
13	6	
13	2	
13	6	5f
13		12pu
13	6pu	
13	47g	
14		27p
14	90pu	
14	99	
14	2	
14	8	
14	9	
14	8	
14	99	
14	2	
14	45	
14	32	8f
14	32	
14		21d
14		5pu
14		24
14		5
14		10
14		8
14		10
14		27
14		21to
14		21pu
14		24
14		21
14	1f	6
14		10
14		6
14	22d	
14	22PU	
14		5d
14		6pu
14		8
14		3g
15		13obp
15	99pu	
15	8	
15	45	
15	9	
15	45	
15	99	
15	32	
15	99	
15	8	
15	99	
15	14	
15	9g	
16		12p
16	47pu	
16	19	
16	4	
16	2	
16	41	
16	47	
16	4	
16	18	
16	41	
16	2	
16		12pu
16		25vtt
16	19pu	
16	47	
16	14	12f
16	47	
16	4	
16	47	
16	4	
16	19	
16	2	
16	4	
16	19	
16	18	
16	19	
16	2	
16	47g	
17		81obp
17	99pu	
17	2	
17	99	
17	90	
17	8lg	
18		22p
18	47pu	
18	6	
18	22	
18	44lg	
19		81p
19	32pu	
19	99	
19	32	
19	90	
19	32	
19	99	
19	8	
19	90	
19	14	
19	45	
19	32	
19	99	
19	8g	
20		7p
20	6pu	
20	19	
20	22	
20	14	
20	14so	
20	2si	
20	2PU	
20	47	
20	19	
20	18	
20	2g	
21		81p
21	14pu	
21	2	
21	8	81f
21	2	
21		82pu
21		24
21		13td
21	45pu	
21	32g	
22		22p
22	47pu	
22	19	
22		22d
22		22PU
22		6
22	4d	
22	4PU	
22	19	
22	41	
22	2	
22	33	
22	4	
22	44	
22	2	
22	41g	
23		6p
23	99pu	
23	2	
23	32	
23		21d
24		6p
24	2PU	
24	99	
24	2	
24	8	
24	2	
24	99	
24	9	10f
24	32	
24	90g	
25		12p
25	26pu	
25	47	
25		25pu
25		12
25		5VST
25	4pu	
25		3pu
25		25g
26		22p
26	4pu	
26	19	
26	2	
26	14	
26	22	
26	19	
26	14	
26	4	
26	47	
26	2	
26	4	
26	14	
26	22	
26		17d
26		19pu
26		6l
26		17
26		1
26		6
26		19
26		6g
27		12p
27	6pu	
27	5	
27	6	
27	13	
27	6g	
28		6p
28	14pu	
28	99	
28	2	
28	99	
28	8	
28		6pu
28		5
28		6
28	2pu	
28	90	
28	8	
28	32	
28	99	
28	32	
28	8	
28	90	21f
28	8	
28	14	27f
28	99g	
29		22p
29	4pu	
29	41	
29		19pu
29		21
29		1
29		20
29		24
29		17
29		20
29		17
29		1
29		24
29		20
29		22g
30		12p
30	47pu	
30	19	
30	22	
30	44	
30		5d
30		3pu
30		7
30		12
30		5
30		12
30		42to
30		99pu
30		45lg
31		22p
31	4pu	
31	47	
31	22	
31	2	
31	41	
31	47	
31	26	
31	41	
31	22	
31	2	
31	33g	
32		6p
32	14pu	
32	99	
32	14	
32	99	
32	45	
32	80	
32	90	
32	99	
32	2	
32	80g	
33		12p
33	47pu	
33	19	
33	2	
33	18l	
33	47	
33		3pu
33		12
33		42
33		4g
34		19p
34	4pu	
34	26	
34	41	
34	22	
34	26	
34	4	
34	47	
34	4	
34	14	
34	44	21f
34	4	
34	41	
34	4	
34	22	
34	14g	
35		6p
35	14pu	
35	90	
35	2	
35	90	
35	45	
35	90	
35		10pu
35		5
35		27
35	90d	
35	90to	
35	90pu	
35	8g	
36		12p
36	26pu	
36	2	
36	6	
36		4d
37		22p
37	4pu	
37	6	
37		17d
37		1pu
37		19
37		17
37		19
37		1
37		19
37		1td
37	6pu	
37	14	
37	22	
37	4	
37	26	
37	22	
37		19pu
37		20
37		17
37		22
37		19
37		20
37		6
37	6pu	
37	4	
37	22	
37	4	
37	6	
37		22d
37		20pu
37		17g
38		7p
38	5pu	
38	19	
38	21	
38	10	
38	21	
38	27	
38	13g	
39		41p
39	99pu	
39	32	
39	8	
39	45	
39	99	
39	14	
39	80	
39	45	
39	14	
39	32	
39	8	
39	99	10f
39	90	
39	99	10f
39	8	
39	32	
39	8	
39	99g	
40		22p
40	5pu	
40	47	
40	5	
40		6d
40		20pu
40		22
40		20
40		5
40		22g
41		12p
41	6pu	
41	19	
41	2	
41		99pu
41		12
41		7
41		12
41		99
41		42
41		99
41		12
41		7
41		99
41		12
41		5
41		42
41		4g
42		22p
42	26pu	
42	47	
42	14	
42	22	
42	2	
42	4	
42	26	
42	47	
42	14	
42	4	
42	22	
42	14g	
43		18p
43	2pu	
43	9	
43	2	
43	45	
43	9g	
44		12p
44	26pu	
44	19	
44	22	
44	19	
44	26	
44	14	
44	22	
44	41	
44	19	
44	22	
44	19	
44	47	
44	44g	
45		81obp
45	8pu	
45	2	
45	8	
45		21pu
45		5
45		13
45	90d	
45	90PU	
45	99	
45	45	
45	99	
45	2	
45	45	
45	8	
45	9	
45	45	
45	99	
45	80g	
46		22p
46	4pu	
46	6	
46	18	
46	22lg	
47		13p
47	14pu	
47	8	
47	99	
47	45	
47	2	
47	99	
47	2	
47	45	
47	32	
47	2	
47	99	
47	14	
47		5pu
47		27
47		8
47		27
47		5
47		13
47		5
47		24
47		81
47		24
47		27
47		81
47	9d	
