point	Offense	Defense
1		46P
1	17PU	
1	20	
1	17	
1	20	
1	17	
1	51	
1	00	
1	20	
1	99L	
1	00	
1	17	
1	25	
1	6G	
2		24P
2	11PU	
2	83	
2	88	
2	11	
2	88	
2	8	
2	57L	
2	34G	
3		16P
3	00PU	
3	20	
3	6	
3	20	
3	17	
3	25G	
4		25P
4	11PU	
4	83	
4	57	
4	11	21F
4	34	
4	83	
4		23D
4		29PU
4		21
4		29
4		12
4		23TD
4	83PU	
4		13pu
4		21
4		24G
5		26P
5	1PU	
5	46	
5	1	
5	46	
5	85	
5	16	
5	1to	
5	1pu	
5	16	
5	1	
5	85TD	
5		29PU
5		15
5		27
5		29
5		12
5	1D	
5	1PU	
5	85TD	
5		29PU
5	85D	
5	16PU	
5	11	
5	17	
5	46G	
6		46P
6	17PU	
6	20	
6	99	
6	17	
6	6G	
7		24OBP
7	88PU	
7		13D
7		?PU
7		13TD
7	88PU	
7	34	
7	88	
7	34	
7	19	
7	24G	
8		16P
8	25PU	
8	20	
8		85D
8		16pu
8		18
8		21
8		25TD
8	20PU	
8	'00	
8	20	
8	00VST	
8		16PU
8		85
8		25
8	00D	
8	17pu	
8		18pu
8		83to
8		83pu
9		46P
9	00PU	
9	17	
9	99	
9	51	
9	00	
9	17	
9	25	
9	20G	
10		24P
10	11PU	
10	86	
10	11	
10		23pu
10		21
10	8HB	
10	8pu	
10		21D
10		29pu
10		13
10		29
10	24pu	
10	34	
10	24	
10	88	
10	11G	
11		46P
11	17PU	
11	20	
11	17	
11	6	
11	17	
11	00	
11	20	
11	6	
11	5	
11	17	
11	00	
11	17	
11	6	
11	5	
11	99G	
12		24OBP
12	88PU	
12	11	
12	21	
12	19	
12	88	
12	14	
12	11	
12	24LG	
13		16P
13	00PU	
13	20	
13	99	
13	25L	
13	17	
13	25	
13	17G	
14		29P
14	11PU	
14	88	
14		29D
14		13PU
14		2
14		21to
14		25PU
14		17
14		25G
15		24P
15	24PU	
15	88	
15	24	
15	14	
15	88	
15	11	
15		24D
15		21pu
15		29to
15		20pu
15		25
15	85D	
15	17to	
15	83pu	
15	8	
15	88	
15	34	
15	83G	
16		16P
16	20PU	
16	5	
16	20	
16	51	
16	6	
16	5	
16	99G	
17		24P
17	14PU	
17	83	
17	14	
17	83	
17	34	
17	14	
17	34	
17	8	
17	14	
17	57	
17	19G	
18		12P
18	00PU	
18	20	
18	25TD	
18		17pu
18		46G
19		12P
19	17PU	
19	20	
19	5	
19	99	
19	51	
19	20	
19	17	
19	18G	
20		29P
20	11PU	
20	8	13F
20	57	
20	24TD	
20		21PU
20		15
20		29
20		21
20		2
20		29
20	83pu	
20	34	
20	8	
20	83	
20	57	
20		21D
20		21PU
20		29
20		21
20		23
20	11F	13
20		12G
21		24OBP
21	14PU	
21	19	
21	88	
21	24	
21	34	
21	19	
21	11G	
22		8P
22	20PU	
22	00	
23		24P
23	57PU	
23	83	
23	57	
23	24	
23	57	
23	83	
23	8	
23	83	
23		13pu
23		18
23		23
23		24
23		29
23		21
23		24
23		21
23		29
23		21
23		23
23		21
23		23
23		12G
24		24P
24	34PU	
24	19	
24	88	
24	34	
24	14	
24	24LG	
25		46P
25	25PU	
25	20	
25	17	
25	99L	
25	6	
25	99G	
26		24P
26	83PU	
26	34	
26	83	
26	34	
26	14	
26	83	
26		29pu
26		13
26		29
26		13TD
26	8PU	
26	24	
26	34	
26	14	
26	57	
26	8	
26	57	
26	8	
26	34	
26	83G	
27		46P
27	00PU	
27	20	
27	5	
27	20	
27	99	
27	20	
27	6L	
27	25G	
28		24P
28	8PU	
28	24	
28	11	
28	34	
28	19	
28	88	
28	14	
28	88	
28	14	
28		12D
28		21PU
28		18
28		24
28		21
28		29
28		23
28		24
28		29
28		18
28		21TD
28	14PU	
28		29D
28		29PU
28		23G
29		24OBP
29	8PU	
29	1	
29	8	
29	18	
29	8	
29	16	
29	7	
29	1G	
30		12P
30	00PU	
30	20	
30	51L	
30	6	
30	20	
30	6	
30	51G	
31		29P
31	1PU	
31	11	
31	8	
31	2	
31	34	
31	57	
31	34	
31	83	
31		6pu
31		12
31		23
31	8pu	
31		12D
31		29to
31		20pu
31		51
31		20
31	12pu	
31	25	
31	85	
31	25	
31	85	
31	21	
31	18	
31	85TD	
31		20PU
31	12D	
31	12PU	
31	21	
31	11	
31	12	
31		20pu
31		00
31		20
31		00
31		25
31		51
31		99
31	11D	
31	11PU	
31	21	
32		24P
32	88PU	
32	14	
32	34	
32	57	
32	8	
32	14	
32	34	
32	57	
32	8	
32	14	
32	24	
32	34	
32	57G	
33		12OBP
33	20PU	
33	17	
33	5	
33	6	
33		46D
33		34PU
33		18
33		34
33		85
33		46
33		34
33	6D	
33	00PU	
33	20	
33	00	
33	20	
33	5	
33	99	
33	6G	
34		29P
34	88PU	
34	34	
34	21	
34	19	
34	24	12F
34	21	
34	24G	
35		12P
35	17PU	
35	20	
35	5vtt	
35		17pu
35		18
35		37G
36		12P
36	00PU	
36	20	
36		2pu
36		17
36		12
36		18
36		12to
36		8PU
36	21D	
36	29pu	
36	23	
36	29	
36	24	18F
36		34HB
36		34PU
36		24L
36		11G
37		12P
37	00PU	
37	20	
37	6	
37	17	
37	00	
37	20	
37	00	
37	20	
37	00	
37	99	
37	25	
37	5	
37	00	
37	20	
37	99G	
38		24P
38	14PU	
38	83	
38	14	
38		21pu
38		29
38		18
38		24
38		to
38		20PU
38		00
38		17
38		6G
39		24P
39	83PU	
39	88	
39	34L	
39	88	
39	11	
39	88	
39	57	
39	83G	
40		34P
40	00PU	
40	20	
40	17	
40	6	
40		25D
40	5F	34PU
40		21L
40		34
40		18
40		37TD
40	20PU	
40		34D
40		34PU
40		18G
41		34P
41	17PU	
41	20	
41	5TD	
41		34PU
41		12
41		85to
41		8PU
41		34
41		8
41		11
41		83
41		34G
42		46OBP
42	17PU	
42	20	
42	17	
43		12P
43	17PU	
43	20	
43	17	
43	99	
43	51	
43		16to
43		25PU
43		18TD
43	20PU	
43	00	
43	20	
43	6	
43	99	
43	20	
43	17	
43	20	
43	00	
43	20	
43	00	
43	99	
43		21D
43		34PU
43	25D	
43	20pu	
43	99	
43	25	
43	6G	
44		24P
44	11PU	
44		29pu
44		24G
45		29P
45	11PU	
45	34	
45	14	
45	11	
45	14	
45	18	
45	34	
45	19	
45	8	
45	24	
45	8	
45	34	
45	11	
45	34	
45		51D
45		25PU
45		16
45	24D	
45	34PU	
45	14TD	
45		21pu
45	11to	
45	11PU	
45	34	
45	24LG	
46		12P
46	20PU	
46	17TD	
